Gene = Pdzd9
index = 806
Annotated 5SS: [ 178 1964 7507]
Annotated 3SS: [1783 7316 9980]
SMsplice 5SS: [  178  7507 10071 10660]
SMsplice 3SS: [ 7316  9980 10464 10748]
top_k =  500
Partition function (log Z): -7.386560765954428

Sorted 5' Splice Sites (High to Low Probability):
Position 7507: 0.9184985714282228
Position 10660: 0.8223208189217506
Position 178: 0.5584553085087349
Position 1964: 0.4263539339408598
Position 8432: 0.35468727449472454
Position 10071: 0.3303815759015848
Position 357: 0.30219344919123053
Position 10363: 0.19002150082132682
Position 10080: 0.1585990037666992
Position 10137: 0.1476386432714709
Position 2990: 0.128230456962915
Position 51: 0.07626065157328785
Position 10099: 0.06518410122175264
Position 10355: 0.061786891070691845
Position 4851: 0.04033090933358212
Position 201: 0.029422121254885622
Position 1816: 0.028148048562564202
Position 2307: 0.02694027994437023
Position 10831: 0.025850245196763207
Position 10381: 0.02424200798180477
Position 5318: 0.022877617918838175
Position 10655: 0.021854405483725383
Position 5813: 0.02108495475352533
Position 1179: 0.018937683455913908
Position 3029: 0.013867796051673043
Position 3917: 0.012903336880840326
Position 10339: 0.01167953751286936
Position 9373: 0.009620335795075641
Position 10062: 0.008777343872366266
Position 798: 0.008628207358052533
Position 1295: 0.007394109500254396
Position 1563: 0.004197898672126716
Position 967: 0.003957019852570018
Position 1460: 0.003932547029607932
Position 90: 0.0038558042285276478
Position 64: 0.0024676616435309376
Position 10838: 0.0023397620850003926
Position 2428: 0.002333288963246213
Position 83: 0.0021539433626740706
Position 266: 0.001818403416392699
Position 597: 0.0014894071751001632
Position 1109: 0.0014500472938838618
Position 638: 0.001445903140824932
Position 751: 0.0013928881530111221
Position 518: 0.0011872316842943779
Position 1035: 0.0011584541119883432
Position 619: 0.0011335077756696582
Position 347: 0.0010161963032263297
Position 819: 0.0009308392240517014
Position 1299: 0.000821818355030611
Position 361: 0.0005769690495634646
Position 313: 0.0004487430680409783
Position 3851: 0.0003553265184480515
Position 4267: 0.0003458322105344548
Position 10875: 0.0003429826774077779
Position 1834: 0.0002690250210325366
Position 3259: 0.00020405774080497552
Position 243: 0.00019301733226078594
Position 1699: 0.00017486944380167683
Position 2894: 0.00014333846342314541
Position 41: 0.00012089327400288273
Position 1549: 9.590734937206576e-05
Position 502: 8.8494178430534e-05
Position 3264: 6.062912116448894e-05
Position 255: 5.8409348127274474e-05
Position 272: 4.702036123886645e-05
Position 213: 4.142126287584415e-05
Position 480: 3.761586154158484e-05
Position 443: 4.650769414511246e-06
Position 285: 3.723521450821504e-07
Position 775: 3.0683462058852514e-07
Position 677: 2.565560152328496e-07
Position 320: 1.23498427476636e-07
Position 3: 8.872917542672818e-08
Position 289: 6.477386260002018e-08
Position 738: 4.2722514424006564e-08
Position 331: 2.6578832581925133e-08
Position 402: 3.0325854693497183e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7316: 0.8514762551853452
Position 10464: 0.7701162401595764
Position 9980: 0.7360482131982266
Position 10748: 0.42148695647451834
Position 10724: 0.2839521051372684
Position 8229: 0.26751571959543685
Position 1783: 0.23638512451958638
Position 10502: 0.18433720168961576
Position 10126: 0.1467846072906425
Position 1657: 0.14100599075146614
Position 2759: 0.13946501094714756
Position 10309: 0.11466216719446849
Position 11020: 0.11031305320772508
Position 7403: 0.06721756300476499
Position 1622: 0.04625981417216272
Position 4753: 0.040499709144734414
Position 8331: 0.030214740977814146
Position 8297: 0.02794244106242646
Position 8114: 0.025725582252264585
Position 10549: 0.02229573309457102
Position 5706: 0.02110921101421517
Position 10929: 0.018552708574010115
Position 11481: 0.016287795837997398
Position 5231: 0.016181207319663708
Position 3762: 0.013270503158452431
Position 1908: 0.012152875985414115
Position 2176: 0.01128121902277717
Position 9948: 0.011073514622641075
Position 1031: 0.010306414666955076
Position 9292: 0.009620335795075641
Position 992: 0.007976885965450176
Position 1890: 0.007903402087797218
Position 2219: 0.006966581647210357
Position 5150: 0.00669641059917447
Position 11427: 0.006233402644271569
Position 11096: 0.006118524989166144
Position 11049: 0.005834126624773863
Position 1823: 0.00521963456539119
Position 2192: 0.005121109330252881
Position 8146: 0.004002977037264264
Position 1366: 0.003458973740837004
Position 1809: 0.0034476225290735103
Position 11182: 0.0025074992862296323
Position 11258: 0.002407447329736851
Position 1097: 0.0021492556816537396
Position 1178: 0.0019930922595089258
Position 1407: 0.0019234786643713992
Position 1803: 0.0019228668862491722
Position 11547: 0.0019003971145514296
Position 11321: 0.0017632670186873247
Position 11303: 0.0017307117743442933
Position 446: 0.0016847290024757614
Position 10952: 0.0014982713619093248
Position 2660: 0.0013763232569384957
Position 2599: 0.0013675435252674367
Position 1332: 0.0012794372975862382
Position 11455: 0.0012382356899058693
Position 11366: 0.0012253915982179404
Position 331: 0.001202450572835774
Position 2244: 0.0011399513297783183
Position 2005: 0.0011135203333310926
Position 2340: 0.001046510661439359
Position 2306: 0.0008884362928537639
Position 2065: 0.000789743009146767
Position 876: 0.0007822211863228412
Position 1277: 0.0007652390698086478
Position 1167: 0.0007421398359901041
Position 1930: 0.0006513218020838575
Position 2140: 0.000563068305434957
Position 462: 0.0004751113716746079
Position 896: 0.00042132800536825104
Position 4159: 0.0003458322105344548
Position 1383: 0.00034368521449740566
Position 255: 0.0003237692077714706
Position 1242: 0.00031550187314807683
Position 2388: 0.00030997940200414714
Position 11219: 0.00029256487173203713
Position 3099: 0.00027435144134136893
Position 10760: 0.00026920841642385823
Position 11272: 0.00025017148289997103
Position 10894: 0.00022892004274744493
Position 10777: 0.00021289905312860032
Position 313: 0.00015810240329672455
Position 295: 0.00013733091448376014
Position 7657: 0.00011661562822132165
Position 725: 0.00010971743685088827
Position 1100: 8.801640811749407e-05
Position 797: 8.625863333963105e-05
Position 1501: 8.49032956970544e-05
Position 669: 8.29879533197325e-05
Position 774: 7.655880184963668e-05
Position 623: 7.330767562624067e-05
Position 1150: 7.256000567681703e-05
Position 1182: 7.007095754521537e-05
Position 1440: 6.690299030099642e-05
Position 811: 5.282872963248954e-05
Position 1789: 4.3811559465778715e-05
Position 1057: 4.2389259553554915e-05
Position 2732: 4.061857567178777e-05
Position 1589: 3.804896538882076e-05
Position 1959: 3.313916125382045e-05
Position 855: 2.9196655013322102e-05
Position 2106: 2.5618167768507902e-05
Position 193: 2.3006788841736998e-05
Position 2767: 2.261842764525181e-05
Position 761: 1.0604946889626837e-05
Position 465: 6.319502942642921e-06
Position 651: 5.7933421032943025e-06
Position 4322: 5.176995323778628e-06
Position 1939: 4.997479631828066e-06
Position 220: 4.976072271277688e-06
Position 169: 4.78589700515922e-06
Position 1688: 3.98926737438236e-06
Position 229: 3.9168116501246435e-06
Position 2518: 1.5605170007020632e-06
Position 931: 1.0863133609275511e-06
Position 755: 8.605916233604118e-07
Position 2956: 1.3114157139002459e-08
