Gene = Nudt19
index = 771
Annotated 5SS: [1151 4851]
Annotated 3SS: [4642 8180]
SMsplice 5SS: [1151 4851]
SMsplice 3SS: [4642 8180]
top_k =  500
Partition function (log Z): -7.780928389530545

Sorted 5' Splice Sites (High to Low Probability):
Position 4851: 0.985389852982896
Position 1151: 0.8081586721942191
Position 3575: 0.44974321355344005
Position 6979: 0.10180483324960651
Position 351: 0.09780137002327853
Position 76: 0.05794926587488096
Position 8392: 0.05654061663758081
Position 6883: 0.050731695749845415
Position 683: 0.04869372331521301
Position 175: 0.040579685145280694
Position 6464: 0.03830863116934971
Position 3506: 0.0364518713123381
Position 385: 0.03152961189972449
Position 216: 0.027103917498091764
Position 2756: 0.024739216627098843
Position 3540: 0.020736194172731495
Position 277: 0.019390102741420372
Position 6281: 0.012530410638151558
Position 1136: 0.012166117624383025
Position 5708: 0.010125001702942806
Position 6936: 0.009624821824521346
Position 4566: 0.009310029399610856
Position 1139: 0.009251599934481207
Position 4468: 0.008664759241833467
Position 1213: 0.008493261908085878
Position 6764: 0.00778750044143245
Position 8305: 0.007049776851984605
Position 7047: 0.006032428141395879
Position 2592: 0.00600874239032082
Position 7069: 0.00501119500663076
Position 536: 0.0049475516731926385
Position 3724: 0.004333273421546018
Position 6722: 0.0036185227343005556
Position 2060: 0.002691828624815528
Position 1506: 0.0025918248978354505
Position 193: 0.0020795368251484616
Position 73: 0.0017514980155777609
Position 854: 0.001701516150249866
Position 2047: 0.001656993378155968
Position 950: 0.0015725933603019516
Position 3964: 0.001445018923820486
Position 5483: 0.0010775895828734744
Position 6834: 0.0010199849705288654
Position 187: 0.0009613166256466555
Position 3792: 0.0009395308350094434
Position 80: 0.0006808610541964769
Position 8799: 0.0006742115110267926
Position 7140: 0.0006591275404593529
Position 1790: 0.0005867565611336296
Position 7694: 0.00042148695921636475
Position 7590: 0.00039741043741655285
Position 2415: 0.00033755040043573784
Position 4898: 0.000336674400625399
Position 8329: 0.0003306633731289927
Position 3057: 0.0002935870237798766
Position 7531: 0.00027153102548284526
Position 4598: 0.0002700382148983571
Position 6728: 0.00026531422035706365
Position 7475: 0.00023717677312273718
Position 3646: 0.0001828089591072851
Position 903: 0.00018112876037029412
Position 196: 0.0001711768718809149
Position 1340: 0.0001688379514104948
Position 207: 0.0001460530716417414
Position 1510: 0.00013789177540729047
Position 806: 0.0001350870938815495
Position 2686: 0.00013504521005121308
Position 202: 0.00013344580717488774
Position 122: 0.00011437249398732986
Position 1852: 0.0001014156612788371
Position 1127: 9.803542173841858e-05
Position 984: 9.79183850278365e-05
Position 2704: 9.33301022879904e-05
Position 541: 7.750834482494756e-05
Position 303: 4.2610331702112406e-05
Position 913: 3.348155051716923e-05
Position 687: 3.0374460124066555e-05
Position 292: 2.9998792372400654e-05
Position 4787: 2.9445999582746443e-05
Position 635: 2.935477478009801e-05
Position 6823: 2.8069431377458245e-05
Position 5516: 1.0659998019175473e-05
Position 1855: 1.5414918626350688e-06
Position 5369: 9.93366879119437e-07
Position 257: 5.546491775314676e-07
Position 691: 4.5619405547552515e-07
Position 957: 4.3047210159425075e-07
Position 109: 4.0333654951129374e-07
Position 4973: 1.8888849241399463e-07
Position 1157: 1.505075594167926e-07
Position 4864: 1.0725423660163742e-07
Position 1048: 9.817470664106824e-08
Position 4756: 3.5441451714485196e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8180: 0.8562352669773586
Position 4642: 0.6815360902994697
Position 3463: 0.45156009100837396
Position 4761: 0.30037074831974425
Position 979: 0.1593326718937661
Position 6679: 0.09894824193983755
Position 6819: 0.085991514075927
Position 8533: 0.0446820398091521
Position 5136: 0.032074078611118974
Position 6355: 0.030814392162447902
Position 8727: 0.025879261362583908
Position 3505: 0.02166779253654591
Position 3447: 0.021498613864203275
Position 2686: 0.013943783142769823
Position 2503: 0.013704556685314192
Position 6236: 0.013670352636355795
Position 4380: 0.012226865016367957
Position 995: 0.010931472904892391
Position 8887: 0.010257518723924922
Position 6196: 0.009819054803439552
Position 6879: 0.009757004528243301
Position 5280: 0.009343076178275983
Position 8675: 0.008597215206075691
Position 4658: 0.00674847300104199
Position 5553: 0.005880997595655517
Position 4999: 0.005235882821751323
Position 4400: 0.005071775346858275
Position 7073: 0.004728918742015859
Position 7369: 0.004660552076285202
Position 6928: 0.0043621682109836425
Position 3487: 0.004273481689809178
Position 6935: 0.003654387292574669
Position 1970: 0.0032284573195277876
Position 3261: 0.003152037023870273
Position 5171: 0.0031180235238433872
Position 6970: 0.0026618213382547866
Position 6578: 0.0026484572258840175
Position 3281: 0.002483638208393284
Position 3638: 0.0024182825891713
Position 8045: 0.0022590904526365975
Position 3420: 0.002239979173030217
Position 4708: 0.0022339621088270684
Position 8949: 0.0020253944737269793
Position 5151: 0.0017520329850424351
Position 6721: 0.0017484635978786997
Position 5461: 0.0017367642987623413
Position 8672: 0.0015545308216760143
Position 957: 0.001513630006762331
Position 8183: 0.0014824132007194891
Position 6907: 0.0014752617537573463
Position 4588: 0.0014551665400251387
Position 3319: 0.0014344345728285926
Position 8295: 0.0014196422157272694
Position 5600: 0.0014111713145603536
Position 2581: 0.0013465205250971389
Position 1347: 0.0012674133718432866
Position 1231: 0.0012332233166603185
Position 5429: 0.0012058843942424641
Position 2597: 0.0011703621352143812
Position 1919: 0.0011686907797433127
Position 598: 0.0010889335553711692
Position 4443: 0.0010565013174568378
Position 7625: 0.000985432567258682
Position 3863: 0.0009425081207383034
Position 4784: 0.0008962498664537345
Position 5605: 0.0008690642692801954
Position 266: 0.0008407293403315324
Position 7617: 0.000792911682276128
Position 5103: 0.000783767067743334
Position 6538: 0.0007613291674074244
Position 6021: 0.0007281777456762657
Position 7399: 0.0006753665306762013
Position 3670: 0.0006603582608913032
Position 6321: 0.0005843246041886745
Position 7671: 0.0005758775378418012
Position 9053: 0.0005675011451303137
Position 6107: 0.0005534962635345864
Position 3568: 0.0005438870298617647
Position 809: 0.0005252136631373746
Position 6756: 0.0004888371522768774
Position 895: 0.00047469267312999616
Position 5179: 0.0004716818066923402
Position 5638: 0.0004630452736714748
Position 7349: 0.00046016062547083185
Position 6180: 0.0004394800177436934
Position 437: 0.00040959159620393063
Position 887: 0.00040563219747212433
Position 2569: 0.0003922341669607975
Position 5200: 0.00038185239834883554
Position 5315: 0.0003737646701929429
Position 2650: 0.0003650201511923599
Position 5778: 0.0003648298467812282
Position 836: 0.0003645459408682052
Position 9078: 0.0003632204540747795
Position 5983: 0.00034867550750480446
Position 477: 0.0003448492886290595
Position 6045: 0.00033794647452191156
Position 8516: 0.0003366340256112964
Position 8242: 0.00033139397626751315
Position 3222: 0.00032098270407302014
Position 8608: 0.00032073153263557675
Position 3877: 0.00031369721314891707
Position 8910: 0.0003114996522827153
Position 2954: 0.00029358702377987514
Position 8355: 0.00027004509971337504
Position 8884: 0.0002614246263226429
Position 2117: 0.0002585745716301657
Position 5579: 0.0002465621032414377
Position 8988: 0.00024414099338312446
Position 1761: 0.0002279693082085171
Position 5866: 0.00021009803628531843
Position 3836: 0.0001888135899332643
Position 5721: 0.00016083895054445934
Position 4850: 0.00016056191278332
Position 728: 0.00015282635668948183
Position 1260: 0.00014415096008998818
Position 3690: 0.0001436144960400715
Position 5034: 0.00013417081964230615
Position 5651: 0.00012662608220122525
Position 548: 0.00011619081196863192
Position 2319: 0.00010099413198466148
Position 551: 9.557591933724508e-05
Position 5241: 8.928914225157322e-05
Position 2543: 8.183490595192272e-05
Position 1617: 7.893488106305202e-05
Position 1367: 5.562354166202054e-05
Position 1120: 3.437911408216679e-05
Position 6280: 3.301004677576178e-05
Position 6137: 3.287655243435932e-05
Position 5573: 2.4007590661139962e-05
Position 5559: 2.3723848358991966e-05
Position 420: 2.0059615899007686e-05
