Gene = Polr3e
index = 834
Annotated 5SS: [  127  5185  6489  9238 10220 10727 13203 13527 14470 15609 15947 16141
 17110 19901 21272 21513 22027 23042 24784 26889]
Annotated 3SS: [ 5114  6437  9159 10103 10643 13094 13476 14349 15522 15901 16048 16988
 19818 21211 21354 21964 22517 24705 26762 27691]
SMsplice 5SS: [  127  5185  6489  9238 10220 10727 13203 13527 14470 15609 15947 16141
 17110 19254 21272 21513 22027 23042 26889]
SMsplice 3SS: [ 5114  6437  9159 10103 10643 13094 13476 14349 15522 15901 16048 16988
 19147 21211 21354 21964 22946 26762 27691]
top_k =  500
Partition function (log Z): 31.193029640662886

Sorted 5' Splice Sites (High to Low Probability):
Position 10727: 0.9956434502293705
Position 21513: 0.9730379713909865
Position 17110: 0.9602444960404186
Position 16141: 0.9574334629325733
Position 15609: 0.9532554988165041
Position 14470: 0.9355551756995617
Position 5185: 0.9139452368761274
Position 6489: 0.91236085130363
Position 26889: 0.8810463253808951
Position 19254: 0.8780195131131673
Position 21272: 0.820854193500683
Position 13203: 0.8153527988743393
Position 127: 0.8146760820716915
Position 23042: 0.7962736625971208
Position 13527: 0.7450987935666097
Position 24784: 0.7311867663564106
Position 15947: 0.7272488166289485
Position 10220: 0.723888982844707
Position 9238: 0.63845475950656
Position 27923: 0.5919143547512823
Position 24626: 0.44919870743792345
Position 22027: 0.4383607719040355
Position 16418: 0.39065968996646255
Position 22049: 0.32115634972392476
Position 13771: 0.26709133951251385
Position 10255: 0.26400061367368804
Position 19735: 0.23050559906772544
Position 16329: 0.22487764565191687
Position 12177: 0.1811839910481163
Position 7057: 0.16970184469783817
Position 13241: 0.16042798914811854
Position 22677: 0.16006651444800543
Position 19901: 0.15707393602601719
Position 14821: 0.14999086669738965
Position 9928: 0.12325517038657649
Position 21242: 0.12238017729193088
Position 24971: 0.10155341667084668
Position 15951: 0.10003620312805375
Position 9267: 0.0971065307736771
Position 349: 0.09509172606908449
Position 10026: 0.09168780509048362
Position 18645: 0.08726563325980129
Position 9410: 0.08662003351890127
Position 10933: 0.07285753956210216
Position 5987: 0.07244419723632779
Position 6511: 0.06886242526848117
Position 2203: 0.062899717535801
Position 973: 0.06094234053301445
Position 20784: 0.05220142225091603
Position 2456: 0.04433593580085075
Position 5135: 0.0413251325640192
Position 23297: 0.04125188500466499
Position 9611: 0.040805389534266816
Position 23686: 0.03961840678091259
Position 778: 0.03915937849676649
Position 12629: 0.032897254089147905
Position 3877: 0.029551878869113996
Position 6242: 0.025782761787431552
Position 18162: 0.02564038114688826
Position 900: 0.025298961461940658
Position 9695: 0.025152648007730954
Position 3680: 0.024057605734030697
Position 17796: 0.023720665949114417
Position 4763: 0.023391678277985606
Position 5242: 0.02196908110953307
Position 9276: 0.021775322669286255
Position 5969: 0.021690857826388216
Position 24745: 0.02148992989627101
Position 18191: 0.020455455881534888
Position 2189: 0.019048793123944308
Position 13561: 0.01897621490102034
Position 3658: 0.01832203974931276
Position 19874: 0.018294653921691915
Position 17102: 0.018067531625226157
Position 12993: 0.017982168531024748
Position 8080: 0.017217429205560467
Position 19539: 0.016534631195904894
Position 22289: 0.015954512277896217
Position 10559: 0.015844283134834974
Position 7601: 0.015404496426579265
Position 17507: 0.01406925365112269
Position 13577: 0.014031761975226719
Position 1860: 0.01381311954407105
Position 15294: 0.013247894986283268
Position 17072: 0.013039075519077669
Position 16345: 0.012822681666542228
Position 1583: 0.01205183751550424
Position 5464: 0.011789464612529008
Position 15635: 0.010053210441236695
Position 14579: 0.009702853387011488
Position 14243: 0.009355014200350939
Position 13263: 0.00863520423684604
Position 7994: 0.007920167071936948
Position 12781: 0.007832538114093377
Position 640: 0.0075989927596310505
Position 16840: 0.007598526002568086
Position 9404: 0.007202908725707373
Position 15622: 0.006905291676507255
Position 332: 0.006530874975490058
Position 9335: 0.006529640163720931
Position 28377: 0.006446926995336608
Position 7834: 0.0063757500134295035
Position 27066: 0.00583332292701053
Position 18963: 0.005495676773470857
Position 15386: 0.00547495207254357
Position 16712: 0.005077031095540968
Position 18918: 0.0048893306446249635
Position 988: 0.004860187174033188
Position 14583: 0.004686708233604402
Position 275: 0.004526433023851111
Position 13377: 0.004152817069165366
Position 16619: 0.004123456581114571
Position 10186: 0.004108554104107545
Position 11256: 0.0039824702130510856
Position 16649: 0.003972115201688444
Position 15577: 0.003926260572001179
Position 4558: 0.0036381815743959
Position 15804: 0.0035837310862916866
Position 182: 0.003583433619705353
Position 11865: 0.003504942699008953
Position 16366: 0.0031303877944960316
Position 14686: 0.003098868751127459
Position 10261: 0.003094439668798386
Position 12734: 0.0030273638616624397
Position 16394: 0.0029717532539412796
Position 653: 0.002784265035499977
Position 22456: 0.002771363565616596
Position 12035: 0.0027189669155180977
Position 10915: 0.0027105489006298486
Position 4600: 0.002610373302426479
Position 15755: 0.002608379104789078
Position 21545: 0.002607370696643647
Position 9885: 0.002580572697605686
Position 14981: 0.0025667740739608673
