Gene = Gclc
index = 428
Annotated 5SS: [  425 20657 21774 25101 26608 26833 30874 31332 32315 32855 33365 33758
 37262 37449 37639]
Annotated 3SS: [20543 21590 24986 26548 26698 30798 31214 32175 32741 33271 33652 37179
 37344 37517 38504]
SMsplice 5SS: [  425 11771 20657 21774 25101 26608 26833 30874 31332 32315 32855 33365
 33758 37262 37449 37639]
SMsplice 3SS: [11631 20543 21590 24986 26548 26734 30798 31214 32227 32741 33271 33652
 37179 37344 37517 38504]
top_k =  500
Partition function (log Z): 9.851233071245186

Sorted 5' Splice Sites (High to Low Probability):
Position 20657: 1.0000000000000024
Position 21774: 1.0000000000000024
Position 37449: 0.9962645315437909
Position 26833: 0.9911218690877509
Position 32315: 0.9804801223965154
Position 26608: 0.9577042625091869
Position 37262: 0.9511932281532886
Position 25101: 0.9331635072733193
Position 31332: 0.9288410464117776
Position 33365: 0.8979461543344449
Position 425: 0.8577686730098731
Position 11771: 0.7697941688557197
Position 37639: 0.6685662493928887
Position 32855: 0.6658384649525522
Position 30874: 0.6433345059551989
Position 9627: 0.6309491204269582
Position 2729: 0.582187212910569
Position 12854: 0.48747328689597413
Position 1839: 0.4771208072076953
Position 33758: 0.45500721131325844
Position 8795: 0.40999320067718503
Position 32620: 0.3677609603014245
Position 38872: 0.3124106376522328
Position 38694: 0.2610853250479308
Position 13563: 0.22776411094364848
Position 30511: 0.21304507938775413
Position 9992: 0.20666268596565807
Position 4325: 0.18537984736588375
Position 9916: 0.17983787821061925
Position 29899: 0.16574930138922514
Position 32060: 0.16459097781419582
Position 33591: 0.16219564561542651
Position 8884: 0.16173168696532947
Position 28208: 0.14435875178816743
Position 30885: 0.13873202495028233
Position 33043: 0.12796269481499306
Position 865: 0.11383403823331886
Position 31149: 0.11253653785395365
Position 4830: 0.10566424278627831
Position 13502: 0.09739731956960501
Position 27155: 0.08108449445063895
Position 38868: 0.07007299335084564
Position 2271: 0.04569862229053323
Position 11765: 0.04233331880438565
Position 7011: 0.035817986397794425
Position 2257: 0.03572653410659304
Position 11802: 0.034828615884217345
Position 4224: 0.0306808550240752
Position 32894: 0.029379159576257696
Position 1923: 0.024832489933776902
Position 31516: 0.0232776674786972
Position 9679: 0.01695379991916854
Position 32914: 0.01671707767959659
Position 32952: 0.01560079759495008
Position 36870: 0.014696590368373588
Position 338: 0.013681954793778822
Position 28476: 0.01273753185890279
Position 31718: 0.012495101275116957
Position 33612: 0.012475050427119376
Position 38094: 0.01040947989743608
Position 860: 0.009669537951921936
Position 1877: 0.009417806733668058
Position 1910: 0.009323349257345463
Position 33539: 0.009138817056382535
Position 27193: 0.008274203967758848
Position 32567: 0.008014222411980486
Position 2231: 0.007916420731761149
Position 34574: 0.007696409814066575
Position 30614: 0.007145589722641434
Position 33098: 0.006304025285613654
Position 31033: 0.006231779764150342
Position 417: 0.006216982985062751
Position 48: 0.006083762552711848
Position 31713: 0.006035189360834093
Position 38423: 0.005780642213202326
Position 37644: 0.004724751769369304
Position 3012: 0.004496599403591244
Position 37883: 0.003689924169415373
Position 412: 0.003488354887759512
Position 35308: 0.0033596134928871083
Position 2506: 0.003143291654806305
Position 2502: 0.002898422902782076
Position 28040: 0.0028876969511692284
Position 184: 0.0023552350965149946
Position 30666: 0.0021727235034688687
Position 1919: 0.00210555608069606
Position 28618: 0.0019308569642501382
Position 33698: 0.0017374714400746668
Position 31823: 0.001399939241872194
Position 1834: 0.0013567772467865486
Position 3017: 0.0013300086465501703
Position 614: 0.0012885463408304567
Position 38317: 0.001167519481212936
Position 3716: 0.0011436565824079921
Position 4204: 0.000905806859455581
Position 3842: 0.0008051040779179356
Position 36125: 0.000792637817941572
Position 37597: 0.0007798364632180127
Position 839: 0.0007691397474294037
Position 38031: 0.0007016902958043552
Position 2198: 0.0005621158973702652
Position 2845: 0.0005390754594959308
Position 33165: 0.0004379912556308375
Position 32839: 0.0004369307590780974
Position 38128: 0.0003799616231949932
Position 2786: 0.0003157064325865487
Position 1848: 0.000289984965810736
Position 27977: 0.00028889968179869006
Position 404: 0.00026634002246335675
Position 1185: 0.0002539009200736069
Position 1106: 0.0002517337637747844
Position 1846: 0.0002516199168444097
Position 32331: 0.00023687006323278113
Position 31474: 0.0002220528021548434
Position 618: 0.00021928453985059653
Position 37649: 0.0002021299946040572
Position 689: 0.00017247140892156132
Position 2974: 0.0001698668548149219
Position 597: 0.00015880855728140744
Position 831: 0.00014760912486239808
Position 27006: 0.00014748798924395538
Position 37285: 0.0001435190798573895
Position 32204: 0.00014300479027540842
Position 654: 0.00014288194854038703
Position 31708: 0.00014256264703704086
Position 874: 0.00013107992588008477
Position 37524: 0.00012494707954633738
Position 983: 0.00012468257445441222
Position 670: 0.00012415306587763167
Position 564: 0.000122115666597747
Position 1518: 9.519884297030993e-05
Position 3078: 9.281473705011782e-05
Position 3149: 6.929522671871725e-05
Position 1539: 6.492190265738814e-05
Position 2498: 6.345735702590618e-05
Position 1410: 5.398184245459647e-05
Position 1672: 3.165397146520538e-05
