Gene = 1700069L16Rik
index = 20
Annotated 5SS: [ 119 1050]
Annotated 3SS: [  883 20800]
SMsplice 5SS: [ 170  509 1050]
SMsplice 3SS: [  431   883 20800]
top_k =  500
Partition function (log Z): -14.31497949818155

Sorted 5' Splice Sites (High to Low Probability):
Position 1050: 0.8120229981523625
Position 170: 0.5047942322342636
Position 509: 0.49274615668746885
Position 119: 0.4009931581789809
Position 4762: 0.3432178066002875
Position 8752: 0.14969363828962257
Position 539: 0.1404703579985698
Position 516: 0.10080152927001913
Position 3450: 0.043546396913252045
Position 3181: 0.039723455683787774
Position 669: 0.03917803886627197
Position 748: 0.027592302925590565
Position 89: 0.020765926989160775
Position 601: 0.020178976882877984
Position 193: 0.019527647984516686
Position 4199: 0.019151276792160554
Position 6557: 0.018859807928430953
Position 295: 0.0170991446507815
Position 3851: 0.016390309755457244
Position 52: 0.01558385231972181
Position 695: 0.013515611411178744
Position 8269: 0.013452489881923841
Position 558: 0.012701109372008313
Position 146: 0.008164291992547484
Position 5429: 0.00812393284551486
Position 528: 0.005823758109773005
Position 968: 0.004692959419067248
Position 615: 0.004413161889170718
Position 12: 0.004082739554632963
Position 2082: 0.003126064684246924
Position 531: 0.002973730627248675
Position 742: 0.002644431198775312
Position 1634: 0.001811008808914357
Position 502: 0.0018104751183316977
Position 454: 0.0016717422397190026
Position 801: 0.001647852657187664
Position 311: 0.0014771939649365227
Position 1596: 0.0014177544073844133
Position 123: 0.0013700570408044187
Position 659: 0.0012937843728566484
Position 3929: 0.001151035511934653
Position 605: 0.0010626077862875157
Position 357: 0.0010174071914503338
Position 1217: 0.0007802436492177719
Position 457: 0.0007730276583640023
Position 2072: 0.0007220453990899947
Position 496: 0.0005939645070508871
Position 2074: 0.0005916716935802497
Position 4177: 0.0005866944530947496
Position 155: 0.0005775363013766627
Position 791: 0.0005477488163941791
Position 885: 0.00040215072558501074
Position 562: 0.0003839369427382942
Position 324: 0.0003547498183250691
Position 589: 0.00025903657033746365
Position 712: 0.00025552185216951516
Position 4169: 0.0002474750491547609
Position 2088: 0.00022514239948871723
Position 1130: 0.0001731119621459425
Position 474: 0.00014044660999441546
Position 185: 0.00011369582137555092
Position 203: 0.0001096612742794414
Position 130: 9.03593823650221e-05
