Gene = Rbm44
index = 889
Annotated 5SS: [   67  5071  8558  8850 10453 11736 11838 12046 17370 18078 19891 20063
 21982 23736 23994]
Annotated 3SS: [ 4979  7061  8790 10281 11551 11814 11960 17254 17948 19810 19991 21695
 23589 23853 24984]
SMsplice 5SS: [   67  5071  7577 11736 12046 17370 18078 19891 20063 23736]
SMsplice 3SS: [ 4979  7430 11613 11814 17254 17948 19810 19991 23589 24984]
top_k =  500
Partition function (log Z): 1.3659237557279962

Sorted 5' Splice Sites (High to Low Probability):
Position 17370: 0.9840218068094525
Position 7577: 0.9309546748101888
Position 12046: 0.9084408110761747
Position 5071: 0.8909607399886048
Position 20063: 0.8797441282508236
Position 23736: 0.8613502103153905
Position 19891: 0.6391163042028649
Position 11736: 0.6352498334113679
Position 18078: 0.5608284614943929
Position 67: 0.4838259232577361
Position 128: 0.4548992786899855
Position 23994: 0.4408781824415834
Position 24870: 0.3961280838465051
Position 11443: 0.3534360173307411
Position 17564: 0.34278287687153974
Position 25053: 0.33737594345075866
Position 18528: 0.2779886867636855
Position 12600: 0.26835330604993607
Position 3150: 0.26748126389318266
Position 23090: 0.23778011679665162
Position 11838: 0.1788250985153996
Position 7275: 0.1647616868180605
Position 22072: 0.16120527204476123
Position 17809: 0.1552404424054682
Position 18082: 0.14241533864704356
Position 11740: 0.11874092418932201
Position 3591: 0.11422184867718645
Position 21959: 0.10661992212914852
Position 8850: 0.10650512591381343
Position 18048: 0.09088955643466969
Position 12225: 0.09012201239032708
Position 17630: 0.06727894024467831
Position 13343: 0.06648948715535681
Position 546: 0.05101082616942418
Position 20122: 0.04910650012863853
Position 5821: 0.04620502469085922
Position 15500: 0.04505961002351385
Position 4446: 0.031057210759359365
Position 1038: 0.028505569065851784
Position 10434: 0.028463467043973706
Position 5852: 0.02328483961551965
Position 21982: 0.022414021761949555
Position 20081: 0.015674243207846647
Position 205: 0.01497672950338701
Position 18751: 0.013185839160655485
Position 17651: 0.010393610426912994
Position 18777: 0.008916051165616834
Position 6335: 0.008168009660896654
Position 18624: 0.007696645239185259
Position 20085: 0.0067263897152968835
Position 2218: 0.006444592047879656
Position 1138: 0.005366106409095889
Position 3250: 0.004939760013159987
