Gene = Arpc2
index = 140
Annotated 5SS: [  114   403  9618 11748 14803 18518 19555 26089 27347 27957]
Annotated 3SS: [  320  9582 11634 14756 18330 19460 25961 27245 27855 31273]
SMsplice 5SS: [  114   403 11748 14803 19555 26089 27347 27957]
SMsplice 3SS: [  320 11634 14756 19460 25961 27245 27855 31273]
top_k =  500
Partition function (log Z): 4.196677430178408

Sorted 5' Splice Sites (High to Low Probability):
Position 403: 0.9996936117275448
Position 19555: 0.9928843078446143
Position 27957: 0.9924524931386606
Position 27347: 0.9738432251976293
Position 11748: 0.9734917654387721
Position 114: 0.7868082083621476
Position 26089: 0.5707903464251962
Position 14803: 0.4806477268998053
Position 26103: 0.29334126347029416
Position 9618: 0.2516916040955252
Position 13968: 0.2371730209368381
Position 55: 0.19849802906072542
Position 28160: 0.1935787809933583
Position 14948: 0.17544603006497436
Position 23128: 0.10264275803439794
Position 3331: 0.10190695202427597
Position 9072: 0.085570672616589
Position 4471: 0.06692007718404915
Position 26114: 0.06319479401401916
Position 24120: 0.06091373135082523
Position 24082: 0.05510310910979282
Position 28275: 0.050818803080730154
Position 15596: 0.032467554384370115
Position 20706: 0.02706195215719537
Position 27659: 0.013267403741634947
Position 28796: 0.01053869844923848
Position 29176: 0.008383663681640233
Position 26058: 0.007479549659770902
Position 13790: 0.007118725516280262
Position 30969: 0.0064712332668086184
Position 24743: 0.006415215103546102
Position 165: 0.0058594783443939825
Position 26004: 0.0053994242546810565
Position 118: 0.005185739563076533
Position 22700: 0.005139167254964008
Position 21566: 0.0045024076090502095
Position 30398: 0.004329286017259464
Position 27725: 0.0035318232708884813
Position 30486: 0.0034198423549128085
Position 12979: 0.003316383231623471
Position 26062: 0.0032423161774381036
Position 30926: 0.003043707685633744
Position 26370: 0.0021979832412833923
Position 12319: 0.001611651745208397
Position 9526: 0.0014642329721880737
Position 11753: 0.0014369785313406997
Position 30046: 0.0010957192837668692
Position 123: 0.0009795022600050372
Position 234: 0.0008015726239124269
Position 27904: 0.000643480359837696
Position 27337: 0.0005953837535059391
Position 167: 0.000574080954487623
Position 551: 0.00046941409319581454
Position 27819: 0.00043323439090187175
Position 94: 0.00043045693354769354
Position 169: 0.0003123690954209117
Position 27479: 0.0002947308908375855
Position 195: 0.00018913360148899546
Position 27961: 0.00017055527458612345
Position 126: 0.00010379595960958697
Position 150: 6.249454772798625e-05
Position 28433: 1.6324077592753764e-05
Position 50: 1.5464593255109883e-05
Position 28564: 1.3223963147987331e-05
Position 10: 1.2685826695545014e-05
Position 28212: 1.1129550840514867e-05
Position 28142: 6.998074261552367e-06
Position 261: 3.935636295786187e-06
Position 28475: 3.2106972104951275e-06
Position 382: 1.2455259699241033e-08
Position 344: 8.261000877479562e-09
Position 429: 4.030267899472952e-09
Position 451: 1.727876879923105e-09
Position 456: 3.0183138661565967e-10
Position 295: 4.0217662027045373e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 320: 0.9761702087039625
Position 11634: 0.9749287439701128
Position 27245: 0.9700586810217495
Position 27855: 0.9640835266639228
Position 25961: 0.9445745342163206
Position 19460: 0.7831267508087129
Position 14756: 0.6560937569647798
Position 31273: 0.297791736206387
Position 9582: 0.214002095758877
Position 19401: 0.20975755703590157
Position 28039: 0.18213307382933672
Position 30837: 0.13402319121215048
Position 13754: 0.11212589847015526
Position 29497: 0.09459520410186013
Position 3224: 0.08776268180840485
Position 23010: 0.08746315219277472
Position 8963: 0.085570672616589
Position 31389: 0.08150705966020014
Position 23919: 0.0807428287843335
Position 28644: 0.07756463313098064
Position 13789: 0.0642053561758347
Position 29732: 0.05505313825931897
Position 29286: 0.0543937539095046
Position 30131: 0.050397239753359795
Position 4292: 0.04209540245948069
Position 9302: 0.03915374130883628
Position 30448: 0.037215592589011415
Position 13841: 0.03601949697820214
Position 23831: 0.035274011676284564
Position 27815: 0.023021095759331152
Position 13762: 0.020922994030598212
Position 28621: 0.02059385417915154
Position 29072: 0.0199096720307319
Position 15339: 0.018558118352428415
Position 28050: 0.017011295504364008
Position 28154: 0.01590513928161969
Position 23067: 0.015179605841623218
Position 15438: 0.013909436031941693
Position 20423: 0.013639122519434896
Position 28036: 0.013343233087283449
Position 4323: 0.013340782207994884
Position 31050: 0.01297479083083443
Position 28151: 0.012314935514189208
Position 13815: 0.011018000798328015
Position 343: 0.010053824631080987
Position 20610: 0.009432638328182506
Position 28467: 0.009229562288235302
Position 30679: 0.008615067669358819
Position 28502: 0.008549845149689513
Position 30805: 0.008072034310537662
Position 238: 0.006950091677036468
Position 29780: 0.006463335625235866
Position 24444: 0.006415215103546102
Position 27700: 0.006372478097748183
Position 29679: 0.005328673917522797
Position 225: 0.005209265839159805
Position 22628: 0.005139167254964008
Position 28674: 0.005032829124255519
Position 27903: 0.004855336174034833
Position 21323: 0.004502407609050209
Position 29570: 0.004480502137585497
Position 27172: 0.004149496633354068
Position 3288: 0.004107083391851205
Position 27570: 0.004016078212368704
Position 3168: 0.004014606933722289
Position 20644: 0.0039901913095779645
Position 28410: 0.0039608399815974984
Position 27507: 0.0037869816820047704
Position 4434: 0.0035687298532552643
Position 12773: 0.003316383231623471
Position 27592: 0.0032884122153864583
Position 31569: 0.0031537087585957737
Position 28052: 0.0029588849341490656
Position 3207: 0.002817649666571949
Position 29330: 0.002817037572318529
Position 4452: 0.00275477276365293
Position 30135: 0.002506063621854255
Position 28031: 0.0024338567698484162
Position 29815: 0.0023381651298981614
Position 30274: 0.0023249158579160944
Position 31206: 0.0023060597528564066
Position 4235: 0.002187403916007032
Position 27792: 0.0021138775882960192
Position 31639: 0.002037063939463491
Position 28079: 0.001877364337387486
Position 27421: 0.001753774966496748
Position 28061: 0.0016662787007798142
Position 12115: 0.001611651745208397
Position 4406: 0.0015928678178335984
Position 28687: 0.0015258970966609087
Position 29378: 0.0014491863684997074
Position 28097: 0.0013998576657023852
Position 28001: 0.001383568358682105
Position 244: 0.001343381593441409
Position 4403: 0.0012544341609289104
Position 30461: 0.0011192241485005869
Position 3198: 0.001109858808796046
Position 26289: 0.001071143026362706
Position 27526: 0.0010492303340649562
Position 3247: 0.0009851944195925365
Position 28525: 0.0009829629854241748
Position 28347: 0.0008926391311629017
Position 29794: 0.0008794013190616405
Position 31280: 0.0008650585585739029
Position 27202: 0.0008430574191949266
Position 29626: 0.0008251643874526708
Position 3051: 0.000591736524373108
Position 27703: 0.0005628616303689766
Position 3275: 0.0005181404709639442
Position 30230: 0.0004601966236139719
Position 27479: 0.0004441141005819668
Position 29754: 0.0003258854821780397
Position 27925: 0.0003219758446880421
Position 29001: 0.0002542042441164111
Position 27564: 0.0002396746022826119
Position 28196: 0.00019948853474612197
Position 28239: 0.00018365403724574338
Position 29041: 0.0001607831560823964
Position 523: 0.00013945330867081742
Position 4329: 0.00012568400489583044
Position 28188: 0.00010936539129195586
Position 142: 0.00010019339120367421
Position 28067: 4.394041679438395e-05
Position 27659: 2.9295513187386758e-05
Position 509: 2.812355708181521e-05
Position 28159: 1.653236191460259e-05
Position 28115: 1.2813506992325876e-05
Position 367: 5.457298355003764e-06
Position 27705: 1.5702082450530143e-06
Position 28365: 1.0362439300701558e-06
Position 28006: 4.792015103871675e-07
Position 28261: 4.6064806698853844e-07
