Gene = Sdhc
index = 958
Annotated 5SS: [   45  4848  7046 11910 14611]
Annotated 3SS: [ 4790  6943 11847 14446 20697]
SMsplice 5SS: [   45  4848  7046 14611]
SMsplice 3SS: [ 4790  6943 14446 20697]
top_k =  500
Partition function (log Z): -12.117669276678273

Sorted 5' Splice Sites (High to Low Probability):
Position 7046: 0.9989223922508291
Position 4848: 0.9320424633807834
Position 45: 0.6585277037570426
Position 14611: 0.6401402914487928
Position 11910: 0.19887552460180882
Position 4644: 0.1694619031026789
Position 12187: 0.15272789836791778
Position 3318: 0.1489328467729381
Position 124: 0.09528351986093704
Position 12206: 0.07727600108397314
Position 520: 0.07702115112272771
Position 501: 0.07667569149127713
Position 5652: 0.0511070819679206
Position 160: 0.04304077504050519
Position 2695: 0.03192364256601142
Position 4463: 0.024214914258000795
Position 4403: 0.023362857310910708
Position 7651: 0.013704719791317429
Position 6235: 0.012635787363826515
Position 4916: 0.009857996645042682
Position 915: 0.008614495332709847
Position 335: 0.00777613173738411
Position 115: 0.007680958304685508
Position 595: 0.007622819281416444
Position 9635: 0.007422935604403696
Position 8114: 0.006795561931890825
Position 8730: 0.006559457382750223
Position 591: 0.006366383154677982
Position 6819: 0.006361394144446189
Position 14906: 0.00530178598040899
Position 3208: 0.004143306776084177
Position 6159: 0.004091838721960461
Position 234: 0.004011414321433027
Position 1709: 0.003981821948883586
Position 12036: 0.0035973651664948448
Position 1000: 0.0030339456360251715
Position 4026: 0.002929562666682535
Position 4394: 0.0028673852215171866
Position 2334: 0.0027899106346424576
Position 11346: 0.0027206483720890948
Position 1100: 0.0021732547937710935
Position 4362: 0.0021383578628971457
Position 5669: 0.001947253809420334
Position 4944: 0.0017570169197575918
Position 10696: 0.0015789269135187817
Position 3289: 0.0015638548973628428
Position 12637: 0.001469176380150784
Position 3019: 0.0013513566762806315
Position 5319: 0.0013260995229934904
Position 711: 0.001136102289929824
Position 5063: 0.0010132163190178828
Position 242: 0.0009883093364713095
Position 733: 0.000967320268593225
Position 10168: 0.0007804809887994706
Position 1013: 0.0007172711916018834
Position 5414: 0.0005504932386821679
Position 3197: 0.0005385991710664708
Position 2182: 0.0005222418122960069
Position 2208: 0.0005088024026322339
Position 1079: 0.0005037412773093362
Position 4564: 0.000490739116351891
Position 4864: 0.0004887215195313803
Position 3195: 0.0004289803296802086
Position 7896: 0.000399891772786276
Position 9204: 0.00027622569737272137
Position 10048: 0.0002625664321172867
Position 4838: 0.00022725497167562663
Position 9630: 0.00011176036772978681
Position 3001: 8.621435149912566e-05
Position 3023: 7.893753997032786e-05
Position 8259: 7.659623731929455e-06
Position 7582: 4.635612899725811e-06
Position 8227: 3.3674325207340895e-06
Position 10892: 3.3629253987971495e-06
Position 11041: 3.1386198960394786e-06
Position 84: 2.1149869713553857e-06
Position 68: 1.982090433055422e-06
Position 524: 1.4975948777148941e-06
Position 793: 1.2591551302740493e-06
Position 369: 1.0239166754137528e-06
Position 534: 9.069858328907402e-07
Position 391: 8.593994053550897e-07
Position 6: 6.131995251056324e-07
Position 1311: 5.859948946893783e-07
Position 33: 5.432850992466742e-07
Position 316: 5.391074196960184e-07
Position 1307: 4.985195634292464e-07
Position 103: 4.890872045289412e-07
Position 873: 4.599561587995608e-07
Position 7672: 4.0780772699421033e-07
Position 458: 3.9071799991472336e-07
Position 424: 3.6447730036814095e-07
Position 467: 3.587373611233115e-07
Position 7022: 1.2672206034664513e-07
Position 162: 1.214292650341063e-07
Position 126: 7.862269896800236e-08
Position 271: 5.4528357238678706e-08
Position 254: 4.7604360735443414e-08
Position 246: 3.1052539601770893e-08
Position 265: 3.1003478675545016e-08
Position 244: 2.279277245793393e-08
