Gene = 1110002E22Rik
index = 1
Annotated 5SS: [5398]
Annotated 3SS: [12111]
SMsplice 5SS: [ 489 1830 5398]
SMsplice 3SS: [ 1741  5202 12111]
top_k =  500
Partition function (log Z): 0.11726855211638298

Sorted 5' Splice Sites (High to Low Probability):
Position 1830: 0.9973632449725968
Position 5398: 0.9879849029874772
Position 12227: 0.7010821756746753
Position 2872: 0.6057191668533023
Position 4176: 0.5861869438430688
Position 3240: 0.5667582437703965
Position 489: 0.5115791655526573
Position 9054: 0.47103271193258567
Position 8545: 0.4702214517963899
Position 1101: 0.4192295197208254
Position 3288: 0.323720949406783
Position 439: 0.30592883083170874
Position 575: 0.17301245463503345
Position 1111: 0.14735711159896578
Position 3504: 0.13340136823689056
Position 12263: 0.12807821034202838
Position 5092: 0.11297570000147333
Position 8148: 0.08420810639291729
Position 13914: 0.07326952252212449
Position 3961: 0.06812907011234266
Position 2035: 0.06602112681529484
Position 2601: 0.06124851216974461
Position 12763: 0.05410205403083641
Position 8300: 0.04958182894702933
Position 984: 0.04338924333611337
Position 13639: 0.039242185906368424
Position 6340: 0.03607444825448612
Position 2124: 0.0353528965054248
Position 9878: 0.0337596579302155
Position 8726: 0.031328092935405435
Position 4548: 0.029650619719777296
Position 2133: 0.02310649707058665
Position 6285: 0.02279449084018885
Position 1368: 0.017382449010441368
Position 2284: 0.01733132607207553
Position 1569: 0.01699302216966026
Position 2727: 0.01682288406923868
Position 6802: 0.01616289080878251
Position 3756: 0.01583134171411919
Position 8947: 0.015099048082231396
Position 4917: 0.012177725052000755
Position 3493: 0.012157740755272308
Position 282: 0.011140682429264127
Position 6272: 0.010648390185957545
Position 1001: 0.01002960608654288
Position 7735: 0.00924882101728785
Position 10510: 0.005515067334768696
Position 6289: 0.004700725940599868
Position 6349: 0.00447006873020141
Position 12855: 0.0038243248624965235
Position 6251: 0.0037682292125746364
Position 9063: 0.0035392102464608085
Position 2760: 0.0032431246115214585
Position 4911: 0.003214197488319319
Position 13974: 0.002857200438959676
Position 1164: 0.0028223432836619656
Position 548: 0.002341307137190701
Position 3933: 0.0021901948474659446
Position 763: 0.0021611478590155336
Position 1042: 0.0021608976905288634
Position 2236: 0.0020907375833868333
Position 261: 0.001927602782920843
Position 4863: 0.0018710746154726229
Position 3517: 0.0018650830424798434
Position 12423: 0.0017992256754904609
Position 4827: 0.0015573372890521865
Position 1260: 0.0015546243184815724
Position 2485: 0.001508574588085922
Position 313: 0.0014441869573491907
Position 2184: 0.001370783773908271
Position 4378: 0.0013567229405928053
Position 12223: 0.0013415712116057318
Position 6356: 0.0009421604596486797
Position 7359: 0.0008866507571339505
Position 2620: 0.0007064949833338734
Position 6680: 0.0006709735001251683
Position 5850: 0.0005236332597948184
Position 53: 0.0005112948671117308
Position 1390: 0.0005098275664696285
Position 1125: 0.0004940317622156421
Position 1025: 0.00046027039493086653
Position 5745: 0.0004062325547586601
Position 1204: 0.0003905146650767436
Position 1975: 0.0003676527388448476
Position 1800: 0.0003657874897838831
Position 5714: 0.0003557515661956493
Position 12645: 0.0003430463070184615
Position 6295: 0.0003368868645558275
Position 94: 0.0003192806781636401
Position 3297: 0.00031668893633630637
Position 1348: 0.0003063872427199994
Position 857: 0.00025398458429965506
Position 1198: 0.00021335037670194108
Position 4851: 0.00019549921811609313
Position 1375: 0.00019217104376653362
Position 5173: 0.0001878093575045076
Position 727: 0.00018513559339290722
Position 30: 0.0001844693705532042
Position 4841: 0.00012352618004610863
Position 587: 0.00010176239030882417
Position 5402: 9.358184368989689e-05
Position 3811: 6.653533386084474e-05
Position 12235: 6.37645136559227e-05
Position 323: 6.273244703819225e-05
Position 338: 4.3794503097719905e-05
Position 807: 4.1171921993890336e-05
Position 9: 3.8037932138360865e-05
Position 1742: 3.710431907826701e-05
Position 743: 3.095162187591172e-05
Position 3469: 3.0914483301909475e-05
Position 5338: 2.8072182340396398e-05
Position 264: 2.799180977223887e-05
Position 579: 2.7879639233531347e-05
Position 616: 2.16260443839647e-05
Position 589: 2.048563714918992e-05
Position 661: 1.8520237937313172e-05
Position 279: 1.3775864982449646e-05
Position 5763: 1.2615985908273722e-05
Position 814: 1.2290093137032242e-05
Position 1969: 1.0654818901302078e-05
Position 443: 9.536357007420435e-06
Position 1946: 8.411954952689266e-06
Position 401: 4.481625326723908e-06
Position 273: 3.871385753652525e-06
Position 779: 3.7092739515279246e-06
Position 1929: 3.6898549054201718e-06
Position 2117: 1.9015472314483994e-06
Position 2154: 1.2866808640881432e-06
Position 867: 4.2037788583963546e-08
Position 904: 2.3941771342959746e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1741: 0.9739824905784064
Position 12111: 0.9703010345819354
Position 5202: 0.7933216926330396
Position 894: 0.6239958602622186
Position 2954: 0.37852733676149536
Position 4101: 0.35241616952284055
Position 3017: 0.3326819299367993
Position 8385: 0.28824565299131233
Position 3858: 0.2812360463151631
Position 8946: 0.2805846289558507
Position 5037: 0.22337566895313093
Position 2664: 0.21055433700050946
Position 2786: 0.18328307778966035
Position 8430: 0.1810065031214534
Position 12349: 0.1798938453141455
Position 15011: 0.16092958641209948
Position 2957: 0.14859216847762488
Position 8828: 0.14028533207677363
Position 8071: 0.13950204935668134
Position 12924: 0.12205887537761972
Position 13460: 0.10141360888099704
Position 6112: 0.09403934906751805
Position 16432: 0.08923780283017267
Position 13736: 0.07994465371091589
Position 1929: 0.07746521359753603
Position 3443: 0.07728956594854672
Position 2724: 0.06378235757410983
Position 3412: 0.06305951663833191
Position 2497: 0.059686594683576046
Position 2668: 0.056439205739328424
Position 2034: 0.0547235357752727
Position 5060: 0.0502682124051374
Position 8643: 0.04979816856184317
Position 14944: 0.04931356242422453
Position 12644: 0.047927563072639894
Position 4773: 0.04585601906832071
Position 2754: 0.04045943936226701
Position 9729: 0.0337596579302155
Position 12721: 0.03214969357498306
Position 8971: 0.027033066148904543
Position 4407: 0.02675343190308695
Position 13803: 0.02449815362323326
Position 8789: 0.024493507396583052
Position 3128: 0.023384897627201758
Position 1204: 0.023269530355362396
Position 12324: 0.01864460594445862
Position 2744: 0.015715851905822684
Position 12437: 0.014196599935793135
Position 3638: 0.012852873933506717
Position 3990: 0.012617651325815993
Position 2640: 0.012119282003021405
Position 14906: 0.011311621208649513
Position 2782: 0.010319889350520191
Position 15837: 0.010230461599686259
Position 2362: 0.009521219041260727
Position 13030: 0.008893398884736394
Position 12395: 0.008827848297855849
Position 6668: 0.008410431399542822
Position 7705: 0.008173201675262677
Position 6626: 0.007539691995230012
Position 1683: 0.007498514515349656
Position 15306: 0.00743175227656628
Position 12839: 0.0072707516771269125
Position 2177: 0.006880193129040039
Position 4136: 0.006815284635250501
Position 15075: 0.005770590412234763
Position 3405: 0.005671700597063643
Position 10409: 0.00551506733476869
Position 1694: 0.005286371882810296
Position 16397: 0.005190532160740963
Position 13050: 0.0050125490114223785
Position 2504: 0.004632993797117687
Position 14362: 0.00451582426731739
Position 6134: 0.004431313305933053
Position 2791: 0.004318597282416732
Position 5085: 0.004267502146953996
Position 1300: 0.004180833932222735
Position 12588: 0.004039702943687147
Position 2756: 0.003781751742261941
Position 13276: 0.0036916980514522042
Position 2810: 0.0034899015962159396
Position 3040: 0.0031376759612283074
Position 3239: 0.0029891170386362105
Position 461: 0.0029343898220832885
Position 5112: 0.002921739293552976
Position 1657: 0.002873934163140883
Position 12039: 0.002741397226982041
Position 3651: 0.0025740027193155244
Position 4492: 0.0024644748676739413
Position 12561: 0.002458028294159122
Position 7258: 0.002436589169167869
Position 2619: 0.0022994937487570834
Position 1638: 0.002287382578356737
Position 2236: 0.002246427904771757
Position 2816: 0.0022228991628093354
Position 2398: 0.0022213080473243675
Position 356: 0.0020950610526308646
Position 3662: 0.001901187898507541
Position 3287: 0.001858857970326049
Position 12897: 0.0018402010445821675
Position 329: 0.0016941618134355934
Position 1604: 0.0016610606746538202
Position 4257: 0.0016239206025056778
Position 12676: 0.0016186409437857542
Position 12751: 0.0015614871142728011
Position 570: 0.0014842278011419118
Position 642: 0.0014823335183644334
Position 1897: 0.001476789085031886
Position 758: 0.0014494959421052118
Position 2426: 0.0014172777774694955
Position 2727: 0.0014106720557038061
Position 8803: 0.0013213153255555127
Position 2180: 0.0012819857774423323
Position 1795: 0.0011898958573110254
Position 1611: 0.0011284153407055677
Position 5614: 0.0010481726626815875
Position 1464: 0.0010334661898301315
Position 3562: 0.0010323361543957397
Position 1470: 0.0009418546088911707
Position 1335: 0.000889682585866013
Position 420: 0.0008747548499853971
Position 5744: 0.0008563144780980949
Position 1439: 0.0008426074946070428
Position 2070: 0.0008285683702649579
Position 2087: 0.0007369230568107967
Position 934: 0.0006779041504357576
Position 1495: 0.0006466025370052373
Position 504: 0.0006403827385321122
Position 814: 0.0006216317425460567
Position 1783: 0.000605963696819345
Position 1763: 0.0005697331897725083
Position 1218: 0.000554284886543308
Position 3615: 0.0005448110428729472
Position 1312: 0.0005379719150346145
Position 1154: 0.0004871357584218961
Position 2911: 0.00047332579960260925
Position 2183: 0.0004412323893677417
Position 2014: 0.0004097933937992487
Position 4691: 0.00040917824340437733
Position 520: 0.00038263100139556935
Position 5556: 0.0003507729303951706
Position 2975: 0.0003352246189251383
Position 1535: 0.0003282690404245075
Position 1390: 0.00029456300004933886
Position 2375: 0.00027143335534394515
Position 2316: 0.0002701520772684221
Position 6050: 0.0002697009280004927
Position 2511: 0.00024296928940674737
Position 1264: 0.00024210995924647553
Position 1252: 0.00023528108643540722
Position 368: 0.00023076397207890024
Position 6554: 0.00019814953352795533
Position 1800: 0.00019521944432223534
Position 515: 0.0001831334991977338
Position 552: 0.00017695926872865247
Position 743: 0.00017575640184078884
Position 1309: 0.00017308946710072124
Position 1460: 0.0001681545825352125
Position 524: 0.00016153445693847487
Position 597: 0.00015789268528395407
Position 1360: 0.0001524838587364505
Position 4339: 0.00014866787136546167
Position 2534: 0.00011801986090314438
Position 508: 0.0001174429681496156
Position 1883: 0.00011625999038130501
Position 1233: 0.0001003065076796046
Position 647: 9.630705265624748e-05
Position 545: 9.55417603535845e-05
Position 1091: 8.90151280868543e-05
Position 1974: 7.788287071326536e-05
Position 2423: 7.362760454674203e-05
Position 2555: 7.360430777021887e-05
Position 527: 6.300818247712863e-05
Position 242: 5.965765059963134e-05
Position 373: 5.5523613589315205e-05
Position 4940: 4.6927003590361854e-05
Position 999: 4.125631041877524e-05
Position 939: 4.044625694213304e-05
Position 1451: 3.7031635389206275e-05
Position 466: 3.626862960088858e-05
Position 1033: 3.466850374490094e-05
Position 1987: 3.44708674119383e-05
Position 1010: 3.3487024691994e-05
Position 650: 2.55347428363745e-05
Position 945: 2.4864821045534886e-05
Position 2507: 2.459659976610182e-05
Position 427: 2.3838542816843765e-05
Position 1236: 2.2089496297306503e-05
Position 658: 1.9127557136963668e-05
Position 2915: 1.8339851577458657e-05
Position 358: 1.7859639413734606e-05
Position 4516: 1.6847415738056448e-05
Position 610: 1.677888875065486e-05
Position 623: 1.5538408649784272e-05
Position 4902: 1.5166868470897587e-05
Position 482: 1.5162889540336092e-05
Position 291: 1.1902835115483174e-05
Position 616: 7.609658000984655e-06
Position 435: 7.084999723291587e-06
Position 379: 6.205999065618208e-06
Position 493: 4.005489330418448e-06
Position 303: 2.092060158976442e-06
Position 614: 2.0497652285793844e-06
