Gene = Smco4
index = 988
Annotated 5SS: [  198 32273]
Annotated 3SS: [32195 51106]
SMsplice 5SS: [  198  6187 27448 30287 32273 46591]
SMsplice 3SS: [ 6057 27315 30115 32195 46434 51394]
top_k =  500
Partition function (log Z): -34.69122879833326

Sorted 5' Splice Sites (High to Low Probability):
Position 6187: 0.8090146391230343
Position 198: 0.6797307293829986
Position 718: 0.29390053289514034
Position 675: 0.2938395691765424
Position 1912: 0.20332474294358158
Position 7767: 0.09920299096252526
Position 3196: 0.0918459230391184
Position 1714: 0.021398406970916044
Position 7308: 0.016684927089486636
Position 6872: 0.010861738938965195
Position 1413: 0.010002838641789977
Position 2102: 0.008166469622369266
Position 1146: 0.002993373624469253
Position 477: 0.0029357557812795232
Position 4098: 0.0027240237280566435
Position 3083: 0.001834294989983012
Position 1386: 0.001754103197380653
Position 1585: 0.00122753336114628
Position 171: 0.0009277272674076736
Position 181: 0.0007881478292733172
Position 2144: 0.0005319036501672578
Position 1377: 0.0004647054460626075
Position 1907: 0.0004550723961109787
Position 963: 0.0003483185994518914
Position 2607: 0.00028572530759757693
Position 383: 0.00024590466033047646
Position 1420: 0.0002358786513217747
Position 4275: 0.0002094594276654372
Position 2620: 0.00019459105653394434
Position 253: 0.0001876614798090131
Position 51: 9.93257296513307e-05
Position 2050: 6.739703112342402e-05
Position 345: 6.631006734955063e-05
Position 277: 4.251699867383778e-05
Position 651: 4.190940922988609e-05
Position 102: 3.1221911537588505e-05
Position 247: 3.1054868354919435e-05
Position 469: 2.5177152679446678e-05
Position 16: 2.377312565734919e-05
Position 694: 1.932091320626378e-05
Position 1370: 1.6827613776773513e-05
Position 23: 1.535179348421786e-05
Position 7: 1.4561809996094257e-05
Position 1416: 1.4288541269866021e-05
Position 614: 1.2626027056390219e-05
Position 410: 9.832414773129867e-06
Position 45: 9.524920421161777e-06
Position 679: 6.967502345324051e-06
Position 1771: 6.703172813634799e-06
Position 3231: 6.355157612492044e-06
Position 487: 5.022746374117089e-06
Position 1865: 4.77078673915491e-06
Position 1621: 4.386013641454768e-06
Position 1384: 3.374389808757899e-06
Position 1695: 2.8076536992847124e-06
Position 30: 2.2208708876171657e-06
Position 1659: 2.1810129735830216e-06
Position 1703: 1.7471546419516526e-06
Position 561: 1.561822995342796e-06
Position 1594: 1.5180338448455664e-06
Position 1633: 1.471689073279264e-06
Position 1757: 1.0896811883887628e-06
Position 1224: 9.706438720036312e-07
Position 947: 8.706958595383185e-07
Position 2319: 7.093098853345931e-08
Position 2316: 4.041234989930741e-08
Position 623: 2.1369470606054074e-08
Position 683: 2.0251526973824362e-08
Position 587: 1.8838899910400966e-08
Position 593: 1.7432924369302018e-08
Position 729: 1.4871506214083736e-08
