Gene = Utp25
index = 1174
Annotated 5SS: [  229   782  2006  6635  8267  9963 12080 12772 15434 15668 16516]
Annotated 3SS: [  741  1725  6463  8177  9551 11859 12568 15250 15554 16269 22485]
SMsplice 5SS: [  229  2006  6635  8267 11953 15434 15668 16516]
SMsplice 3SS: [ 1725  6463  8177 11859 15379 15554 16269 24035]
top_k =  500
Partition function (log Z): 4.21355328356076

Sorted 5' Splice Sites (High to Low Probability):
Position 15668: 0.9926962499588777
Position 15434: 0.9871956778335873
Position 2006: 0.986493788113686
Position 8267: 0.9558850100795662
Position 6635: 0.8819702113693332
Position 16516: 0.8422505253933675
Position 3410: 0.6252703763338265
Position 19275: 0.5998331382916596
Position 11953: 0.5823836001918256
Position 12772: 0.5008144561397367
Position 229: 0.4529444837749353
Position 3105: 0.41542775828119805
Position 19712: 0.333183056604586
Position 22655: 0.331167098108479
Position 12080: 0.3010908079367577
Position 9963: 0.2801224955562497
Position 21209: 0.24195120045134602
Position 316: 0.18419622088290727
Position 16221: 0.17992522646756204
Position 1156: 0.14243222904879402
Position 235: 0.13582703357533307
Position 782: 0.1358206111610529
Position 16829: 0.12649333452731526
Position 22627: 0.12430647619175554
Position 922: 0.12403361323520024
Position 421: 0.12102227820381913
Position 9873: 0.09556171337171188
Position 7889: 0.0921273853202041
Position 4730: 0.0845493333915028
Position 7716: 0.07973328237760154
Position 16785: 0.056893391693513255
Position 10057: 0.055799785959844965
Position 15858: 0.05020171430575542
Position 5036: 0.04601267570266973
Position 15815: 0.04519122747990457
Position 12450: 0.04374085241178029
Position 2400: 0.043206711639355806
Position 285: 0.04299879343643979
Position 11059: 0.04299181015303688
Position 8051: 0.04232665378687128
Position 2272: 0.03849120163380514
Position 13080: 0.03779818989585313
Position 2387: 0.033861409436379206
Position 2753: 0.033455250477700614
Position 2284: 0.03204985159576166
Position 8094: 0.031072419302197795
Position 15141: 0.031026432169406492
Position 7592: 0.029106537991067907
Position 5068: 0.027430897683352617
Position 7704: 0.025961738994291585
Position 9038: 0.022223562958612494
Position 476: 0.021891834878868578
Position 10019: 0.02163667744970712
Position 21636: 0.01996641232359899
Position 22942: 0.01873211924833328
Position 2296: 0.018532899224926562
Position 13434: 0.018454186860825464
Position 8362: 0.01725100324883333
Position 8421: 0.015443990227485434
Position 13066: 0.014123324587589026
Position 18868: 0.013784148864679187
Position 12668: 0.012592981324030991
Position 9475: 0.011155111884577828
Position 18103: 0.01102830188791506
Position 22556: 0.011005624409032657
Position 19242: 0.010900187375153069
Position 280: 0.010682215451597536
Position 486: 0.01020237492959804
Position 4759: 0.009699316225595995
Position 3646: 0.009438483120863516
Position 23348: 0.0091683067029435
Position 23665: 0.008872736592484649
Position 6147: 0.007122764699578279
Position 845: 0.007004639805211332
Position 449: 0.006715525180116482
Position 1337: 0.0061676491266058845
Position 5500: 0.005594067283911018
Position 6044: 0.004248169784550099
Position 47: 0.0039014307150672493
Position 1907: 0.003740320866911058
Position 9391: 0.0035049167301023326
Position 11982: 0.0030825435569081985
Position 1903: 0.002920100937063093
Position 19169: 0.0017479230418139709
Position 655: 0.001619364031428463
Position 2192: 0.0011824772180300638
Position 270: 0.001170318146709395
Position 886: 0.0010153018139135313
Position 12281: 0.00101275753687453
Position 289: 0.0008705622594710911
Position 15475: 0.0008658559598124731
Position 20427: 0.0007321451454168224
Position 973: 0.0007142407338416321
Position 8509: 0.0004920073285090278
Position 8620: 0.0004329731105386004
Position 839: 0.00037934206358996566
Position 8882: 0.00033931489284115573
Position 12709: 0.00031886722457954156
Position 8675: 0.00031521421806078944
Position 855: 0.0002964016494534396
Position 15555: 0.00029607298467387454
Position 803: 0.000286488045730535
Position 1194: 0.0002769083236377145
Position 902: 0.00023974688679281875
Position 2258: 0.00023846469582718182
Position 8496: 0.00021777648096330253
Position 884: 0.00021682192661401682
Position 113: 0.00012091353371865056
Position 1937: 0.00011043435000245235
Position 259: 0.00010703152591638134
Position 28: 4.936735786986539e-05
Position 427: 4.377183069779903e-05
Position 630: 4.282968291375434e-05
Position 353: 4.0444032928272536e-05
Position 462: 3.5521814390032266e-05
Position 2207: 3.486843680574669e-05
Position 82: 2.374571310416856e-05
Position 87: 2.1588326217656594e-05
Position 362: 1.9011839584583427e-05
Position 91: 1.6146856553238447e-05
Position 39: 1.318200984653746e-05
Position 9006: 1.2088690418588447e-05
Position 99: 1.1955775363195959e-05
