Gene = Emsy
index = 377
Annotated 5SS: [  306  2036  8975 10331 11613 15287 19519 26649 30314 35389 37481 41304
 43796 46113 54197 56108 59747 62028 63449]
Annotated 3SS: [ 1926  8874 10255 11570 15110 19258 26371 30058 35238 37309 41166 43621
 45913 54031 55951 59594 61466 62968 65894]
SMsplice 5SS: [  306  2036  8975  9284 10331 15287 19519 26649 30314 32214 35389 37481
 41304 43796 46113 54197 56108 57133 59747 61564 63449]
SMsplice 3SS: [ 1926  8874  9194 10255 15211 19258 26371 30058 32069 35238 37309 41166
 43621 45913 54072 55951 57027 59594 61466 63345 65894]
top_k =  500
Partition function (log Z): 3.6614817464879743

Sorted 5' Splice Sites (High to Low Probability):
Position 46113: 0.9939823705231812
Position 8975: 0.9644799765803863
Position 35389: 0.9399899278442582
Position 57133: 0.9320137183972637
Position 30314: 0.9276580876756915
Position 26649: 0.9185102075834174
Position 56108: 0.9107866813127758
Position 9284: 0.9036305289494033
Position 10331: 0.9010791221417446
Position 306: 0.8969975906568262
Position 15287: 0.8965113547683349
Position 37481: 0.8546711715959184
Position 41304: 0.8253774674450047
Position 49876: 0.7567136346407705
Position 43796: 0.7360987735162574
Position 61564: 0.6678985261368019
Position 2036: 0.644450083483508
Position 19519: 0.6138869233486021
Position 32214: 0.5249982348614219
Position 19390: 0.38877899396725213
Position 50654: 0.3713466599416532
Position 6119: 0.36001598580863875
Position 59920: 0.3561327699572603
Position 17049: 0.31499167699694103
Position 54197: 0.29652075651113685
Position 59747: 0.2780743959986899
Position 57455: 0.25311962958361617
Position 62028: 0.24845763113478989
Position 51379: 0.24543962398362046
Position 26216: 0.21550703412951816
Position 45716: 0.18792474670781253
Position 32205: 0.18666104560953184
Position 2146: 0.18016873227727628
Position 46490: 0.1761009967704085
Position 41308: 0.16272358305669327
Position 38400: 0.14358565518098007
Position 55172: 0.1402064826562719
Position 59690: 0.13524768333193923
Position 63449: 0.13333575679530593
Position 26196: 0.12926872480302998
Position 38439: 0.12751383523853926
Position 25164: 0.11419489537657664
Position 1830: 0.11233836474500365
Position 46500: 0.09465007101458597
Position 64473: 0.09100050867352906
Position 59067: 0.08778944478302096
Position 21587: 0.08520130133477619
Position 59784: 0.08376213493894244
Position 31465: 0.07363018625637957
Position 16181: 0.06657182463357933
Position 26656: 0.06589825484422748
Position 15344: 0.05918525795952014
Position 28869: 0.05672173503666535
Position 45601: 0.049028019421757135
Position 61129: 0.04202212665625635
Position 15474: 0.04119544989940944
Position 59687: 0.03980513248472914
Position 36423: 0.03804006539733659
Position 23195: 0.036908183417145385
Position 41582: 0.033951948955167004
Position 37423: 0.03240501201908333
Position 5825: 0.03152714051592848
Position 29888: 0.02905241011545473
Position 33082: 0.02777872186663571
Position 63240: 0.02568008738127511
Position 37485: 0.02350366716668366
Position 34148: 0.02346253162420041
Position 6101: 0.023305529578055886
Position 38415: 0.022604363172287263
Position 858: 0.021594311706788747
Position 57570: 0.021547141008675625
Position 196: 0.021319459759364424
Position 10154: 0.021172628561094888
Position 18037: 0.021139285157936016
Position 44617: 0.020804140601594558
Position 38572: 0.02028958230661941
Position 59022: 0.02019138242050892
Position 17161: 0.020058115947077144
Position 35618: 0.019175293503652536
Position 45689: 0.01827244364038018
Position 7804: 0.017217949437778934
Position 37420: 0.017031785561402436
Position 59693: 0.01681689783423117
Position 61053: 0.01593986617621734
Position 38359: 0.015483103325015395
Position 35373: 0.015429741590463808
Position 3170: 0.015024661882713298
Position 43803: 0.014728886480996553
Position 38244: 0.014427413878395266
Position 33058: 0.01339387282163763
Position 725: 0.013319726031092369
Position 61207: 0.013257808862513862
Position 31720: 0.012698656757733632
Position 57028: 0.012445224546695855
Position 27700: 0.012411553411533938
Position 37064: 0.012314697822973649
Position 22535: 0.0115215888055689
Position 19890: 0.011243257139895926
Position 7157: 0.01069837386073607
Position 45527: 0.010262665156924098
Position 1899: 0.010153825429186256
