Gene = Traip
index = 1138
Annotated 5SS: [  217  4967  5474  7900  8611 10117 10700 11386 11965 12462 17794 19097
 19663 19803]
Annotated 3SS: [ 4908  5389  7859  8482 10021 10585 11297 11874 12372 17637 19047 19512
 19751 20017]
SMsplice 5SS: [  217  4967  5474  7900  8611 10117 11965 12462 17794 19097 19663]
SMsplice 3SS: [ 4908  5389  7859  8482 10021 11874 12372 17637 19047 19512 19751]
top_k =  500
Partition function (log Z): 15.437975222908825

Sorted 5' Splice Sites (High to Low Probability):
Position 10117: 0.9953203987710374
Position 217: 0.9851908018509707
Position 17794: 0.95872621387711
Position 8611: 0.9291115456321763
Position 11965: 0.9132279884444628
Position 7900: 0.9026143680950631
Position 12462: 0.8943898348827405
Position 19097: 0.7784663437500148
Position 19663: 0.7752575222324518
Position 4967: 0.7188480804485021
Position 5474: 0.6995509881544091
Position 20093: 0.4256327683703426
Position 10704: 0.4121477633161985
Position 20508: 0.3768287204854342
Position 11386: 0.3524244453349303
Position 14928: 0.31651969837234073
Position 11419: 0.2336522163971853
Position 19865: 0.14147184411478242
Position 3976: 0.1274010445591264
Position 9890: 0.10659735765629379
Position 12439: 0.09811958058014207
Position 10700: 0.09137511682638608
Position 16731: 0.08714094138272863
Position 936: 0.08646663122694657
Position 5112: 0.08142742296744387
Position 12280: 0.0785753177261014
Position 20727: 0.07277043090503528
Position 5302: 0.07182590209514736
Position 2215: 0.06915350762586334
Position 8635: 0.06286265435162945
Position 11181: 0.05857218568675455
Position 2347: 0.05239620751938234
Position 19803: 0.04926040182397973
Position 14958: 0.04836888502924775
Position 9603: 0.04795198119054515
Position 402: 0.03794476549707334
Position 20513: 0.03780480410549194
Position 20078: 0.03254536527163759
Position 12237: 0.031159279538921898
Position 20740: 0.03092937964105741
Position 20529: 0.029303410106265946
Position 392: 0.02749389104967062
Position 18819: 0.024877582120727108
Position 19931: 0.02193372180596034
Position 20731: 0.02061407764862672
Position 6102: 0.020110348610063854
Position 12105: 0.019582137933239978
Position 11989: 0.018049645926649812
Position 3700: 0.015425228162574179
Position 19954: 0.015355852537203969
Position 9912: 0.01432257938923735
Position 4230: 0.012531963007679187
Position 7653: 0.012478774991885785
Position 11488: 0.011984458056080765
Position 12023: 0.011055341698037216
Position 9835: 0.010579005591463114
Position 3125: 0.009844040016721813
Position 11922: 0.009660576073670667
Position 18708: 0.008940318292956665
Position 6380: 0.008028512537277781
