Gene = Ficd
index = 408
Annotated 5SS: [ 247 1370]
Annotated 3SS: [1017 2263]
SMsplice 5SS: [ 247 1370]
SMsplice 3SS: [1017 2263]
top_k =  500
Partition function (log Z): -8.53345755165587

Sorted 5' Splice Sites (High to Low Probability):
Position 1370: 0.6931767922550606
Position 2541: 0.6377175129072441
Position 247: 0.45685537221131706
Position 2859: 0.257407134766312
Position 431: 0.1880158935013557
Position 53: 0.13434297010150414
Position 2811: 0.0876475326468606
Position 2575: 0.08100339898800872
Position 2851: 0.0659778850544233
Position 555: 0.05487955929712451
Position 176: 0.048725029466374976
Position 114: 0.032957321467160294
Position 598: 0.02801814503741101
Position 2752: 0.023032567255645963
Position 3224: 0.02137387979018588
Position 544: 0.017644007209072138
Position 3150: 0.009385837443181373
Position 3328: 0.00778773634425544
Position 3188: 0.006884625402105237
Position 2778: 0.006881470693957038
Position 2566: 0.006336754912089901
Position 1834: 0.006176516025631226
Position 3193: 0.005307971829637154
Position 2886: 0.004915649165733764
Position 2902: 0.003782873144471187
Position 4079: 0.0037667920034064467
Position 1136: 0.0036404722419537904
Position 3232: 0.0035377473326040285
Position 614: 0.0029010382219562866
Position 1710: 0.002255274835498398
Position 2908: 0.0021182881770264094
Position 1173: 0.002091154494182643
Position 2194: 0.0020396570429150854
Position 1997: 0.0017620200711177068
Position 1238: 0.0017410599900671364
Position 229: 0.0014930048760878997
Position 204: 0.00134393900940807
Position 161: 0.0011969423079678369
Position 17: 0.0011298516309942066
Position 643: 0.0008187038331042758
Position 3778: 0.0007819824630969276
Position 753: 0.0007323283227618721
Position 1093: 0.00061656430402529
Position 307: 0.0006042671115359918
Position 57: 0.00048387169358986884
Position 1416: 0.0004103880222023483
Position 1089: 0.00032254391939827247
Position 540: 0.0003043481383029669
Position 600: 0.00029604091296904625
Position 305: 0.00027556488900499636
Position 322: 0.0001892648811663216
Position 1654: 0.00017476595958975391
Position 604: 0.0001718039081770106
Position 1204: 0.0001632320810507306
Position 602: 0.00015795489764939392
Position 215: 0.00015691825772587016
Position 659: 0.0001246631000692472
Position 1120: 0.00011677703213970279
Position 776: 0.00010872628371647435
Position 282: 9.413067647984162e-05
Position 931: 8.426161018776441e-05
Position 169: 8.062687637634934e-05
Position 779: 7.846888989645821e-05
Position 951: 7.73959687913498e-05
Position 1143: 7.594343783616924e-05
Position 624: 6.586190695897056e-05
Position 798: 5.106609986491514e-05
Position 2797: 4.6654047711973496e-05
Position 723: 3.99954024982558e-05
Position 124: 3.996042001078893e-05
Position 645: 3.8880736081405606e-05
Position 909: 3.878232165011791e-05
Position 853: 3.6914982506275535e-05
Position 343: 3.3583456666161124e-05
Position 528: 2.2123418686604814e-05
Position 595: 2.0631242208253396e-05
Position 451: 2.0320439934016085e-05
Position 470: 1.8846708443713458e-05
Position 669: 1.7529745191858437e-05
Position 415: 1.6409468963407724e-05
Position 912: 1.6102207545176946e-05
Position 3166: 3.333496602419152e-06
Position 3156: 3.094680868110041e-06
Position 701: 1.2415874510438005e-07
Position 666: 1.342174978493886e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1017: 0.5288157271748393
Position 4031: 0.4852670432223453
Position 2263: 0.3336404568948425
Position 2693: 0.3278100307904023
Position 3111: 0.21805773548256838
Position 2725: 0.15572273025289932
Position 2383: 0.12371897317348761
Position 2266: 0.08509248542375372
Position 2456: 0.08344276801507457
Position 2419: 0.07327891275706545
Position 2416: 0.050432896606760674
Position 4494: 0.036424816771584205
Position 1253: 0.03621709970906482
Position 2484: 0.030831284241742352
Position 1290: 0.030156043161970195
Position 3217: 0.030005988270458035
Position 2488: 0.022822725503824814
Position 1235: 0.02185950527699169
Position 2688: 0.020781694304984756
Position 4454: 0.01940774475915642
Position 2242: 0.01920219261156544
Position 4603: 0.014498958646069
Position 4392: 0.014344948379175972
Position 462: 0.013194783265976232
Position 1102: 0.01281642851438574
Position 1328: 0.012758402118855358
Position 2364: 0.009132084334252255
Position 1056: 0.00857670601512249
Position 3433: 0.008339780579616093
Position 1309: 0.00821583568092593
Position 4290: 0.007768060206571887
Position 1042: 0.0074910510343046645
Position 401: 0.0063111418655353866
Position 4059: 0.00577818312450845
Position 1710: 0.005342888983525932
Position 2983: 0.004783277335334985
Position 2949: 0.004714056884719153
Position 4036: 0.004494341611970124
Position 4148: 0.004394126954015313
Position 3141: 0.004193126124591083
Position 3007: 0.0031517712980123004
Position 1237: 0.0021717655163217397
Position 4490: 0.0018903813541701993
Position 1063: 0.0017489566473800153
Position 1758: 0.0017368081385856816
Position 1336: 0.001697458370459559
Position 1991: 0.0015737024761913853
Position 1596: 0.0014887903851415905
Position 2664: 0.001351750067073205
Position 2072: 0.0013210268500881976
Position 4654: 0.0010026361117923652
Position 2526: 0.0009727637926941073
Position 2952: 0.0007310867363196456
Position 1256: 0.0007247837073538553
Position 1946: 0.0007137807848522018
Position 2592: 0.0006868768920522908
Position 2436: 0.000673402858782308
Position 1561: 0.000614901127626397
Position 1024: 0.0005786176197715945
Position 430: 0.0005662360176616378
Position 4634: 0.0005644626727473569
Position 118: 0.000557668404433723
Position 351: 0.0005491434723237477
Position 2424: 0.0005193912582338099
Position 1068: 0.0005138521947949505
Position 150: 0.0004982219874144738
Position 1539: 0.0004937724375615449
Position 3315: 0.0004602551466104741
Position 493: 0.0004550103636247347
Position 3666: 0.0004337659151068351
Position 1204: 0.0004050073437584726
Position 434: 0.0003665005163300022
Position 1298: 0.00030259942292867843
Position 322: 0.0002860229701641318
Position 782: 0.00027408246892195415
Position 269: 0.0002734838035987041
Position 2103: 0.00027179335480189884
Position 1678: 0.0002585611554033962
Position 872: 0.00022291939814214986
Position 3545: 0.00016596097207106924
Position 1722: 0.00015146988599692364
Position 564: 0.00015036706281425577
Position 139: 0.0001456887053507987
Position 409: 0.0001441062778202106
Position 1673: 0.00013288977481716227
Position 1725: 0.0001224630744066518
Position 843: 9.998017573457102e-05
Position 2299: 9.792071284745291e-05
Position 591: 9.698494118336031e-05
Position 246: 8.487971755034173e-05
Position 1680: 7.161008966426562e-05
Position 1879: 6.489370172739835e-05
Position 180: 4.895446396193333e-05
Position 927: 4.543112760387507e-05
Position 2075: 3.671304182411519e-05
Position 300: 3.255635661407486e-05
Position 1492: 3.238336359871072e-05
Position 1848: 3.0080054592286438e-05
Position 1855: 2.9680417674712708e-05
Position 536: 2.823749364321298e-05
Position 208: 2.8217556913741778e-05
Position 609: 2.586743115443926e-05
Position 1741: 2.389238768201232e-05
Position 2612: 2.3207515718847327e-05
Position 1565: 2.224076744832566e-05
Position 1863: 2.179927883825074e-05
Position 124: 1.617405910166817e-05
Position 497: 1.5615392836226153e-05
Position 280: 1.0003588268449789e-05
Position 161: 8.441523184162224e-06
Position 659: 6.774429220046584e-06
Position 511: 5.432287583437999e-06
Position 677: 4.710895191824696e-06
Position 642: 4.281542145935855e-06
Position 621: 3.7172987322054546e-06
Position 305: 2.4483772635413065e-06
Position 502: 2.4048953747741703e-06
Position 572: 2.0195252740472317e-06
Position 630: 1.8969224920841263e-06
Position 820: 7.950442630277438e-10
