Gene = A130010J15Rik
index = 76
Annotated 5SS: [ 86 590]
Annotated 3SS: [ 470 6198]
SMsplice 5SS: [ 86 590]
SMsplice 3SS: [ 470 1235]
top_k =  500
Partition function (log Z): -9.86955582952865

Sorted 5' Splice Sites (High to Low Probability):
Position 590: 0.9430199480228654
Position 86: 0.8858758112450948
Position 1472: 0.2817673539572305
Position 326: 0.07959337597138169
Position 1070: 0.034239377881769804
Position 2134: 0.033248070830813485
Position 4902: 0.019652482191431564
Position 6052: 0.019191735171078698
Position 6005: 0.009966680344432807
Position 2895: 0.009135555550324116
Position 1796: 0.008966849362368556
Position 5511: 0.007646242742632047
Position 389: 0.006490665676996242
Position 2025: 0.00456069567564588
Position 305: 0.003048827326431345
Position 313: 0.0028049926871651564
Position 5735: 0.002709309972872946
Position 3729: 0.0015902386248720561
Position 160: 0.001312491821760844
Position 281: 0.0009041724577870665
Position 704: 0.0008818420735003382
Position 2187: 0.0008008934306213437
Position 319: 0.0006882591225356461
Position 1373: 0.000535094730896159
Position 339: 0.00043200153928974556
Position 994: 0.00032945470040381055
Position 732: 0.0002994908921695963
Position 736: 0.00024844701137815336
Position 2090: 0.00019715655846476462
Position 142: 0.00017549881721603506
Position 1457: 0.00014447923420265272
Position 139: 0.00012580371906363165
Position 2626: 0.00011382167299937493
Position 584: 0.00011283100244003899
Position 1236: 0.0001113953338992984
Position 291: 0.00010105044952039323
Position 844: 9.718168735174754e-05
Position 72: 9.597443886080322e-05
Position 646: 9.59417376004844e-05
Position 888: 9.222942286803971e-05
Position 133: 8.651049099159274e-05
Position 192: 8.386881995057975e-05
Position 1084: 6.945073565524692e-05
Position 1279: 4.8382211280305085e-05
Position 94: 4.600808693411321e-05
Position 394: 4.4775306718108496e-05
Position 1632: 3.870486358345255e-05
Position 61: 3.806212370376207e-05
Position 266: 3.2681616571361175e-05
Position 256: 3.040628097636341e-05
Position 663: 2.9031559212517e-05
Position 1039: 2.8356155225758575e-05
Position 1536: 2.6413259611471968e-05
Position 1476: 2.3418586971598888e-05
Position 210: 1.7666914978301055e-05
Position 271: 1.7388897577916964e-05
Position 223: 1.7365152163906594e-05
Position 657: 1.6096985687867604e-05
Position 276: 1.4354198659046904e-05
Position 602: 1.3318755408242137e-05
Position 1478: 1.2884246323855133e-05
Position 4: 1.2128459613072849e-05
Position 34: 1.1827800828617693e-05
Position 230: 9.367079653740926e-06
Position 1119: 6.66241211690814e-06
Position 298: 6.097916883810568e-06
Position 300: 5.52919530970682e-06
Position 1105: 4.7905702859411544e-06
Position 1509: 4.410926663138026e-06
Position 895: 4.319457550911204e-06
Position 196: 4.04175133119407e-06
Position 194: 1.5665417963156887e-06
Position 1115: 1.0637399521118513e-06
Position 815: 9.571194593049754e-07
Position 884: 2.5984098575103654e-07
Position 686: 4.440375763606515e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 470: 0.8454325707201901
Position 1303: 0.23489616231431248
Position 1235: 0.1310777092164525
Position 5306: 0.11379657967096553
Position 6290: 0.10271783277937967
Position 6198: 0.07894696744556258
Position 5871: 0.06249795877034915
Position 7889: 0.038977924729174135
Position 1322: 0.037804451859527494
Position 5453: 0.036817802684284966
Position 2344: 0.03643943751222667
Position 431: 0.0357551213515715
Position 8993: 0.03387005280303656
Position 984: 0.03386821909859548
Position 7650: 0.03075394711091399
Position 487: 0.025773874330266348
Position 3644: 0.024945684734103697
Position 6398: 0.024242270040546396
Position 4709: 0.020576050953726686
Position 6614: 0.019389608648446334
Position 2758: 0.01902178905664555
Position 1995: 0.018729757188756965
Position 7858: 0.016794107670271417
Position 5580: 0.01656207341353981
Position 3402: 0.01624427402198018
Position 3560: 0.015958885278024214
Position 7437: 0.015038434731756038
Position 1659: 0.014837034050003505
Position 2695: 0.014481137413489555
Position 1907: 0.014384225159822068
Position 1941: 0.014064521609057131
Position 1335: 0.013933993223575006
Position 3719: 0.013529204922632425
Position 4769: 0.012712373423556382
Position 6461: 0.010765088740803206
Position 8020: 0.010370262094274857
Position 4856: 0.010094316720313848
Position 1394: 0.009596105706430828
Position 5890: 0.009456428211944583
Position 3484: 0.009109459458723101
Position 1679: 0.0081731162077519
Position 1309: 0.008106845148521306
Position 6695: 0.007442682606453941
Position 1867: 0.007349555001131676
Position 4987: 0.007299622856093672
Position 276: 0.006609075587186993
Position 371: 0.006057214879744502
Position 6240: 0.005335116269758562
Position 3844: 0.0043471758347778085
Position 435: 0.004034211587109803
Position 4242: 0.003995499219074203
Position 2650: 0.0036668179169361058
Position 3507: 0.0032679076854883783
Position 1206: 0.0029012572581568765
Position 3504: 0.00279642946942534
Position 4019: 0.0025107041739855004
Position 3587: 0.002323376312584357
Position 491: 0.0021755165689693544
Position 412: 0.0020833114237372207
Position 5625: 0.0019699370383482323
Position 1361: 0.001809295780546309
Position 819: 0.0017785940644928849
Position 892: 0.0015153349632333378
Position 2409: 0.0012322373065642188
Position 1744: 0.0011902729986967271
Position 5142: 0.001186369132817407
Position 472: 0.0010411588134513446
Position 2000: 0.001034407769862121
Position 735: 0.0010224516122507308
Position 2312: 0.000964952686882774
Position 3095: 0.0009178210194807548
Position 223: 0.0008965464569673762
Position 751: 0.0008563417276954431
Position 955: 0.0008007309912562224
Position 2076: 0.0007275422821386688
Position 4212: 0.0006987623885982146
Position 1576: 0.0006576788009828427
Position 2736: 0.0006010752240063678
Position 496: 0.0005827628490596969
Position 1722: 0.0005518304691109613
Position 2815: 0.0005501388182755095
Position 3856: 0.0005458422460086353
Position 3246: 0.0004950908902027088
Position 1631: 0.0004920283930149376
Position 210: 0.0004824269442213814
Position 1604: 0.0004479739840071187
Position 2715: 0.00028000103390713886
Position 1150: 0.00022445892978777924
Position 437: 0.000189901522328018
Position 542: 0.00017451031271164706
Position 1245: 0.00014200478437628505
Position 544: 0.00013683656047894176
Position 920: 0.00013232905372484062
Position 233: 0.0001031819318019349
Position 251: 0.00010115997402547028
