Gene = Myocos
index = 728
Annotated 5SS: [ 174 1184 3762]
Annotated 3SS: [ 1050  3621 10682]
SMsplice 5SS: [ 174 1184 1401 1719]
SMsplice 3SS: [1050 1308 1563 3621]
top_k =  500
Partition function (log Z): -4.814662820797843

Sorted 5' Splice Sites (High to Low Probability):
Position 174: 0.926616390353337
Position 1719: 0.8716239647579254
Position 1184: 0.7276922790598974
Position 1401: 0.5774521736928577
Position 9286: 0.446629018831696
Position 4306: 0.4011931317213799
Position 7175: 0.26641990350986505
Position 1215: 0.2385675003846211
Position 3678: 0.1972497565172257
Position 1430: 0.18000837860916635
Position 502: 0.12600739255748133
Position 3766: 0.12578939118187824
Position 1388: 0.1176982528730668
Position 3654: 0.09225309838871304
Position 6074: 0.08376231603399274
Position 3980: 0.059505530522663976
Position 5295: 0.058596061853894876
Position 7514: 0.052573890153510126
Position 4004: 0.050205895511639384
Position 559: 0.039753914146848236
Position 4031: 0.03423194081824889
Position 936: 0.03401041370561089
Position 1769: 0.031704157265461816
Position 1394: 0.029691249686306143
Position 6928: 0.018981525552125494
Position 92: 0.017258411936900496
Position 3716: 0.014065271620750176
Position 352: 0.011318881513786053
Position 3189: 0.01010716653997961
Position 444: 0.007908837617834995
Position 4635: 0.006786990723405392
Position 107: 0.006509145772298978
Position 551: 0.005717499930380086
Position 1162: 0.005538196192573738
Position 1051: 0.004288008313578036
Position 3789: 0.0040870073734364755
Position 751: 0.00316858177143384
Position 3124: 0.003118295525397041
Position 1723: 0.0030952869302955147
Position 904: 0.0030041073458916003
Position 88: 0.0029241128865390375
Position 2273: 0.002720124721622145
Position 381: 0.002694688981518703
Position 1194: 0.002106029221517404
Position 908: 0.001895337550564035
Position 413: 0.001887636363680702
Position 888: 0.0010603602331669794
Position 818: 0.0010249233280476282
Position 3691: 0.0009504051035354027
Position 3173: 0.0007450677465389935
Position 692: 0.0006281782449715668
Position 1405: 0.0005787425830896202
Position 3780: 0.000552719524520514
Position 4043: 0.0004341335338297279
Position 613: 0.00040654391891450985
Position 983: 0.0003608204334763775
Position 1434: 0.000328384497953889
Position 2029: 0.0002494158544282494
Position 1143: 0.0002401940585407284
Position 22: 0.00018110410552057914
Position 1611: 0.00017617734701748082
Position 209: 0.00014006424729485277
Position 39: 0.00013965066884557336
Position 800: 0.00012877896631141721
Position 297: 0.00010075434359381208
Position 230: 7.676004690260968e-05
Position 368: 7.460686532674416e-05
Position 1058: 6.219707156569676e-05
Position 189: 5.548888143078479e-05
Position 2904: 3.650832895309263e-05
Position 869: 3.538040312500116e-05
Position 588: 3.146406075036224e-05
Position 2498: 1.4746393439351574e-05
Position 2536: 1.3537159572774076e-05
Position 43: 1.2849619224256252e-05
Position 2320: 1.0167163086203938e-05
Position 83: 7.629619809077856e-06
Position 2074: 7.501173294997889e-06
Position 244: 7.4925380185040535e-06
Position 133: 5.186431441628009e-06
Position 178: 4.81174782811915e-06
Position 185: 3.3683909673733825e-06
Position 50: 1.3680847387251186e-06
Position 302: 1.3273316984930373e-06
Position 295: 1.03127852149942e-06
Position 58: 1.025435068715822e-06
Position 407: 8.204839735334077e-07
Position 273: 6.899981626133951e-07
Position 285: 6.211665353849383e-07
Position 596: 5.766340716914121e-07
Position 271: 5.710366777301663e-07
Position 135: 3.526539400283029e-07
Position 259: 2.6121332018367054e-07
Position 363: 2.0460277060945223e-07
Position 574: 1.8440327167471383e-07
Position 488: 1.7083668171510885e-07
Position 510: 1.476652376111918e-07
Position 1425: 5.783552974451652e-08
Position 1348: 5.1511253697810314e-08
Position 355: 4.2782482078220244e-08
Position 590: 3.6798674345517186e-08
Position 567: 3.6059235875678435e-08
Position 527: 1.877237219184414e-08
Position 448: 1.3098321219017824e-08
Position 311: 2.559293108755256e-09
Position 491: 6.160634429427621e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1050: 0.9165326935521294
Position 1308: 0.9004759285828747
Position 1563: 0.6276485287811663
Position 3621: 0.5735467734040557
Position 9169: 0.5489571451048092
Position 7037: 0.24050258790974283
Position 4175: 0.16452862423295894
Position 3886: 0.1582431910743411
Position 1602: 0.14646487019820226
Position 9488: 0.10871351198983147
Position 4160: 0.10148328932917171
Position 9360: 0.09845135217865444
Position 5731: 0.09782843683558845
Position 320: 0.09149296502558105
Position 5114: 0.08256581844702582
Position 9388: 0.07665962887178168
Position 4192: 0.07143238265690496
Position 9177: 0.05685653983127844
Position 9786: 0.05476774185302093
Position 1624: 0.05363403416864403
Position 7286: 0.051950643778930466
Position 7423: 0.043305286537343377
Position 6690: 0.04327954034130942
Position 9569: 0.04289890342743803
Position 4098: 0.038393770418635634
Position 963: 0.036711024926718225
Position 4550: 0.03630167575842999
Position 9869: 0.03504374534418116
Position 9754: 0.03009413516678834
Position 6927: 0.02789596559709097
Position 1610: 0.02378651917129169
Position 1641: 0.023623824848884246
Position 5053: 0.021580928997667115
Position 836: 0.020679744860521706
Position 667: 0.018025302852295078
Position 935: 0.017594865748632227
Position 1667: 0.01633933059078884
Position 371: 0.014790119177527351
Position 3743: 0.01477933241984294
Position 5173: 0.012246494633365027
Position 6276: 0.011452025959878443
Position 4991: 0.011232301132803438
Position 432: 0.011166917479754334
Position 6960: 0.010307283489425362
Position 198: 0.010059005864208121
Position 3117: 0.009225516150013859
Position 6602: 0.00889274930952131
Position 1678: 0.00868293707352408
Position 448: 0.008516158741231994
Position 482: 0.008311071072420219
Position 1056: 0.006379642319240482
