Gene = Prkrip1
index = 853
Annotated 5SS: [ 189 1184 4667 7064 9412]
Annotated 3SS: [ 1104  4565  6977  9343 17466]
SMsplice 5SS: [  189  1184  4667  7064  9412 11853 15549]
SMsplice 3SS: [ 1104  4565  6977  9305 11688 15339 17466]
top_k =  500
Partition function (log Z): 0.7169461837100517

Sorted 5' Splice Sites (High to Low Probability):
Position 189: 0.9991903346811457
Position 9412: 0.993154025486308
Position 7064: 0.9366931994297706
Position 4667: 0.9066205243457378
Position 1184: 0.7853987806776462
Position 15549: 0.7829024731368519
Position 11853: 0.5615325800394592
Position 17583: 0.29702929922038057
Position 2077: 0.1691899832868037
Position 2218: 0.16583816747494728
Position 7836: 0.1640504842302667
Position 3031: 0.14792933128526267
Position 3886: 0.14756459348143583
Position 442: 0.13988943509103455
Position 14572: 0.10975902998747435
Position 14797: 0.08737249664277551
Position 5439: 0.0622374374725549
Position 13753: 0.060103237163496755
Position 11062: 0.058573543342498556
Position 6887: 0.050468218092438163
Position 13143: 0.04464499572498738
Position 19220: 0.043577589926495616
Position 5380: 0.030327662611865907
Position 596: 0.02902590201930062
Position 8694: 0.02844775027165286
Position 540: 0.02794331080260463
Position 1844: 0.023831056313145905
Position 393: 0.023221499684418077
Position 11270: 0.0230449335661679
Position 683: 0.020630475713631913
Position 10551: 0.020301197804499176
Position 2423: 0.015086819583389343
Position 6078: 0.012937183394062109
Position 16842: 0.0113965625038579
Position 585: 0.010908462455953411
Position 16273: 0.00954787009994772
Position 6353: 0.00822674466415297
Position 15921: 0.007815525000658977
Position 17190: 0.007290736125508092
Position 8131: 0.007095916110165698
Position 13067: 0.006651683397473868
Position 17770: 0.006188522944627406
Position 6868: 0.0053882282744432955
Position 15206: 0.003943803855850658
Position 16905: 0.003577036792663376
Position 706: 0.003468488278288187
Position 881: 0.003266721421575948
Position 426: 0.0030630899702338297
Position 6841: 0.003017629457148222
Position 14052: 0.00291245105301841
Position 13151: 0.002693540009561394
Position 10865: 0.0014161256125447472
Position 1600: 0.0013669747778114873
Position 971: 0.0012382528273999613
Position 9554: 0.0006643373429520954
Position 1379: 0.0006548978350505184
Position 9945: 0.0006399393647834776
Position 10525: 0.0006314610380891155
Position 8596: 0.000441096834145679
Position 10499: 0.0004051188956103373
Position 199: 0.00023975149948224424
Position 1029: 0.00022136952728990392
Position 601: 0.00022111034055184055
Position 3416: 0.00021595936825417333
Position 1068: 0.00021384824029249824
Position 421: 0.00019998897606884569
Position 410: 0.0001717118123733904
Position 1257: 0.00015335871467431932
Position 415: 0.00015314762261915392
Position 1415: 0.00013666301345346816
Position 87: 0.00011933580304666905
Position 403: 9.537074622170727e-05
Position 680: 8.25152439283418e-05
Position 10543: 8.131267315831232e-05
Position 604: 7.455533135691087e-05
Position 687: 6.924079957758023e-05
Position 1189: 6.577201893146097e-05
Position 10844: 5.879898025192261e-05
Position 330: 5.521030672538587e-05
Position 846: 3.993422594236572e-05
Position 674: 2.7771922285970477e-05
Position 647: 1.9744378919914068e-05
Position 10330: 1.6953901933552338e-05
Position 49: 9.53579300826537e-06
Position 255: 6.215181642586947e-06
Position 41: 5.457974107687173e-06
Position 70: 5.431377348984273e-06
Position 7203: 4.702237484867292e-06
Position 126: 2.541020755035097e-06
Position 214: 2.276704010376092e-06
