Gene = Agl
index = 102
Annotated 5SS: [  139   899 14555 16149 17161 19641 19896 20937 21448 21637 23107 23714
 25647 26579 26924 27175 27441 28911 29112 29548 31638 35403 35780 36827
 39381 49476 49928 53294 54916 56182 57769 61550 61787]
Annotated 3SS: [  748 14343 15981 16956 19458 19783 20812 21344 21538 22966 23525 25522
 26414 26821 27018 27289 28785 28998 29412 31506 35265 35645 36650 39277
 49249 49815 53157 54802 55969 57670 61461 61652 63230]
SMsplice 5SS: [  139   899 16149 17161 19641 19896 20937 21637 23107 23714 25647 26579
 26924 27175 27441 28911 29112 31638 35403 35780 36827 39381 49476 49928
 53294 56120 57769 61324 61550 61787]
SMsplice 3SS: [  748 15981 16956 19581 19783 20812 21538 22966 23665 25522 26414 26821
 27018 27289 28785 28998 31506 35286 35645 36650 39277 49249 49815 53157
 55969 57670 61197 61461 61652 63230]
top_k =  500
Partition function (log Z): 45.658729031759925

Sorted 5' Splice Sites (High to Low Probability):
Position 899: 0.9997481595470586
Position 39381: 0.9973709907054331
Position 26924: 0.9949276610715447
Position 31638: 0.9942337377472179
Position 49928: 0.985999643365698
Position 139: 0.9848809211804093
Position 27175: 0.9748135222179684
Position 28911: 0.9601209220461506
Position 17161: 0.947456117527205
Position 16149: 0.9424292798178765
Position 29112: 0.9330389845825139
Position 35403: 0.9043475352944498
Position 36827: 0.8905804979685561
Position 19641: 0.883245959624736
Position 35780: 0.8701845463980125
Position 25647: 0.8413449246905326
Position 61550: 0.827793130527273
Position 21637: 0.8198117304727437
Position 61787: 0.8149498445845619
Position 23714: 0.7768139363940142
Position 57769: 0.774941010890147
Position 20937: 0.7582611228388874
Position 53294: 0.7575759510577902
Position 19896: 0.735590948922959
Position 27441: 0.6987174514784819
Position 56120: 0.6401925410026628
Position 23107: 0.6186631763441957
Position 29548: 0.6091201644118115
Position 26579: 0.6048145866743087
Position 49476: 0.5718804524874082
Position 61324: 0.5352138265749062
Position 34233: 0.4329321128058612
Position 54916: 0.41030918780942266
Position 14555: 0.39790544231851144
Position 21448: 0.3829566516674108
Position 46209: 0.36625867286053404
Position 57432: 0.3648182080922638
Position 56182: 0.3598074589973391
Position 23063: 0.3578103307336511
Position 30434: 0.32833100177211727
Position 20655: 0.31183330336355924
Position 9711: 0.2945744162702236
Position 35095: 0.25680864039665563
Position 26464: 0.2488790248056662
Position 57387: 0.2395768644479035
Position 51307: 0.22080168771612785
Position 39112: 0.18687612839116566
Position 25912: 0.17476388398604803
Position 619: 0.17379440235251575
Position 26107: 0.17112201781513192
Position 63412: 0.17045576191285727
Position 61833: 0.16453500716002972
Position 45170: 0.1552505295895191
Position 25816: 0.15470781224204488
Position 42019: 0.1472319277001473
Position 50612: 0.14676579703937334
Position 23526: 0.1465129109613413
Position 18396: 0.13370501251149974
Position 29241: 0.13176599459797259
Position 31308: 0.12885582967614595
Position 37647: 0.12223388691770605
Position 31357: 0.10328318560508917
Position 35361: 0.08906036636514841
Position 19468: 0.08826853230431765
Position 28672: 0.08807632733770022
Position 22128: 0.08555101080988903
Position 39200: 0.08452884539616484
Position 21070: 0.0727234674758687
Position 51341: 0.07249578280052474
Position 27368: 0.07071559157626246
Position 21729: 0.062408594825110374
Position 42931: 0.06131522600685574
Position 49328: 0.06066753139981641
Position 52854: 0.05841921413357413
Position 36857: 0.055494986995816516
Position 49433: 0.054844757973067364
Position 63309: 0.0534847869354602
Position 20612: 0.052366521392169754
Position 50821: 0.05014367820861836
Position 22142: 0.049583981227777955
Position 50108: 0.048456451609542726
Position 63293: 0.04693482598278056
Position 36085: 0.03910684350953645
Position 20969: 0.03845362117495084
Position 36463: 0.02817773800051677
Position 20651: 0.02735956329005963
Position 21619: 0.026242417854149994
Position 50361: 0.026118560510249567
Position 26753: 0.025307078985684822
Position 63363: 0.023328309058281378
Position 21386: 0.02284415297753187
Position 16767: 0.02191014422742952
Position 31367: 0.01922119099121278
Position 36845: 0.018660277981437087
Position 18022: 0.017633663285724098
Position 17669: 0.014818958279601297
Position 19742: 0.013902920915655537
Position 41672: 0.013536746014161905
Position 37794: 0.013472574074895396
Position 25947: 0.013371080318057732
Position 22815: 0.013053925097921446
