Gene = Pif1
index = 816
Annotated 5SS: [  92 1235 1978 2181 2445 2668 2895 4700 5071 6190 6443 7419]
Annotated 3SS: [ 423 1844 2054 2290 2552 2787 4559 4963 6101 6296 7226 7620]
SMsplice 5SS: [ 139 1235 1978 2181 2445 2668 2895 4700 5071 6190 6443 7419]
SMsplice 3SS: [1102 1844 2054 2290 2552 2787 4550 4963 6101 6296 7312 7620]
top_k =  500
Partition function (log Z): 20.02312961728346

Sorted 5' Splice Sites (High to Low Probability):
Position 5071: 0.9958704631646333
Position 6190: 0.9862989366091622
Position 2668: 0.976309087758837
Position 1978: 0.9744644679154155
Position 2895: 0.9739136875145148
Position 7419: 0.8913255137955042
Position 2445: 0.8797029065935189
Position 2181: 0.8235381445217489
Position 1235: 0.771674831504807
Position 4700: 0.7535646231907872
Position 139: 0.6995878811189365
Position 6443: 0.6573917185753559
Position 840: 0.5686966135417725
Position 390: 0.43508976965123564
Position 5498: 0.3059309007777772
Position 92: 0.17071112787351644
Position 5458: 0.12229069385821469
Position 586: 0.11426246648166047
Position 5965: 0.08868862229416273
Position 7046: 0.0717132086258296
Position 4739: 0.06644249298742345
Position 2206: 0.04304328352498081
Position 6594: 0.03815178584624044
Position 5476: 0.028176058053836064
Position 4827: 0.02576214157648701
Position 7784: 0.023200650328516117
Position 2886: 0.023057654721963798
Position 189: 0.021122970555109786
Position 8197: 0.01603704358830973
Position 2449: 0.015262389865268827
Position 3289: 0.012725403809489175
Position 6365: 0.011879427505010521
Position 4609: 0.01168551376781565
Position 1230: 0.011337968936977113
Position 6462: 0.009476773085005542
Position 6308: 0.008271582966182217
Position 749: 0.008038631085154365
Position 149: 0.007046820998095077
Position 1518: 0.006311166598171583
Position 4002: 0.005262611140492531
Position 5465: 0.00507145153064125
Position 2348: 0.004853493126381664
Position 2187: 0.0041261724772836674
Position 3138: 0.003815573178679634
Position 1301: 0.0036987900476075915
Position 153: 0.003544489141498831
Position 1412: 0.003008839293039793
Position 3064: 0.0028365609388145306
Position 2109: 0.002728278529308833
Position 4435: 0.0022798577241289323
Position 356: 0.0019702739512829984
Position 1380: 0.0018560852324435784
Position 5940: 0.0018319889472434093
Position 8077: 0.0018276972110882542
Position 6162: 0.0018078449876862066
Position 5836: 0.0016648666127589895
Position 8415: 0.0012796966708138629
