Gene = Sept14
index = 967
Annotated 5SS: [  215  3594  4307  9571 10771 12496 15593 17720 18974 22598]
Annotated 3SS: [ 3522  4237  9452 10574 12308 15436 17622 18804 22464 24842]
SMsplice 5SS: [  215  3594  9571 10771 15593 18974]
SMsplice 3SS: [ 3522  9452 10663 15436 18913 24842]
top_k =  500
Partition function (log Z): -2.0887186285016712

Sorted 5' Splice Sites (High to Low Probability):
Position 15593: 0.9999982021432972
Position 3594: 0.8919582021872612
Position 215: 0.8332814360337376
Position 10771: 0.821305606453472
Position 18974: 0.7482151175978013
Position 9571: 0.6478768053838379
Position 19767: 0.5803028141832355
Position 17720: 0.2053899044790741
Position 19451: 0.1699794640137298
Position 19468: 0.15229040124945042
Position 4307: 0.14074171890079148
Position 12496: 0.13627682691222273
Position 10741: 0.12065950960987021
Position 24253: 0.11818461812991182
Position 277: 0.0999756040185809
Position 3997: 0.09759148932907719
Position 626: 0.06394739099799593
Position 13631: 0.061505803032361105
Position 4390: 0.052751988806212
Position 5683: 0.051225215574109806
Position 19369: 0.03766188680811133
Position 3308: 0.03440707837343316
Position 9292: 0.032255344447891056
Position 12526: 0.031904805021872165
Position 2917: 0.030392819650218738
Position 22750: 0.02812219452938335
Position 2302: 0.02732055284701446
Position 1425: 0.0263906871433846
Position 22602: 0.02474399140188966
Position 22040: 0.024263108238579342
Position 24241: 0.021905785917280284
Position 3189: 0.021461537138652717
Position 11437: 0.01973026557983862
Position 4508: 0.01872204774864822
Position 10664: 0.017625490171344366
Position 4448: 0.017008478790556683
Position 2695: 0.0163667472061766
Position 10366: 0.01519461596245066
Position 11209: 0.011682988709483099
Position 2803: 0.011425576860966506
Position 181: 0.011369494950244053
Position 4355: 0.010786547241631243
Position 10676: 0.009633107832138154
Position 12500: 0.009467489677162128
Position 12255: 0.008956396309447577
Position 4461: 0.007525067642917195
Position 366: 0.007320857347082778
Position 19419: 0.00728883749542674
Position 12849: 0.006959320041698108
Position 78: 0.006789321905944426
Position 1011: 0.006649807165886513
Position 4323: 0.006495297190965462
Position 11470: 0.0064162542482268095
Position 1106: 0.006284420918614231
Position 2099: 0.00589979559404192
Position 10746: 0.005122856180139513
Position 1203: 0.004907650086558191
Position 3195: 0.0049036497569102085
Position 24662: 0.004654449597639017
Position 18543: 0.0044887152819384265
Position 1311: 0.004395768100219182
Position 3688: 0.00435156790457359
Position 11240: 0.004140624553364982
Position 4312: 0.0015047838236759293
Position 4276: 0.0013852940804605746
Position 16595: 0.001258885888259629
Position 11003: 0.0007083487565204537
Position 219: 0.0005404844051792087
Position 19105: 0.0005290789788791916
Position 17400: 0.0004111856757805404
Position 3993: 0.00039917694575393144
Position 3654: 0.0003716988491980468
Position 3834: 0.00032761391096926615
Position 948: 0.00029869867751440246
Position 1906: 0.00027825413910534445
Position 297: 0.0002614592925416644
Position 2328: 0.00025631987286258855
Position 3728: 0.0001734888113481833
Position 2546: 0.00015892316906473248
Position 1877: 0.00014591802130343223
Position 1969: 0.00013451672523898928
Position 873: 0.000127644441421156
Position 526: 0.00010692416934624957
Position 528: 0.00010201800570044649
Position 532: 9.601376869662426e-05
Position 113: 9.240793496042717e-05
Position 1763: 8.851729610528648e-05
Position 1852: 8.021547802376954e-05
