Gene = Dnttip2
index = 343
Annotated 5SS: [   91  2423  4497  6436  8106 10116]
Annotated 3SS: [  809  4357  6339  7940 10005 10668]
SMsplice 5SS: [   91  4497  6436  7861  8106 10116]
SMsplice 3SS: [ 4357  6339  7767  7940 10005 10668]
top_k =  500
Partition function (log Z): 8.772517995285554

Sorted 5' Splice Sites (High to Low Probability):
Position 10116: 0.99459238419758
Position 8106: 0.9608422943178805
Position 91: 0.9238654561956344
Position 6436: 0.9190856041877383
Position 4497: 0.8058143011700492
Position 7861: 0.7186577935881947
Position 7472: 0.41776235947483237
Position 5975: 0.41037422278271274
Position 2423: 0.3736057553680158
Position 1411: 0.21043381739698938
Position 1035: 0.20249087804903765
Position 2971: 0.1629927114083108
Position 1969: 0.1323392080460135
Position 4554: 0.10908430761679805
Position 6697: 0.06137687079140843
Position 8442: 0.059236227047978186
Position 1002: 0.04818923472235966
Position 4022: 0.042461647904677935
Position 9759: 0.0310755462030526
Position 10421: 0.030746049609711317
Position 2819: 0.027763375181755978
Position 9556: 0.025366926884490344
Position 189: 0.022489222110035834
Position 8060: 0.02068258505860237
Position 478: 0.02027682471859738
Position 10551: 0.018483747635686783
Position 1748: 0.015023631932213042
Position 45: 0.014895147126948054
Position 247: 0.01422217991948003
Position 700: 0.013578856490961938
Position 7588: 0.00949348293242726
Position 8557: 0.007146524993454697
Position 6401: 0.007048549104278648
Position 986: 0.006307078603160266
Position 1041: 0.005170136595635096
Position 951: 0.004419571294311333
Position 1642: 0.004132885783115606
Position 1062: 0.003983788478058295
Position 9733: 0.003869263703864437
Position 8320: 0.0036660178916384334
Position 8926: 0.003472728708774262
Position 7874: 0.0032272479784283548
Position 8096: 0.002716267293873396
Position 8358: 0.002605905146964004
Position 5427: 0.0024946696736489788
Position 5789: 0.002042856405728357
Position 10135: 0.0019651029976217966
Position 1686: 0.0018121963121520176
Position 10532: 0.0017961562236825728
Position 7963: 0.0015864078954285136
Position 10462: 0.0015522267706116484
Position 1107: 0.001533571668582416
Position 10107: 0.0014454361397440011
Position 10467: 0.001277828254204799
Position 9534: 0.001256193489791251
Position 241: 0.0012325608699319225
Position 7528: 0.0011354240851378196
Position 8550: 0.0010103121967574673
Position 10590: 0.0009726784149879191
Position 107: 0.0008788435132274046
Position 1407: 0.0005836662580737766
Position 179: 0.0005182064649294116
Position 10130: 0.0005073851034399699
Position 1089: 0.00044905473732292174
Position 10764: 0.00044097380645649473
Position 219: 0.00042049753803869404
Position 2519: 0.0004021463219358086
Position 1263: 0.00019684748927187182
Position 812: 0.00017450734355647219
Position 1013: 0.00017212687624138513
Position 1335: 0.000156212157112629
Position 10521: 0.00015246681467009286
Position 10401: 0.00013904064737673387
Position 524: 0.00013750289902597962
Position 8545: 0.00013289152447104922
Position 10137: 0.00010343293259471988
Position 186: 6.13371112244546e-05
Position 681: 5.5285974566696065e-05
Position 443: 4.627975077558948e-05
Position 336: 4.294426126050472e-05
Position 295: 4.061219554953614e-05
Position 454: 3.066002040283219e-05
Position 1082: 2.7202590114520717e-05
Position 2494: 2.715140266707738e-05
Position 286: 2.573159660633126e-05
Position 34: 2.4316529146597387e-05
Position 307: 2.323087341449468e-05
Position 421: 2.3070587794641988e-05
Position 566: 2.17179886513839e-05
Position 252: 1.7099951677961703e-05
Position 1011: 1.530203317141536e-05
Position 10732: 1.4401886644449246e-05
Position 8350: 1.3706337697945164e-05
Position 37: 8.370094779556448e-06
Position 632: 7.941403167493797e-06
Position 8348: 7.913791613338062e-06
Position 555: 6.8281531357068025e-06
Position 279: 6.827755316360485e-06
Position 100: 6.359168510536139e-06
Position 116: 6.045850364583796e-06
Position 719: 5.540514068928596e-06
Position 367: 4.54436962175887e-06
Position 731: 4.078937318729679e-06
Position 359: 3.8321415675673476e-06
Position 426: 3.138954055711674e-06
Position 704: 2.4203561816390155e-06
Position 505: 1.9979925873849135e-06
Position 446: 7.503451350784635e-07
Position 22: 5.906298058991961e-07
Position 473: 5.395206923807379e-07
Position 10167: 3.968438285389582e-07
Position 1419: 2.536662134289541e-07
Position 1352: 2.520258279129948e-07
Position 714: 2.4261213272931123e-07
Position 650: 1.9729851441546898e-07
Position 7519: 1.6388696292438594e-07
Position 641: 1.2627396356439535e-07
Position 475: 7.373718974826602e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 10668: 0.9913674803269047
Position 10005: 0.9898703748965052
Position 7940: 0.9695086450371257
Position 6339: 0.8497271498845829
Position 4357: 0.8120757333181301
Position 7767: 0.6142007767845519
Position 5890: 0.35522236276703034
Position 2268: 0.2738357847381919
Position 809: 0.27267463024113603
Position 7366: 0.21341041960437893
Position 7403: 0.17836582542618523
Position 1623: 0.1060072773070374
Position 1197: 0.10424575295012906
Position 2812: 0.10399505174904926
Position 4437: 0.09763974928770239
Position 2666: 0.07239125991364237
Position 2271: 0.06406657320419501
Position 7641: 0.06334255406733028
Position 6544: 0.050676767337079195
Position 1290: 0.05037397686631488
Position 10316: 0.048987655754296845
Position 8340: 0.048306930126614564
Position 3896: 0.04246164790467795
Position 9638: 0.034946875831599805
Position 1305: 0.033268194948951786
Position 7789: 0.032216450179973224
Position 5933: 0.028908952475269454
Position 6401: 0.026855480203697497
Position 6381: 0.025689649527523534
Position 2089: 0.0228522077659641
Position 1866: 0.020259209312198368
Position 5654: 0.019038720722073788
Position 9381: 0.01849215913794216
Position 7383: 0.014041760371954558
Position 1170: 0.013775473209201581
Position 1919: 0.013717271257616005
Position 6348: 0.013093411311270018
Position 6104: 0.010646661306138441
Position 7860: 0.010403540887470752
Position 2092: 0.010178674686509112
Position 7378: 0.00993614851446991
Position 10410: 0.009660772276511267
Position 8222: 0.0080981116100738
Position 6627: 0.008035982640778113
Position 2638: 0.0076738527556648745
Position 1799: 0.0076720570122893895
Position 8441: 0.007607908427966465
Position 8238: 0.007324981983056354
Position 7828: 0.006880953902693746
Position 7423: 0.006273552514256372
Position 511: 0.005543120052282472
Position 7666: 0.005053500713951651
Position 5728: 0.0049091885722930195
Position 10030: 0.0045957762857131434
Position 4212: 0.004568467488482192
Position 5693: 0.004459655710579415
Position 9263: 0.004237934703341232
Position 1531: 0.004228867787535763
Position 7362: 0.0041216119707588195
Position 9473: 0.0038448484904766607
Position 8812: 0.003472728708774262
Position 1307: 0.003080031792002859
Position 6484: 0.0026641208135511126
Position 811: 0.0026020129544305983
Position 7944: 0.0024825522378073574
Position 2960: 0.0024408438911476343
Position 8355: 0.002346760044708726
Position 10287: 0.002115928153449418
Position 7210: 0.0020410777155219534
Position 2168: 0.002034865154989586
Position 2784: 0.0018986562308593823
Position 9900: 0.0018257977542373086
Position 7986: 0.0018220479722573643
Position 348: 0.0018191432570617279
Position 2912: 0.001759964046003842
Position 9960: 0.001578685364601768
Position 5307: 0.0014570006235817919
Position 632: 0.0013562285804584204
Position 372: 0.0011143713037728307
Position 2209: 0.0010417126380501843
Position 1155: 0.0010200737709719638
Position 1498: 0.0009072153491271775
Position 7992: 0.0008663485393735262
Position 10462: 0.0007876274296046985
Position 744: 0.0007835039847476462
Position 5322: 0.0007796917261562079
Position 635: 0.0007622682941558744
Position 10333: 0.0007558902272795355
Position 843: 0.0007187450743065235
Position 331: 0.0006883078187793254
Position 10312: 0.0006034981526766959
Position 7432: 0.0005995446384890903
Position 2714: 0.0005964580036995399
Position 9931: 0.0005470410167864864
Position 7507: 0.0005367154332184196
Position 4217: 0.00046434416075817364
Position 10866: 0.00045298565164446326
Position 469: 0.00041189263980586196
Position 9928: 0.00039169256292101554
Position 1326: 0.00038243220711344487
Position 290: 0.0003313396194935722
Position 1894: 0.00031427262742513316
Position 5329: 0.00025797732391098083
Position 1231: 0.0002575644994813509
Position 874: 0.00023903317531867306
Position 670: 0.00022656992675547556
Position 227: 0.00021270248327226885
Position 264: 0.00018102081062148088
Position 10680: 0.000180014039329825
Position 919: 0.00015224968321946684
Position 295: 0.00015085693953433926
Position 4141: 0.00015031453177425806
Position 8445: 0.0001379259155950213
Position 351: 0.00013623212118896378
Position 10634: 0.00012150869955933844
Position 905: 0.00011527154475626123
Position 10844: 0.0001068031594050957
Position 1082: 9.824286237063687e-05
Position 1725: 9.588203304465371e-05
Position 1537: 9.290121284444839e-05
Position 135: 8.65857437095929e-05
Position 665: 4.8587498609064844e-05
Position 9425: 4.817804252155195e-05
Position 10545: 4.395972458603474e-05
Position 890: 4.1467742536323404e-05
Position 10196: 3.7095017033183305e-05
Position 1204: 2.9565485071456166e-05
Position 1240: 2.940013551724982e-05
Position 879: 2.8485356954899567e-05
Position 10506: 2.7958509610439597e-05
Position 2394: 2.5234904719085723e-05
Position 925: 2.362843417247025e-05
Position 519: 2.354071028149916e-05
Position 374: 2.3225987888221034e-05
Position 566: 2.269477707726317e-05
Position 1352: 2.2663060503604154e-05
Position 10232: 2.242709268216181e-05
Position 354: 2.0773074070646032e-05
Position 10476: 2.0572155695062927e-05
Position 1277: 1.825203696190284e-05
Position 10641: 1.6770701030332424e-05
Position 10809: 1.6460968420400256e-05
Position 1093: 1.6236302158063942e-05
Position 10712: 1.4283724006234985e-05
Position 1152: 1.2766391314052015e-05
Position 155: 1.2423952051472598e-05
Position 10684: 1.2398346954738173e-05
Position 132: 1.2231162011417831e-05
Position 637: 1.118610334365695e-05
Position 413: 1.0185008307317518e-05
Position 1201: 9.225167019445255e-06
Position 1210: 9.223830826166079e-06
Position 250: 8.083871307224123e-06
Position 922: 7.661975034036583e-06
Position 1253: 7.480567506480712e-06
Position 10691: 7.425786489513077e-06
Position 1701: 6.8532879155967936e-06
Position 847: 6.739206705351558e-06
Position 1157: 6.729292267507696e-06
Position 1626: 6.114886460128387e-06
Position 10417: 5.399302966230529e-06
Position 826: 5.175822341132245e-06
Position 10721: 4.363640020964068e-06
Position 137: 4.2731818909309885e-06
Position 269: 3.5161169685044075e-06
Position 307: 3.458771109072151e-06
Position 10355: 3.158904233939953e-06
Position 854: 2.56233687572798e-06
Position 916: 1.827959884544043e-06
Position 279: 1.8112792836895952e-06
Position 933: 1.6867988438165932e-06
Position 148: 1.658671484968574e-06
Position 490: 1.6087771114757342e-06
Position 8201: 1.4722361636091387e-06
Position 10585: 1.2453153983974729e-06
Position 1207: 5.026325290083669e-07
Position 1199: 4.785535934235173e-07
Position 650: 4.7436818724023487e-07
Position 434: 4.452517777303863e-07
Position 482: 3.9397890553238115e-07
Position 641: 3.171338739972973e-07
Position 160: 2.988287244087964e-07
Position 158: 2.855386028237327e-07
Position 167: 2.1887956724233864e-07
Position 175: 1.5823959968867547e-07
Position 389: 9.31750321536937e-08
