Gene = Ahctf1
index = 103
Annotated 5SS: [  328  4470  8004 10038 11335 13382 14032 15492 16713 16986 17611 18673
 19591 20734 22038 22825 24077 25981 26178 27673 28349 32882 33092 34372
 34692 35386 37803 40211 41136 43419 45746 48232 51370 55124 56501]
Annotated 3SS: [ 4341  7749  9856 11126 13264 13946 15340 16579 16803 17548 18543 19499
 20643 21896 22719 23982 25856 26120 27525 28160 32736 32959 34220 34540
 35277 37609 40006 40717 43318 45650 48025 49607 54989 56423 57151]
SMsplice 5SS: [  328  4470 10038 11335 14032 15492 16713 16986 19591 22038 22825 24077
 25981 28349 32882 33092 34372 34692 37803 40211 40942 43419 45746 49992
 51045 56501 58564]
SMsplice 3SS: [ 4341  9856 11126 13946 15340 16579 16803 19499 21896 22719 23982 25856
 28160 32736 32959 34220 34540 37609 40077 40717 43318 45650 49833 50911
 56423 58475 58647]
top_k =  500
Partition function (log Z): 30.51441390223291

Sorted 5' Splice Sites (High to Low Probability):
Position 4470: 0.9961658965352341
Position 16713: 0.9870024566588378
Position 24077: 0.9862120442238713
Position 28349: 0.9845920329622379
Position 19591: 0.9772054767351853
Position 51045: 0.9689389233003975
Position 25981: 0.9670053330775439
Position 11335: 0.9639663761700479
Position 32882: 0.960924024355417
Position 16986: 0.9560908547630345
Position 10038: 0.9445347476145278
Position 33092: 0.9069715763679274
Position 34372: 0.8975741407758466
Position 40211: 0.8756338773194019
Position 22825: 0.868845095073801
Position 15492: 0.8313417757349543
Position 14032: 0.811301822493003
Position 45746: 0.7748006738481124
Position 37803: 0.764427482016846
Position 34692: 0.7463099456559837
Position 56501: 0.7355088975982775
Position 328: 0.7018302478966522
Position 22038: 0.6852869962332725
Position 43419: 0.6443799680526537
Position 40942: 0.5873446837640415
Position 8004: 0.5013862899818672
Position 49992: 0.5006161769520078
Position 18673: 0.45965869379531066
Position 13382: 0.45392981325326487
Position 58564: 0.4455014514908331
Position 27673: 0.42356708694752027
Position 35436: 0.40387494030176857
Position 26864: 0.3779203226322015
Position 22454: 0.3691623814632965
Position 50512: 0.3689772341488001
Position 58354: 0.3639579223602981
Position 48169: 0.3466648653683445
Position 46133: 0.2901891926479016
Position 28883: 0.27901628887641333
Position 50101: 0.27485166519354776
Position 6623: 0.26801603199838586
Position 17611: 0.2672230685560907
Position 714: 0.2537622215866024
Position 28627: 0.22316450430327558
Position 48232: 0.2204204003268381
Position 11659: 0.20818165925326798
Position 27426: 0.18843074217813469
Position 41136: 0.18403053841212014
Position 17674: 0.17158617906713047
Position 26800: 0.16822953072282001
Position 40998: 0.16723804004604342
Position 16428: 0.16058079491757984
Position 24307: 0.15923761108963613
Position 35386: 0.15355781110475802
Position 13714: 0.14674352206283875
Position 50006: 0.14502101349312516
Position 5877: 0.13243734123368345
Position 27420: 0.12427318983286122
Position 34645: 0.1140632909394982
Position 20734: 0.09777226429907877
Position 49679: 0.09640328727044185
Position 27869: 0.09417854636729595
Position 9198: 0.09295763622576005
Position 8413: 0.08231977732210885
Position 20498: 0.07606862021398732
Position 3629: 0.0757907452813013
Position 98: 0.07026092455241817
Position 1079: 0.06685088744039099
Position 55124: 0.05888626772759393
Position 43443: 0.05680707271362419
Position 26789: 0.05418389288224998
Position 57788: 0.05168164254750214
Position 20573: 0.042118953544834116
Position 4072: 0.03527089696222217
Position 5545: 0.03471326069209868
Position 46637: 0.030838416973391146
