Gene = Uros
index = 1170
Annotated 5SS: [  273  6952  7443  8468 10138 11613 18196 18774 19700]
Annotated 3SS: [ 6811  7358  8370 10062 11537 18114 18687 19600 22164]
SMsplice 5SS: [  273  3745  6952  7443  8468 10138 11613 18196 19700]
SMsplice 3SS: [ 3690  6858  7358  8370 10062 11537 18114 19600 22164]
top_k =  500
Partition function (log Z): -1.4249556671262393

Sorted 5' Splice Sites (High to Low Probability):
Position 6952: 0.9849601560093052
Position 18196: 0.9126573004720268
Position 19700: 0.90820388895158
Position 10138: 0.8861336144099916
Position 8468: 0.831685224803718
Position 7443: 0.6704553068476679
Position 11613: 0.6633339805368308
Position 273: 0.6421015981839113
Position 3745: 0.6074834825677251
Position 18774: 0.4685331666781232
Position 20188: 0.23899255092817043
Position 358: 0.16940461248161473
Position 2524: 0.15190392047248233
Position 9063: 0.14764128606138005
Position 975: 0.13815213055778705
Position 20393: 0.13328348212634653
Position 16667: 0.1307906090293281
Position 299: 0.12218023732071302
Position 20218: 0.11311237516472933
Position 7669: 0.09253882252658106
Position 18419: 0.07651103121297619
Position 9357: 0.07388608235559718
Position 10811: 0.0648994114887456
Position 9179: 0.06374539486686226
Position 3884: 0.06371558980356376
Position 11302: 0.06256706648378343
Position 7791: 0.061033035947085076
Position 15987: 0.05706239705839812
Position 4611: 0.05016267169386591
Position 6349: 0.048045161759904524
Position 9244: 0.03754802896370749
Position 14049: 0.03703752885305876
Position 13762: 0.03501404075047608
Position 8648: 0.027644067473950394
Position 11264: 0.026191015194083074
Position 19777: 0.025491658998854975
Position 244: 0.0247690355888943
Position 1419: 0.024309395423021615
Position 12338: 0.021027055775183642
Position 19466: 0.020688739469393806
Position 8248: 0.020098913420357693
Position 12310: 0.01957711086902096
Position 3772: 0.018344191156284297
Position 20772: 0.01634887887005187
Position 3830: 0.014654366740172155
Position 16751: 0.012862194225606333
Position 10746: 0.01167079981524806
Position 755: 0.010905867989873292
Position 20698: 0.008539124475967648
Position 11196: 0.007553920780347393
Position 333: 0.007409376103286652
Position 13741: 0.007266347048197578
Position 7735: 0.005622449988251629
Position 240: 0.004766491838238509
Position 266: 0.004595237334317634
Position 8268: 0.004544361256685076
Position 2777: 0.003710093607868617
Position 781: 0.0032681966780406134
Position 794: 0.0031026913046635018
Position 8335: 0.0024269536966770155
Position 7850: 0.0018624856705176927
Position 20471: 0.0013451422159932904
Position 10318: 0.0010483874532258232
Position 1391: 0.0010124269707356129
Position 935: 0.0009321215861228613
Position 630: 0.0008392239657886265
Position 10223: 0.0008267006987753192
Position 1650: 0.0007798556654685836
Position 2532: 0.0006510939442695964
Position 19808: 0.0005832150965938851
Position 11691: 0.00040121198781093673
Position 11981: 0.0001980794585888757
Position 12: 0.00018809612737616185
Position 1082: 0.00011173997382407544
Position 48: 0.00010701069115527617
Position 582: 0.0001065445076077023
Position 958: 9.486942443376595e-05
Position 765: 8.499154312511663e-05
Position 9058: 7.935151090789641e-05
Position 53: 7.850492497953697e-05
Position 1732: 5.966988670499689e-05
Position 1142: 5.583063544966142e-05
Position 1557: 5.3979877348289104e-05
Position 222: 5.309619111344572e-05
Position 1661: 5.116149489656188e-05
Position 450: 3.425342688516196e-05
Position 316: 3.1142645540792677e-05
Position 647: 2.4506626335069406e-05
Position 860: 1.5132102887400248e-05
Position 248: 1.422777206223935e-05
Position 362: 1.383181904476629e-05
Position 831: 1.1300826900120058e-05
Position 693: 8.936222657451576e-06
Position 482: 6.864013072348802e-06
Position 477: 6.079576646817636e-06
Position 547: 5.848600218312171e-06
Position 554: 4.977149614898726e-06
Position 10751: 3.1363766116128297e-06
Position 657: 1.6782419655768785e-06
Position 164: 5.225392475760932e-07
Position 174: 4.406348831914803e-07
Position 706: 3.198947841091593e-07
Position 806: 3.095767236859024e-07
Position 327: 1.4986572927052324e-07
Position 336: 1.4015181035445173e-07
Position 364: 1.242565024295256e-07
Position 168: 8.420434060968757e-08
Position 591: 1.6376496838483175e-08
Position 171: 2.9961236301161457e-09
Position 187: 1.7195312674357749e-09
Position 166: 1.5045910737423259e-09
Position 193: 1.186464775546435e-09
Position 397: 6.568767764510144e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 18114: 0.9706954670717363
Position 19600: 0.9515935970654954
Position 8370: 0.7884034333939453
Position 10062: 0.7561404730724628
Position 6858: 0.6996691271829539
Position 11537: 0.660662792713731
Position 7358: 0.6217102495308529
Position 3690: 0.5981386668986962
Position 22164: 0.5469697241882288
Position 18687: 0.3043152972376009
Position 20300: 0.21929116283109473
Position 6861: 0.21213079813063296
Position 20071: 0.17325001116182062
Position 8948: 0.13836132644709895
Position 10036: 0.12261550339999111
Position 18542: 0.12182799628840155
Position 20092: 0.11907910303891572
Position 10940: 0.09170528110486438
Position 2353: 0.08795803590086053
Position 20014: 0.08214843977734472
Position 9142: 0.08088958862573141
Position 9169: 0.07744529189252038
Position 16624: 0.07187186837067082
Position 16529: 0.07178093488426364
Position 21347: 0.07118901832441059
Position 3621: 0.06743151858327832
Position 712: 0.0642609363681777
Position 7526: 0.057576361385773156
Position 15871: 0.05706239705839812
Position 6678: 0.05534464490383472
Position 2333: 0.05341557445176379
Position 20148: 0.048843785648701135
Position 21560: 0.04747307188393197
Position 20244: 0.04410765931863314
Position 10674: 0.04316355066226494
Position 6140: 0.04068942095087317
Position 12214: 0.040656480216622985
Position 18719: 0.038970786236246786
Position 8386: 0.037441151009037194
Position 7614: 0.03658039153058866
Position 10629: 0.0334934768928592
Position 4541: 0.03185878259249998
Position 20537: 0.028930373359446294
Position 926: 0.028524835636826937
Position 19392: 0.02731842076943771
Position 7705: 0.026136826413113268
Position 13552: 0.025482674968071717
Position 20108: 0.021391701949555843
Position 18271: 0.02065573987247783
Position 7595: 0.020623997869445045
Position 22356: 0.020107773432611227
Position 3793: 0.0190804480024857
Position 956: 0.01907701970245773
Position 14007: 0.018988552072459912
Position 8152: 0.017296913547475666
Position 13674: 0.016797712830601937
Position 4509: 0.016424688822725582
Position 8913: 0.014946003165690136
Position 6811: 0.014624541242126282
Position 7163: 0.014185443943293382
Position 8417: 0.013823211521437687
Position 7328: 0.01344642839848652
Position 8323: 0.012855424971878672
Position 20647: 0.01217851717788555
Position 20287: 0.012124427308261621
Position 7429: 0.012073983315873575
Position 22794: 0.0115805614479273
Position 1274: 0.01139650868610501
Position 581: 0.010797714730501454
Position 3476: 0.010708167254868473
Position 13887: 0.009765770973609693
Position 7668: 0.009445409728298833
Position 21789: 0.008385559921456473
Position 13953: 0.008310509795456764
Position 2455: 0.006829362866600259
Position 21034: 0.006715212535875287
Position 6184: 0.006327720525041758
Position 9776: 0.006039985764144442
Position 8059: 0.005958998794216639
Position 7241: 0.005594605139637207
Position 793: 0.005441472856630927
Position 3575: 0.00540950723817356
Position 1292: 0.004078013476273583
