Gene = Rwdd3
index = 941
Annotated 5SS: [  104 12928 15295 15509]
Annotated 3SS: [12439 15178 15392 15637]
SMsplice 5SS: [  104   421   584  4148  4423 11926 15295]
SMsplice 3SS: [  275   512  4038  4292 11837 15178 15392]
top_k =  500
Partition function (log Z): -4.1794048655597145

Sorted 5' Splice Sites (High to Low Probability):
Position 104: 0.8823938982018652
Position 11926: 0.8340928455651667
Position 15295: 0.8005662046291155
Position 4148: 0.7790968383412834
Position 4423: 0.6724462567028802
Position 421: 0.6265207647971619
Position 15509: 0.38505597493533517
Position 617: 0.29712417925064666
Position 1852: 0.259312611996317
Position 15529: 0.2275922382751444
Position 739: 0.18436043973867794
Position 11949: 0.108023144607
Position 994: 0.09639425306821787
Position 613: 0.07897370534220821
Position 14249: 0.0655948922047517
Position 606: 0.05833045370016983
Position 4407: 0.05593938960473962
Position 11953: 0.05576783750884672
Position 5436: 0.05170434871850003
Position 14260: 0.050687875481884984
Position 12928: 0.05057102322797706
Position 12881: 0.04865510444467371
Position 856: 0.047221522007958476
Position 14101: 0.045271528464940494
Position 279: 0.04344222337675353
Position 7488: 0.0429979519987333
Position 4960: 0.02323043151343864
Position 7254: 0.020942716463348242
Position 6018: 0.01894538318604353
Position 3730: 0.017461403430595414
Position 15483: 0.01686790728902343
Position 15499: 0.015322200288318235
Position 3375: 0.015153868716837467
Position 743: 0.012286514394481836
Position 774: 0.011796102438587096
Position 31: 0.010892538443702153
Position 3237: 0.007681210037768881
Position 15761: 0.00610812075243467
Position 3246: 0.005127413351660446
Position 178: 0.004645460498521517
Position 2176: 0.004436245135722313
Position 3491: 0.003111658443163576
Position 15525: 0.0030697354654896066
Position 375: 0.002859245349490138
Position 437: 0.0015665545994686752
Position 155: 0.001366234020768576
Position 12491: 0.0012893600126263143
Position 196: 0.0012604715916860936
Position 401: 0.0012483972453586592
Position 15487: 0.0012077431464235526
Position 14876: 0.001177989525860059
Position 1856: 0.0009993268672381392
Position 90: 0.0009266093235371191
Position 345: 0.0007804272303119085
Position 634: 0.000693637701971083
Position 415: 0.0006650407231377938
Position 15829: 0.0005879811429259414
Position 81: 0.0005675095491860873
Position 1578: 0.0005142899796115379
Position 379: 0.0004953659766043695
Position 4557: 0.0004682394036648093
Position 998: 0.000390063533559085
Position 882: 0.0003874965549053872
Position 98: 0.00033245887637364325
Position 5131: 0.00029657054151819824
Position 201: 0.0002923230357019104
Position 689: 0.0002656493611199312
Position 764: 0.00023930425332182253
Position 16061: 0.00023917933746976354
Position 637: 0.00016334367630970584
Position 143: 0.00015716550444402392
Position 834: 0.0001557366912049965
Position 372: 0.0001274157549069543
Position 162: 8.73380306892062e-05
Position 391: 7.328210861173841e-05
Position 157: 5.653783735564537e-05
Position 1375: 5.458468678081748e-05
Position 1410: 5.009558155350947e-05
Position 982: 4.087540510417107e-05
Position 1468: 3.984205411161045e-05
Position 382: 3.842082064400391e-05
Position 809: 3.451389450901934e-05
Position 352: 3.305307828303138e-05
Position 286: 1.8610386093898704e-05
Position 320: 1.730853563227869e-05
Position 297: 8.181016055662074e-06
Position 22: 6.915324553521387e-06
Position 343: 3.86747174936512e-06
Position 218: 3.3242974021019935e-06
Position 8: 1.2469918663703508e-06
Position 258: 2.508537883599037e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11837: 0.9868263628519428
Position 15392: 0.9423422855680549
Position 4038: 0.7813563307759499
Position 512: 0.7743775052323998
Position 15178: 0.7613513420213006
Position 4292: 0.7070881717352097
Position 15637: 0.5126765003807163
Position 275: 0.4900753174835987
Position 1786: 0.2275604109972907
Position 15937: 0.13040796362654378
Position 12793: 0.08371689957633555
Position 218: 0.052938109957369354
Position 5282: 0.051732565148298916
Position 15141: 0.046645636110478235
Position 7396: 0.043045171704482896
Position 14121: 0.041806361424528406
Position 14093: 0.04122537114044399
Position 15617: 0.038087903192611586
Position 13950: 0.025202269356186264
Position 3308: 0.02150569766740563
Position 1789: 0.021142888447717733
Position 14140: 0.019756172276889687
Position 320: 0.01950288953176984
Position 13730: 0.01687539214046827
Position 5884: 0.01560118696332531
Position 14064: 0.015068686391363741
Position 3479: 0.014221232923190814
Position 13918: 0.013076606644978896
Position 4790: 0.012591767017728742
Position 1714: 0.01231001412271675
Position 12701: 0.011080393253323084
Position 11718: 0.008115540592635903
Position 307: 0.008029069671755245
Position 7136: 0.00798196598090884
Position 4856: 0.007126494930299438
Position 4311: 0.006894362873898656
Position 4259: 0.006834991966387854
Position 3027: 0.006733764978459748
Position 2996: 0.006074858410969584
Position 694: 0.006044154508515328
Position 7133: 0.005729046465442545
Position 175: 0.005558656564135378
Position 12681: 0.005495679458342678
Position 4296: 0.004859811216519936
Position 6967: 0.004627554163695724
Position 12439: 0.004154800165183989
Position 855: 0.00408957267963096
Position 11698: 0.0038291813943592814
Position 769: 0.003781592047104766
Position 5934: 0.00341863846853909
Position 15707: 0.0034006166582014005
Position 365: 0.003071411826916107
Position 7023: 0.0026206138900324583
Position 4647: 0.0021135136573990788
Position 12023: 0.001846491812578022
Position 1748: 0.0017763940857186452
Position 13186: 0.0017215512312056733
Position 4859: 0.001407555132409183
Position 286: 0.0013067554754103566
Position 14632: 0.001177989525860059
Position 1969: 0.0011546779486289356
Position 4270: 0.0009593022214203261
Position 1990: 0.0006796891663717466
Position 12584: 0.0005910699708020678
Position 13857: 0.0003259753188108522
Position 12529: 0.00031519352021212367
Position 1432: 0.00031286587814331274
Position 5057: 0.0003010257238062428
Position 337: 0.0002894043813318526
Position 232: 0.0002863018660844924
Position 16239: 0.0002391793374697633
Position 1225: 0.00014506094025508367
Position 2034: 0.00012955252887955442
Position 1428: 0.00011055671375090634
Position 583: 7.820263446184327e-05
Position 903: 6.362138879362655e-05
Position 530: 6.032241341530147e-05
Position 375: 5.421286731840627e-05
Position 875: 4.8896877944690255e-05
Position 1363: 4.812722360888189e-05
Position 805: 4.728176926527487e-05
Position 12678: 4.4664514795500246e-05
Position 181: 3.125371472227848e-05
Position 386: 2.72763479324506e-05
Position 178: 2.6852622179239474e-05
Position 6709: 2.187465872123308e-05
Position 5260: 2.1584097030684857e-05
Position 1442: 2.131465644410583e-05
Position 965: 2.0118357921547983e-05
Position 1462: 1.857608443866764e-05
Position 184: 5.641795658434726e-06
Position 1756: 1.8080626264583338e-06
Position 660: 1.574700238606295e-06
Position 1334: 1.268548395531833e-06
Position 1309: 1.0422570209852788e-06
Position 540: 8.323295196361639e-07
Position 397: 6.417430423613881e-07
Position 557: 2.5799355147082174e-07
Position 103: 2.558199613033012e-07
Position 143: 1.0248841179517213e-07
Position 95: 9.356286842356915e-08
Position 587: 7.098946869998501e-08
Position 401: 5.925881722147264e-08
Position 435: 5.104209840189609e-08
Position 405: 1.3038518210215119e-08
Position 420: 6.9137329423296865e-09
Position 814: 1.8043961075632131e-09
Position 821: 8.438742501498183e-10
Position 795: 4.1567523927902855e-10
Position 702: 7.521969002879965e-11
Position 87: 2.4813945290306263e-13
Position 81: 1.3633553021864562e-13
