Gene = Tmco1
index = 1087
Annotated 5SS: [  556  1006  5789  7912 10952 17643]
Annotated 3SS: [  927  5728  7864 10883 17497 21788]
SMsplice 5SS: [  556  1015  5789  7912 10952 17643]
SMsplice 3SS: [  927  5728  7864 10883 17497 21788]
top_k =  500
Partition function (log Z): -0.28538581556552023

Sorted 5' Splice Sites (High to Low Probability):
Position 17643: 0.9972178622907368
Position 7912: 0.8808230696981294
Position 10952: 0.8559374610472267
Position 5789: 0.8160624544010939
Position 1015: 0.7070619411541477
Position 14131: 0.476184489297069
Position 556: 0.4591797073357941
Position 10630: 0.43367289769343054
Position 19088: 0.3845027847089347
Position 156: 0.3709298944446075
Position 2355: 0.3598157687035607
Position 9095: 0.33720485285656976
Position 3506: 0.2703581619447712
Position 12209: 0.18068060172483205
Position 1006: 0.13758791224656036
Position 7402: 0.1270859726092172
Position 13908: 0.12162539570191544
Position 10481: 0.12102298333839197
Position 1158: 0.11530881559601633
Position 11139: 0.11503616583877661
Position 131: 0.09130430296425528
Position 19952: 0.06661463498588181
Position 21211: 0.04883014891710321
Position 7167: 0.04553584396439869
Position 92: 0.04379487740141744
Position 335: 0.03649426570114596
Position 7205: 0.032974163569929583
Position 5042: 0.029309474809292316
Position 18270: 0.02853187583630638
Position 14809: 0.025242473843400164
Position 397: 0.02361529979420958
Position 6766: 0.021610255004617315
Position 2309: 0.02035652277862324
Position 19440: 0.01596760347965823
Position 21677: 0.014464835114826113
Position 19295: 0.014118686150345732
Position 13492: 0.01350625348832969
Position 3948: 0.012352921517432103
Position 18444: 0.010948661240186779
Position 4792: 0.008700220448195267
Position 15245: 0.007050490335541119
Position 15352: 0.006976124669098603
Position 6239: 0.006644308244320337
Position 9074: 0.0061478235082320035
Position 20872: 0.005303165001751771
Position 15029: 0.0047356643652465055
Position 3325: 0.0033818804181343673
Position 1030: 0.0030432587687724793
Position 7301: 0.002728105569319755
Position 668: 0.0026143444549480773
Position 19968: 0.0025369602097830585
Position 1938: 0.002433926057993925
Position 1226: 0.0024120122426067644
Position 875: 0.002147229581784191
Position 5797: 0.002089726361983073
Position 19419: 0.002067849405293025
Position 3066: 0.001897352936697218
Position 1066: 0.0018743951258182437
Position 1701: 0.0018037266352526405
Position 2543: 0.0015497166304239503
Position 126: 0.0012945726733395106
Position 401: 0.00122441575557892
Position 1010: 0.0010335323740730624
Position 378: 0.0009643032835683338
Position 1053: 0.0009526880781613607
Position 7376: 0.0008137119602910547
Position 10431: 0.0007146059804234536
Position 568: 0.0006699144844889617
Position 10956: 0.0006648803402296393
Position 715: 0.0006638523223330541
Position 55: 0.0006345269329101186
Position 997: 0.0006090127736027508
Position 17649: 0.00055307426509327
Position 2130: 0.0004894423800212442
Position 381: 0.0004419723137376185
Position 1023: 0.0004082200032409749
Position 459: 0.0003942761135127922
Position 316: 0.00039038684119948154
Position 358: 0.0003592120656744693
Position 10884: 0.0003468800515271005
Position 1044: 0.000343943682524816
Position 732: 0.0003147700108907969
Position 97: 0.0003109258199122077
Position 533: 0.00030936448576928657
Position 1915: 0.0002962384120354777
Position 118: 0.0002882308979637127
Position 422: 0.00028532916066012167
Position 328: 0.0002590666697071076
Position 325: 0.00022807269851864577
Position 749: 0.00019678222003801445
Position 835: 0.00018815240258180933
Position 849: 0.00017979354666069585
Position 821: 0.00017595128310429043
Position 531: 0.00013347931245846924
Position 172: 0.00012935947383525256
Position 276: 0.00012619875492274462
Position 2350: 0.0001189217692901326
Position 1081: 0.00011842647249515771
Position 356: 0.00011837962079497303
Position 12595: 9.283758467899523e-05
Position 2322: 8.095834565534521e-05
Position 720: 6.801872125045286e-05
Position 108: 6.479676320073981e-05
Position 411: 6.370144714394305e-05
Position 1742: 6.032333510837526e-05
Position 810: 5.0216305294350505e-05
Position 2374: 4.157881406240935e-05
Position 3716: 4.153021154636723e-05
Position 789: 3.933772923425923e-05
Position 725: 3.4168040999698315e-05
Position 580: 3.369771573868376e-05
Position 613: 2.94878699747749e-05
Position 110: 2.7478193890693807e-05
Position 497: 1.781500480730783e-05
Position 597: 1.7562855404114694e-05
Position 879: 1.0450496838207108e-05
Position 882: 1.013237066816068e-05
Position 124: 8.997383802931218e-06
Position 372: 4.878368696930754e-06
Position 439: 3.2707608868345954e-06
Position 665: 3.2250964185775653e-06
Position 519: 4.54242584977856e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 17497: 0.9580186515725325
Position 21788: 0.920076866435659
Position 7864: 0.8636434058698785
Position 10883: 0.835523857610177
Position 5728: 0.6891784430950243
Position 10346: 0.5398136583091144
Position 927: 0.4888962993796871
Position 14027: 0.47618448929706914
Position 952: 0.3894639558446074
Position 2186: 0.35373855266961535
Position 18991: 0.3009349853277182
Position 8995: 0.2995036837080244
Position 3413: 0.2699845416874864
Position 12091: 0.1694595082669862
Position 13801: 0.12162539570191544
Position 11042: 0.10470645336890748
Position 19842: 0.09261959968417109
Position 5502: 0.09099606640991478
Position 6980: 0.07390354879688452
Position 906: 0.07289660439579765
Position 7276: 0.07136662519609994
Position 7328: 0.05926116494272808
Position 18753: 0.05919215889872999
Position 17553: 0.04027790795361623
Position 8951: 0.03674769244879665
Position 19279: 0.03638829523144188
Position 17953: 0.030735753398920422
Position 5731: 0.030468458703272496
Position 14457: 0.025321649131426812
Position 4875: 0.024955609903518177
Position 2190: 0.020531233879836894
Position 21044: 0.019814418753771653
Position 457: 0.01972932328884083
Position 21012: 0.01968753715877286
Position 19152: 0.017124654531244347
Position 19028: 0.01701106082445228
Position 10747: 0.016865477066404334
Position 6647: 0.016361641883178492
Position 504: 0.016316253737083727
Position 21526: 0.014464835114826113
Position 13395: 0.013506253488329697
Position 20984: 0.012670990319009699
Position 10700: 0.012659471191785895
Position 10416: 0.011798360862897372
Position 14953: 0.011786154700787622
Position 1118: 0.011596930786445086
Position 18814: 0.011527655354684698
Position 12043: 0.010388838594343641
Position 18329: 0.010096977653527113
Position 3784: 0.007811531672049648
Position 7795: 0.007459548899102048
Position 15240: 0.006976124669098605
Position 5541: 0.006694282745532912
Position 18136: 0.006221854018725889
Position 7550: 0.00620587279033356
Position 4717: 0.005970282675940462
Position 6109: 0.00554436820743589
Position 20688: 0.004690671847346643
Position 7082: 0.004246380101050113
Position 19398: 0.004129115907221388
Position 8963: 0.0038206477021630516
Position 10373: 0.0037984678402341
Position 2234: 0.0036392526138788
Position 6526: 0.0034489408995390016
Position 8770: 0.0032806525058176263
Position 7850: 0.0028537928732390106
Position 4952: 0.0027460750215274232
Position 2280: 0.002676367747965977
Position 3738: 0.0026183409392957846
Position 439: 0.002525837664458821
Position 957: 0.0024314811498369823
Position 1855: 0.002211491630814184
Position 20557: 0.0019911763620153915
Position 21926: 0.0018341791769775377
Position 6657: 0.0017996722218998232
Position 4558: 0.0017461139115032085
Position 19622: 0.001675913176020848
Position 4819: 0.0016077898842467198
Position 3286: 0.0015330128692489832
Position 1142: 0.0014817410722791295
Position 10827: 0.0013923541407484586
Position 3833: 0.0013451572367210384
Position 3124: 0.0011984463531301945
Position 19187: 0.0011803996469468348
Position 2897: 0.001149985698717542
Position 595: 0.0011409964002087212
Position 6124: 0.0010999400368844506
Position 476: 0.0010290339495563471
Position 4615: 0.0009838238607515954
Position 1536: 0.0009215450386123802
Position 20805: 0.0008732361494554416
Position 20584: 0.000854052459362467
Position 1977: 0.0008490968724291176
Position 11947: 0.000832254863502154
Position 5517: 0.0008149298093322625
Position 11062: 0.0007706144902407893
Position 19807: 0.0007518995606371953
Position 235: 0.0007288377237482561
Position 17931: 0.0007019865581189922
Position 18523: 0.0006747877050775803
Position 7866: 0.0006606268862813949
Position 20059: 0.000649187446444691
Position 465: 0.0006260077394043252
Position 21967: 0.0006123626372570154
Position 3090: 0.0006082038139109385
Position 18473: 0.0005661600871077175
Position 18580: 0.0005336308630557158
Position 20290: 0.00047654223068617453
Position 306: 0.0004725628492568558
Position 267: 0.000468210731336517
Position 18443: 0.0004466584708881083
Position 1462: 0.00044188034584002086
Position 18104: 0.00040684658349159
Position 704: 0.0003880711272671811
Position 1763: 0.00037472709133458567
Position 2941: 0.00036357811901753306
Position 7160: 0.00036007863639358725
Position 18083: 0.00035039632580765483
Position 17791: 0.0003409680490564914
Position 1066: 0.0003203022134396595
Position 3714: 0.0003158086824874539
Position 2912: 0.0003091418043564935
Position 155: 0.00028635654804246805
Position 2440: 0.0002759303860408524
Position 3598: 0.0002737593595464704
Position 18150: 0.00026463653637937067
Position 3238: 0.00025801349341729484
Position 19531: 0.00023173961116067582
Position 19205: 0.000211086368976546
Position 384: 0.00018810564537002705
Position 3166: 0.0001827626802918465
Position 18192: 0.00016205324990610303
Position 1685: 0.00014008738601656008
Position 2015: 0.00012548792103642768
Position 2392: 0.00011389561074681137
Position 2482: 0.00011264232510175144
Position 1937: 0.00010595291743656242
Position 1952: 0.00010381317204222366
Position 12423: 9.359867573818601e-05
Position 679: 8.926313111879607e-05
Position 10696: 8.300876547217919e-05
Position 1813: 7.54035850100277e-05
Position 1487: 6.658815622242601e-05
Position 2207: 6.480458645050152e-05
Position 1768: 6.430540787325527e-05
Position 1465: 5.490481687487056e-05
Position 350: 5.116129564287698e-05
Position 2946: 5.0681986171767076e-05
Position 554: 4.929362341478133e-05
Position 1511: 4.887532190167068e-05
Position 1467: 4.711985043772932e-05
Position 1090: 4.640909505188109e-05
Position 356: 4.590147238703282e-05
Position 17084: 4.530804576635817e-05
Position 636: 4.4932636849273454e-05
Position 631: 4.375545178837553e-05
Position 1485: 4.311313518063621e-05
Position 1081: 4.3048368665455957e-05
Position 19316: 4.297039863438247e-05
Position 2432: 3.758644689727666e-05
Position 171: 3.0168405196923628e-05
Position 378: 2.9184536100787746e-05
Position 1101: 2.7241714597530582e-05
Position 810: 2.581951006043047e-05
Position 2927: 2.396532843388195e-05
Position 1680: 2.2210542248057734e-05
Position 485: 2.2080993762459725e-05
Position 1540: 2.1479323332822642e-05
Position 2309: 1.8393243337609992e-05
Position 1446: 1.8098359088210083e-05
Position 977: 1.7273215441439207e-05
Position 1579: 1.6810894218737482e-05
Position 2202: 1.5720119958582173e-05
Position 1863: 1.4134378842752301e-05
Position 1659: 1.3894295965037635e-05
Position 1105: 1.3120061557710951e-05
Position 1653: 1.2886425144251037e-05
Position 1634: 1.0946620716198687e-05
Position 1806: 9.862765548710146e-06
Position 361: 9.129532894247369e-06
Position 871: 8.523147210035014e-06
Position 490: 6.023902695814302e-06
Position 560: 5.763175787599138e-06
Position 707: 5.040280613217354e-06
Position 3553: 4.925868831012714e-06
Position 710: 4.733837046307033e-06
Position 395: 3.4105742766993725e-06
Position 328: 1.4210516902143098e-06
Position 321: 5.141612983676229e-07
Position 124: 3.64001138493658e-07
Position 968: 4.968042961622066e-08
Position 603: 3.729332529073473e-08
Position 2327: 2.5339152278576684e-08
Position 1640: 1.129859257427451e-08
Position 1074: 9.170929745631093e-09
Position 1270: 7.264606901825322e-09
Position 1336: 6.576325779231984e-09
Position 1169: 5.806686112498194e-10
Position 1145: 3.5795603371698873e-10
Position 316: 1.0503318897380427e-13
