Gene = Sepsecs
index = 964
Annotated 5SS: [  134   810  3721  4473  5541  9079 13483 13695 22111 22593]
Annotated 3SS: [  654  3601  4313  5386  8975 13352 13602 22016 22501 25600]
SMsplice 5SS: [  134   810  3721  4473  5541 11880 13483 13695 21925 22111 22593]
SMsplice 3SS: [  654  3601  4313  5386 11795 13352 13602 21801 22016 22501 25600]
top_k =  500
Partition function (log Z): 0.9448833177322067

Sorted 5' Splice Sites (High to Low Probability):
Position 13695: 0.9995459093331689
Position 22593: 0.9848179892792127
Position 22111: 0.9703078680802518
Position 4473: 0.9576805957214918
Position 11880: 0.7955382618337627
Position 134: 0.7823904783056238
Position 810: 0.7755588336378961
Position 3721: 0.7119433306048647
Position 5541: 0.6717951507420998
Position 21925: 0.6003654270275471
Position 13483: 0.5966274384198569
Position 9079: 0.4950671932345752
Position 25770: 0.29309429489820527
Position 12198: 0.27163704719971815
Position 24610: 0.11594237577938418
Position 13190: 0.10341481469492028
Position 25629: 0.07031979559253147
Position 4766: 0.06648712749787493
Position 25050: 0.06268350470957722
Position 12521: 0.05124842013825791
Position 22424: 0.04399214819343041
Position 3055: 0.03718642877215992
Position 22845: 0.03307798858239541
Position 22965: 0.031040542072155772
Position 22832: 0.03051083977549944
Position 8882: 0.029255367258188992
Position 7588: 0.024010997751423912
Position 22339: 0.023630647526026623
Position 191: 0.020975565712174668
Position 3260: 0.020388652372550903
Position 28689: 0.019864993843431367
Position 4547: 0.01943120546159952
Position 13475: 0.01940378408291316
Position 23311: 0.018240730878020365
Position 743: 0.017811577713974455
Position 18716: 0.017129758961611945
Position 14270: 0.01666822963431474
Position 263: 0.016131373438180066
Position 7104: 0.013105571002429947
Position 11885: 0.012458675299948246
Position 4830: 0.012438874307053508
Position 541: 0.012362236803887804
Position 3455: 0.011699177774644133
Position 12079: 0.01131489376530253
Position 1530: 0.01050448151156099
Position 16856: 0.010195907002464958
Position 15945: 0.009086820721932256
Position 71: 0.008663316955672542
Position 23718: 0.007172076750122561
Position 22807: 0.0070638951544516985
Position 3725: 0.006751903763997206
Position 25935: 0.0058815675486450225
Position 348: 0.005545116725639854
Position 3628: 0.004561066961393275
Position 24640: 0.004551360698874946
Position 12919: 0.004454395287282485
Position 14352: 0.004420913915705854
Position 22280: 0.004147745075256166
Position 2544: 0.00412594806570403
Position 12042: 0.003929791464540756
Position 21667: 0.003470492966045806
Position 4162: 0.0034468892565478106
Position 5742: 0.003436113028469638
Position 584: 0.0034064202403093144
Position 334: 0.003376304722103258
Position 3696: 0.003277191157634655
Position 12956: 0.003001537194050002
Position 1264: 0.0026948608805234643
Position 4702: 0.0026363936529205873
Position 4847: 0.0026152266383779933
Position 12009: 0.0024796387100944183
Position 2269: 0.002461657222878262
Position 1290: 0.0023687750356989334
Position 22233: 0.0023641554071427225
Position 12211: 0.002246849186202428
Position 12144: 0.001780110996938672
Position 12223: 0.0016812839197390128
Position 25757: 0.0016643975215263384
Position 4463: 0.0016332549630857604
Position 555: 0.0015337274710534815
Position 3369: 0.0014714804410934955
Position 25881: 0.0014567616069676343
Position 2494: 0.0013933878660764578
Position 2422: 0.001351729917387821
Position 12307: 0.001346951569864223
Position 3744: 0.0013241010594140625
Position 397: 0.0011622806650446625
Position 25227: 0.0010685407198668753
Position 3406: 0.0009550712898767603
Position 2222: 0.0009282395991054957
Position 7387: 0.0008696430435288101
Position 23835: 0.0007301600868770319
Position 12420: 0.0007104567876122751
Position 3770: 0.0006725674169417151
Position 1606: 0.0006721928008681815
Position 224: 0.0006445379855220314
Position 4414: 0.0005658402044210656
Position 6459: 0.0005373937692418433
Position 195: 0.0004480286133255927
