Gene = Spn
index = 1015
Annotated 5SS: [77]
Annotated 3SS: [455]
SMsplice 5SS: [77]
SMsplice 3SS: [874]
top_k =  500
Partition function (log Z): -7.73223427302295

Sorted 5' Splice Sites (High to Low Probability):
Position 77: 0.769610876261198
Position 1021: 0.5999530553002258
Position 1685: 0.14113269666379344
Position 40: 0.12067310769209387
Position 100: 0.04239519644489008
Position 85: 0.040372593469823914
Position 1453: 0.023132439066627784
Position 2984: 0.022928483493523107
Position 3172: 0.01982784049462121
Position 1209: 0.014880418525220365
Position 171: 0.013296486211882957
Position 2368: 0.012979037997063467
Position 163: 0.010930002491314799
Position 1082: 0.007708841411448008
Position 2944: 0.007578522147035546
Position 2713: 0.005498589443216703
Position 2789: 0.0024239765363232016
Position 602: 0.00238418753940521
Position 258: 0.0014658660717450703
Position 535: 0.0013411064372336968
Position 3599: 0.0011180614256520952
Position 3398: 0.0009732806859399581
Position 645: 0.0006997977820486171
Position 3702: 0.0005024158303694057
Position 3776: 0.00039403412923720127
Position 108: 0.00020250927489878158
Position 456: 0.00018904957180285794
Position 2610: 0.00011573518336235982
Position 135: 7.24471729477088e-05
Position 384: 5.728749554442695e-05
Position 805: 4.905186937769543e-05
Position 634: 4.6176784754695444e-05
Position 640: 3.784453623407157e-05
Position 437: 2.8025553804077233e-05
Position 411: 2.7108940245083322e-05
Position 1229: 1.7105403113153934e-05
Position 2605: 1.3965760678406443e-05
Position 758: 1.2609557640732199e-05
Position 778: 1.1609889467319263e-05
Position 1156: 1.079323691052719e-05
Position 264: 1.0248835301932306e-05
Position 288: 9.483257054015301e-06
Position 347: 5.480003275421136e-06
Position 57: 5.022600247298965e-06
Position 1243: 4.605409921618298e-06
Position 703: 3.817210753415666e-06
Position 847: 3.5971730128118463e-06
Position 1009: 3.5091318281455984e-06
Position 973: 2.3605473062601907e-06
Position 1040: 2.330914412476194e-06
Position 956: 2.141639467495484e-06
Position 529: 1.8430255029182487e-06
Position 1037: 8.826953362962918e-07
Position 854: 7.534452689724301e-07
Position 551: 5.853805922177697e-07
Position 1065: 4.1554374954278927e-07
Position 304: 1.796051455870403e-08
Position 10: 1.2119609438350987e-08
Position 237: 8.885349849056827e-09
Position 280: 7.86576292562937e-09
Position 291: 7.641515853585383e-09
Position 179: 7.334267180343709e-09
Position 372: 4.057700932525737e-09
Position 144: 3.1205728474580762e-09
Position 397: 2.1174083013618874e-09
Position 429: 9.300070464591436e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 874: 0.7301931594796236
Position 3488: 0.11154280646069187
Position 3247: 0.09945296575096982
Position 2836: 0.09193904622956602
Position 1111: 0.07955306543509418
Position 2655: 0.05591902849660481
Position 3135: 0.05007225755861493
Position 2518: 0.04856373377708779
Position 1508: 0.044892904479778534
Position 4118: 0.042866555972752636
Position 1308: 0.04265443388728849
Position 2711: 0.03973865425881443
Position 2127: 0.03463439197254913
Position 1601: 0.03293886736652224
Position 801: 0.027852848586025065
Position 2687: 0.025730284546616182
Position 1575: 0.020481753879795336
Position 1505: 0.018785667530332843
Position 1827: 0.016653925334598047
Position 949: 0.01656460469912182
Position 3308: 0.016322746274292903
Position 1156: 0.015157470623119066
Position 2062: 0.014214700049559636
Position 1708: 0.012570467023975202
Position 1956: 0.012437056454051966
Position 455: 0.011610880257561858
Position 1587: 0.011558043286570016
Position 2841: 0.010247973209109865
Position 1057: 0.009575159919409196
Position 3543: 0.008260525063499304
Position 2415: 0.007839138078861097
Position 3929: 0.006996496898426708
Position 2273: 0.006091989376792712
Position 1534: 0.005685922940897873
Position 3317: 0.005609815040677103
Position 1605: 0.004525090290663632
Position 889: 0.004003510840989826
Position 2493: 0.0029993600662712354
Position 2015: 0.002914643887138132
Position 2856: 0.002756373712974431
Position 489: 0.002734043102600205
Position 835: 0.0027317462743005
Position 916: 0.002426543746721397
Position 901: 0.0023276176987459415
Position 1208: 0.0022922955026040857
Position 4078: 0.0022820651726028025
Position 2012: 0.002120000088492991
Position 595: 0.002057114882630258
Position 534: 0.001995370985768228
Position 1166: 0.001969265825579615
Position 1645: 0.0019268937420359082
Position 1684: 0.0018037412757724292
Position 1118: 0.0016088142496568584
Position 1343: 0.0015870572904817977
Position 304: 0.0015455510010856234
Position 3948: 0.0015339666415396132
Position 3655: 0.0014788722289564827
Position 3562: 0.0014162186471540481
Position 1163: 0.0013339466849483683
Position 1310: 0.0012966090848050655
Position 1585: 0.0012258839328062924
Position 1432: 0.0012052371390823412
Position 3755: 0.0011907561506875784
Position 1581: 0.0011707879245228126
Position 2202: 0.0011311579403213597
Position 2392: 0.0011121920431699103
Position 3063: 0.00110476148603084
Position 747: 0.0010535235281673137
Position 850: 0.0010365038395135301
Position 1192: 0.0009982764419942587
Position 764: 0.0009921767958058047
Position 1465: 0.0009563850307066956
Position 3492: 0.000941373597109386
Position 3041: 0.0008560312573320742
Position 2535: 0.000818024494326494
Position 1426: 0.0007642583389631917
Position 2233: 0.0006877473144906402
Position 1612: 0.0006643765968557413
Position 805: 0.0006633338790233206
Position 2339: 0.0005686604360635065
Position 1925: 0.0005375969946047562
Position 1136: 0.0005162586051312741
Position 2433: 0.0005126593119770336
Position 161: 0.0005075318607055892
Position 1651: 0.0003992132642191259
Position 2276: 0.0003934699339745215
Position 1021: 0.0003774335744874095
Position 1524: 0.00022868417017899245
Position 144: 0.00021122229278611974
Position 1452: 0.00020053258350809596
Position 1390: 0.00016270510523137675
Position 1351: 0.00012646777143929434
Position 1348: 0.00012428176524344016
Position 956: 0.00011551332278260955
Position 983: 0.00011132743586975062
Position 928: 0.00010194439676305089
Position 2297: 9.712226262584751e-05
Position 1408: 8.788716109482084e-05
Position 1468: 7.836539448262381e-05
Position 1317: 5.0329831772739124e-05
Position 812: 4.764336689379773e-05
Position 1479: 3.316263351601989e-05
Position 854: 2.791149395441505e-05
Position 786: 1.5065224517153137e-05
Position 1410: 8.31874797293145e-06
Position 770: 5.948431181669636e-06
Position 816: 5.931555177701376e-06
Position 359: 5.3536136752897094e-06
Position 379: 4.861781673994677e-06
Position 558: 4.228808132961717e-06
Position 690: 4.187409164131222e-06
Position 649: 3.950098142323189e-06
Position 1678: 3.6045956358759847e-06
Position 372: 3.439731529874788e-06
Position 703: 3.267974881659594e-06
Position 153: 2.8604832934585047e-06
Position 655: 1.9726388918823713e-06
Position 1082: 1.8630619468425727e-06
Position 823: 1.7029193127805406e-06
Position 547: 1.2514200470179505e-06
Position 411: 8.686031825567765e-07
Position 998: 8.522162261114808e-07
Position 121: 6.867725269704364e-07
Position 211: 6.073345933990017e-07
Position 677: 5.496215219587794e-07
Position 130: 4.719136928452231e-07
Position 175: 3.2730888605087197e-07
Position 184: 2.633175776264023e-07
Position 216: 1.5382638060088358e-07
Position 243: 1.0697920893784734e-08
Position 551: 7.544130623962534e-09
Position 384: 1.943722404158005e-09
Position 167: 1.9261970638022225e-09
Position 314: 1.7711129012870963e-09
Position 186: 1.767886113975719e-09
Position 310: 1.5663280151688921e-09
Position 613: 9.337050835183174e-11
Position 391: 4.2557099310608574e-11
Position 618: 4.148007471145832e-11
