Gene = Dpagt1
index = 345
Annotated 5SS: [ 361  828 1322 2293 4358 5248 5806 6127]
Annotated 3SS: [ 706 1107 2145 4272 5058 5717 5970 6211]
SMsplice 5SS: [ 361 1322 2293 5248 5824 6127]
SMsplice 3SS: [1216 2145 5058 5717 5970 6211]
top_k =  500
Partition function (log Z): 0.8124125284693453

Sorted 5' Splice Sites (High to Low Probability):
Position 6127: 0.8496281884009154
Position 1322: 0.7212899555847105
Position 361: 0.7156141163250478
Position 5248: 0.6722936688561454
Position 2293: 0.5239725442042145
Position 2746: 0.47702178528963435
Position 4358: 0.43580057378134485
Position 5824: 0.42679201222319973
Position 828: 0.3392877088365855
Position 2236: 0.3337620445724525
Position 5806: 0.31392100226040376
Position 5814: 0.20637568626049008
Position 4087: 0.1486685532033483
Position 4818: 0.11731329182343976
Position 2297: 0.09095960842818035
Position 6008: 0.07278844061545893
Position 5059: 0.05924791640970878
Position 559: 0.057344773967479105
Position 1071: 0.05530169657106891
Position 4395: 0.05136083247911893
Position 1077: 0.02921435436328659
Position 4137: 0.024357803751163788
Position 2344: 0.023627227207238394
Position 6524: 0.02299837021585939
Position 3871: 0.02119087669437352
Position 805: 0.02009348233265525
Position 651: 0.0165727581330988
Position 4142: 0.01491741586372334
Position 5988: 0.01299333521197757
Position 1727: 0.012048475116556285
Position 4273: 0.011948233192659958
Position 4221: 0.011470206289170875
Position 1627: 0.01019723515744463
Position 4239: 0.009748424507260364
Position 236: 0.008655424708321315
Position 492: 0.007139377010981877
Position 365: 0.00592025494661692
Position 3859: 0.0056775781447979705
Position 159: 0.004312801055573776
Position 563: 0.004272000861329945
Position 1075: 0.004109306951785269
Position 988: 0.003284710967706678
Position 6345: 0.003228447586270895
Position 4115: 0.00282110036869968
Position 6872: 0.0027777292078614013
Position 150: 0.002613500146085886
Position 5624: 0.0025801888390109247
Position 1326: 0.002275265400059462
Position 25: 0.002264957511733109
Position 2870: 0.002093551568434242
Position 1366: 0.002053355905129322
Position 6307: 0.0019709579978670864
Position 1993: 0.0018212769982215223
Position 5177: 0.001510653420211752
Position 297: 0.0010038678100471828
Position 196: 0.0009884205512490976
Position 388: 0.0008997605188182532
Position 1654: 0.0008646053017125962
Position 6652: 0.0007956248273934893
Position 984: 0.0007583129823437691
Position 3875: 0.000653434934943183
Position 379: 0.0005719939584059921
Position 992: 0.0005600476465874386
Position 38: 0.0005383667604257474
Position 1814: 0.0004347866759273789
Position 43: 0.00039658018455452867
Position 6363: 0.00036663835029975537
Position 1874: 0.0003570942547656306
Position 3856: 0.00030284816283659727
Position 1240: 0.00023805695392556872
Position 2374: 0.00020334157429642756
Position 6139: 0.0001783722964579346
Position 3530: 0.0001344482463345348
Position 3223: 0.00013028713500074
Position 96: 0.00011701692967682872
Position 1383: 0.00010415996021358318
Position 1273: 9.767326636492954e-05
Position 1701: 9.445802715371169e-05
Position 1124: 8.947350686271154e-05
Position 1750: 8.48749238227521e-05
Position 188: 5.925054315679689e-05
Position 211: 4.340320541700855e-05
Position 381: 3.971608876863872e-05
Position 266: 2.950482312162342e-05
Position 324: 1.9366428939990637e-05
Position 1276: 1.717534156769443e-05
Position 501: 1.6263213470365374e-05
Position 733: 1.5971273910161012e-05
Position 275: 1.1298856246335612e-05
Position 548: 9.756668272687089e-06
Position 5971: 8.073744316709286e-06
Position 6014: 7.526674853755629e-06
Position 135: 7.077320773259227e-06
Position 256: 6.185269976724037e-06
Position 51: 4.21164217158781e-06
Position 6023: 3.738702504069395e-06
Position 534: 3.38752147388081e-06
Position 629: 2.0757978570570573e-06
Position 551: 1.929697641089729e-06
Position 62: 5.388223652266489e-07
Position 6073: 1.1673823803435788e-07
Position 539: 8.419775651153666e-08
Position 67: 5.614018990315395e-08
Position 412: 9.869451297046608e-10
Position 6038: 2.9612446650213693e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2145: 0.9691572640859855
Position 5970: 0.9630414605850518
Position 5717: 0.9491026448017077
Position 5058: 0.6353631031178563
Position 4272: 0.466203209124651
Position 1216: 0.4198134281035288
Position 2566: 0.4098440794827733
Position 6211: 0.35128272498354324
Position 6197: 0.27151069615290124
Position 3983: 0.24360010971744364
Position 706: 0.17919672878948437
Position 1123: 0.11992846884425132
Position 1107: 0.09453097543761564
Position 4802: 0.09449032759946788
Position 1200: 0.07991036228419937
Position 6393: 0.07415422967026765
Position 6762: 0.0717321679680449
Position 6307: 0.06560745673616598
Position 6964: 0.04354504504640896
Position 4699: 0.041474898722950494
Position 455: 0.037683256331559604
Position 960: 0.03649553647801141
Position 6514: 0.030714110464269403
Position 3765: 0.027538704261460333
Position 6941: 0.02677263376668287
Position 4959: 0.02674019097126011
Position 2610: 0.024432526945737224
Position 6126: 0.022836602371467972
Position 931: 0.022098221386382576
Position 4869: 0.01792940889869577
Position 2581: 0.017705764941325378
Position 6222: 0.016528057548854502
Position 5206: 0.0145808554996313
Position 2658: 0.012488145533215832
Position 1653: 0.012037148765098036
Position 1505: 0.011909173725003818
Position 4651: 0.00976150057104003
Position 5145: 0.00581056477684787
Position 6368: 0.005570079604879116
Position 2562: 0.005398578382162213
Position 300: 0.004320973647605845
Position 6324: 0.00399995333586238
Position 2438: 0.003909057392283403
Position 2181: 0.0032702578067072925
Position 908: 0.003207555720462464
Position 6289: 0.003176320577123502
Position 5561: 0.0027305049002531515
Position 4646: 0.0026540861422402863
Position 5880: 0.0021185241260271693
Position 2615: 0.002064341545079958
Position 6809: 0.0019816999799774676
Position 5929: 0.001973505442199161
Position 5517: 0.0019239787065750858
Position 4203: 0.0017141228874567789
Position 2809: 0.0016279964640701636
Position 711: 0.0015097164474141772
Position 6892: 0.0013573732452721527
Position 6983: 0.0012561211672092985
Position 6219: 0.0011197318363169828
Position 6901: 0.0011196263195787759
Position 971: 0.0010271631829162024
Position 803: 0.0010019854976984753
Position 984: 0.0009831072612146885
Position 937: 0.0009714484033961276
Position 713: 0.0009505268798845673
Position 545: 0.000875489287339375
Position 2632: 0.0007962053829059909
Position 5690: 0.0007936127702340035
Position 1596: 0.0007887039770733718
Position 2672: 0.0007681887356847822
Position 800: 0.0007098729963569485
Position 719: 0.0006631251989119583
Position 4561: 0.0006289713751159143
Position 3718: 0.000592983281140415
Position 1770: 0.0005845742656729758
Position 6559: 0.0005414839428745681
Position 519: 0.00045113077623272637
Position 619: 0.0003096128429914832
Position 5805: 0.00021722883382009584
Position 5532: 0.00020428142308840622
Position 3816: 0.0002003749356887445
Position 933: 0.00019898155035046272
Position 828: 0.00019892785059584756
Position 6073: 0.00019451659549340187
Position 1063: 0.00018171319228198226
Position 5870: 0.00017985221955339157
Position 797: 0.00017456504494015748
Position 730: 0.00014637150817392567
Position 472: 0.00013431740516780754
Position 331: 0.0001313897766698403
Position 1840: 0.00012973137849433056
Position 5887: 0.0001268915860446581
Position 275: 0.00011086802779395721
Position 1604: 0.00010123454713533319
Position 655: 9.870308414854215e-05
Position 3093: 9.441308115919863e-05
Position 3390: 9.294853891975918e-05
Position 723: 8.770679987159665e-05
Position 1939: 7.666662003883661e-05
Position 2411: 7.395254246045871e-05
Position 1284: 7.260973323276898e-05
Position 429: 6.103563220551778e-05
Position 554: 4.788985955026804e-05
Position 1509: 4.716876838216352e-05
Position 2010: 4.230633436059282e-05
Position 3310: 4.149970741477557e-05
Position 2993: 3.5874053841541464e-05
Position 1972: 2.9363621888434297e-05
Position 1382: 2.8943703702088788e-05
Position 1539: 2.8365630208469313e-05
Position 501: 2.5835462834639967e-05
Position 1673: 2.5785511228707955e-05
Position 1392: 2.4576799814891624e-05
Position 480: 2.4314591873464764e-05
Position 1002: 2.4114507960688777e-05
Position 973: 1.58191732208655e-05
Position 463: 1.070480236193912e-05
Position 150: 8.556110695297181e-06
Position 855: 6.783692972003172e-06
Position 1992: 6.268440102046376e-06
Position 562: 5.387828965503887e-06
Position 616: 2.1676967028740907e-06
Position 2723: 1.973009545237941e-06
Position 2768: 1.8264272628856308e-06
Position 436: 1.58643341633355e-06
Position 211: 1.4901183687430826e-06
Position 5998: 1.333741755588325e-06
Position 548: 7.132572118751818e-07
Position 491: 4.999235307626856e-07
Position 123: 3.5997308427234664e-07
Position 186: 2.9670382424009255e-07
Position 2489: 2.174983089888255e-07
Position 154: 1.7342057162658037e-07
Position 809: 1.4729326768132316e-07
Position 407: 1.3606201403448185e-07
Position 422: 1.2872856876483762e-07
Position 2378: 9.552958233317436e-08
Position 103: 7.738751132669661e-08
Position 2445: 4.9868025636893184e-08
Position 2355: 4.0440305250682516e-08
Position 2731: 2.7734883197623086e-08
Position 1981: 1.3812745021087791e-08
Position 417: 8.696370833116308e-09
Position 162: 6.403125286061004e-09
Position 343: 4.276993838349312e-09
Position 358: 2.168729854864155e-09
Position 556: 5.2468978475729535e-11
Position 348: 3.859337099468974e-11
Position 355: 2.1100742901135272e-11
Position 352: 9.834376294809929e-12
Position 159: 9.24940196174496e-13
