Gene = 4930579F01Rik
index = 59
Annotated 5SS: [  175  2063 46069 51275 56080 60166 63206 64952 66142 73847]
Annotated 3SS: [ 1949 45839 51184 55872 60100 63061 64869 65939 73802 75127]
SMsplice 5SS: [  175  2063 12837 15707 51275 56080 60166 63206 64952]
SMsplice 3SS: [ 1949 12675 15542 51184 55872 60100 63061 64869 75127]
top_k =  500
Partition function (log Z): -43.943724197152235

Sorted 5' Splice Sites (High to Low Probability):
Position 12837: 0.9271642766126791
Position 2063: 0.8760441059289135
Position 175: 0.6945422577142352
Position 2806: 0.4766354950613393
Position 15707: 0.44521859243655443
Position 442: 0.3392747668847929
Position 9802: 0.2753467204855896
Position 15665: 0.2489240102299869
Position 7569: 0.1086641197138655
Position 11675: 0.08751986600361811
Position 5484: 0.07506931323168976
Position 1323: 0.07313920418465564
Position 18227: 0.05608703193318922
Position 2102: 0.04737743374672274
Position 5475: 0.02719913834777457
Position 15693: 0.02604817583239818
Position 134: 0.01303788187981441
Position 2574: 0.009074471284350523
Position 1350: 0.008690744871396254
Position 3743: 0.007832799740894425
Position 5254: 0.006556548370699785
Position 1208: 0.0064149945786473464
Position 4499: 0.006028146790870672
Position 5730: 0.005868189672114919
Position 853: 0.005087137250155814
Position 2147: 0.004816945516553186
Position 815: 0.00468729331646273
Position 4451: 0.004672164294756282
Position 346: 0.0024263346993271175
Position 126: 0.0020945244774709625
Position 251: 0.0013258048368089278
Position 10: 0.0010858885551058226
Position 4850: 0.0010640421785659323
Position 1012: 0.0009954089928127
Position 1268: 0.0009822923379380671
Position 2501: 0.0009245189971577984
Position 150: 0.0008416610269390597
Position 1551: 0.0006708471554155966
Position 1741: 0.0003573242269928921
Position 7557: 0.0001746602053631408
Position 740: 0.00017182269780364464
Position 2660: 9.500519676153944e-05
Position 2644: 6.445730938142914e-05
Position 2229: 5.836346084870696e-05
Position 627: 1.8180302906456125e-05
Position 210: 1.7398586464971704e-05
Position 4049: 1.2239990607232432e-05
Position 388: 1.0491865450609318e-05
Position 191: 6.247523279291682e-06
Position 54: 5.432558184240726e-06
Position 243: 5.349910275645272e-07
Position 402: 5.310919636191491e-07
Position 241: 4.7568785975458556e-07
Position 978: 4.5150492868171834e-07
Position 980: 4.176195059009857e-07
Position 534: 3.520986021472567e-07
Position 483: 2.4002388274815265e-07
Position 229: 1.637258240752885e-07
Position 3179: 1.4182693187534958e-07
Position 386: 1.1231831548397806e-07
Position 465: 8.503447135999254e-08
Position 255: 6.952640607001843e-08
Position 521: 2.359398087915796e-08
Position 504: 1.0212589125345805e-08
Position 474: 6.302490720337243e-09
Position 268: 5.105154517184965e-09
Position 266: 4.877843665942574e-09
Position 326: 2.3200725127769235e-09
Position 703: 2.0836989338795446e-09
Position 561: 5.505488946486889e-10
Position 519: 5.452232311074311e-10
Position 502: 3.629774723327384e-10
Position 602: 6.040152173261165e-13
Position 485: 3.6790763833016495e-13
Position 494: 3.110680390387766e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1949: 0.9093844085712451
Position 18073: 0.8836723550228903
Position 15542: 0.7327060954338278
Position 12675: 0.5768805599675504
Position 12479: 0.37648508602931147
Position 9712: 0.29010881308272907
Position 2659: 0.24790189944514562
Position 2742: 0.11020646219835087
Position 7436: 0.10948086913363285
Position 5372: 0.09882584647908677
Position 11567: 0.08751986600361816
Position 2697: 0.07770261579472416
Position 284: 0.061269875182041335
Position 18350: 0.05608703193318909
Position 15794: 0.04128866451587592
Position 1166: 0.03481132851823887
Position 1116: 0.032654327196730774
Position 2536: 0.019497127602946876
Position 2389: 0.017799555845737725
Position 2415: 0.011248543667831713
Position 13802: 0.010543201959177252
Position 258: 0.009878341195782068
Position 4407: 0.00933903536813816
Position 5171: 0.007692303568216138
Position 5587: 0.006405964497639332
Position 2062: 0.005693153504462338
Position 1973: 0.004579792170969183
Position 3652: 0.0037897820480404672
Position 13737: 0.003779526340484202
Position 3449: 0.0035509400368062623
Position 1808: 0.0027938680897873877
Position 1777: 0.002686070827886064
Position 2530: 0.0025792735412372538
Position 5339: 0.0023975321870555073
Position 1192: 0.0018152250204397829
Position 4342: 0.0016954772730347807
Position 1118: 0.001667469413493106
Position 1213: 0.0016270778825767998
Position 625: 0.00157475812048935
Position 721: 0.0013223679222710634
Position 288: 0.0013056033984279716
Position 4747: 0.0011779585254598074
Position 1634: 0.0010880224696198238
Position 881: 0.000979739677248765
Position 10261: 0.0008916690507857256
Position 1169: 0.0008662517780567328
Position 8348: 0.0008609437439488577
Position 916: 0.0007785439778559851
Position 11094: 0.0006751941690575688
Position 1877: 0.0006625111636042285
Position 1653: 0.0006503718340184155
Position 8600: 0.0006251999499564834
Position 1121: 0.0006237935028702275
Position 4949: 0.000622038616248137
Position 972: 0.0005211303387993989
Position 1437: 0.00048728350572147173
Position 3511: 0.00044433415056755165
Position 1741: 0.0004202696474177034
Position 1226: 0.0004133666919783508
Position 345: 0.0003795692009563781
Position 532: 0.0003661721868552574
Position 1272: 0.0002950344313500672
Position 1309: 0.0002880685923519165
Position 602: 0.0002616880499809355
Position 1207: 0.0002471217403439656
Position 3946: 0.00021172063518840164
Position 1780: 0.0002109912577520382
Position 1792: 0.00019711395433539324
Position 5327: 0.00016454887673006342
Position 1185: 0.00016408241094773986
Position 290: 0.00015984746687463226
Position 5822: 0.0001556976114481107
Position 3971: 0.00014854374333222878
Position 3250: 0.00014622078016272817
Position 8059: 0.00014483317413177822
Position 1707: 0.00013335103525198834
Position 1822: 0.00011904270062061185
Position 3065: 0.0001170198291367154
Position 8673: 0.00011686592372592931
Position 1144: 0.00011106737014709495
Position 8734: 0.00011074947456323052
Position 419: 8.583177249092031e-05
Position 1453: 8.494790638952298e-05
Position 3838: 6.990524665019677e-05
Position 2452: 6.770640139303564e-05
Position 674: 6.473135238446595e-05
Position 1846: 5.820675528410863e-05
Position 441: 5.0807355480491224e-05
Position 1153: 5.0123131557229135e-05
Position 3739: 4.650151801549562e-05
Position 6672: 4.647715756107956e-05
Position 758: 4.538094423120671e-05
Position 326: 3.799056653684083e-05
Position 320: 3.7642925264745596e-05
Position 2359: 3.592836972738199e-05
Position 1420: 3.4397314773522083e-05
Position 1457: 2.852753465320794e-05
Position 4843: 2.7276090394229632e-05
Position 386: 2.690265811494903e-05
Position 302: 2.6644310282691475e-05
Position 992: 2.4856054292515484e-05
Position 206: 2.0302365355080055e-05
Position 3036: 1.9136950942374264e-05
Position 3121: 1.8975889503941902e-05
Position 951: 1.6374883854003864e-05
Position 5535: 1.611408975485137e-05
Position 843: 1.6106550414372772e-05
Position 793: 1.3076808792235069e-05
Position 799: 1.2171435919725385e-05
Position 4061: 1.0871444660985761e-05
Position 407: 9.552299760885188e-06
Position 295: 9.152034048207768e-06
Position 352: 9.11133675126642e-06
Position 3327: 5.991990778363057e-06
Position 2094: 5.7337214876177856e-06
Position 2604: 3.875520646685029e-06
Position 2146: 2.589407859926042e-06
Position 631: 2.8697261388105263e-07
Position 2501: 2.8012373009374715e-07
Position 365: 2.3071804735686012e-07
Position 369: 1.9235779776364415e-07
Position 3714: 1.7660875102521446e-07
Position 840: 1.7513522126369583e-07
Position 332: 1.5890921977096143e-07
Position 727: 1.465218976360559e-07
Position 723: 1.4278967116291418e-07
Position 652: 1.0958652361488593e-07
Position 919: 8.756378949652227e-08
Position 735: 7.417391430723658e-08
Position 381: 6.47353727257049e-08
Position 906: 5.894887968442345e-08
Position 660: 4.099090529329328e-08
Position 638: 3.064665985271277e-08
Position 227: 2.7326840297067735e-08
Position 383: 2.7218840344585092e-08
Position 298: 2.0364026459546656e-08
Position 4426: 1.7342086179713556e-08
Position 1148: 1.5789382188734713e-08
Position 1530: 1.2093405261764254e-08
Position 2508: 1.0262496250541874e-08
Position 739: 8.6716088347761e-09
Position 1010: 8.343747276092069e-09
Position 1332: 3.743020482218105e-09
Position 1127: 2.1393051077822416e-09
Position 88: 1.9894749913147153e-09
Position 229: 3.737062545404435e-10
Position 210: 2.1311997803766387e-10
Position 300: 1.9583811407814226e-10
Position 104: 1.4680515439683875e-10
Position 502: 5.74919220762335e-11
Position 481: 4.562406434274431e-11
Position 101: 2.4205261180523788e-11
Position 126: 1.638365855968351e-11
Position 465: 1.5453541171762772e-11
Position 148: 6.7144756664220165e-12
Position 191: 6.27224011462312e-12
Position 72: 5.88796239427436e-12
Position 160: 2.079838309581746e-13
Position 179: 1.6924054083099213e-13
Position 150: 1.6137328118848074e-13
Position 120: 8.564128318159156e-14
