Gene = Rnf32
index = 910
Annotated 5SS: [  116   649  2024  2842  7201  9705 10302 10808 28288]
Annotated 3SS: [  582  1928  2576  7057  9671 10176 10698 28119 29045]
SMsplice 5SS: [   88  2024  2842  7201 10808]
SMsplice 3SS: [ 1928  2627  7057 10698 29045]
top_k =  500
Partition function (log Z): -10.562585350948062

Sorted 5' Splice Sites (High to Low Probability):
Position 10808: 0.9105354767760316
Position 7201: 0.8106221711799803
Position 2842: 0.8015039915965978
Position 2024: 0.7540664177705686
Position 3098: 0.5711936064344245
Position 88: 0.5317585786557343
Position 649: 0.45356528714995625
Position 11003: 0.44195663481861747
Position 10302: 0.41418437636392214
Position 116: 0.37560829024034814
Position 6580: 0.2670570167840755
Position 14322: 0.2596131205664719
Position 884: 0.18958346605082593
Position 4394: 0.1465336549313915
Position 16861: 0.13473680277547923
Position 15971: 0.09196400383206398
Position 2596: 0.09104644060795405
Position 3111: 0.08069780177266617
Position 2094: 0.08024047538116763
Position 16009: 0.07609583776232301
Position 939: 0.0599384077595266
Position 5636: 0.05750402435208489
Position 950: 0.053227494290561485
Position 7235: 0.04606691360563566
Position 749: 0.04516738404771926
Position 693: 0.027561119759234372
Position 13052: 0.02733068858926538
Position 15986: 0.02699678303553847
Position 6865: 0.020401861842879107
Position 11260: 0.01694246957775099
Position 11013: 0.015151853455881423
Position 10459: 0.012364664489161679
Position 2286: 0.012242011744536225
Position 5182: 0.01204117298661892
Position 4154: 0.011164003496291567
Position 13846: 0.009683764067133081
Position 7263: 0.008358661683053586
Position 9276: 0.006924972421387843
Position 189: 0.006849987307567799
Position 207: 0.006340034077777074
Position 144: 0.005313362017540937
Position 222: 0.005054949204525181
Position 1021: 0.004561475637709172
Position 226: 0.004312823877758482
Position 10812: 0.004117366715488539
Position 1779: 0.0032064813834317887
Position 1356: 0.002809727471467103
Position 2680: 0.0027899658816457865
Position 709: 0.0025175821061346896
Position 4984: 0.002144567097312322
Position 2448: 0.0020968207023417105
