Gene = Pdcd10
index = 802
Annotated 5SS: [  135 15697 23316 28047 29269 35826 36155]
Annotated 3SS: [15477 23261 27928 29141 35746 36071 39254]
SMsplice 5SS: [  135 15697 29269 35826 36155]
SMsplice 3SS: [15477 29141 35746 35925 39254]
top_k =  500
Partition function (log Z): -22.991223404566874

Sorted 5' Splice Sites (High to Low Probability):
Position 135: 0.9213627493487785
Position 15697: 0.887251823349862
Position 11959: 0.18231254270567163
Position 6851: 0.1780934805762621
Position 5167: 0.17029708607415636
Position 3182: 0.15249404672752656
Position 3001: 0.10302654624537419
Position 3580: 0.09187027279718295
Position 1466: 0.0907122014299241
Position 7296: 0.08051532380910473
Position 104: 0.06794504206857248
Position 3110: 0.01723666465127347
Position 1663: 0.012294702089421645
Position 456: 0.011356424408753467
Position 1834: 0.004279052962032621
Position 5503: 0.0036967265564074496
Position 618: 0.0010969074098628772
Position 2207: 0.0010350506923865956
Position 1347: 0.0009964977006217068
Position 1987: 0.0009556255406738279
Position 389: 0.0007578424860044442
Position 219: 0.0005035370705099986
Position 159: 0.00042956720520207967
Position 816: 0.00038580389231882234
Position 1755: 0.00016549119354873743
Position 440: 0.00014366182620418979
Position 2900: 0.00013417496696243848
Position 394: 0.00013393545440453896
Position 153: 0.0001268412134348612
Position 314: 0.00011152913236367797
Position 366: 0.00010795699866221333
Position 599: 3.0992083305821135e-05
Position 1457: 2.1421652585218076e-05
Position 196: 2.1020982043555967e-05
Position 5220: 1.992333091681351e-05
Position 1769: 1.778832717239927e-05
Position 255: 1.7130211990582356e-05
Position 145: 1.4405055068892199e-05
Position 1263: 1.1437557148101806e-05
Position 116: 1.1080816023473083e-05
Position 111: 8.75025478433587e-06
Position 60: 8.686047146395714e-06
Position 370: 8.600085517795015e-06
Position 69: 7.005324675461907e-06
Position 1258: 5.315222545645093e-06
Position 1434: 1.5218129614062513e-06
Position 1238: 1.2032435120593584e-06
Position 734: 8.200039248924532e-07
Position 49: 4.7220126864802314e-07
Position 128: 2.515297148039444e-07
Position 173: 2.2125139439742582e-07
Position 287: 1.8338618206986298e-07
Position 359: 1.7008298624754382e-07
Position 85: 1.6636995536707758e-07
Position 120: 7.857242619320708e-08
Position 38: 3.659436709755965e-08
Position 1613: 3.259787639964201e-08
Position 515: 1.4517821016813168e-08
Position 278: 1.3563146031395244e-08
Position 889: 5.404445849332266e-09
Position 272: 5.305057872717655e-09
Position 902: 3.414414527069985e-09
Position 318: 2.4545007250815802e-09

