Gene = Prc1
index = 849
Annotated 5SS: [  142  5984  6710 10145 10402 11618 12073 13246 15039 16438 16731 17878
 18759]
Annotated 3SS: [ 5850  6586  9910 10230 11467 11924 13108 14942 16290 16619 17766 18581
 20663]
SMsplice 5SS: [  142  5984 10402 11618 12073 13246 15039 16438 16731 17878 18682]
SMsplice 3SS: [ 5850 10230 11467 11924 13108 14942 16290 16619 17766 18581 20663]
top_k =  500
Partition function (log Z): 7.524883723367254

Sorted 5' Splice Sites (High to Low Probability):
Position 10402: 0.9918977237866782
Position 16438: 0.9650627963366613
Position 142: 0.9614129540675155
Position 5984: 0.8930867081230012
Position 11618: 0.8809491017866645
Position 13246: 0.8721829492378401
Position 12073: 0.8406827826306416
Position 17878: 0.7847815076056885
Position 16731: 0.784127169875892
Position 15039: 0.6734881692006871
Position 18682: 0.6326806072422019
Position 6710: 0.42524830959895643
Position 7025: 0.41295590037080704
Position 8043: 0.30491042958608144
Position 8280: 0.20445150476064375
Position 18759: 0.20157296647925196
Position 5773: 0.16869368189340825
Position 6684: 0.13575495144960834
Position 1647: 0.1275844222339604
Position 9322: 0.11373636059286757
Position 768: 0.10833894322340511
Position 12165: 0.10641399105182608
Position 18999: 0.10265042429759297
Position 8070: 0.1018410512382051
Position 2880: 0.09550173843687344
Position 5391: 0.07710554806148882
Position 9372: 0.07575007691692259
Position 10050: 0.06548291239230354
Position 16722: 0.05397829592390831
Position 14437: 0.04951826086626031
Position 20883: 0.0388018313118716
Position 19944: 0.0380325228869618
Position 6959: 0.035695734065760855
Position 9187: 0.034651261301325016
Position 19299: 0.03366805742753183
Position 3625: 0.033232701061824424
Position 17586: 0.0331615870042183
Position 11641: 0.02826317110254224
Position 18435: 0.0265191009470754
Position 19119: 0.0256493037852961
Position 177: 0.01987468060086594
Position 17538: 0.016962169271816773
Position 14251: 0.016312985179347476
Position 7716: 0.015827760491148465
Position 20439: 0.014964187087012833
Position 8289: 0.014809089721374543
Position 6715: 0.014784464846237954
Position 12085: 0.013542989156714919
Position 15613: 0.011918957552927953
Position 17558: 0.011149592783644427
Position 14472: 0.010832997417990453
Position 1684: 0.007268982866734855
Position 387: 0.0068854605077616525
Position 1467: 0.006763365374648602
Position 195: 0.0053421813127343875
Position 9031: 0.004852502796568789
Position 16377: 0.004267469872762016
Position 6695: 0.0038654893535198785
Position 1460: 0.0038508038971605237
Position 18686: 0.0038146376109605916
Position 11979: 0.003743611154363378
Position 19798: 0.0036362354553168175
Position 9351: 0.0029427300579192204
Position 12118: 0.002851380768874477
Position 7598: 0.0028472263877033794
Position 10330: 0.002720077940113686
Position 44: 0.002684041696516667
Position 15051: 0.002417645142925949
Position 6011: 0.0023029902775926316
Position 984: 0.0021398245624201775
Position 3507: 0.0015595057329755829
Position 2700: 0.0014922998342375717
Position 13410: 0.0013763680273135338
Position 1690: 0.0011903953257460466
Position 441: 0.0010610385029413954
Position 5963: 0.000958714683950191
Position 344: 0.0009216821893329155
Position 447: 0.0008782474563413795
Position 3821: 0.0008356490730316816
Position 15959: 0.0007540470976872076
Position 18901: 0.0007249251235295997
Position 16167: 0.0006356170692703933
Position 3124: 0.0005617181316591892
Position 92: 0.0005411109684737611
Position 1484: 0.0005088276312218642
Position 4934: 0.0004825703165303489
Position 188: 0.0004687101762813977
Position 1045: 0.0003949350198832143
Position 17063: 0.0003789497619239394
Position 1437: 0.0003667073117881387
Position 99: 0.0003534837882229683
Position 76: 0.0003394666628763001
Position 148: 0.00033204471289731023
Position 11502: 0.00024330299884322873
Position 9811: 0.00023013545589451427
Position 348: 0.00022179819881221525
Position 11836: 0.0002212533557524625
Position 563: 0.00019630189770012107
Position 426: 0.00019401068756552485
Position 1374: 0.00018124104454432342
Position 209: 0.00014049663179970236
Position 399: 0.0001378583938877225
Position 1397: 0.0001315291081108708
Position 183: 0.0001179121720805718
Position 469: 8.796655236478757e-05
Position 1199: 7.776058157943518e-05
Position 10676: 7.736787947342008e-05
Position 20381: 5.7451986632345135e-05
Position 69: 4.924408120178372e-05
Position 124: 4.702275464994467e-05
Position 478: 4.5297715147659594e-05
Position 10955: 4.091811167524615e-05
Position 1255: 4.002281374522347e-05
Position 933: 3.862849215473661e-05
Position 85: 3.244349507339362e-05
Position 18728: 3.004036356957165e-05
Position 13158: 2.445000833489522e-05
Position 614: 2.042685493867165e-05
Position 63: 1.4944554168048582e-05
Position 571: 1.4326491746904992e-05
Position 49: 1.3368778630568251e-05
