Gene = Glmp
index = 437
Annotated 5SS: [ 179  909 1290 1607 3091]
Annotated 3SS: [ 653 1091 1387 2833 3179]
SMsplice 5SS: [ 179  993 1290 1607 3091]
SMsplice 3SS: [ 907 1091 1387 2833 3179]
top_k =  500
Partition function (log Z): -0.582846593164561

Sorted 5' Splice Sites (High to Low Probability):
Position 1290: 0.9970592692271146
Position 179: 0.9583639663005867
Position 3091: 0.888167910360122
Position 1607: 0.6669599537301073
Position 993: 0.46492736402923474
Position 3318: 0.30875450613991295
Position 3466: 0.2860120173611057
Position 1520: 0.09573561342551098
Position 654: 0.08406029849546119
Position 1612: 0.04831008170696777
Position 997: 0.04269998946729884
Position 909: 0.03903993210155881
Position 3965: 0.035559814649055235
Position 3834: 0.03398345748390136
Position 2640: 0.03047068389036401
Position 3639: 0.025048240102234796
Position 57: 0.02151218213564784
Position 4565: 0.018098747281964884
Position 1002: 0.017634914657457795
Position 1634: 0.011395912124485118
Position 2793: 0.010355048055006706
Position 268: 0.010086980384555548
Position 1023: 0.009860461350713265
Position 1018: 0.009558748215351725
Position 1475: 0.008820228396018667
Position 981: 0.007910808173431923
Position 3250: 0.006047920027646204
Position 2451: 0.006022955561605614
Position 1619: 0.005160702060601046
Position 3556: 0.005144855663664638
Position 3661: 0.004442423047254501
Position 3327: 0.004434925801608981
Position 820: 0.00388126179983681
Position 605: 0.0035826372594637175
Position 1642: 0.0031550111883906283
Position 2726: 0.0028325495805660112
Position 1966: 0.002830217635413018
Position 771: 0.002811328421287416
Position 3902: 0.0028056577445162317
Position 1459: 0.0025946810322996852
Position 666: 0.0024620577640054003
Position 830: 0.0024446161903101896
Position 2007: 0.0023987498965193496
Position 1466: 0.0020638164737318406
Position 1995: 0.002041024042815675
Position 317: 0.001972242178236475
Position 4539: 0.001882096368707922
Position 1834: 0.0017575167673424892
Position 340: 0.0014433238486914524
Position 2227: 0.0012960956948630817
Position 4093: 0.001281628745903747
Position 5213: 0.001209051324334754
Position 1748: 0.0011850519623818104
Position 777: 0.0010829049840525152
Position 3738: 0.000937163090675138
Position 1647: 0.0008712061946813566
Position 915: 0.0008369014225297638
Position 799: 0.0008001102885382062
Position 570: 0.0006865176023330578
Position 1512: 0.0006805469690642786
Position 952: 0.000501829685259113
Position 1762: 0.00048742526131580595
Position 396: 0.0004694950961297112
Position 1808: 0.0004531933763706783
Position 858: 0.00042284460409790144
Position 801: 0.00036320555921717974
Position 2634: 0.00034665008142703866
Position 1845: 0.0002971603138184018
Position 3007: 0.0002595926950218164
Position 1157: 0.00023943927390189087
Position 741: 0.00023543244162566946
Position 3104: 0.00020381606562709978
Position 415: 0.00018081292643817824
Position 15: 0.00015644933611115065
Position 1172: 0.0001544388658842663
Position 3522: 0.00014362579722332325
Position 714: 0.00014078938511993014
Position 743: 0.00012745975148357406
Position 208: 0.00011581486151542227
Position 3391: 0.00011529509061622955
Position 808: 0.0001151190236266353
Position 768: 9.038648040196036e-05
Position 3333: 8.701287114039421e-05
Position 355: 8.530487438792924e-05
Position 39: 8.277882995344358e-05
Position 1011: 7.668210291952083e-05
Position 1329: 7.417848001594913e-05
Position 134: 6.10047143288736e-05
Position 3562: 5.736073596766741e-05
Position 126: 5.3576011604331594e-05
Position 61: 5.0092346640889774e-05
Position 1451: 4.9504206427102516e-05
Position 456: 4.5185609620586605e-05
Position 3211: 4.0229910667147456e-05
Position 810: 3.3155192970629713e-05
Position 1118: 2.4982322097338902e-05
Position 1242: 2.4210889040131986e-05
Position 305: 1.79009397909616e-05
Position 199: 1.6606831104417163e-05
Position 261: 1.0530326433304493e-05
Position 92: 9.353086788221973e-06
Position 1219: 8.334832037120873e-06
Position 51: 7.831896623543676e-06
Position 1410: 6.6370048716271675e-06
Position 10: 3.9267815886083754e-06
Position 69: 3.873673948821256e-06
Position 1335: 3.4443461771971786e-06
Position 436: 2.6035581959371352e-06
Position 303: 1.6514793659226865e-06
Position 373: 1.423854576819067e-06
Position 310: 1.0461908174492678e-06
Position 138: 9.830876494783525e-07
Position 543: 9.328014811287603e-07
Position 332: 4.7135196134589995e-07
Position 509: 1.5431276614621807e-07
Position 136: 1.3311536464060436e-07
Position 99: 1.323386819559805e-07
Position 519: 3.8731955623300736e-08
Position 575: 4.463972108941135e-09
Position 881: 3.1601572275537815e-09
Position 477: 1.86670942550152e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1091: 0.9641306862900946
Position 2833: 0.8236712493210251
Position 1387: 0.7139060101815493
Position 907: 0.5353084526451186
Position 3426: 0.4775688786417594
Position 3179: 0.4775509404691627
Position 3737: 0.20275860684430227
Position 4427: 0.20000740393471503
Position 5382: 0.09512750165488111
Position 3232: 0.06783796226710846
Position 1517: 0.06266530510803305
Position 569: 0.050945625473127205
Position 5080: 0.04688451950060571
Position 2938: 0.04508698412874222
Position 1556: 0.040451417063741474
Position 5805: 0.0392908510574592
Position 653: 0.03691647762151073
Position 2908: 0.027570703549791773
Position 3013: 0.02458052313952298
Position 2540: 0.021568111901963723
Position 3314: 0.01969219522333377
Position 2495: 0.017524066293228606
Position 1245: 0.016320688431697053
Position 509: 0.014476974320769552
Position 874: 0.009885538174511493
Position 5394: 0.0074773491229759275
Position 160: 0.007329564165874959
Position 2319: 0.007014844606359
Position 869: 0.006899783210468478
Position 1423: 0.006737108308099017
Position 1606: 0.006473164956097437
Position 5724: 0.0063517046692013746
Position 590: 0.006229925165985087
Position 1404: 0.005875710707930898
Position 5774: 0.005744847683421
Position 1537: 0.005363189285892973
Position 143: 0.005233150742530075
Position 5610: 0.0051121401783482305
Position 5857: 0.005100542082097053
Position 6058: 0.005089404288270501
Position 4658: 0.004764289038483481
Position 3689: 0.004739903274482983
Position 1233: 0.004730281028279821
Position 1445: 0.004641475259012166
Position 2996: 0.004319909473760597
Position 4085: 0.004204870310777902
Position 751: 0.004012495128332338
Position 551: 0.003953071418408016
Position 1723: 0.0039046431476075544
Position 1519: 0.003670863458668267
Position 692: 0.003595030056275944
Position 5076: 0.0032803053169008843
Position 1935: 0.0031473254993087205
Position 1172: 0.0031204385663865346
Position 714: 0.0030073840313482227
Position 519: 0.0027400498989060772
Position 5633: 0.0024705480477353317
Position 3359: 0.0019411419098028296
Position 1448: 0.0019240673097062593
Position 1761: 0.0016980272010873284
Position 1108: 0.0015061985770809141
Position 2657: 0.0015026370478178066
Position 1394: 0.0014034443249419317
Position 2603: 0.0013926534140514513
Position 3961: 0.0013579692327201078
Position 797: 0.0013074320467489986
Position 2544: 0.0013063710540607001
Position 2363: 0.001216585612806318
Position 2104: 0.0011882867741945108
Position 2842: 0.0011784361135670893
Position 765: 0.0011119382245814249
Position 5929: 0.0009632953211262474
Position 256: 0.0009325874579112386
Position 871: 0.0008095400180624618
Position 968: 0.0007858579942202057
Position 2547: 0.0007604282341448541
Position 2888: 0.0007548855686884331
Position 1133: 0.000702839607047938
Position 2684: 0.0006587888976143351
Position 4461: 0.000539760730422746
Position 1523: 0.0005042119344264318
Position 4617: 0.00041649303866065707
Position 1833: 0.00038117932959567095
Position 4690: 0.00036989622316010583
Position 596: 0.00036715853050679726
Position 3747: 0.00036313158195456997
Position 1124: 0.00033340228130707454
Position 2334: 0.00032397668497629337
Position 4050: 0.0003046433813707997
Position 3875: 0.0003003805630558496
Position 2792: 0.0002658950097863122
Position 881: 0.0002559287805678431
Position 3466: 0.0002369307407708525
Position 1140: 0.00023607667205152543
Position 1783: 0.00021557389270221146
Position 1700: 0.00020361982543649074
Position 232: 0.0002014745097243413
Position 553: 0.00019782540867325523
Position 399: 0.0001656048193762218
Position 431: 0.00016340057052778494
Position 1100: 0.0001418822364589482
Position 1219: 0.00011119965780032062
Position 4002: 0.00010575359054710979
Position 748: 9.367628383352925e-05
Position 2567: 9.14864374541043e-05
Position 665: 9.011784490424328e-05
Position 3434: 7.560803024809434e-05
Position 2644: 6.386873414945804e-05
Position 913: 5.5647801524593554e-05
Position 126: 5.5233901151917605e-05
Position 820: 3.764465820132897e-05
Position 344: 3.5264591024967356e-05
Position 922: 2.671250221536518e-05
Position 1276: 2.656014411828873e-05
Position 404: 2.312503796244262e-05
Position 390: 2.1343382351723415e-05
Position 440: 2.125327909915672e-05
Position 609: 1.7370086087168242e-05
Position 410: 1.6782035876334526e-05
Position 3268: 1.6167476783556347e-05
Position 721: 1.577894322035768e-05
Position 3403: 1.479725606173615e-05
Position 1044: 1.460874921780042e-05
Position 3253: 1.3369914956452559e-05
Position 1056: 6.333759445855033e-06
Position 1459: 5.97396367217838e-06
Position 294: 3.4482256838582248e-06
Position 303: 2.717415324129679e-06
Position 379: 2.6499612376125936e-06
Position 447: 2.509960919452531e-06
Position 327: 2.478865758967991e-06
Position 2126: 2.190007615953361e-06
Position 164: 1.6529892589377981e-06
Position 258: 6.349597748679497e-07
Position 1463: 4.945009080471533e-07
Position 267: 2.6724985587140655e-07
Position 167: 2.305431142932571e-07
Position 205: 1.8635990725335236e-07
Position 1611: 1.2492856527077124e-07
Position 1481: 8.173653967500566e-08
Position 199: 5.1504949174012805e-08
Position 169: 4.932149336847944e-08
Position 298: 4.311461788521853e-08
Position 178: 4.0273073484985184e-08
Position 317: 2.1684277431374117e-08
Position 280: 1.7478576185887003e-08
Position 278: 6.805922652825351e-09
Position 296: 5.884461335885538e-09
Position 183: 2.534637692322526e-09
Position 337: 1.116986489611817e-09
Position 282: 8.072082088527505e-10
Position 310: 7.693162938921882e-10
