Gene = Lamtor5
index = 622
Annotated 5SS: [ 256 1074 3169]
Annotated 3SS: [1011 3050 4776]
SMsplice 5SS: [256]
SMsplice 3SS: [4776]
top_k =  500
Partition function (log Z): -4.944155702277721

Sorted 5' Splice Sites (High to Low Probability):
Position 256: 0.7925820335582877
Position 1074: 0.5736192914980508
Position 1432: 0.4584779696576204
Position 3146: 0.44337602463969594
Position 2910: 0.4268872013077929
Position 3169: 0.16131333280578886
Position 158: 0.10806209034449091
Position 2017: 0.04748871755329897
Position 3393: 0.04736606074890159
Position 165: 0.035327350807732784
Position 2173: 0.029116529533941858
Position 1185: 0.021119244466932703
Position 369: 0.0171439278069368
Position 815: 0.013318725872093571
Position 583: 0.00805896029174312
Position 2569: 0.0058663197604085955
Position 560: 0.005413664326944202
Position 149: 0.004588817413891758
Position 263: 0.0045751673583679636
Position 139: 0.0042868728633784
Position 2265: 0.003166054038822791
Position 2386: 0.002980489813456901
Position 405: 0.002878744496964349
Position 2959: 0.0028193706269278246
Position 4607: 0.002249406714640372
Position 1733: 0.0021558036829081475
Position 830: 0.0019415044677962583
Position 494: 0.001586849624252371
Position 3351: 0.0015785499467474051
Position 2798: 0.001132956670589446
Position 413: 0.0007827613854598067
Position 276: 0.0007110305235696452
Position 192: 0.0005990190218968519
Position 3398: 0.0004521716422035964
Position 267: 0.0003883730818978451
Position 549: 0.00023711493214348826
Position 4879: 0.00023546123865611396
Position 177: 0.0002245001659692334
Position 595: 0.00022389672411827455
Position 1080: 0.00022189881521693798
Position 260: 0.00019680442290194122
Position 408: 0.00016867727103594195
Position 144: 0.00015857022983253717
Position 50: 0.00014101571868771798
Position 4846: 0.00010896575351944249
Position 441: 9.417478874759921e-05
Position 1270: 8.646326563841036e-05
Position 564: 8.015029990291122e-05
Position 179: 7.961565195754093e-05
Position 926: 5.6450758260719584e-05
Position 836: 4.889756144605387e-05
Position 4937: 2.5446733672983535e-05
Position 637: 2.338897782111312e-05
Position 1078: 1.605233336806756e-05
Position 952: 9.612942893078347e-06
Position 1037: 7.512452516986105e-06
Position 578: 2.7118796100207487e-06
Position 617: 2.605818527687943e-06
Position 121: 2.4712492983558564e-06
Position 42: 2.3787044541048704e-06
Position 427: 1.7328104701452744e-06
Position 69: 1.2635742146686524e-06
Position 328: 1.179156239766765e-06
Position 330: 1.0621401764302714e-06
Position 342: 1.0612524918103431e-06
Position 553: 8.698398621578227e-07
Position 455: 8.065404005568363e-07
Position 600: 6.165104423184811e-07
Position 53: 4.916747342037508e-07
Position 418: 3.85549140955357e-07
Position 397: 3.7406890492043784e-07
Position 104: 2.0234854594145028e-07
Position 47: 6.072762977917528e-08
Position 473: 2.9760773568322247e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4776: 0.98558657082276
Position 3050: 0.5613066638647366
Position 2728: 0.36532519684258585
Position 952: 0.34353104081051433
Position 1345: 0.24670661283825274
Position 1164: 0.20555666527850167
Position 1011: 0.19356429365742897
Position 2776: 0.05095030191849324
Position 3029: 0.04393029228891689
Position 3238: 0.04151597904251347
Position 1826: 0.02622966604488517
Position 692: 0.02403806424973716
Position 2081: 0.016548336991511946
Position 2864: 0.008837581150532549
Position 1873: 0.008768285944440167
Position 3266: 0.007618910813948335
Position 1903: 0.0071347808547571065
Position 1142: 0.006871736864322444
Position 1288: 0.006348785155599573
Position 2797: 0.006138803252367393
Position 1985: 0.006119731531110003
Position 866: 0.006014788760791078
Position 2408: 0.004493114685882286
Position 2090: 0.0037898482980848317
Position 881: 0.003739650554963319
Position 4467: 0.0036895167708662587
Position 3098: 0.003520477694104045
Position 1916: 0.002813990763510935
Position 1049: 0.002628874118058423
Position 2447: 0.002434367275239835
Position 2288: 0.002401491511942688
Position 434: 0.0023381443792186802
Position 1225: 0.0021592790691813786
Position 2044: 0.0021274552916182316
Position 1018: 0.002001370914767454
Position 2188: 0.001844417468628316
Position 3283: 0.0017239385150261315
