Gene = Srrm4
index = 1029
Annotated 5SS: [   484 109428 114759 116642 119311 120576 124050 124386 138409 142394
 144564 145328]
Annotated 3SS: [109280 114671 116569 119283 120524 123956 124228 138103 142189 144452
 145192 146942]
SMsplice 5SS: [   484  18603  38868  54868  55109  72445  76393  76550  83593  90961
 103844 109428 114759 116642 119311 124050 124386 138241 142394 144564
 145328]
SMsplice 3SS: [ 18429  38722  54571  54975  72246  76238  76476  83464  90803 103694
 109280 114671 116569 119283 123956 124228 138103 142189 144452 145192
 146942]
top_k =  500
Partition function (log Z): -91.1906213293408

Sorted 5' Splice Sites (High to Low Probability):
Position 484: 0.9963006420065834
Position 129: 0.459551499503835
Position 1991: 0.33768957897689184
Position 649: 0.21614879791816918
Position 768: 0.2019972063920125
Position 613: 0.095318260087261
Position 1747: 0.07593755706510283
Position 8918: 0.07199553541036477
Position 1600: 0.04799286316567547
Position 2590: 0.023250648219647157
Position 287: 0.022433546212152947
Position 7525: 0.017461030336091286
Position 749: 0.006533155463889285
Position 47: 0.0022597427576971853
Position 1757: 0.0011131444315380155
Position 183: 0.0011114613982720054
Position 188: 0.00043044149866540513
Position 456: 0.00036378069056295975
Position 814: 0.00018457653514525178
Position 244: 0.00015046588048361144
Position 756: 7.24466529723106e-05
Position 449: 5.728914825820953e-05
Position 21: 5.0487219227724935e-05
Position 2407: 3.8286999615776864e-05
Position 277: 3.541803763765042e-05
Position 845: 2.4405188123906333e-05
Position 1080: 2.239369338022181e-05
Position 291: 1.8935810655563972e-05
Position 279: 1.7529759882691e-05
Position 663: 1.1180632773720892e-05
Position 606: 8.571706846382557e-06
Position 35: 6.7660360019103645e-06
Position 432: 4.101481332091906e-06
Position 520: 1.8089526641977741e-06
Position 300: 1.2764189864439533e-06
Position 503: 1.0936843814540944e-06
Position 647: 1.028723254440454e-06
Position 603: 1.0143565319187438e-06
Position 495: 6.191397765656755e-07
Position 394: 4.910665870301969e-07
Position 586: 1.9424776037354702e-07
Position 419: 1.8362129551293397e-07
Position 562: 8.965954659359746e-08
Position 385: 5.785024780699121e-08
Position 772: 3.458316569288139e-08
Position 860: 1.6495673644218762e-08
Position 588: 9.713689714744526e-09
Position 806: 2.9303097564774284e-09
Position 889: 1.7246009537714232e-09
Position 834: 1.3242723013784158e-09
Position 931: 9.577438299743962e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 550: 0.5321120855103886
Position 8711: 0.46681610164945625
Position 351: 0.3878583638389601
Position 1865: 0.21099254984744717
Position 9898: 0.1099861125835623
Position 1867: 0.10611217001414663
Position 6129: 0.10310629826307718
Position 306: 0.07471087814285778
Position 7324: 0.0746747810579695
Position 1551: 0.05996679496776436
Position 2097: 0.04187887136170508
Position 747: 0.03335977550898154
Position 4640: 0.03242774124432387
Position 4432: 0.02649654570416297
Position 3783: 0.02461163454336863
Position 6165: 0.02378219243577852
Position 9464: 0.021009623257835626
Position 2557: 0.01986097245338789
Position 1649: 0.01759810234585703
Position 1526: 0.015880602905346253
Position 973: 0.014883727540094855
Position 1831: 0.014531685727788266
Position 1461: 0.013497321882102137
Position 571: 0.011527868891661377
Position 2488: 0.011519061135777619
Position 2270: 0.010979532818453142
Position 1958: 0.009692823149218797
Position 4707: 0.009477233883442886
Position 1301: 0.008145217547193039
Position 4338: 0.007912650944503644
Position 1555: 0.007070722993566224
Position 5202: 0.0058822101269108105
Position 1050: 0.005662732642504436
Position 1128: 0.004917386771727602
Position 2470: 0.004917074519214741
Position 258: 0.004053867107527164
Position 1012: 0.003751994827012229
Position 318: 0.0037446872162788863
