Gene = Nop14
index = 758
Annotated 5SS: [  298  2274  3408  5713  6266  7853  8399  9823 10812 11757 12987 15436
 16223 18826 19279 20964 21258]
Annotated 3SS: [ 2138  3265  5578  6130  7729  8266  9527 10680 11670 12850 15333 16068
 18665 19130 20844 21101 21496]
SMsplice 5SS: [  298  2274  3408  5713  6266  7853  8399  9823 10812 11757 12987 16223
 18826 19279 20964 21258]
SMsplice 3SS: [ 2138  3265  5578  6130  7729  8266  9527 10680 11670 12850 16068 18690
 19130 20844 21101 21496]
top_k =  500
Partition function (log Z): 23.400664210334924

Sorted 5' Splice Sites (High to Low Probability):
Position 19279: 0.9947796518478108
Position 3408: 0.9905918081683778
Position 298: 0.9858942753771592
Position 8399: 0.9770873406655382
Position 5713: 0.9743159982412049
Position 2274: 0.9510883154947447
Position 21258: 0.9500798037955527
Position 7853: 0.9439495152212629
Position 12987: 0.913069547215201
Position 6266: 0.9054376910363638
Position 16223: 0.8468313404028671
Position 18826: 0.8042328312965705
Position 11757: 0.7696220632598053
Position 10812: 0.6638090145518943
Position 20964: 0.4572677991872243
Position 9823: 0.4541230353432348
Position 15436: 0.35017498052634427
Position 4237: 0.3466562303829221
Position 11038: 0.3418828730120128
Position 6691: 0.18720851613345113
Position 9619: 0.1576662259131226
Position 4480: 0.1538520550402806
Position 15705: 0.13591645732623417
Position 15456: 0.13568336491253438
Position 15061: 0.1256277434628157
Position 21013: 0.12400258621843809
Position 6032: 0.12131159030229456
Position 7142: 0.11003488283848423
Position 4562: 0.10058353528237408
Position 12044: 0.08362686151068673
Position 4555: 0.08313273216078884
Position 10835: 0.07733585976641433
Position 4582: 0.05875074098876086
Position 6945: 0.05821948186613012
Position 6306: 0.041543151928411556
Position 10249: 0.04125004820622468
Position 766: 0.03895681429555914
Position 1778: 0.03754819523830321
Position 4568: 0.032325722192988786
Position 3015: 0.032204829032610224
Position 3011: 0.029595715502357678
Position 9507: 0.026219273008766468
Position 7146: 0.025108909320457954
Position 1205: 0.02148249892950195
Position 7635: 0.021369255507834264
Position 9658: 0.02071757192630289
Position 7859: 0.020626989672324517
Position 12116: 0.018245434326517946
Position 5903: 0.017308814407763613
Position 1826: 0.017134970494029803
Position 2550: 0.016817039792157783
Position 12306: 0.01660486772749019
Position 10888: 0.0159260576301449
Position 4588: 0.015502333775257417
Position 15177: 0.015468442154415054
Position 1735: 0.015190025458923506
Position 21351: 0.013763593747327685
Position 1256: 0.012112514654908006
Position 10788: 0.011836920926797135
Position 2434: 0.011452596011775411
Position 1817: 0.01090341147839178
Position 10613: 0.009713558736297508
Position 6831: 0.009661974721283228
Position 3810: 0.00950629816523472
Position 6294: 0.009168192979919491
Position 9946: 0.00772104351748328
Position 20905: 0.007470633007177664
Position 10402: 0.007417137685261997
Position 9472: 0.006573605334601511
Position 16626: 0.005881635015295436
Position 1128: 0.005574270664576603
Position 3171: 0.005570559407939532
Position 5382: 0.005482961049130854
Position 10473: 0.005455492584647932
Position 4875: 0.00483364633390662
Position 902: 0.004695341216429565
Position 4018: 0.004631933792132821
Position 6735: 0.0043345761838037055
Position 6759: 0.004114413105660522
Position 4546: 0.0038907560780105962
Position 7463: 0.0035736652501463036
Position 20772: 0.0034187165618706616
Position 321: 0.0031715096643875943
Position 9195: 0.0031489609522079884
Position 21275: 0.0030155815926212097
Position 8404: 0.0030127617149754518
Position 3007: 0.0029692564162898403
Position 14543: 0.0028961684054481618
Position 4691: 0.0023910668431599107
Position 65: 0.0021442715742632417
Position 17003: 0.002138731599234118
Position 10826: 0.002024977788075309
Position 1177: 0.0020094648658695612
Position 61: 0.001944442058590487
Position 20962: 0.001833506912013917
Position 5215: 0.0016341689532699875
Position 20797: 0.0016226144922968525
Position 8040: 0.0015803414004459582
Position 16922: 0.0015402444215167172
Position 16672: 0.001532031507280926
Position 2333: 0.001527273514731403
Position 9971: 0.0015178089183005687
Position 9703: 0.0015061474084972458
Position 3789: 0.0014191229021051975
Position 3032: 0.0013725690121040297
Position 3036: 0.0013194130401291706
Position 139: 0.0012726277254643743
Position 21271: 0.0012314987809678454
Position 3806: 0.0011039833145378261
Position 9402: 0.0010702993257272605
Position 9739: 0.0010170329918881558
Position 256: 0.0010017448438441503
Position 1099: 0.0009103347404516922
Position 8123: 0.0008326976178034653
Position 2520: 0.0008053646296114087
Position 7866: 0.0007395535129626116
Position 2809: 0.0006638640630185391
Position 2975: 0.0006588235992406896
Position 10780: 0.0005953118663989279
Position 5242: 0.0005613081026987842
Position 4103: 0.0005456140239598966
Position 16860: 0.0005245183881525884
Position 20909: 0.0005198954345109775
Position 19527: 0.00044516033897246083
Position 21388: 0.0004247989006125933
Position 3424: 0.0004208321728305173
Position 526: 0.00037675943325194496
Position 8133: 0.0003690207257542586
Position 2497: 0.00033358940554995963
Position 5075: 0.00033316994933218233
Position 18514: 0.0003287793309253216
Position 5735: 0.00032169212282169546
Position 21417: 0.0003162547367633075
Position 6949: 0.00030928683447465944
Position 8911: 0.00027779003254466757
Position 854: 0.0002771352452660437
Position 6232: 0.0002701577474696199
Position 6902: 0.00026031655234498227
Position 1299: 0.0002500818194736672
Position 5697: 0.00023947107791955525
Position 1810: 0.00022202388618187453
Position 5131: 0.00021262413643090966
Position 2714: 0.0001689324230551939
Position 19093: 0.0001553928054667587
Position 2870: 0.00015167011883448684
Position 21193: 0.00013197359690600747
Position 222: 0.0001296317928431348
Position 1312: 0.0001172403327560956
Position 8009: 0.000116883437319447
Position 16131: 0.00011160436757956441
Position 1589: 0.00010990862252809519
Position 2845: 0.00010988319404370723
Position 873: 9.913344085410217e-05
