Gene = Ttc36
index = 1152
Annotated 5SS: [ 362 1479]
Annotated 3SS: [1289 3338]
SMsplice 5SS: [ 362 1479]
SMsplice 3SS: [1289 3338]
top_k =  500
Partition function (log Z): -4.805007170037031

Sorted 5' Splice Sites (High to Low Probability):
Position 362: 0.9303064910855655
Position 1479: 0.7870777308886467
Position 869: 0.4940106611193328
Position 81: 0.18485982580124616
Position 2768: 0.13885737650993754
Position 2262: 0.09984197420592564
Position 2487: 0.08981527886549896
Position 1235: 0.03091397433761315
Position 2225: 0.028347252643121407
Position 1989: 0.02654314313850117
Position 435: 0.023875051608728437
Position 522: 0.01569337584617869
Position 1937: 0.008148771747261474
Position 2358: 0.008088619072288557
Position 494: 0.0066735556051183255
Position 3274: 0.00612880236497429
Position 3204: 0.003872917482789155
Position 1198: 0.003829335321881515
Position 534: 0.00327553067481649
Position 967: 0.003177897795228245
Position 517: 0.003161918805674827
Position 513: 0.0026301963924689575
Position 467: 0.0024978823047274693
Position 45: 0.0022378498892413005
Position 1214: 0.0014950379155154801
Position 898: 0.0009913889179490776
Position 1122: 0.000925621366957326
Position 85: 0.0008704020522961117
Position 732: 0.0008664587038084059
Position 2618: 0.0007891781148589517
Position 511: 0.0005064140315637069
Position 39: 0.00048084355442082333
Position 145: 0.00041866536621148776
Position 724: 0.00036548419740333376
Position 1876: 0.0003603969375007524
Position 1826: 0.00030733612145305477
Position 2178: 0.0003070418850737781
Position 167: 0.00029115497888296466
Position 2737: 0.00024181083416570558
Position 1012: 0.00024070326968250516
Position 1071: 0.00019919798263055085
Position 559: 0.0001973505554315249
Position 50: 0.00015586994125036787
Position 630: 0.00011997654256952938
Position 133: 0.0001065811102083617
Position 201: 8.299789490080283e-05
Position 577: 7.734598664341885e-05
Position 569: 4.272065388816147e-05
Position 229: 2.607856292419953e-05
Position 485: 8.330498328367808e-06
Position 30: 5.203468402693841e-06
Position 21: 3.4847048199161564e-06
Position 32: 3.1161734597408598e-06
Position 319: 2.269479095689117e-06
Position 1346: 2.1696505242686774e-06
Position 642: 1.8592114269591137e-06
Position 379: 1.5300673655235395e-06
Position 777: 9.945717918920619e-07
Position 381: 7.398758515506952e-07
Position 322: 3.5712197705578367e-07
Position 279: 2.680531609479201e-07
Position 277: 2.9372570698126884e-08
Position 524: 1.1391366449111468e-09
Position 452: 1.9109128460233308e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3338: 0.8340572445031136
Position 1289: 0.716825751169721
Position 694: 0.3663687078666069
Position 2463: 0.15732498756238572
Position 247: 0.08168738614778644
Position 2131: 0.0798489748305832
Position 466: 0.0774804070217304
Position 2442: 0.06416058800610054
Position 3273: 0.062247546435686155
Position 1342: 0.049149507806161945
Position 1822: 0.04443040340051886
Position 577: 0.03410441804057868
Position 1121: 0.03333313307389843
Position 174: 0.03280053240551668
Position 285: 0.017961463648905912
Position 865: 0.016189217754153766
Position 156: 0.014878961103204472
Position 2075: 0.014177240044288537
Position 2138: 0.012758310727233962
Position 2039: 0.012674444306367714
Position 2520: 0.012330708846486288
Position 2385: 0.01206132985466137
Position 752: 0.01197253560753135
Position 2713: 0.01152982856062014
Position 749: 0.011453692650344977
Position 3106: 0.01071134176749551
Position 1851: 0.010034003422684344
Position 1312: 0.009592632286407868
Position 1161: 0.007716923524730098
Position 1903: 0.0068721161156904435
Position 2117: 0.006437287040155308
Position 2654: 0.005540794003475447
Position 2148: 0.005302198778058435
Position 1307: 0.004884047699896013
