Gene = Fam185a
index = 396
Annotated 5SS: [  619  4876  8826 13881 22400 30920 34336]
Annotated 3SS: [ 4765  8732 13741 22357 30823 34200 55373]
SMsplice 5SS: [  378  1332  4876  8826 13518 22253 22493 34336 44071 50347 55574]
SMsplice 3SS: [ 1269  4765  8732 13387 22189 22357 34200 43880 50236 55373 55655]
top_k =  500
Partition function (log Z): -28.378734013411723

Sorted 5' Splice Sites (High to Low Probability):
Position 4876: 0.9923870211977418
Position 378: 0.7931471146703732
Position 13518: 0.7661699528050722
Position 8826: 0.6762676256300116
Position 13881: 0.6243297763523923
Position 597: 0.5665310952325636
Position 1332: 0.5173733578843638
Position 2327: 0.2118550817866725
Position 8209: 0.20210086987069173
Position 3788: 0.13836214611037265
Position 1389: 0.12804488513943818
Position 1870: 0.11598562511831623
Position 16220: 0.07976627588516698
Position 22493: 0.07105982541205745
Position 6841: 0.06550168202003728
Position 8474: 0.05996154769194866
Position 1406: 0.05146510374111035
Position 3806: 0.044744661872864605
Position 7800: 0.0432428296625313
Position 11: 0.041156742754555414
Position 1240: 0.026388140679866813
Position 3508: 0.025957644386942254
Position 623: 0.023510856555767595
Position 16771: 0.020173183419340164
Position 2369: 0.015699438202146143
Position 638: 0.012376898632765239
Position 939: 0.010838294087315844
Position 587: 0.010025184084364333
Position 530: 0.008745124698998802
Position 591: 0.00756955102073858
Position 3064: 0.0071261587694957974
Position 1339: 0.007060642478472855
Position 931: 0.006813855624987928
Position 7236: 0.006173576290253279
Position 8321: 0.005839290321410301
Position 1497: 0.005794044441245243
Position 6411: 0.004887051521299153
Position 1366: 0.0047539855120094805
Position 474: 0.003335974837895956
Position 6539: 0.002646162659168757
Position 628: 0.0024210065044339914
Position 6019: 0.002361775081810631
Position 2390: 0.0021684617938841147
Position 525: 0.0016603333137807754
Position 1193: 0.0013254213013961138
Position 480: 0.0013208753320087753
Position 243: 0.0009934103104213886
Position 7619: 0.0007765965051630143
Position 212: 0.000403239738344246
Position 14023: 0.0003884918374763407
Position 132: 0.0003488159053204654
Position 349: 0.0003022042495631343
Position 644: 0.00027446892827848255
Position 1167: 0.00026561546189635154
Position 72: 0.000259071853230108
Position 426: 0.00023053122644549692
Position 13745: 0.0001862914990979222
Position 1577: 0.00016939084692312568
Position 261: 0.0001657039650547775
Position 1052: 0.00013723613087644705
Position 236: 0.00013195832910976293
Position 1169: 0.00010997943738270163
Position 295: 9.231482551309386e-05
Position 156: 9.066368539386972e-05
Position 790: 8.89774904122803e-05
Position 609: 7.666730273822218e-05
Position 165: 6.323983039611776e-05
Position 969: 5.678387825464637e-05
Position 123: 4.77515571973298e-05
Position 153: 4.6312529088709205e-05
Position 943: 4.258865666834492e-05
Position 1010: 4.0663645420064114e-05
Position 817: 3.696439546848573e-05
Position 9270: 2.8908267132114394e-05
Position 498: 2.584744587750773e-05
Position 482: 2.1125924125548676e-05
Position 17: 1.425969643449124e-05
Position 5: 1.3968294341609577e-05
Position 114: 1.2160021407618517e-05
Position 563: 1.1127509256855614e-05
Position 67: 1.0147300925639162e-05
Position 784: 4.751773280739843e-06
Position 386: 3.504215754529639e-06
Position 38: 3.34482344657853e-06
Position 195: 2.690107327600248e-06
Position 162: 2.266403322067813e-06
Position 468: 1.7162397767712924e-06
Position 365: 1.5143060076142934e-06
Position 77: 1.2639906824789198e-06
Position 3058: 8.463330035720302e-07
Position 95: 5.13355108054788e-07
Position 1284: 3.018499024112458e-07
Position 1293: 2.2783818400076563e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4765: 0.9433853272372118
Position 22357: 0.9084332128897472
Position 13387: 0.7675201213823447
Position 1269: 0.6894219892482355
Position 8732: 0.6759733227466154
Position 13741: 0.4072132356873733
Position 473: 0.37220450505672115
Position 13613: 0.22752631503454526
Position 8125: 0.209879031555393
Position 3698: 0.18189758947502788
Position 2284: 0.18170116051465182
Position 16074: 0.08076526726934488
Position 23239: 0.07105982541205733
Position 8320: 0.055733597510094
Position 1787: 0.05512115600102755
Position 6563: 0.04956155912912914
Position 524: 0.04500702616153938
Position 1092: 0.040981391962277215
Position 1665: 0.0375948468095348
Position 4618: 0.030317697598311034
Position 2228: 0.030090180717227417
Position 517: 0.0267358651867308
Position 3351: 0.025718027742112345
Position 548: 0.022722133217796002
Position 7704: 0.02169897822681051
Position 16671: 0.020173183419340164
Position 14445: 0.01859160580082834
Position 4638: 0.018292813445751368
Position 7529: 0.013448369039204289
Position 20644: 0.013248394814724361
Position 15654: 0.010454774253565616
Position 1232: 0.010310307032228575
Position 6723: 0.009712717045902044
Position 15853: 0.00882621695782178
Position 1700: 0.008344962907792155
Position 19743: 0.007764608775988958
Position 2232: 0.007148791208091544
Position 1626: 0.006495096887246172
Position 7176: 0.006278280373942353
Position 18861: 0.005744330699094472
Position 7707: 0.005374777696307556
Position 2841: 0.0048743180555724085
Position 1953: 0.0037661706668703893
Position 6252: 0.0036516392545602214
Position 6598: 0.0032843376992075487
Position 1712: 0.0032751602902811425
Position 14568: 0.002989675531691364
Position 809: 0.002980255006507693
Position 111: 0.0026840551348999435
Position 584: 0.002624542611227397
Position 2129: 0.0025783442192158076
Position 177: 0.0025425396174123885
Position 8155: 0.002487491436963221
Position 1644: 0.0024031765062161414
Position 2047: 0.0023488107782283756
Position 7617: 0.0023364029464945976
Position 851: 0.0022888274957195104
Position 8549: 0.00226774059270618
Position 2880: 0.0022526870469269703
Position 686: 0.002250184592356266
Position 930: 0.0020620718222977962
Position 863: 0.0020061657551061966
Position 14386: 0.002006152857155744
Position 6372: 0.0019663197671945963
Position 15182: 0.0018754117449990286
Position 2117: 0.0018412195785299447
Position 18401: 0.0018236742211501394
Position 494: 0.0017286708288844624
Position 6736: 0.0016970502449463732
Position 1827: 0.0015721718013935746
Position 5865: 0.0015240763805343908
Position 6814: 0.001358024844174584
Position 6288: 0.0012994060680099856
Position 295: 0.0012788206637846951
Position 3716: 0.001208837080710208
Position 7635: 0.0012085035912999117
Position 430: 0.0010086152461850615
Position 1243: 0.0009442353280376203
Position 1793: 0.0009095106296060442
Position 551: 0.0008323956196005438
Position 145: 0.0007030357539994606
Position 1062: 0.0006695119530587208
Position 6234: 0.0006470014362546992
Position 243: 0.0006275170277486235
Position 12539: 0.0005738346674084342
Position 5889: 0.000555759382036073
Position 10010: 0.0004880013573294084
Position 1124: 0.0004519728477570098
Position 14174: 0.0004434537312003158
Position 4475: 0.0004168171496108791
Position 9965: 0.00031827419285599545
Position 820: 0.000302623383840599
Position 149: 0.0002757184404439878
Position 4983: 0.0002671334872542033
Position 3167: 0.0002396166448298717
Position 10302: 0.00023672091929574993
Position 5947: 0.00023480207547017437
Position 11977: 0.00021608869439159205
Position 789: 0.00017542946445605421
Position 11302: 0.0001471138913919321
Position 377: 0.00013672883202658136
Position 13991: 0.00013485821994162594
Position 12200: 0.0001318908198618251
Position 9942: 0.00012878369858677089
Position 5570: 0.00010721491052740454
Position 2072: 0.00010145216640916228
Position 9117: 9.885956945476638e-05
Position 873: 7.879239962540606e-05
Position 782: 7.261091662571405e-05
Position 202: 6.989551610689361e-05
Position 5686: 6.808462288187223e-05
Position 1365: 6.770143422468954e-05
Position 530: 6.399961474753388e-05
Position 8915: 5.066580541099834e-05
Position 1513: 4.894639602306069e-05
Position 311: 4.49625066485647e-05
Position 757: 4.426064692573609e-05
Position 305: 4.2533120723278834e-05
Position 10648: 4.0659037754780684e-05
Position 1630: 3.334892568550282e-05
Position 5474: 3.09491425484788e-05
Position 9083: 2.517775887545022e-05
Position 5931: 2.4673306966819604e-05
Position 400: 2.2221754042218245e-05
Position 882: 2.183006430920124e-05
Position 9361: 2.139980119932362e-05
Position 267: 1.893245225344482e-05
Position 181: 1.7286165677820052e-05
Position 10175: 1.5459557485780018e-05
Position 1128: 1.5424144777846175e-05
Position 1274: 1.4197515881997524e-05
Position 9986: 1.2858275777620134e-05
Position 4961: 1.2175070339269922e-05
Position 689: 1.1786792555326633e-05
Position 1162: 1.133479414635655e-05
Position 1445: 1.0821223770865487e-05
Position 1920: 9.959980706891978e-06
Position 5496: 8.630882205127571e-06
Position 5258: 6.6984632830230344e-06
Position 5073: 6.673106528384489e-06
Position 5513: 6.188947113326194e-06
Position 9143: 4.5997242404967484e-06
Position 206: 3.6246558698087798e-06
Position 6127: 2.9237830241467913e-06
Position 7279: 2.81237883500279e-06
Position 186: 1.489250909829975e-06
Position 208: 1.476675210005077e-06
Position 361: 1.2240952028618626e-06
Position 3754: 7.104201314981552e-07
Position 193: 6.492714815126518e-07
Position 700: 5.05281764092187e-07
Position 318: 4.5656617698139706e-07
Position 365: 2.033489793839873e-07
Position 382: 2.5002181571860615e-08
Position 4550: 2.3834005458379088e-08
Position 596: 2.165253711147323e-10
