Gene = Wfs1
index = 1191
Annotated 5SS: [  340  7148 12322 13735 15472 16020 17648]
Annotated 3SS: [ 6907 12238 13589 15300 15938 17495 20526]
SMsplice 5SS: [  340  7148 12322 13735 15472 15686 16020 17648]
SMsplice 3SS: [ 6907 12238 13589 15300 15612 15938 17581 20526]
top_k =  500
Partition function (log Z): 13.79967410430295

Sorted 5' Splice Sites (High to Low Probability):
Position 7148: 0.9993448224429847
Position 340: 0.9987356170936232
Position 17648: 0.9986137907949891
Position 13735: 0.9763236185006625
Position 12322: 0.9747542786311946
Position 16020: 0.8898079408109403
Position 15472: 0.8260574969155559
Position 1741: 0.6178809038255412
Position 15686: 0.6149403336764958
Position 1441: 0.6071259955059806
Position 16292: 0.5499604418527823
Position 3719: 0.5303660815114762
Position 3408: 0.4642792148237685
Position 15174: 0.34326464073495316
Position 8489: 0.3348301341447885
Position 18003: 0.2772886526878376
Position 6604: 0.25561382538735045
Position 14950: 0.230708706946
Position 12696: 0.20431194352059479
Position 18147: 0.12790151499568334
Position 10001: 0.12765382816307927
Position 19683: 0.1267954342893609
Position 10293: 0.116529146175018
Position 10485: 0.11193529585628033
Position 9832: 0.10090237118933958
Position 3069: 0.1001862653686648
Position 15459: 0.08351608839550752
Position 11963: 0.06606647836696372
Position 19520: 0.045895856701534524
Position 16024: 0.045853614836209984
Position 17477: 0.04438910067318841
Position 13356: 0.043348621190220614
Position 15423: 0.04243649550548306
Position 16573: 0.04001971184492324
Position 20153: 0.03776832705453678
Position 16250: 0.03526844447562097
Position 19394: 0.034767662132655835
Position 1564: 0.03346821991987828
Position 11984: 0.03035311100775824
Position 13981: 0.028335660768505144
Position 8612: 0.026344358801938427
Position 15725: 0.023550830232094182
Position 17452: 0.02334482467355498
Position 12806: 0.02176627549660293
Position 815: 0.0216553543083128
Position 14064: 0.021405787251156317
Position 14029: 0.020362462468060234
Position 5085: 0.019757696026214973
Position 7360: 0.019604290203128306
Position 15530: 0.015847135715841308
Position 4446: 0.01575201288930162
Position 2069: 0.013949053286838776
Position 15867: 0.013934213136834189
Position 16903: 0.011824360535997596
Position 17808: 0.010466255279340687
Position 20707: 0.00984707365374104
Position 19936: 0.009718943678244918
Position 19385: 0.009574007615338281
Position 19813: 0.0082091010993003
Position 20755: 0.007976611435773778
Position 15830: 0.007694914036076919
Position 13130: 0.006762618181761654
Position 18114: 0.006502553876008633
Position 16117: 0.005725517732322221
Position 14399: 0.005265791037574976
Position 20620: 0.005257187841807889
Position 571: 0.005115217329945016
Position 15081: 0.004751895032604089
Position 6651: 0.004610753477980413
Position 12626: 0.004411031724482889
Position 18613: 0.004320553766051494
Position 891: 0.004319951340877357
Position 19584: 0.00431672368188967
Position 16280: 0.003806518250285715
Position 20895: 0.0033922674509461103
Position 15733: 0.003338615162326481
Position 20125: 0.0032150070168023605
Position 2359: 0.003006886302426828
Position 9214: 0.0028854874232464318
Position 998: 0.0026615808973336724
Position 1615: 0.002474637963429541
Position 19259: 0.002395412640285881
Position 19415: 0.0022167021987393757
Position 13221: 0.002179545124527283
Position 3822: 0.002141413747269755
Position 1005: 0.00201071727792101
Position 127: 0.001862940198265377
Position 15199: 0.0018000392883826093
Position 163: 0.0017722780671797069
Position 6397: 0.0017706203436478583
Position 16296: 0.0017269921921918329
Position 18374: 0.001595090327122096
Position 9992: 0.0014532674392085632
Position 15327: 0.0013637824996333846
Position 16499: 0.0012986402356252886
Position 1254: 0.0012277818799218175
Position 1113: 0.0012244235883220693
Position 15389: 0.0010969780900591409
Position 14591: 0.001067153462562524
Position 14627: 0.0010578570452682943
Position 557: 0.0008061909492625542
Position 15450: 0.0007446981038159487
Position 924: 0.0007080943413485692
Position 107: 0.0006222448070515378
Position 15644: 0.0006165942764698572
Position 972: 0.0005776784786130243
Position 858: 0.0005719142939781265
Position 747: 0.0005422157384710084
Position 15269: 0.0005421015607472798
Position 13715: 0.0005232156179789778
Position 1293: 0.0005188443692838578
Position 1422: 0.0004723152543577606
Position 773: 0.0003823828200403095
Position 14073: 0.0002765214063675712
Position 7156: 0.0002713653749891112
Position 15429: 0.00025241650902095656
Position 595: 0.0002487670939478703
Position 15659: 0.0001880572570024705
Position 651: 0.0001829334789068279
Position 84: 0.00014552213778161024
Position 15366: 0.00014275193749236723
Position 14025: 0.00012110349098504045
Position 19198: 0.00010140489453039573
Position 17771: 0.00010061151272265413
Position 1622: 9.247939178544476e-05
Position 3944: 6.380417887481715e-05
Position 1296: 4.8996358827651365e-05
Position 1700: 3.609598819959507e-05
Position 3395: 2.8502680858733135e-05
Position 173: 2.7764152121609845e-05
Position 2010: 2.719337904676403e-05
Position 560: 2.6995965563695027e-05
Position 918: 2.408088603058005e-05
Position 974: 1.943752990652896e-05
Position 484: 1.5909347657276678e-05
Position 1988: 1.269238908582761e-05
Position 1778: 9.74441401629896e-06
Position 777: 8.287476933832514e-06
Position 192: 7.039912337074862e-06
Position 1682: 3.4249310284696746e-06
Position 58: 3.1525573476507505e-06
Position 357: 1.0229632010046922e-06
Position 244: 7.87904245821169e-07
Position 23: 6.110523825626885e-07
Position 1963: 3.526881299600674e-07
Position 13776: 3.149264518697321e-07
Position 15384: 2.286611372095644e-07
Position 354: 2.2169534297945424e-07
Position 344: 1.6698860478577614e-07
Position 15431: 1.3390730642065928e-07
Position 1344: 1.2702047967890657e-07
Position 15522: 1.1911830725969281e-07
Position 494: 1.0982257036137523e-07
Position 649: 8.653421911749657e-08
Position 292: 7.360769964404349e-08
Position 444: 6.111723330592096e-08
Position 535: 2.9663427934065542e-08
Position 473: 2.4747176790273425e-08
Position 406: 1.0990980635761876e-08
Position 382: 1.2077751059519587e-09
Position 360: 7.921483878026397e-10
Position 396: 5.629438777035992e-10
Position 421: 3.646535424190493e-10
Position 394: 9.862740605382043e-11
Position 458: 3.0052201580964726e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 15300: 0.9749701696802752
Position 12238: 0.9664344448042435
Position 15938: 0.9558332721382925
Position 13589: 0.9538779427852803
Position 17581: 0.7627721823693535
Position 6907: 0.7557794804621647
Position 20526: 0.6365976449027826
Position 15612: 0.6223674114003106
Position 1563: 0.4401686096533889
Position 15050: 0.3368847259218711
Position 8390: 0.3101990551767686
Position 1245: 0.2929873056845337
Position 22621: 0.24792703709883213
Position 3612: 0.2411173624704542
Position 3282: 0.23266125410137248
Position 16207: 0.23217866432724826
Position 6972: 0.23121644874900982
Position 17495: 0.2157430578640306
Position 19347: 0.21393318552549445
Position 3240: 0.21319752724728794
Position 16161: 0.16802106172430656
Position 6473: 0.15931950290480631
Position 17893: 0.15862170782487883
Position 1350: 0.1560686870782138
Position 1319: 0.15143615973102686
Position 14752: 0.13895412759928122
Position 3631: 0.1322266630347847
Position 10369: 0.1119352958562803
Position 17936: 0.10566880995743175
Position 11942: 0.10473942320167304
Position 12555: 0.1042054091426762
Position 17991: 0.10159447297200351
Position 9908: 0.0997752474426925
Position 1518: 0.08960693518536339
Position 19572: 0.08878691315689347
Position 9648: 0.0861056577095127
Position 3571: 0.08505291599866936
Position 17355: 0.07864406611140472
Position 6513: 0.07828372505541678
Position 10089: 0.07532784582170046
Position 12469: 0.07473316416485626
Position 2987: 0.07298092809548203
Position 14879: 0.06590352274085522
Position 1611: 0.054971701008231975
Position 16145: 0.05305372534305146
Position 13967: 0.04712545011999818
Position 16116: 0.04678951975484986
Position 13191: 0.043348621190220635
Position 10211: 0.04120130035331752
Position 16184: 0.03620708331911695
Position 16380: 0.0335294182820105
Position 12594: 0.03125879965761747
Position 15657: 0.029542168269994992
Position 9954: 0.02822218407258756
Position 3673: 0.02774416471371814
Position 20026: 0.02740316729986486
Position 13626: 0.02684875245822696
Position 8352: 0.02528000414022777
Position 17954: 0.024454726112512693
Position 19682: 0.02359557841793232
Position 6538: 0.022621350905108
Position 17744: 0.022478278108862233
Position 3518: 0.022231445502246462
Position 20062: 0.022104349118434237
Position 1634: 0.021888828567559686
Position 14809: 0.021428427301852637
Position 16099: 0.020118445967795225
Position 3541: 0.017181229505837805
Position 4916: 0.017026056341633754
Position 9688: 0.015906377566834565
Position 3043: 0.015724184008881207
Position 16249: 0.015351154103031351
Position 4164: 0.01502796945321016
Position 8338: 0.014779888528228502
Position 7349: 0.014516782267138057
Position 13852: 0.013575307889457277
Position 444: 0.013199537198922095
Position 7046: 0.012711714966962273
Position 15772: 0.01126951955640542
Position 1460: 0.010943577943943452
Position 17444: 0.01054113253527312
Position 14982: 0.010219949611552355
Position 1672: 0.01018241561389867
Position 20666: 0.01012939288174629
Position 8448: 0.009926754223379554
Position 1944: 0.009907481502206947
Position 1614: 0.00978568919059931
Position 18926: 0.009437375088938365
Position 13001: 0.008942163306288936
Position 806: 0.008852250153440891
Position 12621: 0.007394093552857236
Position 3361: 0.007248353885108657
Position 1292: 0.007240256553032581
Position 3708: 0.0069436180630889945
Position 717: 0.006657151566389768
Position 2879: 0.006630280831333074
Position 2998: 0.006529379863489313
Position 3209: 0.005810310608517627
Position 12425: 0.005712714252023938
Position 16823: 0.0053365808274853516
Position 22510: 0.005236511758489932
Position 19493: 0.004585657906165344
Position 1440: 0.00433102386615692
Position 12657: 0.0042690873285119585
Position 18077: 0.004198827235269949
Position 14478: 0.0041392281447410985
Position 19137: 0.003925716445921576
Position 19065: 0.0038863188780329043
Position 16762: 0.0037716369814604737
