Gene = 9130204L05Rik
index = 72
Annotated 5SS: [ 26 541]
Annotated 3SS: [ 390 2353]
SMsplice 5SS: [ 26 541]
SMsplice 3SS: [ 390 2353]
top_k =  500
Partition function (log Z): -5.772601382899751

Sorted 5' Splice Sites (High to Low Probability):
Position 541: 0.8248684204062174
Position 26: 0.4692669056705162
Position 69: 0.44264740914121775
Position 511: 0.07175643411646748
Position 238: 0.05343962071978399
Position 488: 0.03976306650381387
Position 2484: 0.0275921051523988
Position 419: 0.0249883223884511
Position 2258: 0.018221186211790943
Position 149: 0.016245941580289705
Position 328: 0.004815478088477552
Position 1666: 0.0041197867628304016
Position 1313: 0.0026433947982822735
Position 339: 0.0021688377906930257
Position 2504: 0.0015321494986476661
Position 507: 0.0015256821476887742
Position 2090: 0.0009389147859207984
Position 30: 0.0008946765406314022
Position 1162: 0.0007031991533849078
Position 862: 0.0006752610491067273
Position 518: 0.000574259757544246
Position 2426: 0.0005459415553117416
Position 911: 0.0004997452138056981
Position 1115: 0.00028465432287634444
Position 2184: 0.0002640169142850716
Position 779: 0.0002582367925432313
Position 2449: 0.00024692198361205556
Position 741: 0.00021115966966843156
Position 2447: 0.00020092598577651756
Position 545: 0.0001667018276534895
Position 242: 0.0001599856092705221
Position 252: 0.00013517576587651305
Position 2523: 0.00013117310873377817
Position 135: 0.00011160217356096098
Position 1026: 0.00010240702797413903
Position 695: 9.907821402861544e-05
Position 153: 6.609329367012971e-05
Position 288: 4.3260741169880416e-05
Position 75: 4.318840357872714e-05
Position 9: 4.255791384323307e-05
Position 168: 3.340605424980568e-05
Position 104: 1.6254394604383136e-05
Position 156: 6.559164561295486e-06
Position 347: 5.141502564732476e-06
Position 997: 3.6823095436446047e-06
Position 372: 2.242067384241577e-06
Position 390: 1.5947784496700824e-07
Position 611: 5.069075887155487e-09
Position 478: 3.6180454660699824e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2353: 0.5823277208075037
Position 390: 0.5270069934916518
Position 365: 0.3790815241146706
Position 1998: 0.08742271086891185
Position 2584: 0.059283446092102995
Position 609: 0.044146553381907136
Position 2338: 0.03309518886221853
Position 320: 0.032619534940857405
Position 2138: 0.027906602571724292
Position 1847: 0.022622794716822707
Position 2294: 0.021662834733836355
Position 2608: 0.019209926603091367
Position 1973: 0.01634989868507528
Position 261: 0.015677469762004046
Position 2357: 0.011669852546736722
Position 446: 0.010033683471021827
Position 891: 0.009563385242803974
Position 1227: 0.007604271443630653
Position 99: 0.007385028349862644
Position 1959: 0.007351066057268571
Position 2104: 0.006639853894952635
Position 2488: 0.0059622808424774605
Position 2034: 0.00575960658386946
Position 647: 0.005477945390669376
Position 688: 0.005121459901575152
Position 1553: 0.004492016201313811
Position 2432: 0.004417500081388275
Position 844: 0.004352985864500047
Position 1011: 0.003758249647530069
Position 2398: 0.0036261475499807143
Position 540: 0.0033514022469472377
Position 1404: 0.0025837994169142474
Position 176: 0.0023123370440997163
Position 1802: 0.0023025720800055947
Position 2406: 0.0021832131952137014
Position 1589: 0.0020730151580246317
Position 1202: 0.001930967301476716
Position 1557: 0.0017078961013391623
Position 1161: 0.0016849650598740585
Position 900: 0.0015989345913077504
Position 721: 0.0015109220086342752
Position 692: 0.0014864639851901148
Position 849: 0.0014425152344753915
Position 633: 0.0012577268986330972
Position 1640: 0.0010377129680554386
Position 1982: 0.0009528522870219547
Position 1496: 0.0009449492789135493
Position 2246: 0.0008985691482192112
Position 327: 0.0008921195746920263
Position 419: 0.0006893573317452707
Position 2158: 0.0006231989672610272
Position 1897: 0.0005850930522340128
Position 396: 0.0005384022335253677
Position 1387: 0.000520510403199864
Position 1870: 0.0003950401747310954
Position 2066: 0.0003879503050234878
Position 2436: 0.00034232143726392014
Position 322: 0.00030166153986578104
Position 2306: 0.0002721138143517957
Position 929: 0.00027006306359393195
Position 1417: 0.00024031154047518086
Position 1016: 0.00023342707526202822
Position 2642: 0.0002258196470193932
Position 2039: 0.00020838092234740096
Position 478: 0.00020470460566042643
Position 2376: 0.00020123541486200442
Position 1424: 0.0002005354493618273
Position 2161: 0.0001867399611675269
Position 2519: 0.0001857594117164638
Position 2201: 0.0001695706388218518
Position 1665: 0.0001625302396869013
Position 1717: 0.00014215481078977337
Position 1466: 0.0001384504507426189
Position 2140: 0.00013432916632215693
Position 2461: 0.00012721777426624037
Position 1681: 0.00012597908339756877
Position 2146: 0.00012367312233095985
Position 1574: 0.00010623881285586412
Position 1686: 9.965681638580482e-05
Position 1206: 9.865615009555636e-05
Position 1765: 9.366505356478868e-05
Position 960: 9.338083822006137e-05
Position 1733: 8.803440964557269e-05
Position 544: 8.576104964502917e-05
Position 1070: 7.787957868048854e-05
Position 723: 7.75016886539253e-05
Position 1445: 7.3830210272661e-05
Position 1048: 6.313216166751892e-05
Position 910: 5.893387225326227e-05
Position 249: 5.693652844479418e-05
Position 1173: 5.380310082247286e-05
Position 674: 5.338999842105143e-05
Position 2555: 5.212576218185018e-05
Position 178: 3.825128119313463e-05
Position 269: 3.738027408822077e-05
Position 242: 1.8762022922712215e-05
Position 1561: 7.616491288800204e-06
Position 1527: 3.695911185982267e-06
Position 423: 1.7865895665664347e-06
Position 333: 1.1270594638609901e-06
Position 338: 5.873461055444652e-07
Position 406: 5.802410576264607e-07
Position 503: 3.962428666248587e-07
Position 495: 1.5932807953330592e-07
Position 507: 3.630711373064766e-08
Position 347: 1.621358938772006e-08
Position 492: 7.741454111238819e-09
Position 518: 4.934100088429076e-09
Position 73: 2.7484162223588934e-10
Position 75: 2.3051828721489746e-10
