Gene = Eif2a
index = 365
Annotated 5SS: [  266  5336 11788 13826 15319 15896 19248 19552 19796 23144 26862 29831
 30818]
Annotated 3SS: [ 5265 11712 13706 15218 15812 19173 19406 19678 22571 26747 29713 30751
 31299]
SMsplice 5SS: [  266 11873 13826 15319 15896 19248 19552 19796 26862 29831 30818]
SMsplice 3SS: [11712 13706 15218 15812 19173 19406 19678 26747 29713 30751 31299]
top_k =  500
Partition function (log Z): 5.309522732721614

Sorted 5' Splice Sites (High to Low Probability):
Position 19796: 0.9993455481296792
Position 29831: 0.9637327042753202
Position 15319: 0.9589975595784462
Position 26862: 0.9263817471650763
Position 19552: 0.9004167822019932
Position 266: 0.8724239770844978
Position 13826: 0.8207807622784459
Position 30818: 0.7868122628201031
Position 19248: 0.6973959123323719
Position 11873: 0.5422917630891553
Position 15896: 0.5096110733492694
Position 2824: 0.4530397922892351
Position 5336: 0.4435449830367226
Position 11788: 0.4401149440121784
Position 16150: 0.42681122961315493
Position 18533: 0.3863629139304679
Position 23144: 0.3854620282723185
Position 27320: 0.35835917292105834
Position 29669: 0.26924203931703056
Position 503: 0.26427325036258703
Position 22866: 0.15471324621470495
Position 15557: 0.12724565773480792
Position 5507: 0.12200595227513866
Position 3075: 0.11428402696421167
Position 5384: 0.06587082231541035
Position 9450: 0.06275468739508068
Position 6047: 0.06227108203526603
Position 3442: 0.040533360041738534
Position 2138: 0.03956976729789111
Position 655: 0.03803096175887246
Position 5816: 0.037936062911620154
Position 6140: 0.03243187060108514
Position 31157: 0.02974298225747508
Position 26666: 0.024336726294526215
Position 302: 0.022518965098786467
Position 916: 0.020140993344000015
Position 29035: 0.020140375071463223
Position 23330: 0.014814564362111593
Position 2584: 0.014764066221958416
Position 9249: 0.014701162649296258
Position 3453: 0.014047411442535681
Position 30995: 0.011148745816153457
Position 30519: 0.011083382341680865
Position 15521: 0.010640797735118623
Position 912: 0.010361966506811615
Position 30326: 0.006993738300939961
Position 30031: 0.006539538983662355
Position 19527: 0.006077705293315875
Position 888: 0.005997464447987721
Position 617: 0.005473681403399891
Position 182: 0.005418816338419224
Position 31200: 0.0035290634110295405
Position 30115: 0.003512788230197684
Position 22787: 0.003096574523457695
Position 6430: 0.00302085471476558
Position 20175: 0.0025034958675723
Position 18431: 0.0023054833236864584
Position 15519: 0.002130628012774453
Position 15479: 0.0019162111700534476
Position 406: 0.001847351868623262
Position 29913: 0.001576807639394184
Position 1774: 0.0015380307800631943
Position 29790: 0.001485638618430035
Position 15576: 0.0011476287184108032
Position 20121: 0.0007882394614188298
Position 19786: 0.0006522456172114736
Position 83: 0.0006336347546940737
Position 214: 0.0006187317596196652
Position 21171: 0.0005567311056248228
Position 22228: 0.0005432143510868095
Position 2877: 0.0004686924850312667
Position 171: 0.0004421760443713939
Position 19561: 0.0004005372974543313
Position 31379: 0.0003897381077115011
Position 31070: 0.00038033070965483773
Position 2819: 0.0003508326582130352
Position 20529: 0.0003458730256846749
Position 1884: 0.00030219217219115116
Position 5903: 0.00028002967420637616
Position 20542: 0.00027245141221253954
Position 21098: 0.00026230696262114774
Position 1665: 0.00019686313529311374
Position 23148: 0.00016191165776735492
Position 354: 0.00011148333005034658
Position 727: 9.187730878214607e-05
Position 692: 8.101993754585193e-05
Position 984: 6.355590955709191e-05
Position 736: 6.19075504250328e-05
