Gene = Aimp1
index = 104
Annotated 5SS: [   92  6880  9136  9920 11906 16500]
Annotated 3SS: [ 6745  9021  9754 11696 16330 23142]
SMsplice 5SS: [   92  6629  6880  9136  9920 11824 16500]
SMsplice 3SS: [ 6515  6745  8963  9754 11696 16330 23142]
top_k =  500
Partition function (log Z): 5.488328923329783

Sorted 5' Splice Sites (High to Low Probability):
Position 9136: 0.9744232088389548
Position 6880: 0.9693730063068517
Position 16500: 0.9418289591608454
Position 11824: 0.9185162365194607
Position 92: 0.8646168231046908
Position 9920: 0.853910565679772
Position 6629: 0.6995087718652248
Position 13489: 0.6443918238298967
Position 521: 0.48655254597735575
Position 7534: 0.3860190494309093
Position 2692: 0.3030430916118362
Position 13755: 0.2696153038002932
Position 14682: 0.2630653831683088
Position 14034: 0.26004271849958743
Position 5155: 0.23071542350019947
Position 4689: 0.229179249166415
Position 14370: 0.19160418013717648
Position 13759: 0.18410089466151977
Position 10147: 0.16918562470994533
Position 526: 0.16552123734027832
Position 12760: 0.10439234834919851
Position 14639: 0.0824461614499076
Position 9965: 0.06367977562983378
Position 20823: 0.062044812547343266
Position 418: 0.05889501383500794
Position 20404: 0.05360110088755051
Position 10102: 0.04389134831885307
Position 9895: 0.04206613744510451
Position 20022: 0.04107788652530601
Position 11906: 0.03890848031122088
Position 8565: 0.03767949490191444
Position 14162: 0.037224262736686706
Position 2857: 0.03673669032540311
Position 20619: 0.0359426613935541
Position 16459: 0.03290391667092772
Position 10156: 0.031220400908906046
Position 19420: 0.031207552025455228
Position 6855: 0.030261112640376165
Position 683: 0.027971897082847207
Position 10206: 0.027180718091764575
Position 17803: 0.024708680352353216
Position 10408: 0.02425118122637105
Position 14959: 0.023466486836191347
Position 11435: 0.022745331474050962
Position 10547: 0.02028219360650332
Position 11882: 0.019062499388879717
Position 2891: 0.017578703749801736
Position 12122: 0.015704634113255414
Position 10783: 0.010132422121086797
Position 11781: 0.009168894774748197
Position 8627: 0.008879903794386794
Position 2567: 0.008525600916843182
Position 11837: 0.00851926461489238
Position 14359: 0.007760429268830278
Position 3747: 0.007418732267528261
Position 7202: 0.007054227916773471
Position 13991: 0.005867385302345413
Position 4776: 0.005403805082458534
Position 2632: 0.005267081313621733
Position 14422: 0.005208913057699638
