Gene = Ndufb3
index = 737
Annotated 5SS: [ 287 4866]
Annotated 3SS: [4705 9264]
SMsplice 5SS: [ 287 4473 4866]
SMsplice 3SS: [4355 4705 9264]
top_k =  500
Partition function (log Z): -2.3607059497071923

Sorted 5' Splice Sites (High to Low Probability):
Position 4866: 0.9983555252104461
Position 287: 0.7836261857627428
Position 4473: 0.6916224623516847
Position 7293: 0.14256542061110433
Position 1345: 0.1269902685832906
Position 271: 0.08522104338866332
Position 242: 0.08508314256533146
Position 3854: 0.06535796587465798
Position 6487: 0.02287406090903082
Position 428: 0.02219899839757542
Position 570: 0.01800795472419777
Position 2769: 0.016084254739723518
Position 955: 0.014800881417010395
Position 8270: 0.014658402178308135
Position 196: 0.014530112223586165
Position 4059: 0.01360457705976778
Position 247: 0.009858690125989156
Position 2975: 0.00905552842663957
Position 1083: 0.008018474494002479
Position 8703: 0.0049006061865398045
Position 3980: 0.004194996013104967
Position 6968: 0.003449842210984287
Position 7891: 0.003083971201417378
Position 8983: 0.00253783468724121
Position 6665: 0.001747623023298717
Position 945: 0.0016064837984294366
Position 229: 0.0014849056706319555
Position 1672: 0.001263197297710932
Position 650: 0.0012462315196880764
Position 6782: 0.0011315388988167722
Position 6910: 0.001088070904793003
Position 218: 0.001071688437137823
Position 4819: 0.0008739673474608532
Position 8661: 0.0008679000723605299
Position 1375: 0.0008508456130324351
Position 759: 0.0008294962014704243
Position 7285: 0.0008250512029285285
Position 1304: 0.0008162256982335079
Position 5609: 0.0007357372680043112
Position 5581: 0.0007063031183074997
Position 4355: 0.0006372415637083531
Position 6953: 0.0006100025677813377
Position 90: 0.0006027200107322435
Position 4485: 0.0005725252495512607
Position 7551: 0.0004939722732187463
Position 1394: 0.0004791504045868996
Position 8632: 0.00044222407985580633
Position 4429: 0.0004147420311583692
Position 222: 0.0004138317744707469
Position 7897: 0.0004110422174564334
Position 232: 0.0004016306247095156
Position 4760: 0.0003827988452920962
Position 8639: 0.0003560376066584229
Position 978: 0.00035519484377271405
Position 159: 0.0002962727746218439
Position 6735: 0.00026240788739829155
Position 7578: 0.0002590036042438754
Position 8161: 0.0002441613848915198
Position 2934: 0.00024269214046745426
Position 8224: 0.00022403057583991236
Position 1165: 0.0002150138609174022
Position 7679: 0.00021399167614491896
Position 6982: 0.00021390867307378877
Position 303: 0.00020605741828789284
Position 3459: 0.0001667030166683918
Position 169: 0.0001664738593422691
Position 9320: 0.00016088164363466697
Position 528: 0.00013487311695283507
Position 1813: 0.00010790911430690688
Position 2604: 7.460596639389043e-05
Position 259: 6.0660930635399396e-05
Position 92: 5.5568311820039564e-05
Position 137: 3.696672518008627e-05
Position 481: 1.894775617861716e-05
Position 261: 1.1952132188836119e-05
Position 126: 1.1120347031661639e-05
Position 13: 1.014836710292864e-05
Position 655: 7.407487098717325e-06
Position 444: 7.32408986481035e-06
Position 282: 5.76827015982517e-06
Position 797: 5.151969170987459e-06
Position 193: 4.816807007192988e-06
Position 554: 4.334733457026336e-06
Position 463: 2.434999946655766e-06
Position 6669: 1.8176057861174398e-06
Position 557: 1.7484508444123073e-06
Position 5265: 1.681542109872196e-06
Position 43: 1.5525200419780803e-06
Position 625: 1.4410464626587964e-06
Position 692: 9.838611618046604e-07
Position 776: 9.471537395019442e-07
Position 500: 5.901216507124837e-07
Position 641: 1.6236880586213904e-07
Position 768: 1.5756307242840503e-07
Position 5137: 5.321693568303499e-08
Position 5146: 5.2134683623714734e-08
Position 684: 4.292821684209184e-08
Position 140: 2.9653095544305153e-08
Position 484: 2.599346231308779e-08
Position 672: 2.3847862916853355e-08
Position 706: 1.6000706043920982e-08
Position 356: 5.982304587568561e-09
Position 5091: 2.0701523698632883e-10
Position 5114: 4.727295267639464e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4705: 0.9966558647877085
Position 9264: 0.7276666767394362
Position 4355: 0.617386525939104
Position 7193: 0.07734978089225837
Position 898: 0.05789730899113558
Position 7526: 0.05528028453931337
Position 4298: 0.05321249835440345
Position 1074: 0.05214354021414718
Position 3679: 0.05035430753872491
Position 7230: 0.042108830717961974
Position 8502: 0.036479758782602206
Position 6910: 0.03228829589181839
Position 1244: 0.021333536841308898
Position 344: 0.020926121289474263
Position 6344: 0.016703627782991934
Position 4245: 0.015669774876323442
Position 7678: 0.015662393424752504
Position 6603: 0.015351352044324801
Position 3765: 0.012949724059188875
Position 3807: 0.012217061783740631
Position 7142: 0.011304587743299795
Position 7833: 0.010754928313044436
Position 6378: 0.01040764591845823
Position 6757: 0.009689121747081874
Position 9365: 0.009623617134676847
Position 9397: 0.008924640705205815
Position 8072: 0.008713655655528854
Position 8542: 0.008021081970344856
Position 7470: 0.007816311500067837
Position 8148: 0.007614441449975349
Position 8957: 0.007345807357200723
Position 1281: 0.007180378381287968
Position 8845: 0.007170512383529925
Position 1113: 0.0061573117521563974
Position 2860: 0.005921992361644288
Position 6214: 0.0058255261887118865
Position 4359: 0.005513303467507261
Position 9299: 0.005319757846969964
Position 2570: 0.005295751208922661
Position 4960: 0.005064878830139037
Position 8425: 0.005023346818756752
Position 7168: 0.0043836215893642665
Position 8160: 0.004146022884930372
Position 3919: 0.0036346858272820514
Position 8819: 0.003275677629915759
Position 2748: 0.003207175708247243
Position 7112: 0.003162155840564355
Position 5013: 0.0031608631249617444
Position 7035: 0.003016211590902006
Position 2425: 0.00300876018335549
Position 3853: 0.00291844210690838
Position 1226: 0.002892739525203086
Position 7322: 0.0027954412212772145
