Gene = Iqce
index = 588
Annotated 5SS: [  197  2694  5371  8964  9585 10779 12423 12566 14594 16051 16334 19003
 19977 21663 24305 24963 27301 28042 30572 31035 31912 36371]
Annotated 3SS: [ 2645  5324  8834  9449 10707 12308 12514 14522 15977 16283 18838 19920
 21432 24199 24871 27129 28017 30451 30912 31810 36169 36884]
SMsplice 5SS: [  197  2694  5371 10779 12423 12566 14594 16051 21663 24305 24963 27301
 30572 31035 33357 37034]
SMsplice 3SS: [ 2645  5324 10707 12308 12514 14522 15977 21520 24199 24871 27129 30451
 30912 33257 36884 38271]
top_k =  500
Partition function (log Z): 20.723414488481215

Sorted 5' Splice Sites (High to Low Probability):
Position 24305: 0.9938827813652747
Position 12423: 0.992873726063048
Position 10779: 0.9856773131518267
Position 12566: 0.9825348275427768
Position 37034: 0.9640715530763024
Position 31035: 0.9520803819872179
Position 16051: 0.9390352754417787
Position 30572: 0.9158188523009079
Position 24963: 0.9038271321881434
Position 33357: 0.8418449181947082
Position 5371: 0.8344780349483428
Position 2694: 0.8296006963042925
Position 197: 0.8231340603822234
Position 27301: 0.7661988679532502
Position 8964: 0.6494650491048649
Position 21663: 0.6347981248940874
Position 19977: 0.556349292479261
Position 14594: 0.5067022926981937
Position 437: 0.4453596458036425
Position 19003: 0.44443727280852996
Position 28042: 0.3142512797680939
Position 16334: 0.3010879459598312
Position 9585: 0.3010295285769978
Position 31912: 0.2815346832241137
Position 14620: 0.19609959711855265
Position 28126: 0.1580219891899821
Position 36260: 0.15191159972421384
Position 35659: 0.1423708056062575
Position 19409: 0.11595177988294242
Position 28139: 0.10659281080256401
Position 23857: 0.0912441416848326
Position 27200: 0.08551581936799532
Position 8290: 0.07959135584130281
Position 2496: 0.07657390108258992
Position 24782: 0.07430157342502104
Position 15900: 0.07333068210480141
Position 22050: 0.07246891112837306
Position 17848: 0.06820091865133537
Position 21436: 0.06267350054577327
Position 36371: 0.05515922922874057
Position 36308: 0.049538328287760724
Position 36764: 0.04880664378299262
Position 38317: 0.03671551876387589
Position 2554: 0.036619071234773655
Position 22088: 0.0332931208223647
Position 35557: 0.031520521705945034
Position 15550: 0.03148473233755327
Position 34946: 0.028844232379152745
Position 25697: 0.02782986867179372
Position 26012: 0.023178805729579397
Position 36326: 0.022967088137222876
Position 35790: 0.022875618377908497
Position 22330: 0.022359650220418973
Position 10946: 0.022195420178101874
Position 23635: 0.021756953195055075
Position 11154: 0.020936653905194523
Position 1689: 0.020573304573347485
Position 36784: 0.02050906511443698
Position 8092: 0.019523823636957347
Position 38479: 0.019386066032086
Position 25073: 0.018653421249522198
Position 29338: 0.017639770871743697
Position 13278: 0.016308449773230604
Position 38339: 0.015429826031828698
Position 4749: 0.014741783418489286
Position 28170: 0.014400943569563805
Position 15755: 0.01283800437311082
Position 28136: 0.011790334047199905
Position 1594: 0.011088938519092059
Position 37745: 0.010955201630033513
Position 30831: 0.0109255628732629
Position 37755: 0.010887127587602838
Position 30369: 0.009973404943116904
Position 9641: 0.009637046423180914
Position 14359: 0.009233330080878427
