Gene = Bcs1l
index = 177
Annotated 5SS: [ 188 1579 1800 2160 2435 2830 3407]
Annotated 3SS: [1185 1659 1964 2370 2659 3288 3521]
SMsplice 5SS: [  94 1800 2160 2830 3407]
SMsplice 3SS: [1659 1964 2659 3288 3521]
top_k =  500
Partition function (log Z): -1.9048245702990276

Sorted 5' Splice Sites (High to Low Probability):
Position 3407: 0.9389053860632093
Position 1800: 0.9050383020021562
Position 2830: 0.7571391490105471
Position 2160: 0.6924680246363227
Position 1579: 0.5649084334759492
Position 2564: 0.30442837938013495
Position 1325: 0.2539723744812011
Position 94: 0.24820606015561106
Position 188: 0.22285748120074683
Position 259: 0.14319502021110977
Position 749: 0.13615859437283115
Position 2435: 0.13519473946665883
Position 305: 0.06825534436067666
Position 551: 0.06023466905074945
Position 527: 0.0482712114036713
Position 827: 0.03368673229267684
Position 230: 0.025356737168804485
Position 1335: 0.024506666116263755
Position 2198: 0.023989207227079118
Position 3007: 0.02201895453907985
Position 1900: 0.021808860348110786
Position 687: 0.01820874158279666
Position 500: 0.016142280081432044
Position 668: 0.011485692333416953
Position 1596: 0.007708266278407359
Position 2899: 0.007431342939785194
Position 3700: 0.006933762174728224
Position 531: 0.005593629048917364
Position 2225: 0.004680355578329619
Position 3615: 0.004518212950782892
Position 1775: 0.004353748596009301
Position 2339: 0.004030137990677867
Position 1837: 0.0028465539233901507
Position 3768: 0.002670232201597531
Position 486: 0.0026663098199873766
Position 16: 0.002291076367980733
Position 251: 0.0019786985596904603
Position 3456: 0.0014118383770303415
Position 3949: 0.001198686137136216
Position 2146: 0.0011686002732295715
Position 1010: 0.0011395998404123383
Position 650: 0.0011254839779070087
Position 1329: 0.0010879422144053743
Position 756: 0.0009844911168434489
Position 137: 0.0009580285762958118
Position 2571: 0.0009199160238959154
Position 3894: 0.0007566271825923971
Position 3567: 0.0005026581157110933
Position 1893: 0.0005009241169358701
Position 696: 0.00049205628909105
Position 2091: 0.00028144382835146997
Position 492: 0.00027854657009124804
Position 579: 0.00022002267865221594
Position 1829: 0.00018135561488078506
Position 937: 0.00014111043820900642
Position 592: 0.00013856556709319624
Position 100: 0.00013394673805866976
Position 792: 0.0001281956258043808
Position 127: 0.00012799908237570384
Position 290: 8.520952493880616e-05
Position 307: 8.23317932190184e-05
Position 639: 5.9508694214385935e-05
Position 239: 3.189233600493082e-05
Position 441: 2.9318826963737993e-05
Position 52: 2.90564363461528e-05
Position 2893: 1.2617152300710891e-05
Position 352: 1.2440574577065959e-05
Position 292: 8.660387570055502e-06
Position 14: 4.841468491878009e-06
Position 117: 4.531999406307601e-06
Position 261: 4.254517844525722e-06
Position 107: 3.770706075735667e-06
Position 30: 2.9890244888119882e-06
Position 109: 2.098798987562072e-06
Position 74: 1.9395198450955374e-06
Position 166: 1.885345014116036e-06
Position 276: 1.2818171024505709e-06
Position 98: 1.0028926520993053e-06
Position 2809: 9.561901066835852e-07
Position 2058: 9.16351720113345e-07
Position 330: 5.898594683345478e-07
Position 282: 5.801766851682359e-07
Position 131: 4.2471341413074683e-07
Position 129: 1.1387672102478964e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3521: 0.9864636900925018
Position 1659: 0.9091996602407235
Position 3288: 0.8493499447511574
Position 2659: 0.7309050584558913
Position 1964: 0.531082744650163
Position 1185: 0.23808104900572802
Position 2273: 0.19840224014202626
Position 1470: 0.19665949641327496
Position 2370: 0.19620410424468734
Position 1217: 0.11864155844365253
Position 1452: 0.0978226145320562
Position 1258: 0.0684864299215024
Position 1513: 0.053208266443144976
Position 1984: 0.050938205988714
Position 1990: 0.03375183956255917
Position 568: 0.03277679581362082
Position 1863: 0.030748165008195508
Position 1987: 0.028059286816515865
Position 2078: 0.02698459192910132
Position 3108: 0.02673320292585925
Position 3328: 0.023196113727852612
Position 2892: 0.019136941614295466
Position 3357: 0.019125756453346465
Position 2605: 0.018938635242392678
Position 2342: 0.018417975431618164
Position 2015: 0.017587640056558218
Position 3127: 0.016558197918836587
Position 1292: 0.016084451587310887
Position 339: 0.01591509073364181
Position 1361: 0.015325274108909001
Position 2469: 0.014491489232914585
Position 4085: 0.012837961083930143
Position 1328: 0.011616855334173368
Position 2383: 0.011443509668015769
Position 3006: 0.009211062471778745
Position 2704: 0.007339775776629772
Position 2712: 0.006389192149416349
Position 1705: 0.005528267532314788
Position 1666: 0.005441753353898926
Position 187: 0.005146104556771955
Position 2478: 0.004714760529601869
Position 686: 0.004567962279555877
Position 1483: 0.004099690001364186
Position 2664: 0.0034816090285151612
Position 393: 0.0034465632129584384
Position 1899: 0.0030411958391754726
Position 2463: 0.0027865122878248036
Position 414: 0.002607398242547763
Position 1425: 0.0024373337369759155
Position 1491: 0.002363855654051257
Position 1557: 0.0022599256266621283
Position 1724: 0.0021545430549232544
Position 2089: 0.002057865593216849
Position 1928: 0.0020014505076590837
Position 615: 0.0019936227565086066
Position 1922: 0.0018847656076365275
Position 3779: 0.001832713010407666
Position 2086: 0.001761304209128295
Position 1225: 0.0016440714065506627
Position 3828: 0.0016070558594832782
Position 4133: 0.0014807838324139074
Position 211: 0.0012436911307784795
Position 653: 0.001133713011021098
Position 1271: 0.001074556671797736
Position 4081: 0.0010522445077380674
Position 1891: 0.0009723147523885478
Position 774: 0.0009119181819645019
Position 2870: 0.0008108145486426196
Position 1685: 0.0007764636846382159
Position 3890: 0.0007299098909833616
Position 3870: 0.0005654169803180544
Position 3673: 0.0005576544047523382
Position 2915: 0.0005541651295947568
Position 356: 0.0005212987304624917
Position 3594: 0.0004946969717715275
Position 3699: 0.0004910989699176564
Position 509: 0.0004838596998466935
Position 1970: 0.0004750567682135203
Position 885: 0.0004625626312454087
Position 1167: 0.0004607678072065458
Position 1774: 0.0004523328543321648
