Gene = Oaf
index = 776
Annotated 5SS: [  605 15036 16015]
Annotated 3SS: [14900 15833 17071]
SMsplice 5SS: [  605  8323 15036 16015]
SMsplice 3SS: [ 8195 14900 15833 17071]
top_k =  500
Partition function (log Z): -6.673929801016189

Sorted 5' Splice Sites (High to Low Probability):
Position 15036: 0.9901677303338358
Position 8323: 0.8947843389656962
Position 605: 0.7342877960142726
Position 16015: 0.5568615000963745
Position 14675: 0.29209669310515307
Position 9377: 0.28685690834656036
Position 16036: 0.20633865754073868
Position 15747: 0.19450787291153496
Position 162: 0.12752583830330955
Position 13277: 0.11160899624888763
Position 17196: 0.09932050450580553
Position 610: 0.08656973831297858
Position 14327: 0.08232891713275645
Position 8: 0.0725778533185107
Position 14635: 0.060795826864914346
Position 18324: 0.05708247166664601
Position 15948: 0.054419833785180394
Position 2411: 0.05021280564386713
Position 13816: 0.039593751024374894
Position 3026: 0.03935194844317572
Position 17214: 0.036052415922070334
Position 6047: 0.026326891368353467
Position 9357: 0.021730511974240075
Position 17897: 0.016373313099566005
Position 3149: 0.01621145849698473
Position 17892: 0.011386401671716598
Position 17421: 0.007487368025622049
Position 16040: 0.007198349404030968
Position 17072: 0.0067398560307996985
Position 17250: 0.004589185566948464
Position 16902: 0.004560400452665718
Position 17884: 0.004137577760070286
Position 16806: 0.0036045505906539483
Position 172: 0.0034933634097275745
Position 18087: 0.003386257464023272
Position 17296: 0.003267817764213761
Position 15762: 0.0030066978108853094
Position 17165: 0.0025282515314391713
Position 15867: 0.0024995760081760908
Position 500: 0.0010247027848751273
Position 18537: 0.0008581291042790257
Position 185: 0.000807981619113034
Position 16242: 0.0007771248398435703
Position 16155: 0.0007033019004042078
Position 218: 0.0006176217685164618
Position 223: 0.0005824025919930712
Position 16811: 0.0005441350865290522
Position 30: 0.0004567946848625909
Position 238: 0.0004271598311741352
Position 731: 0.0002574996610540857
Position 479: 0.00017829843931829994
Position 473: 0.00013484541459389283
Position 200: 6.533516631955089e-05
Position 15807: 5.015935156600337e-05
Position 148: 3.935594571138299e-05
Position 69: 2.5248748896212933e-05
Position 59: 1.646818172391937e-05
Position 166: 9.512041250704409e-06
Position 15: 9.311942957402402e-06
Position 36: 8.825480619586995e-06
Position 406: 6.13638767757232e-06
Position 291: 5.573776460511797e-06
Position 299: 4.71745827025401e-06
Position 86: 4.15589555501512e-06
Position 39: 2.4934792266826897e-06
Position 203: 1.4330391420521958e-06
Position 437: 1.3761406045824128e-06
Position 98: 1.0012391453730054e-06
Position 362: 6.02404563928844e-07
Position 45: 3.8556780183953776e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 14900: 0.9902699660832912
Position 8195: 0.8947860993345312
Position 15833: 0.7573031411672018
Position 17071: 0.5812142570452415
Position 18220: 0.45004425329075
Position 14541: 0.35289251997006715
Position 9213: 0.2803704298113024
Position 18420: 0.12079182643023312
Position 13233: 0.11162566784207853
Position 14217: 0.08232891713275645
Position 15673: 0.06140270520855609
Position 15554: 0.046393354183437985
Position 15913: 0.044563482635213085
Position 17756: 0.04024506118815127
Position 13682: 0.03961559377078398
Position 2948: 0.037891753929644806
Position 2342: 0.03266564505135894
Position 15643: 0.032120371394448385
Position 15966: 0.025310219290473165
Position 9146: 0.02479715945621156
Position 15525: 0.024615560072027358
Position 16987: 0.02397027496056947
Position 15585: 0.020341251778190822
Position 2236: 0.015235210237930097
Position 15605: 0.013203064683445164
Position 5911: 0.00909296433416747
Position 6032: 0.009080887962017035
Position 450: 0.008850860542366702
Position 5829: 0.008153317039537962
Position 2910: 0.007886122492357312
Position 17180: 0.006836263148749281
Position 3060: 0.006008597676947389
Position 16734: 0.0060048616984514965
Position 495: 0.0057937565014972
Position 520: 0.005013195782144101
Position 15745: 0.004586068124082155
Position 499: 0.004312902575145564
Position 17980: 0.004084249900099015
Position 17617: 0.0036934373401560465
Position 8892: 0.0034335269803471603
Position 15917: 0.003416651442738474
Position 2922: 0.003237302380691403
Position 16710: 0.003040198574588528
Position 294: 0.002925024031000412
Position 17304: 0.0028857752337367584
Position 15986: 0.0022174440563611825
Position 15499: 0.002003007690076652
Position 18255: 0.0011899792152102085
Position 2317: 0.0011241992708243664
Position 17343: 0.001010654007282034
Position 17225: 0.0009118195309759857
Position 18600: 0.0007274329089531661
Position 466: 0.000664759585783107
Position 17851: 0.0005999502407095653
Position 17106: 0.0005730834845658385
Position 2868: 0.0005404090093594121
Position 540: 0.0005158651088652969
Position 235: 0.00046614308655603596
Position 2350: 0.00037088729088366446
Position 16939: 0.00036890645146198944
Position 18373: 0.0003471301448885131
Position 2184: 0.00032147713154764054
Position 15332: 0.00031283955058333183
Position 16095: 0.00030825539503709137
Position 16595: 0.0002720247096282526
Position 2123: 0.00026485947186080606
Position 15382: 0.0002569384996601612
Position 483: 0.00024244421817943914
Position 2181: 0.00023092124706253865
Position 546: 0.00021392975541927736
Position 17270: 0.0002021143649387763
Position 17399: 0.00019869036226798708
Position 15761: 0.00018899390356057178
Position 282: 0.0001449477295674868
Position 18655: 0.00013069619532586138
Position 16293: 0.00010788448404170009
Position 15228: 6.428665843308376e-05
Position 15146: 5.762195574453995e-05
Position 6665: 3.494617308655118e-06
Position 8813: 1.9036964046583292e-06
Position 6535: 5.231033607120859e-07
