Gene = Lrpap1
index = 644
Annotated 5SS: [  288  3372  6610  7614  8236  9791 10917]
Annotated 3SS: [ 3226  6487  7492  8076  9707 10739 12379]
SMsplice 5SS: [ 288 1496 5866 6610 7614 8236 9791]
SMsplice 3SS: [1417 5720 6487 7492 8076 9707 9876]
top_k =  500
Partition function (log Z): 5.161176052024498

Sorted 5' Splice Sites (High to Low Probability):
Position 288: 0.9672619130571961
Position 6610: 0.9651452680194841
Position 5866: 0.8789239420246792
Position 9791: 0.8657972720610184
Position 10917: 0.8018212583873622
Position 8236: 0.7550688215909481
Position 7614: 0.6577184148555804
Position 1496: 0.5275107472808941
Position 3372: 0.4220386491828016
Position 3675: 0.3678338162367306
Position 2586: 0.2757696546520511
Position 7377: 0.2612144695798556
Position 8205: 0.2415824300237419
Position 10314: 0.23514948170324074
Position 12530: 0.1685079901140789
Position 13242: 0.15709025633408152
Position 7826: 0.14213931019871612
Position 2305: 0.13122787906162475
Position 9589: 0.12660918957078832
Position 3471: 0.12546882941876447
Position 7639: 0.10115290115195218
Position 10019: 0.10035920405020111
Position 621: 0.04842140663794811
Position 3159: 0.046129069383230664
Position 7628: 0.04545439378153596
Position 5637: 0.04218473278549239
Position 7057: 0.03567957013333335
Position 2273: 0.03549288191529579
Position 6877: 0.03270851978618054
Position 13194: 0.027612275845656977
Position 6845: 0.02465862815157065
Position 1597: 0.024336485906984576
Position 5523: 0.0234094347363258
Position 3314: 0.019851250283083433
Position 6776: 0.019735862314417173
Position 432: 0.017667200153154376
Position 6882: 0.0174293346436219
Position 2789: 0.017011981841668068
Position 10170: 0.013665389502979375
Position 13904: 0.01107173034872218
Position 2053: 0.00783638053726905
Position 2604: 0.006576136685178337
Position 2966: 0.005868370327897253
Position 327: 0.005148821054747933
Position 780: 0.00497675077041615
Position 10535: 0.004789731630474011
Position 336: 0.003773082725218043
Position 48: 0.003298177496436911
Position 9098: 0.003283367171680499
Position 7583: 0.0031112982001533646
Position 8253: 0.002807968513479904
Position 2348: 0.0026000343175100775
Position 7995: 0.002558386279553621
Position 820: 0.0017971171287435815
Position 96: 0.0017751002615143108
Position 6333: 0.0016129335101210112
Position 3420: 0.0015681830433534175
Position 1782: 0.0013977355590816603
Position 7855: 0.000976435723610326
Position 2681: 0.0009382816955034621
Position 7781: 0.00091446198356551
Position 1566: 0.0008861540903041097
Position 2772: 0.0008826500389623722
Position 7923: 0.000867500443707348
Position 11199: 0.0008584380690398232
Position 7220: 0.000811661122082163
Position 7576: 0.0007306049237052707
Position 1461: 0.0005271313414908586
Position 9662: 0.0004672892988240863
Position 7648: 0.0004570189102569539
Position 7630: 0.00044839939337917064
Position 12011: 0.00043307002269940445
Position 7632: 0.0003908133586037897
Position 11036: 0.0003736050590281432
Position 242: 0.0003731788446722419
Position 7872: 0.00033368225184657915
Position 1711: 0.0003322236560469027
Position 770: 0.0003048417839766511
Position 230: 0.00027409357576612807
Position 2004: 0.0002674560669205747
Position 6443: 0.00024378129570480004
Position 1532: 0.00021702592203723736
Position 1269: 0.000206552956926907
Position 1321: 0.00019777279765313186
Position 7338: 0.0001930011237753357
Position 1153: 0.0001881477965984209
Position 1164: 0.00012095449565922094
Position 1800: 0.00010227755843999695
Position 731: 7.0302241883396e-05
Position 185: 6.722551505174334e-05
Position 28: 5.5111175794129994e-05
Position 1914: 5.32683302575148e-05
Position 408: 4.09144673022729e-05
Position 9725: 3.6095206447204566e-05
Position 713: 3.519390528653702e-05
Position 1383: 3.101692459500998e-05
Position 1075: 2.744734344934531e-05
Position 43: 2.7160380958308388e-05
Position 52: 1.653138678426311e-05
Position 8660: 5.312320021128421e-06
Position 8506: 5.285529449425942e-06
Position 2523: 3.1601116096352477e-06
Position 1525: 3.0461813008265852e-06
Position 427: 1.4372017140209315e-06
Position 134: 7.332122354465026e-07
Position 126: 5.602022007979115e-07
Position 1548: 4.926131820021175e-07
Position 1536: 4.883208365680179e-07
Position 454: 4.1433987680800873e-07
Position 131: 3.076088775242399e-07
Position 1522: 2.1091499974646102e-07
Position 334: 1.7475820263937337e-07
Position 488: 7.350998657857004e-08
Position 1625: 6.939484174083865e-08
Position 153: 4.467222061786647e-08
Position 1813: 4.400910785755764e-08
Position 8149: 1.1674050613922554e-08
Position 8554: 4.609023281591113e-09
Position 494: 9.625983188755018e-11
Position 510: 3.0539511579357425e-11
Position 507: 1.6578102489518138e-11
Position 7658: 3.3831689445837185e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8076: 0.9486373427147486
Position 5720: 0.8789239420246795
Position 6487: 0.8551693123750599
Position 7492: 0.8453742519093486
Position 9707: 0.711734494872799
Position 1417: 0.5221109046517716
Position 10739: 0.49080816048065584
Position 3226: 0.3996162754075808
Position 2450: 0.25234877125832333
Position 9876: 0.23123809207487592
Position 10814: 0.21950950903415262
Position 3577: 0.21695924289236967
Position 13816: 0.21611584347749954
Position 7263: 0.21346735983132953
Position 12379: 0.20939173153935753
Position 13086: 0.19757213075475002
Position 13443: 0.13167982313296575
Position 11348: 0.12173309940700443
Position 3391: 0.11821551231792776
Position 9686: 0.11705081806283346
Position 10168: 0.11332518800420997
Position 7742: 0.09453719864826686
Position 3608: 0.08905889082175177
Position 9538: 0.08665878845790533
Position 6706: 0.08076036706535843
Position 12363: 0.0759109778906791
Position 6349: 0.06497639757976198
Position 5422: 0.06415958687497553
Position 2189: 0.06060609748962058
Position 13700: 0.06001279835884227
Position 2169: 0.05767585388395593
Position 3158: 0.05299307938010216
Position 8079: 0.047971816411370244
Position 3246: 0.04624468455473445
Position 6500: 0.0447281398137337
Position 13113: 0.04331372133804703
Position 10817: 0.04130183774034031
Position 10790: 0.0409885400826886
Position 11795: 0.040624488816312
Position 13116: 0.03737082852225155
Position 2506: 0.0368187824115057
Position 7236: 0.03359757116496187
Position 2942: 0.03349318375269781
Position 9511: 0.033053204782465644
Position 10200: 0.028295034244386785
Position 2134: 0.02567951269689271
Position 6934: 0.025220436900404864
Position 12097: 0.025069221408647997
Position 431: 0.024555662554305562
Position 13730: 0.02222247320512056
Position 13320: 0.01888238116803309
Position 11660: 0.018330435019332146
Position 9654: 0.018209398715240164
Position 7038: 0.01598153967600385
Position 10173: 0.014275079928927329
Position 10249: 0.01397669513241378
Position 9430: 0.01317744503664123
Position 6761: 0.013118134422812821
Position 12622: 0.012413734095462106
Position 10742: 0.011609604027438563
Position 13977: 0.011071730348722181
Position 2251: 0.010441799907813569
Position 11007: 0.009686469281284792
Position 1940: 0.009632178681641108
Position 1381: 0.009546744375870522
Position 520: 0.009282973906468582
Position 7200: 0.009143243366587254
Position 2152: 0.009003495766042842
Position 12817: 0.008433162045638992
Position 13043: 0.008425332975864676
Position 12203: 0.008005919570523929
Position 9661: 0.007713793923054324
Position 2460: 0.007241724941437843
Position 1461: 0.007077321957865259
Position 1539: 0.006915438860825374
Position 2984: 0.006704911578779199
Position 3143: 0.006552553100278662
Position 10233: 0.005880699217075889
Position 3110: 0.0058670174621838714
Position 10494: 0.005591986075305363
Position 565: 0.00517399545235565
Position 9376: 0.00488071860428623
Position 161: 0.0046888552241806545
Position 7746: 0.0043973020729017225
Position 2900: 0.004097146297870629
Position 12411: 0.003923591511987191
Position 2948: 0.0037468445011923004
Position 7518: 0.003417899911711525
Position 8905: 0.0033580837992500017
Position 471: 0.0032343711647508473
Position 10014: 0.002498720439687564
Position 10050: 0.002447825282323923
Position 1698: 0.0023987607655504787
Position 3274: 0.00235988413166662
Position 10086: 0.0021958176031486552
Position 9386: 0.002193949539120179
Position 12060: 0.0021797311561110597
Position 10575: 0.0021496632737816436
Position 8098: 0.0021111278657560254
Position 413: 0.0019887273544624212
Position 12626: 0.00197185702906211
Position 10984: 0.00196838463407465
