Gene = Marc1
index = 661
Annotated 5SS: [  352  4183  7270  9296 15766 15964]
Annotated 3SS: [ 4008  7106  9154 15703 15891 23355]
SMsplice 5SS: [  352  4183  7270  9296 15766 15964]
SMsplice 3SS: [ 4008  7106  9154 15703 15891 23355]
top_k =  500
Partition function (log Z): -0.1023314246219198

Sorted 5' Splice Sites (High to Low Probability):
Position 9296: 0.9984637538259196
Position 15766: 0.9905556327137904
Position 7270: 0.9699777358890384
Position 4183: 0.9526495493898264
Position 15964: 0.577972918483322
Position 352: 0.5116876430297946
Position 296: 0.45468695012111227
Position 7672: 0.29514184833644397
Position 7486: 0.25046484510381956
Position 3313: 0.22960874468652373
Position 2665: 0.21294996505035377
Position 6271: 0.18947108052247458
Position 21656: 0.18255256681239487
Position 2604: 0.1456913294533409
Position 2418: 0.1396037474259794
Position 14003: 0.10229731076830427
Position 14831: 0.09877905478199284
Position 12222: 0.08576893576751056
Position 11885: 0.08069722275671747
Position 2055: 0.06880442634969461
Position 13820: 0.06096834678823863
Position 7780: 0.04806841114473639
Position 2019: 0.04751617860444108
Position 986: 0.04682149815892276
Position 16106: 0.04453437267501046
Position 15449: 0.0342494692527824
Position 7742: 0.031233097126511802
Position 3477: 0.029034004697953735
Position 1470: 0.02415744421721537
Position 827: 0.022270223721602953
Position 18527: 0.020699982596189603
Position 5286: 0.02043421092482262
Position 407: 0.018376444315000077
Position 10940: 0.018199387599968482
Position 5267: 0.016264678340831278
Position 13875: 0.015748880118273884
Position 5914: 0.014208160219780911
Position 6701: 0.012649469170494509
Position 3368: 0.011323702711591185
Position 13778: 0.010260921446671773
Position 16032: 0.00908523597551323
Position 2292: 0.007448792523094779
Position 16189: 0.006833546729635031
Position 7858: 0.005426396229616668
Position 3809: 0.005022465049537357
Position 239: 0.004991369499308517
Position 17557: 0.004791062073560736
Position 3444: 0.004187298484680522
Position 16211: 0.0034834586375910373
Position 2660: 0.0034317765865171613
Position 13912: 0.0031994882468544352
Position 15790: 0.0030351945874599823
Position 7925: 0.002173774692363915
Position 2801: 0.0020092905024217175
Position 7940: 0.0018951161290139292
Position 15996: 0.0018559255479223043
Position 1246: 0.001763516693264866
Position 15749: 0.0017585912128120578
Position 1027: 0.0016947483535725144
Position 10171: 0.0015302548526065292
Position 10068: 0.001442881090979477
Position 7955: 0.0013627937764101705
Position 10091: 0.001317316421031886
Position 7522: 0.0012503773473814639
Position 277: 0.0012180747592097124
Position 15983: 0.001165577987724843
Position 473: 0.0011117015632937895
Position 15802: 0.0010979610794389937
