Gene = Sept1
index = 965
Annotated 5SS: [   82 14506 14676 15028 15746]
Annotated 3SS: [14414 14588 14903 15610 15838]
SMsplice 5SS: [   82  8696 14240 14506 14676]
SMsplice 3SS: [ 8572 14115 14414 14588 14903]
top_k =  500
Partition function (log Z): -3.418014594259447

Sorted 5' Splice Sites (High to Low Probability):
Position 8696: 0.9931346298821845
Position 82: 0.9315135340672902
Position 14506: 0.9274313112282968
Position 14240: 0.857027048642649
Position 14676: 0.6211663872077265
Position 772: 0.5235757925693941
Position 15028: 0.3671503427251321
Position 3120: 0.25550819785594964
Position 7233: 0.156481631329779
Position 14660: 0.15456254101329536
Position 2918: 0.1374792627066549
Position 14322: 0.07290670203308339
Position 15083: 0.053501229313249785
Position 14961: 0.047355845682643616
Position 5741: 0.032912306416984234
Position 14969: 0.02446385706754491
Position 14510: 0.020414618088236632
Position 14691: 0.01926927590485811
Position 429: 0.014296077994354766
Position 251: 0.012287028964837306
Position 1864: 0.0059061376339424685
Position 14526: 0.005442583002447877
Position 1155: 0.005142785962394787
Position 66: 0.004773546909500091
Position 15448: 0.003493314038880372
Position 3372: 0.0034049215026116164
Position 3115: 0.0029062622888224696
Position 6560: 0.0027941417953706456
Position 12352: 0.0026306014552028496
Position 15274: 0.0024868798045761787
Position 12540: 0.002210290787076795
Position 14480: 0.0021422404957070133
Position 10630: 0.0020089948447262157
Position 14465: 0.0019166521737252647
Position 10641: 0.0018752636587349594
Position 2239: 0.0014878066830137135
Position 5138: 0.0012351425022746358
Position 5516: 0.0008196023872988521
Position 1477: 0.0008044754233477473
Position 14499: 0.0006959717748204878
Position 15746: 0.0005343117212092782
Position 14720: 0.0005003950270007073
Position 8639: 0.000477829151275145
Position 14514: 0.0004394462779315168
Position 595: 0.0004286664347452934
Position 10645: 0.00036261206524543796
Position 568: 0.0003209151153584544
Position 102: 0.0003068723651042404
Position 58: 0.00024371710009890506
Position 86: 0.00018339654521324128
Position 14531: 0.00014927180724289368
Position 576: 0.0001416826107025104
Position 602: 0.00012796892075894427
Position 159: 9.09695263008621e-05
Position 6433: 8.683008898053779e-05
Position 120: 7.700086960675889e-05
Position 55: 7.18549959073861e-05
Position 14736: 5.981715242906234e-05
Position 424: 5.6299375414062193e-05
Position 562: 4.8261333570192285e-05
Position 131: 3.7460723028134804e-05
Position 246: 2.128027641300213e-05
Position 206: 1.869339413426627e-05
Position 650: 1.4259197666100915e-05
