Gene = Fbxo28
index = 404
Annotated 5SS: [  296 11745 15365 23809]
Annotated 3SS: [11634 15225 23612 24332]
SMsplice 5SS: [  296 10787 11745 12032 15365 19528 23809 24422]
SMsplice 3SS: [10555 11634 11842 15225 19467 23659 24332 26126]
top_k =  500
Partition function (log Z): -1.1386519019510675

Sorted 5' Splice Sites (High to Low Probability):
Position 296: 0.9950172364000016
Position 11745: 0.9794176226774404
Position 15365: 0.8869449817688457
Position 24422: 0.8866501862140929
Position 23809: 0.8692809750210051
Position 12032: 0.8432931098958499
Position 19528: 0.6941547132823699
Position 10787: 0.6306350022169809
Position 15697: 0.6124493637573567
Position 20427: 0.5846154059575102
Position 22649: 0.524653318738221
Position 8078: 0.5062227773121305
Position 11540: 0.29232010811036563
Position 26401: 0.18640595115780792
Position 17629: 0.1688909664588068
Position 23076: 0.15349133203896984
Position 15325: 0.1080159494444366
Position 12073: 0.08043425800013046
Position 14638: 0.07960197511143614
Position 2769: 0.06728400920651693
Position 3107: 0.06351656973595489
Position 22639: 0.05888337847486491
Position 9880: 0.052603970017572645
Position 13441: 0.04994304715571703
Position 4190: 0.04728034497271817
Position 6281: 0.039350398213630296
Position 22060: 0.030096391582930423
Position 13952: 0.02326042251046242
Position 10978: 0.01369301264036512
Position 15709: 0.012237738822283862
Position 26370: 0.011888956214698054
Position 24269: 0.010800688884964148
Position 11756: 0.01078112861439448
Position 6308: 0.01003849611964172
Position 10775: 0.010004953264217971
Position 26341: 0.009733712450510421
Position 14659: 0.009389904501694765
Position 5839: 0.008751010260777028
Position 22982: 0.008563658004328265
Position 7161: 0.007503310141829237
Position 8406: 0.005433753150298352
Position 22993: 0.005210724818142391
Position 26352: 0.0051256318466050355
Position 12057: 0.005052791956910819
Position 24459: 0.004207027643113367
Position 14629: 0.004087856868144816
Position 13111: 0.0034589926478321978
Position 12468: 0.003119153633079288
Position 23414: 0.002878265795495622
Position 13230: 0.0028730685341888744
Position 653: 0.002676408115911153
Position 5025: 0.0025680041977946943
Position 13249: 0.002545392399962356
Position 13026: 0.002541520496809626
Position 4111: 0.0025008216900985853
Position 23024: 0.0024009965407478444
Position 2674: 0.0022002990628601565
Position 12584: 0.00207860771382521
Position 4150: 0.002042108150639469
Position 160: 0.0013704786077702719
Position 23538: 0.0011596262455220714
Position 26190: 0.001004571911896547
Position 11956: 0.0009935550000859216
Position 26230: 0.0009763708533090157
Position 15295: 0.0009341666101831573
Position 12515: 0.000901704635868415
Position 12268: 0.0008741484746016795
Position 11993: 0.0008571396139826935
Position 15751: 0.0007098284732151546
Position 24443: 0.0006408609397667379
Position 24401: 0.000603531230354393
Position 11950: 0.0005356124813213934
Position 11725: 0.0004293557429853488
Position 1171: 0.00032503298201581437
Position 236: 0.00019447103288134637
Position 542: 0.00012906453006337313
Position 2232: 0.00010476954097593486
Position 1494: 8.998454216201091e-05
Position 1112: 5.2916551615483704e-05
Position 3563: 3.780152421713548e-05
Position 265: 3.575986773508091e-05
Position 424: 3.563528072278662e-05
Position 96: 3.471409710348084e-05
Position 139: 3.2277138902374265e-05
Position 2423: 3.208048479417717e-05
Position 1709: 2.9468943417236784e-05
Position 1188: 2.4844207056341343e-05
