Gene = Rnasel
index = 904
Annotated 5SS: [  182  2634  3522  5788  6611  9163 10251 11486]
Annotated 3SS: [ 2432  3418  4180  6524  8956 10117 11348 12692]
SMsplice 5SS: [  178  2634  6611 10251]
SMsplice 3SS: [ 2456  6524 10117 11348]
top_k =  500
Partition function (log Z): -2.9150152305193853

Sorted 5' Splice Sites (High to Low Probability):
Position 6611: 0.9898822817660605
Position 10251: 0.8255500066192072
Position 178: 0.7480386376410806
Position 2634: 0.7351057471025797
Position 9163: 0.6480942532737185
Position 4720: 0.49349832024399354
Position 9534: 0.3833762196281311
Position 8994: 0.30442281305280183
Position 11486: 0.24843515841455324
Position 7135: 0.24379394724005798
Position 11507: 0.2183231924098244
Position 2242: 0.2137896626130809
Position 7813: 0.19831084660282708
Position 509: 0.1783154999382541
Position 3522: 0.1705218893118228
Position 3197: 0.1186231577977633
Position 182: 0.11730404634058837
Position 8517: 0.10861296354709304
Position 384: 0.0554362029067722
Position 7988: 0.0487797528243537
Position 11666: 0.045937801802906915
Position 11421: 0.0443599725243505
Position 5515: 0.03586765428293433
Position 6393: 0.033720756618392536
Position 1929: 0.03344375043037184
Position 5013: 0.032215934858420996
Position 2050: 0.027748438505917038
Position 11425: 0.027063786058628074
Position 2863: 0.0268026893757979
Position 10544: 0.025621452838208637
Position 10366: 0.02474196156777961
Position 5365: 0.015014308835532994
Position 10732: 0.013938841780184627
Position 3508: 0.010190785450299259
Position 10164: 0.008965706761653853
Position 6825: 0.008554323665881465
Position 3748: 0.008040913839120162
Position 11648: 0.007099889814714929
Position 5487: 0.006957960513039659
Position 5545: 0.00585955622771817
Position 5494: 0.00570360718821762
Position 8800: 0.00529067324880202
Position 4764: 0.004372167892005238
Position 1758: 0.004162543655830317
Position 199: 0.0036186213423745218
Position 710: 0.0024750190892005395
Position 1678: 0.0024487723748166327
Position 3291: 0.002441121507714747
Position 3816: 0.0022184490699262297
Position 4527: 0.0014746433668472237
Position 11011: 0.0013668081390309367
Position 6593: 0.00135322546809711
Position 2290: 0.0012555453721888933
Position 2460: 0.001255164750731851
Position 1334: 0.0011617581786245914
Position 1738: 0.0010956309555603947
Position 266: 0.0007029076498160066
