Gene = Gpr89
index = 521
Annotated 5SS: [  165  6855  8014 11849 12481 14544 15438 22828 24726 25273 29719 31887
 32870]
Annotated 3SS: [ 6794  7909 11741 12378 14422 15356 22717 24636 25179 29622 31796 32803
 33751]
SMsplice 5SS: [  165  6855  8014 11830 12481 14544 15438 15842 22828 23528 24726 25273
 29719 31887 32870]
SMsplice 3SS: [ 6794  7909 11741 12378 14422 15356 15750 22717 23396 24656 25179 29622
 31796 32803 36649]
top_k =  500
Partition function (log Z): 12.049484280026059

Sorted 5' Splice Sites (High to Low Probability):
Position 32870: 0.9968896005822494
Position 15438: 0.9916278970617862
Position 12481: 0.9904284050234683
Position 165: 0.9606742361251539
Position 29719: 0.9312905305619084
Position 14544: 0.9240653310633088
Position 6855: 0.8807302395160579
Position 24726: 0.8084308546682722
Position 31887: 0.8042889931112344
Position 23528: 0.7902102070591261
Position 22828: 0.7464083655122065
Position 25273: 0.7452777972408094
Position 15842: 0.7381350550627296
Position 8014: 0.666624030031011
Position 11830: 0.5951256517486195
Position 436: 0.5721526214239026
Position 923: 0.45159021317696585
Position 33884: 0.34164094049506416
Position 26437: 0.3230297052022076
Position 18063: 0.25205824089029727
Position 22311: 0.22024615464446998
Position 31722: 0.20724606552740138
Position 23867: 0.2045366366030764
Position 23202: 0.15659349958866015
Position 14246: 0.15510036909562214
Position 23619: 0.14114843989719691
Position 26171: 0.11188963470418367
Position 14952: 0.10364316644766693
Position 30684: 0.09412289404462208
Position 23060: 0.0806076989642128
Position 1313: 0.07436904758371438
Position 3705: 0.07402042954567119
Position 12258: 0.07300179391870487
Position 11882: 0.07110259064546169
Position 32062: 0.06594930376847363
Position 31177: 0.06368180528652626
Position 11849: 0.06097578799667656
Position 35808: 0.05788814997519187
Position 8714: 0.04897550350075774
Position 24824: 0.04753719585298494
Position 25277: 0.04569112073366829
Position 28457: 0.0437789936145081
Position 24047: 0.04317956458726048
Position 32008: 0.04228676818081622
Position 30944: 0.04147602323494779
Position 16181: 0.04043526415242264
Position 15057: 0.03731618807202915
Position 5014: 0.03552952569985428
Position 36418: 0.033535910915368124
Position 18467: 0.03336125122082817
Position 27667: 0.03299447466479273
Position 21154: 0.03296603404733539
Position 22881: 0.03268992769854057
Position 1806: 0.03190493278997266
Position 13001: 0.029829866985695452
Position 34240: 0.0283785190921708
Position 4254: 0.02722550137081121
Position 20902: 0.025629299360349352
Position 32552: 0.025613438032907106
Position 20906: 0.025085015102238397
Position 5648: 0.019863412634896757
Position 30129: 0.019281781424043173
Position 14455: 0.01833851509922925
Position 23837: 0.017602945506509995
Position 33229: 0.016278508063374258
Position 23965: 0.016151916449624045
Position 1016: 0.015148721373768652
Position 33827: 0.014442165995575098
Position 2433: 0.013475974524240281
Position 5518: 0.012672307278905922
Position 18605: 0.012543854927453463
Position 18497: 0.012175473445587687
Position 24733: 0.010749364563150735
Position 34601: 0.010054703670417678
Position 33753: 0.009898838076982976
Position 25050: 0.00960355395171106
Position 31673: 0.009557485836874161
Position 23076: 0.009418737122047455
Position 31380: 0.00887878771885665
Position 32526: 0.008535384573758159
Position 36425: 0.008489288379333715
Position 22822: 0.00736552446412585
Position 3211: 0.007181601645569101
Position 16887: 0.006564703968710693
Position 1890: 0.006241946428749688
Position 34163: 0.005919343286520342
Position 16913: 0.005678987585989873
Position 659: 0.005018309332361364
Position 27254: 0.004623224434107556
Position 23219: 0.004250430982967123
Position 32136: 0.004049533356118404
Position 25470: 0.0038341741710535516
Position 24267: 0.0036484294629229278
Position 15473: 0.0033710247616048528
Position 23961: 0.0031529928492050182
Position 252: 0.0029536840763542335
Position 15617: 0.0025387029340057125
Position 932: 0.0023178184721831274
Position 17870: 0.0022897977601432644
Position 16: 0.0021239366540768256
Position 33526: 0.001482854422663577
Position 14967: 0.0013492076645205508
Position 32019: 0.0012046271021182388
Position 15504: 0.0011976311928217607
Position 17185: 0.000911370822672751
Position 14513: 0.0008897538545943025
Position 458: 0.000857306738901295
Position 483: 0.0007944563751847944
Position 53: 0.0007795436464887516
Position 14861: 0.0007113078519376403
Position 1078: 0.0006074864329237617
Position 18398: 0.0005606794681962154
Position 15495: 0.0005508135206497469
Position 33582: 0.0005286456843377875
Position 33861: 0.0005280119024995441
Position 13321: 0.0005268846891246402
Position 31797: 0.0005188740542028308
Position 746: 0.0005115527565317505
Position 33509: 0.00044740715179591
Position 468: 0.0004438760697819909
Position 36856: 0.00036729393879704193
Position 951: 0.0003315050571181608
Position 14865: 0.0003055176511229977
Position 15820: 0.00026526537602756536
Position 15462: 0.00025802041720855343
Position 61: 0.00016625797385527095
Position 623: 0.00016072173733567833
Position 33865: 0.00013704442790760378
Position 640: 0.0001363376374470285
Position 213: 0.00013280460670433769
Position 15622: 0.00013166071649580675
Position 1395: 0.00012930290664579704
Position 315: 0.00012192875994720938
Position 489: 0.00011332348975557351
Position 27103: 0.00011265587640703441
Position 33488: 0.00010884390187630628
Position 87: 8.663250655666512e-05
Position 1036: 8.514036770600422e-05
Position 15803: 7.055250966079923e-05
Position 233: 4.7422521522902745e-05
Position 1703: 4.704835044264063e-05
Position 927: 3.091637241130831e-05
Position 3848: 3.0883079597539276e-05
Position 1012: 3.0214107682556007e-05
Position 15591: 2.9759682051478166e-05
Position 4379: 2.5033027260858117e-05
Position 407: 2.5004514167445765e-05
Position 556: 1.661822088119977e-05
Position 1643: 1.1572895931329377e-05
Position 1116: 9.925319715427055e-06
Position 256: 6.279543905355648e-06
Position 228: 5.638251395133323e-06
Position 15793: 4.333484513597341e-06
