Gene = Cacybp
index = 199
Annotated 5SS: [ 229 4497 6263 6780 7908]
Annotated 3SS: [4279 6165 6679 7809 9151]
SMsplice 5SS: [ 229 6263 6780 7908]
SMsplice 3SS: [6165 6679 7809 9151]
top_k =  500
Partition function (log Z): -4.2230643631455065

Sorted 5' Splice Sites (High to Low Probability):
Position 6263: 0.9695754084451994
Position 7908: 0.9426813401768404
Position 6780: 0.7682144977091703
Position 229: 0.6443863363825502
Position 7387: 0.32927506910095466
Position 4497: 0.26837352967271516
Position 6441: 0.2663392153424637
Position 9359: 0.1698447138225899
Position 377: 0.12864005014683935
Position 8176: 0.10847660287440913
Position 7309: 0.0973663287876049
Position 787: 0.09269983163997919
Position 412: 0.05680747655871665
Position 96: 0.04877239490881109
Position 130: 0.03528566103082315
Position 3963: 0.032506207370752556
Position 9400: 0.03022379522580135
Position 724: 0.02617485213933647
Position 8555: 0.025624415631716527
Position 7279: 0.0230590670368157
Position 7650: 0.021722901073511342
Position 419: 0.021473369176361685
Position 5244: 0.015085178654832497
Position 8689: 0.014772275127203758
Position 3222: 0.01432015825592253
Position 3390: 0.013494219719567721
Position 384: 0.013353594702425394
Position 8452: 0.01237033603798144
Position 3765: 0.010761438368901468
Position 3451: 0.010674549234843334
Position 7518: 0.01018063252333051
Position 191: 0.009719644621090226
Position 4488: 0.00822769888984532
Position 7882: 0.008141131967512887
Position 6246: 0.007949952347853067
Position 165: 0.007914656731282754
Position 3214: 0.00785185222283957
Position 7275: 0.007304705129514025
Position 783: 0.006955639013523968
Position 4106: 0.005583165890612085
Position 9320: 0.005516835622314372
Position 9260: 0.0054288534685612245
Position 7426: 0.004918915474176085
Position 6914: 0.004570475846623977
Position 6436: 0.002318707982175647
Position 9324: 0.0020433623351053987
Position 235: 0.0017517838439304924
Position 8963: 0.0015036365234632758
Position 6577: 0.001471370653139662
Position 9396: 0.001321724632777356
Position 9005: 0.0012332766272977209
Position 3161: 0.0009000905234726629
Position 7363: 0.0006493482493804083
Position 6696: 0.0004242026248398589
Position 7741: 0.00034751931039252566
Position 49: 0.00032762213353408804
Position 916: 0.0001779790232781241
Position 7328: 0.00015343136145152771
Position 8170: 0.00015069706883367139
Position 592: 0.00013573796659793101
Position 571: 0.00013330511763849596
Position 6225: 0.0001171553685605704
Position 141: 0.00011458930703588863
Position 134: 9.954645462267406e-05
Position 460: 9.733409968073745e-05
Position 3066: 8.26107986410774e-05
Position 8048: 8.175564163276976e-05
Position 3408: 7.350608673011567e-05
Position 3422: 6.905689110254354e-05
Position 86: 5.5153057127545735e-05
Position 565: 4.549270496073943e-05
Position 1566: 4.1444691738702145e-05
Position 8541: 4.1055237490340455e-05
Position 8201: 3.917572522661368e-05
Position 3141: 3.8972031851327605e-05
Position 217: 3.7849400265352766e-05
Position 8160: 3.109383096300988e-05
Position 7912: 2.8011399011233427e-05
Position 355: 2.8006409263254524e-05
Position 3227: 2.760804262748848e-05
Position 65: 2.4495107040787687e-05
Position 437: 1.6685682666684494e-05
Position 431: 1.664866384039287e-05
Position 33: 1.550621501112215e-05
Position 476: 1.0114584661884285e-05
Position 155: 9.438766038692352e-06
Position 357: 7.748737478436693e-06
Position 7940: 6.333795776751611e-06
Position 7919: 6.1139952839162035e-06
Position 60: 5.947787851286672e-06
