Gene = Ankzf1
index = 125
Annotated 5SS: [ 518 2125 2784 3097 3553 3789 4222 4510 5965 6217 6485 6706]
Annotated 3SS: [2017 2680 2902 3439 3640 3992 4353 5483 6104 6316 6619 6903]
SMsplice 5SS: [ 262  463 2125 2784 3553 3789 6217 6485 6706]
SMsplice 3SS: [ 367 2017 2680 3439 3640 6104 6316 6619 6903]
top_k =  500
Partition function (log Z): 10.74349004743916

Sorted 5' Splice Sites (High to Low Probability):
Position 6217: 0.9951472107517559
Position 6485: 0.9833500488339538
Position 3789: 0.944762480855432
Position 2125: 0.8734017869653748
Position 262: 0.7775400670478894
Position 3553: 0.7542310068211976
Position 2784: 0.6828121939820363
Position 463: 0.5423082669593856
Position 4222: 0.41099612100229255
Position 518: 0.33051417233432784
Position 6706: 0.32199936285045144
Position 5965: 0.2867605028855629
Position 4510: 0.24980594609354648
Position 6762: 0.2145604438046695
Position 3573: 0.2053704618287541
Position 5010: 0.11546352259677264
Position 2145: 0.09107969388811028
Position 1930: 0.06993728076277603
Position 5742: 0.031547514489697386
Position 170: 0.028892853058407348
Position 4611: 0.018944518829728748
Position 5024: 0.018841996868592177
Position 1078: 0.01854934339556768
Position 4455: 0.014636336241901209
Position 3727: 0.014563041848595823
Position 6732: 0.011823080694247298
Position 4932: 0.011529714076264108
Position 5994: 0.010335955768604087
Position 3031: 0.009802190955165341
Position 6457: 0.009552409789983285
Position 137: 0.008705938637414718
Position 5946: 0.007664616923469767
Position 5573: 0.007533532648076242
Position 2864: 0.007266887320499657
Position 2181: 0.0057891922127326035
Position 4262: 0.004396861777137006
Position 156: 0.004226429323936573
Position 3316: 0.0037578693928093745
Position 133: 0.0036965230555167502
Position 3101: 0.0036815704723178176
Position 4215: 0.003547623660747815
Position 4410: 0.0029876297872642537
Position 3537: 0.002894010209365779
Position 5696: 0.0028532645256526146
Position 598: 0.0028263612083128256
Position 2153: 0.002745252374508563
Position 3248: 0.002735977385961821
Position 1107: 0.002729077264678826
Position 3074: 0.0023058488590284067
Position 2267: 0.0021122911704474583
Position 3162: 0.002047616517408906
Position 3187: 0.001996314584753407
Position 2857: 0.0017660354851502793
Position 58: 0.0016132293585202483
Position 1899: 0.0014896948359885386
Position 118: 0.0014017203405053572
Position 143: 0.0013887500998380387
Position 1954: 0.0012146637222981184
Position 716: 0.0012089115100136429
Position 5616: 0.0011832860251572012
Position 230: 0.001149082178012476
Position 113: 0.001143070172604994
Position 4082: 0.000866845923808268
Position 503: 0.000840964643801758
Position 3812: 0.0007191455595726284
Position 6471: 0.0007002338622024341
Position 1096: 0.0006920692457945689
Position 1949: 0.0006823647014198785
Position 4585: 0.0006812481684387458
Position 409: 0.0005696628566408433
Position 1851: 0.0005583718979066123
Position 198: 0.000498003801235312
Position 146: 0.0004555606465966493
Position 2167: 0.00042972950710317917
Position 4658: 0.00041481569261515167
Position 131: 0.0004091504209566927
Position 12: 0.00035509578638304303
Position 1468: 0.0003493267345158816
Position 319: 0.00034003051868359516
Position 386: 0.00033891941458681233
Position 372: 0.0003379600436922264
Position 638: 0.00031910784055388627
Position 1480: 0.0003131913363487399
Position 526: 0.00030617434902652793
Position 1835: 0.0002842120484516259
Position 1673: 0.00025705039695318944
Position 61: 0.00025423536327815025
Position 927: 0.0002218939170208927
Position 3489: 0.00022117688941860567
Position 1494: 0.00021271673436139271
Position 634: 0.00020193568916782555
Position 2509: 0.0001966615439958897
Position 6869: 0.00019272032170640878
Position 897: 0.00018443706285564899
Position 70: 0.00014898246508375585
Position 2187: 0.00014658513564491654
Position 4053: 0.00012418879922280817
Position 5285: 0.00012292241226515105
Position 4025: 0.00011513073684240009
Position 7002: 0.00011229481506889904
Position 512: 0.00010927099464916455
Position 252: 0.00010557501982065031
Position 6692: 0.0001039394246702288
Position 1231: 0.00010264381474688725
Position 562: 0.00010059219697553891
Position 1000: 9.081351013858488e-05
Position 1604: 9.023474955966918e-05
Position 1072: 9.022196979340867e-05
Position 6699: 8.618901176843033e-05
Position 1693: 8.278468542522836e-05
Position 1793: 7.8376901674693e-05
Position 286: 7.620890471101253e-05
Position 4217: 7.44842230574529e-05
Position 1065: 7.402779592470395e-05
Position 4374: 7.125879307981456e-05
Position 26: 7.01949991883484e-05
Position 192: 6.741078322842902e-05
Position 1505: 6.648198529946065e-05
Position 4462: 6.588300803604738e-05
Position 1187: 6.016589776485452e-05
Position 151: 5.520191293565894e-05
Position 68: 5.148805526705422e-05
Position 959: 4.16597658976532e-05
Position 32: 3.536217843238028e-05
Position 34: 3.1413292902559024e-05
Position 48: 2.94250905693278e-05
Position 29: 8.184083862585311e-06
Position 6497: 7.913691612902824e-06
Position 567: 1.1771991975721876e-06
Position 417: 7.58181572931645e-07
Position 339: 4.0447550537484065e-07
Position 329: 4.0344087284956325e-07
Position 779: 3.801655352106476e-07
Position 342: 3.053807082847e-07
Position 355: 2.601735892758023e-07
Position 806: 2.113865491472455e-07
Position 675: 1.355889820088952e-07
Position 537: 3.5305998609162383e-08
Position 572: 2.9734809693357675e-08
Position 420: 2.5738111781496652e-08
Position 6750: 2.3513724082957827e-08
Position 6837: 1.9618840697449328e-08
Position 6602: 1.4227344674609906e-08
Position 6798: 1.3009937489602562e-08
Position 6788: 4.614465874130839e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2017: 0.9393081209453551
Position 6104: 0.9284531650307468
Position 3640: 0.924093263394642
Position 6316: 0.9185152623837602
Position 3439: 0.6992891499647895
Position 367: 0.6895357376868119
Position 6619: 0.6880783127002903
Position 2680: 0.5857001181657706
Position 6903: 0.5706814205803789
Position 4353: 0.2869547177031321
Position 5897: 0.25600425881368205
Position 4162: 0.24629120724604692
Position 7037: 0.1973908139814394
Position 3408: 0.1890255453215216
Position 4909: 0.14329572760354506
Position 6287: 0.0674785327492334
Position 3920: 0.0640806544504084
Position 5483: 0.05745055194606209
Position 1824: 0.05665389608992435
Position 2759: 0.047393478419589914
Position 6136: 0.044760972494540655
Position 3449: 0.044045715468023654
Position 4098: 0.036390055790019055
Position 7104: 0.03517368061320691
Position 3992: 0.03268245711902563
Position 2628: 0.03162859964899554
Position 3481: 0.02886966521230645
Position 3643: 0.022550539216920438
Position 4104: 0.021634966011068138
Position 1929: 0.021309466791601048
Position 6835: 0.021223022209617633
Position 5595: 0.018363501004665318
Position 242: 0.016900469125050867
Position 896: 0.01609992880441281
Position 2609: 0.01581882131370665
Position 2902: 0.015384866008590981
Position 6935: 0.012054480961890213
Position 2071: 0.011752549434544733
Position 5993: 0.010037049043801732
Position 6355: 0.009080293671707994
Position 3952: 0.008552710080708261
Position 1758: 0.00810947782792178
Position 6139: 0.0071436430373759685
Position 2682: 0.006696906989821263
Position 3145: 0.0063982363274965245
Position 5598: 0.006310915318020206
Position 5656: 0.006277377737751372
Position 6793: 0.005047408139971213
Position 5455: 0.004581353521683687
Position 4214: 0.0039052138036315535
Position 1875: 0.003869244369986983
Position 6113: 0.0036870087278047838
Position 3955: 0.0036562296514299746
Position 6750: 0.003343331741583504
Position 3645: 0.0031574735633485237
Position 2020: 0.0025264422405036732
Position 3617: 0.0025215328306678617
Position 2915: 0.0025203942341344796
Position 221: 0.0022977569855822085
Position 1009: 0.0020770975086769434
Position 3458: 0.0020508059958065147
Position 861: 0.0020291943831088444
Position 4931: 0.002023209441738366
Position 3454: 0.0019782832206830117
Position 1600: 0.001908238929153776
Position 6655: 0.0018920199096566937
Position 6323: 0.0017672707443819678
Position 6992: 0.0017039286956261022
Position 778: 0.001621905772021966
Position 6852: 0.0015473688178576153
Position 1772: 0.0015416478271747824
Position 6621: 0.0014456517310559574
Position 517: 0.0013450430393976078
Position 2734: 0.001262746373253895
Position 3648: 0.0012536023675526723
Position 7119: 0.0012021911089392999
Position 3692: 0.0011786894087377187
Position 2684: 0.001160939302997702
Position 379: 0.0011060962623140069
Position 1353: 0.0010319515400851432
Position 4120: 0.0009714479074669159
Position 2923: 0.0009200422493380449
Position 1603: 0.0009108090692697355
Position 6338: 0.0009035689500998677
Position 2740: 0.0008918369012411824
Position 2883: 0.0007555146061340766
Position 436: 0.0007487588413378618
Position 1957: 0.0007417479386249532
Position 614: 0.000737733239141768
Position 3085: 0.0006808869461753827
Position 2575: 0.0006058670606866474
Position 4031: 0.0005880730644490413
Position 3939: 0.0005791772775705768
Position 3958: 0.0005790079291752226
Position 6542: 0.0005724119800622915
Position 1845: 0.0005715420210909481
Position 6796: 0.0005565372260279795
Position 6692: 0.000529903451077262
Position 3716: 0.0005291165056624631
Position 3191: 0.0005228431321191697
Position 6376: 0.00047028430634423455
Position 4827: 0.0004698011959346637
Position 835: 0.00044117059989559593
Position 2566: 0.00043896672056189487
Position 3551: 0.0003905026223166453
Position 1727: 0.0003250437732720612
Position 319: 0.000310301156804085
Position 6379: 0.00028149497982397914
Position 3609: 0.00027518574428886096
Position 3839: 0.00025055401535350205
Position 6406: 0.00023248006278372364
Position 4038: 0.00021677721079017834
Position 4281: 0.00021425775324312627
Position 6635: 0.0001824266656742547
Position 2209: 0.0001703528167433088
Position 6548: 0.00016963824460046662
Position 7063: 0.00016789855898621329
Position 3730: 0.00016732697261985925
Position 2634: 0.00016716734860475804
Position 6623: 0.00016357099144155755
Position 3051: 0.00016110192572193303
Position 6563: 0.0001486631825650173
Position 2695: 0.00014853315865168327
Position 560: 0.00013548980414989528
Position 3624: 0.00012410283510055475
Position 5166: 0.00012292241226515103
Position 6346: 0.00011280449883406071
Position 6363: 0.00010857008239678761
Position 2089: 0.000107458613033239
Position 337: 0.00010452244003782241
Position 3707: 9.032143839018523e-05
Position 7076: 8.968937612729191e-05
Position 6471: 8.721634092841777e-05
Position 322: 8.495003319796196e-05
Position 2109: 8.132041410374221e-05
Position 2381: 7.528770653533355e-05
Position 1016: 7.25201841874443e-05
Position 4053: 7.190187211967284e-05
Position 1577: 6.388345059946784e-05
Position 339: 6.094728411828228e-05
Position 668: 5.71683502764638e-05
Position 4184: 4.831459135009726e-05
Position 4679: 4.6495300410838425e-05
Position 1175: 4.521380954353503e-05
Position 2223: 4.5016911944230773e-05
Position 3306: 4.427135351192458e-05
Position 2395: 4.271517685550079e-05
Position 3230: 3.325338965111566e-05
Position 2022: 3.222023291942519e-05
Position 7065: 2.8952430484384816e-05
Position 2100: 2.833152900179631e-05
Position 2447: 2.1450858388260994e-05
Position 4359: 1.6950320311255793e-05
Position 1898: 1.6322941561399354e-05
Position 4410: 1.3997811686277458e-05
Position 2770: 1.3960316399907002e-05
Position 4394: 1.32620827352449e-05
Position 6669: 9.508125640224422e-06
Position 3750: 8.778639256350355e-06
Position 146: 6.886385069647706e-06
Position 391: 6.853372947907337e-06
Position 159: 6.557656204483374e-06
Position 143: 5.413989279086938e-06
Position 6662: 3.955574246394945e-06
Position 386: 3.2848575164765455e-06
Position 93: 2.0127704422562484e-06
Position 258: 1.1762656367309983e-06
Position 2549: 6.798545689567664e-07
Position 397: 5.917447373257455e-07
Position 942: 4.593332297211153e-07
Position 458: 4.129746693104069e-07
Position 687: 2.477972982627414e-07
Position 588: 2.343654820698669e-07
Position 267: 1.7041888119077022e-07
Position 6699: 1.5795090010661378e-07
Position 472: 9.477378173217205e-08
Position 118: 8.108551147401692e-08
Position 6716: 7.570684807312623e-08
Position 549: 1.8539365130162152e-08
Position 111: 1.1761480076814729e-08
Position 107: 5.98794307859708e-09
Position 125: 3.390719339806809e-09
Position 98: 3.0899602294346563e-09
Position 483: 9.123985194989892e-10
Position 274: 6.497138349342871e-10
