Gene = 1700028K03Rik
index = 16
Annotated 5SS: [   89  4504  6442  9294 11137 11560]
Annotated 3SS: [ 4409  6233  9199 10967 11480 14364]
SMsplice 5SS: [   89  4504  9294 11560]
SMsplice 3SS: [ 4409  9199 11480 12163]
top_k =  500
Partition function (log Z): -5.8589007171551115

Sorted 5' Splice Sites (High to Low Probability):
Position 4504: 0.9999570920127824
Position 89: 0.8878698143437364
Position 11560: 0.8537752541075955
Position 9294: 0.47362049430408937
Position 11137: 0.43219946960655736
Position 9242: 0.22542725693366966
Position 9541: 0.15903615898367654
Position 685: 0.12435992096947275
Position 6442: 0.08640916712045818
Position 696: 0.08216776894117431
Position 9247: 0.07842800816478811
Position 4338: 0.056134172350455584
Position 410: 0.03868122389419895
Position 248: 0.03585912653010618
Position 8883: 0.031341483971393226
Position 8899: 0.026827761533562512
Position 7616: 0.02526706137828851
Position 3137: 0.024950841100512832
Position 12933: 0.016480119646690168
Position 496: 0.01643794702501986
Position 13300: 0.015530042582027023
Position 297: 0.014023412845059242
Position 2833: 0.012438279056567948
Position 2369: 0.011114589041584699
Position 7331: 0.010515194111121588
Position 5120: 0.009303809282589195
Position 1595: 0.007941979204536582
Position 910: 0.00792864345943992
Position 12976: 0.006794422247740676
Position 5077: 0.006761875456151547
Position 404: 0.006749696535506746
Position 147: 0.006322006244207918
Position 10768: 0.005980317729421625
Position 382: 0.0052898536740618885
Position 7690: 0.0049918390602499635
Position 7993: 0.004856309478221792
Position 3146: 0.004758095796711591
Position 454: 0.004489643287576386
Position 6725: 0.004323750970770477
Position 3243: 0.003910160618645204
Position 3007: 0.0038868317129466035
Position 447: 0.002957024199052156
Position 10489: 0.002450121669333725
Position 8355: 0.0023738183396002062
Position 1498: 0.002105794969363426
Position 2932: 0.0017816051094622406
Position 765: 0.0016857800945265316
Position 5117: 0.0016662195978927926
Position 1341: 0.0013108484436359844
Position 12237: 0.001309403070676504
Position 546: 0.0012744657076837653
Position 3141: 0.0012629536894249267
Position 13501: 0.0011052233430981306
Position 9346: 0.0009508208670609747
Position 4069: 0.0009083333319829122
Position 12767: 0.0006287995529538444
Position 11623: 0.00040903637958234493
Position 5159: 0.000403421431139547
Position 500: 0.00036832888591404044
Position 8680: 0.00019448401171315275
Position 4168: 0.0001797527505474678
Position 108: 0.00016436003618795748
Position 124: 0.00010900691817303578
Position 154: 8.761863523682725e-05
Position 245: 7.206143253391943e-05
Position 84: 6.884596330511056e-05
Position 111: 5.756694780100626e-05
Position 133: 4.9581681500381754e-05
Position 195: 4.2812048304107583e-05
Position 969: 3.188181634823634e-05
Position 252: 2.258122301664608e-05
Position 371: 1.9310614344219197e-05
Position 5471: 1.3826587413039203e-05
Position 4778: 1.0923356289336572e-05
Position 306: 1.075724041521498e-05
Position 269: 1.0389926777705023e-05
Position 261: 1.0208809325988359e-05
Position 493: 8.210834230937225e-06
Position 65: 6.66769024024407e-06
Position 4512: 6.577381739608854e-06
Position 4804: 6.3495332180523246e-06
Position 7193: 6.055344509355862e-06
Position 700: 5.453714146052216e-06
Position 254: 4.556849189151316e-06
Position 93: 4.0700660449653485e-06
Position 4584: 4.052229533301764e-06
Position 2794: 2.9739311138244503e-06
Position 152: 2.7858824521616894e-06
Position 4780: 2.6320265068246956e-06
Position 137: 2.3864955157413388e-06
Position 4647: 2.153680920802894e-06
Position 705: 1.9971152053153875e-06
