Gene = Tomm7
index = 1132
Annotated 5SS: [ 191 2452]
Annotated 3SS: [2402 4332]
SMsplice 5SS: [ 191 2452 4957]
SMsplice 3SS: [2402 4880 5034]
top_k =  500
Partition function (log Z): -8.250456324770404

Sorted 5' Splice Sites (High to Low Probability):
Position 2452: 0.8797103564514949
Position 191: 0.7247804957942109
Position 4957: 0.5086575103027848
Position 620: 0.08517451934768878
Position 91: 0.07363649850699124
Position 893: 0.06123666874649318
Position 4656: 0.059739659228223475
Position 809: 0.04481586918144251
Position 1255: 0.044152161737154916
Position 75: 0.034967404682990325
Position 2186: 0.029969157138737133
Position 178: 0.029249554586298864
Position 231: 0.02885791701767231
Position 536: 0.02650682027781685
Position 2307: 0.025012921125420834
Position 1531: 0.023075211423293492
Position 195: 0.013257060384841528
Position 2503: 0.011355481951257587
Position 4970: 0.009068875980735058
Position 1017: 0.008157826096283719
Position 4561: 0.005167649084264749
Position 4394: 0.0046825703018000655
Position 365: 0.0043807850356992846
Position 235: 0.003636367115904161
Position 82: 0.00353786035803026
Position 544: 0.0034690398506072103
Position 4506: 0.0032947530248639456
Position 147: 0.00319577220660605
Position 804: 0.002835075220352018
Position 511: 0.0028253027656770895
Position 515: 0.0023904291598481338
Position 4124: 0.0023685813896365347
Position 2989: 0.0023486662730748905
Position 45: 0.0017151954404794147
Position 4450: 0.0015425660243354139
Position 2722: 0.0012145213278961604
Position 4945: 0.0010418518632634322
Position 4923: 0.001014483033688336
Position 1057: 0.0009288497943636081
Position 702: 0.0008591254462818387
Position 51: 0.0007572309684806582
Position 1527: 0.0006993744364421749
Position 2070: 0.0005435611296719768
Position 4597: 0.0005133382974225558
Position 1021: 0.0004721279647050298
Position 2102: 0.000452622311819204
Position 682: 0.0004384647293086697
Position 602: 0.0003116762101055767
Position 500: 0.0002450354784193193
Position 246: 0.00022200482898213447
Position 1010: 0.00021660488234028784
Position 240: 0.0001991066391819307
Position 1241: 0.00019420190071051512
Position 48: 0.00019009045141754616
Position 644: 0.000189589417377926
Position 79: 0.0001782428416339969
Position 2570: 6.568567063990441e-05
Position 370: 4.789692665044938e-05
Position 346: 3.321534912135593e-05
Position 1079: 2.688493070070159e-05
Position 413: 2.0664794840732594e-05
Position 450: 1.49539602245742e-05
Position 294: 7.370472912052824e-06
Position 685: 4.394215187515415e-06
Position 3933: 3.5305412633108007e-06
Position 316: 2.572716940242207e-06
Position 379: 2.4826541291369423e-06
Position 574: 2.282518599822993e-06
Position 368: 1.930934545563378e-06
Position 66: 1.3206689970528267e-06
Position 443: 1.2912436531509272e-06
Position 54: 8.160782271902692e-07
Position 297: 7.636729911617177e-07
Position 525: 1.6174245257902074e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2402: 0.9250497339094771
Position 5034: 0.46638946751096066
Position 4880: 0.3373255302683588
Position 4861: 0.2928654362690459
Position 4332: 0.1360500957468127
Position 514: 0.09909001897861655
Position 5061: 0.09142894702084578
Position 1164: 0.042859013925182265
Position 2920: 0.031346342900242595
Position 3476: 0.030320085495736372
Position 2096: 0.025271502852896064
Position 808: 0.023772591732641193
Position 1329: 0.018439356390474587
Position 4123: 0.01833276043282429
Position 2125: 0.015267483010300582
Position 4589: 0.013966925301377298
Position 3080: 0.01380513829532512
Position 4867: 0.013520025453644884
Position 4393: 0.013198727136523952
Position 2220: 0.012164334901163486
Position 4350: 0.011581033943718297
Position 2032: 0.011506864812528212
Position 496: 0.010949229011140016
Position 644: 0.010563540555540131
Position 4218: 0.009255126185191065
Position 664: 0.008561272221426462
Position 272: 0.0068878330488712355
Position 2777: 0.006565009613660409
Position 5212: 0.005323618987554576
Position 2288: 0.005215496881761534
Position 4778: 0.005106486391112704
Position 5104: 0.0038300562043319403
Position 3679: 0.0036047387771944244
Position 4888: 0.0034388981031423724
Position 3906: 0.003273035110346663
Position 3339: 0.0031395554470770603
Position 3727: 0.0026071465053052753
Position 994: 0.002236491507983145
Position 1373: 0.0021256566852539713
Position 2957: 0.0021109400994026393
Position 955: 0.0019851219166679345
Position 4835: 0.0019099726706210073
Position 5120: 0.0019094907007840257
Position 1178: 0.0017950520716256164
Position 3500: 0.001764436056067764
Position 1051: 0.0017602241077167614
Position 727: 0.001546213334285927
Position 612: 0.0014675388697926004
Position 519: 0.001403886719580243
Position 2165: 0.001400215239965908
Position 3124: 0.0013897845768836463
Position 650: 0.0011401313756718133
Position 3254: 0.0011020886578595407
Position 3635: 0.0011010296050612458
Position 2609: 0.001095318774781177
Position 702: 0.001078381741462997
Position 2800: 0.0010349925784640583
Position 4594: 0.0009644780777487293
Position 877: 0.0008964821307389614
Position 1344: 0.0008611097512984776
Position 2381: 0.0008216298586506686
Position 4406: 0.0008132739160431963
Position 4035: 0.0007246294623504437
Position 3631: 0.0006741200449071476
Position 449: 0.0006480514670809458
Position 766: 0.0006432692702890875
Position 3095: 0.0006324190990165861
Position 2750: 0.0005386058439451417
Position 2341: 0.0005376100027054214
Position 3472: 0.0004803530992925979
Position 4689: 0.0004643498520701285
Position 2916: 0.00045186934044991536
Position 5068: 0.00042607300258447583
Position 829: 0.000408804713488782
Position 3650: 0.00040152283779483293
Position 2845: 0.000395111574282599
Position 4448: 0.00034805678653717845
Position 4013: 0.00033618614093945096
Position 2451: 0.0003306487851600565
Position 5117: 0.0003237084302424707
Position 1473: 0.0003069828832396198
Position 998: 0.0002746722963238745
Position 5049: 0.00025965505204753167
Position 880: 0.0002487325416923434
Position 1079: 0.00021909290647206743
Position 3757: 0.0002161732725024318
Position 3846: 0.00021054785933327744
Position 1325: 0.00020868446311322206
Position 1636: 0.00017555292760304436
Position 1198: 0.00016543042287068188
Position 2686: 0.00014368706427223354
Position 3076: 0.00013385361681879853
Position 2862: 0.0001310737802706353
Position 3186: 0.0001257069110074058
Position 3741: 0.00012428162592598103
Position 2720: 0.00012190343267422174
Position 3146: 9.22038500914115e-05
Position 2872: 7.837251933791093e-05
Position 2832: 7.238365066317628e-05
Position 2544: 5.324541473234455e-05
Position 977: 5.2623043963711057e-05
Position 1530: 3.106792683307612e-05
Position 312: 2.7087866385329273e-05
Position 1114: 1.8639516045010647e-05
Position 2420: 9.83380699163397e-06
Position 964: 8.785313028972927e-06
Position 566: 7.405150526419292e-06
Position 670: 5.205258981654276e-06
Position 543: 3.5376568203410194e-06
Position 835: 2.9755383388563436e-06
Position 816: 2.2093019492009043e-06
Position 428: 2.036019538611995e-06
Position 468: 1.450829319928667e-06
Position 346: 1.3320769359120116e-06
Position 424: 1.2213091862515249e-06
Position 472: 1.0659777760168944e-06
Position 356: 8.225068674208976e-07
Position 709: 3.028495152347335e-07
Position 138: 2.2731626158876491e-07
Position 438: 1.8797902689129175e-07
Position 223: 1.8017447568894254e-07
Position 525: 1.5567787949876393e-07
Position 819: 1.2936632197928867e-07
Position 368: 7.105816020248456e-08
Position 195: 6.738908290538947e-08
Position 147: 5.91436976959543e-08
Position 129: 8.923421359498225e-09
Position 379: 8.59616011244303e-09
Position 126: 8.175927296596656e-09
