Gene = 9130230L23Rik
index = 73
Annotated 5SS: [   76  3054  3402  4081 14000 14448]
Annotated 3SS: [ 2845  3307  3829 13860 14367 15751]
SMsplice 5SS: [   76  3054  3430 13339 14000 14448]
SMsplice 3SS: [ 2845  3307 13191 13860 14367 14520]
top_k =  500
Partition function (log Z): -8.046776083468531

Sorted 5' Splice Sites (High to Low Probability):
Position 3430: 0.9813073810131958
Position 76: 0.8460371516011961
Position 14448: 0.7034895639673474
Position 13339: 0.676924524262169
Position 3054: 0.6329232801472772
Position 14000: 0.38440104964042576
Position 2726: 0.22821025042261744
Position 3019: 0.21443952779806935
Position 4081: 0.11928729807368656
Position 14146: 0.11333324009254997
Position 2780: 0.09026281695165932
Position 14188: 0.07140804482644038
Position 136: 0.05127053322296809
Position 364: 0.04818347339836909
Position 316: 0.04226325310308053
Position 14431: 0.028395143187344492
Position 2908: 0.021071674279413102
Position 14613: 0.010415665439245195
Position 4547: 0.01034729252435822
Position 2977: 0.009847287740115427
Position 831: 0.009394524788507665
Position 419: 0.007544720995406289
Position 10506: 0.005593693621871166
Position 13429: 0.003621395508499201
Position 13316: 0.003163548130361773
Position 298: 0.0023562997876642395
Position 3506: 0.0022334242687282713
Position 2165: 0.0020753671403003987
Position 2784: 0.0018202943763233092
Position 2993: 0.0016283696317662337
Position 2256: 0.0015995154951473252
Position 2949: 0.001404360290449059
Position 2320: 0.0013809696047948786
Position 22: 0.0012058529672654534
Position 909: 0.0009361540119038353
Position 1196: 0.0007453885785689245
Position 3425: 0.0007328696737984346
Position 330: 0.0005570812972837748
Position 2203: 0.00045072593900713146
Position 3606: 0.0004111878976573571
Position 2739: 0.00037284474496458356
Position 2956: 0.00032575073537838967
Position 431: 0.00031666362737612903
Position 2318: 0.00029656891282786075
Position 2922: 0.0002803709383754657
Position 2160: 0.0002610365992399687
Position 3882: 0.0002588257763096505
Position 2328: 0.00024632073398083484
Position 36: 0.00023123332164922558
Position 781: 0.00019532938573851378
Position 811: 0.00016091457913511835
Position 2806: 0.0001448251876152283
Position 1458: 0.00012707420296332851
Position 101: 0.00012621414376152223
Position 4885: 0.00010612293649053207
Position 2825: 0.00010410134940617366
Position 2232: 8.838685550237078e-05
Position 423: 8.412705846986063e-05
Position 1422: 5.819751228972266e-05
Position 3370: 5.4632025944409545e-05
Position 6083: 5.373286836893057e-05
Position 1469: 5.165847233109401e-05
Position 3486: 5.139488652305245e-05
Position 5047: 3.8825553652015356e-05
Position 3464: 3.7514239399102844e-05
Position 3039: 3.628203308998192e-05
Position 4634: 3.273939061849541e-05
Position 3308: 2.299874737978252e-05
Position 3339: 2.233901237272161e-05
Position 3354: 2.0563389551095936e-05
Position 4429: 1.9944052781404458e-05
