Gene = Pomp
index = 836
Annotated 5SS: [  231  2190  8323  9053 12199]
Annotated 3SS: [ 2091  8261  8950 12104 15002]
SMsplice 5SS: [  231  2190  9053 12199]
SMsplice 3SS: [ 2091  8950 12104 15002]
top_k =  500
Partition function (log Z): -0.16905123876505623

Sorted 5' Splice Sites (High to Low Probability):
Position 9053: 0.9891316976465078
Position 2190: 0.9772482690746443
Position 12199: 0.9175434416862733
Position 231: 0.7091060500280592
Position 8323: 0.4490712750248582
Position 11455: 0.3094503378452981
Position 3448: 0.2981382899891493
Position 1407: 0.2785037989113954
Position 14038: 0.20428515166680014
Position 11979: 0.19223559968997606
Position 11862: 0.1718851393241591
Position 376: 0.15581366750860928
Position 6250: 0.13512359512745992
Position 14046: 0.12292042756583704
Position 5816: 0.12072865114557137
Position 14105: 0.10843619195320835
Position 1785: 0.09168452126458351
Position 8045: 0.0885743154801732
Position 11796: 0.08505493729592307
Position 810: 0.07894898764825531
Position 14523: 0.06202548036759067
Position 168: 0.061470420967555325
Position 1402: 0.05114538787842769
Position 11634: 0.047932884119454205
Position 14906: 0.03885588682867985
Position 12244: 0.035914465207889476
Position 12335: 0.03400784544033239
Position 14411: 0.03217632217377685
Position 12326: 0.02389989888476041
Position 10007: 0.02222344542414406
Position 11871: 0.021842695736061603
Position 11656: 0.016624409881654985
Position 14639: 0.015924209870324876
Position 2258: 0.015914951563535406
Position 12891: 0.015286216718337462
Position 627: 0.01465061964351821
Position 11459: 0.013849177954061329
Position 14859: 0.013581233353482694
Position 1804: 0.01269876835147291
Position 1113: 0.012133888726643012
Position 198: 0.011888616443025446
Position 14426: 0.011438628604666028
Position 264: 0.01134963374855067
Position 1329: 0.01121272384904148
Position 9495: 0.008524214263065584
Position 141: 0.007461086770678981
Position 10342: 0.007068464285250893
Position 1109: 0.00601890834783889
Position 14281: 0.005978811470962661
Position 235: 0.0058805591585946015
Position 14538: 0.005626195628364873
Position 472: 0.005527302348711133
Position 510: 0.0053780869112308735
Position 11390: 0.004878705313311913
Position 1281: 0.004674286508934822
Position 10993: 0.0042680272895990025
Position 298: 0.004226224027014654
Position 12905: 0.004225399365670531
Position 7723: 0.0037043726870523517
Position 4601: 0.003618853857741494
Position 14121: 0.0035696822695671948
Position 575: 0.0034269222918479735
Position 800: 0.0033726819135032273
Position 1389: 0.0031876366924374956
Position 618: 0.002682561801243046
Position 175: 0.002628992981816248
Position 273: 0.002372247009670056
Position 1847: 0.00218978024406171
Position 2388: 0.0020230529008682364
Position 15207: 0.0019665750574285952
Position 9287: 0.0019168218071715303
Position 1981: 0.0017599331507975272
Position 10491: 0.0017573214723709105
Position 1740: 0.001504883284382434
Position 2616: 0.0014855910310068296
Position 14775: 0.0012947891249181867
Position 317: 0.0011555999159898417
Position 602: 0.0010985068487848527
Position 604: 0.001030548206095173
Position 559: 0.0009546634366020807
Position 1659: 0.0009295693103087598
Position 593: 0.000872605589803031
Position 842: 0.0008304966894048763
Position 1974: 0.0007666365079430057
Position 12621: 0.0006083227501808828
Position 1289: 0.0002903791464947728
Position 834: 0.0002522246202838116
Position 15027: 0.00022462763894151832
Position 308: 6.302316729966914e-05
Position 347: 4.824906404207398e-05
Position 147: 1.567849645136972e-05
