Gene = Sertm1
index = 970
Annotated 5SS: [151 781]
Annotated 3SS: [  615 16049]
SMsplice 5SS: [  151   781 11372 17626]
SMsplice 3SS: [  615 11330 17531 18104]
top_k =  500
Partition function (log Z): -13.109693314956688

Sorted 5' Splice Sites (High to Low Probability):
Position 11372: 0.7763471487418112
Position 781: 0.605911277358468
Position 5918: 0.5250980811536236
Position 151: 0.4623976707420716
Position 985: 0.38328464114466143
Position 1943: 0.30616691527834194
Position 5970: 0.18758000596290733
Position 7207: 0.07948069595216561
Position 5220: 0.05346709497789032
Position 14270: 0.051611441732181774
Position 7313: 0.04951927098348596
Position 868: 0.0413750325229929
Position 5196: 0.0313748735491687
Position 63: 0.024871024179406086
Position 4217: 0.023440373504197174
Position 6613: 0.016645518483887248
Position 9712: 0.014404455287497514
Position 12870: 0.012424378844792732
Position 3224: 0.010824716057556236
Position 209: 0.010658144216854591
Position 11750: 0.00974559026326069
Position 1266: 0.00973408201344525
Position 6146: 0.008505194231542482
Position 1227: 0.008109428342713934
Position 184: 0.007601904312269576
Position 2599: 0.007589806284237077
Position 1239: 0.006892703402435922
Position 1297: 0.006733255864197379
Position 201: 0.004960167499162544
Position 551: 0.0037316623703333406
Position 6681: 0.0027346043640116805
Position 4224: 0.0024497706965531784
Position 3450: 0.0024356033183103704
Position 4315: 0.0022073642221642586
Position 503: 0.0017332816328278027
Position 540: 0.0015227551586787188
Position 163: 0.0010235664405386588
Position 254: 0.0009926840333969586
Position 80: 0.0009197906321446351
Position 491: 0.0008595057553818736
Position 94: 0.000858059357067761
Position 133: 0.0007524622957097197
Position 482: 0.0006626172758963058
Position 378: 0.0005944510830151066
Position 1016: 0.000537314801358643
Position 1021: 0.0005182253706982965
Position 588: 0.00041937944941182015
Position 244: 0.00040970906779056897
Position 30: 0.00032830176692183786
Position 438: 0.0002863146344761575
Position 558: 0.00021070912528287373
Position 3720: 0.00016527848919907942
Position 581: 0.00014202808883508644
Position 97: 9.927708561972705e-05
Position 1047: 6.865924653053017e-05
Position 1075: 4.412330922193243e-05
Position 590: 4.3265339238543215e-05
Position 819: 3.851070633511533e-05
Position 3915: 3.119510936176975e-05
Position 576: 2.162151126459043e-05
Position 83: 1.1761947122504629e-05
Position 678: 6.000773990138498e-06
Position 1011: 3.7430173867951807e-06
Position 574: 3.5767265619392474e-06
Position 319: 2.9768343728069647e-06
Position 1028: 2.6919699082950228e-06
Position 1154: 2.062808687688651e-06
Position 673: 2.0062042845096934e-06
Position 665: 1.8166068337161469e-06
Position 638: 1.7640694337040508e-07
Position 690: 6.168229932682992e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11330: 0.8889811411067671
Position 5877: 0.5655407168939302
Position 14216: 0.451603896813727
Position 615: 0.3637630804609307
Position 14486: 0.2268077762966368
Position 5849: 0.15166351365324557
Position 1836: 0.14732854254681146
Position 18104: 0.12724504779503237
Position 856: 0.10947948348892277
Position 5152: 0.07851752079102912
Position 7176: 0.07719166832284029
Position 1878: 0.06824022549216936
Position 1898: 0.04985656089496224
Position 16049: 0.04161389356696589
Position 4106: 0.028678601483603315
Position 1534: 0.027999864217076315
Position 647: 0.027363341682048733
Position 11512: 0.025539245294879692
Position 6513: 0.022673278853012457
Position 1171: 0.022162623291921583
Position 6984: 0.02186414164953051
Position 17259: 0.020394446377019242
Position 6936: 0.020120878318439808
Position 9610: 0.014404455287497514
Position 12014: 0.012950642523252487
Position 12819: 0.012424378844792775
Position 906: 0.012173340020068394
Position 6131: 0.01148081926868167
Position 11485: 0.011457328667182048
Position 7122: 0.010624486772199506
Position 861: 0.009308981444671328
Position 750: 0.00907822693430027
Position 13411: 0.008658263410638689
Position 1226: 0.007713525689767754
Position 638: 0.006697117281701958
Position 5087: 0.0064454802164670725
Position 2485: 0.005846113746772638
Position 3128: 0.0049261329584208945
Position 939: 0.004077741895704793
Position 1903: 0.003863966714701284
Position 351: 0.0037291041112508536
Position 966: 0.003580987678952285
Position 1691: 0.003142710909880906
Position 10260: 0.0030074694743056633
Position 867: 0.0029892466174198137
Position 13020: 0.0029510457608354825
Position 3159: 0.002543646454850855
Position 946: 0.002311590700426462
Position 3295: 0.002056522150736939
Position 3209: 0.00204875477399265
Position 913: 0.001996831850907212
Position 690: 0.0018163597591102536
Position 1883: 0.0015654928938448236
Position 3092: 0.0014469581566705172
Position 941: 0.0011593265520479874
Position 2442: 0.0010318322129930187
Position 587: 0.0009479671277060906
Position 1126: 0.0009228330101471522
Position 1183: 0.0007771574877272875
Position 11878: 0.0007291669771615653
Position 7968: 0.0007268626409167825
Position 2522: 0.0007226987126700675
Position 764: 0.0005857408356792522
Position 2859: 0.00046463426888945693
Position 10770: 0.00045432125396204225
Position 6106: 0.00042819344322078483
Position 841: 0.00041671742454854887
Position 3580: 0.0002992546311288414
Position 919: 0.0002544508735887414
Position 6551: 0.0002485172455672039
Position 6065: 0.00022644752247129107
Position 895: 0.00014461583961848147
Position 6300: 0.0001233139938790862
Position 5275: 0.00010375093573494054
Position 825: 9.785910776700845e-05
Position 6775: 8.036891335592014e-05
Position 1501: 7.16619739263079e-05
Position 785: 6.224770008331112e-05
Position 7553: 5.721221528024354e-05
Position 1185: 5.698608599992767e-05
Position 823: 4.318116766032594e-05
Position 540: 3.951972054408993e-05
Position 2341: 3.911149368317372e-05
Position 4741: 3.6840213451368003e-05
Position 6611: 3.173417353519637e-05
Position 2673: 2.7581297513631114e-05
Position 755: 2.7528818691153815e-05
Position 6040: 2.4810569578984846e-05
Position 1977: 2.3724025051019376e-05
Position 4719: 2.314656216391219e-05
Position 3783: 2.0301884440807624e-05
Position 1141: 1.9411295979333732e-05
Position 4154: 1.6501770885892728e-05
Position 1046: 1.345018341878582e-05
Position 1373: 1.1940796102100843e-05
Position 2822: 1.1506272520181627e-05
Position 1154: 1.125817460440894e-05
Position 1020: 1.0464614949985643e-05
Position 242: 8.037471533515246e-06
Position 503: 6.724944814939656e-06
Position 421: 5.676385503214829e-06
Position 2273: 5.265254218184818e-06
Position 1189: 4.485499382824187e-06
Position 432: 4.297172179208461e-06
Position 520: 4.2147676205795464e-06
