Gene = AC151602.1
index = 85
Annotated 5SS: [ 156  515  774 1459]
Annotated 3SS: [ 343  608 1339 1672]
SMsplice 5SS: [ 156 1459]
SMsplice 3SS: [1339 1672]
top_k =  500
Partition function (log Z): -0.2604453110719094

Sorted 5' Splice Sites (High to Low Probability):
Position 156: 0.8735315910910891
Position 1459: 0.7213726375277435
Position 515: 0.45762238269788824
Position 774: 0.29832633431596467
Position 1484: 0.26280782073742753
Position 843: 0.21011180593995885
Position 1106: 0.07380527874352853
Position 171: 0.020401151510225226
Position 905: 0.018323150288053543
Position 544: 0.014489341719264172
Position 552: 0.008210374119612975
Position 1764: 0.006296778908727738
Position 63: 0.00413048624023169
Position 1078: 0.0030378057013227652
Position 965: 0.0015530039152338092
Position 1005: 0.0014581394538513157
Position 894: 0.0013537432621547399
Position 925: 0.0012996592682506765
Position 661: 0.0011801860394122846
Position 1446: 0.0010454880796958756
Position 1704: 0.0008083276335650192
Position 797: 0.0006861236716179027
Position 1147: 0.0006127784760312986
Position 1023: 0.00048129472924215305
Position 837: 0.0003837004075479002
Position 1488: 0.000382371784647996
Position 696: 0.0003050419504435524
Position 249: 0.00020357207259729814
Position 230: 0.0001878225630543667
Position 7: 0.0001617089488280155
Position 1796: 0.00015137165761145175
Position 499: 0.00012812929034868064
Position 520: 0.00012795082224656429
Position 706: 0.00011871913559900666
Position 164: 0.00011104497215651343
Position 677: 0.00010763466982513055
Position 919: 0.00010560956071517587
Position 350: 6.834359457821352e-05
Position 307: 5.871644231246668e-05
Position 1519: 4.302563514566415e-05
Position 1842: 3.979732286607833e-05
Position 1000: 3.9265893146717965e-05
Position 131: 3.50649609013295e-05
Position 1067: 3.1816175343010295e-05
Position 913: 2.1785422605230608e-05
Position 435: 1.892853635584917e-05
Position 1826: 1.770101921576051e-05
Position 1753: 1.4911155615630765e-05
Position 235: 1.25845004423683e-05
Position 302: 1.0289326911560594e-05
Position 973: 8.999195213803188e-06
Position 105: 7.610999465431245e-06
Position 633: 6.7894988573543685e-06
Position 380: 6.543560631421061e-06
Position 605: 5.209378517532484e-06
Position 371: 4.9501451649864116e-06
Position 631: 3.960129917129634e-06
Position 41: 3.77966020158892e-06
Position 257: 3.3041586779576317e-06
Position 409: 2.3646453682943923e-06
Position 343: 2.3056051026540806e-06
Position 204: 4.919045195479606e-07
Position 444: 2.736936610311149e-07
Position 280: 2.417365562484644e-07
Position 1467: 6.307950848153055e-08
Position 1391: 4.6829217662796474e-08
Position 1508: 3.3261826427251705e-08
Position 1596: 1.2207812017005462e-08
Position 311: 8.516225855263165e-10
Position 241: 2.1974267599257438e-11
Position 206: 3.1830905102525553e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1339: 0.9935991941556328
Position 1672: 0.893274624313211
Position 723: 0.39715882086466126
Position 371: 0.22042179978441712
Position 608: 0.18612491639090964
Position 343: 0.054184181187743354
Position 1697: 0.054060498786453866
Position 390: 0.022278767953199125
Position 409: 0.020085100346534723
Position 451: 0.018039717772309317
Position 248: 0.012391565184294486
Position 1560: 0.010956911540306279
Position 1793: 0.010501866470152778
Position 427: 0.007746906964455115
Position 457: 0.006916233258032155
Position 656: 0.00614985697841804
Position 773: 0.005800877645858565
Position 1826: 0.00497007786218961
Position 254: 0.004816930169697103
Position 277: 0.004691021730371755
Position 1581: 0.004106243777472016
Position 613: 0.004011980915486337
Position 355: 0.004011749515351432
Position 1930: 0.0034012995470322697
Position 387: 0.003379004027241604
Position 1391: 0.002899651827331769
Position 1526: 0.0026672498912762633
Position 1005: 0.002141739913004528
Position 380: 0.002135828794586138
Position 1568: 0.001982961061417767
Position 1585: 0.0015376180557327575
Position 1897: 0.0014863512798473726
Position 1878: 0.0014125166856354461
Position 1360: 0.0011957121411291939
Position 955: 0.0009925145908866806
Position 957: 0.0009506611579136861
Position 923: 0.0009343900254059916
Position 1773: 0.0009105728391484984
Position 725: 0.0008805296862678785
Position 1535: 0.0008324294221040508
Position 286: 0.000795451579693394
Position 1037: 0.0007780480912150443
Position 731: 0.000749889548495389
Position 704: 0.0006432144272626042
Position 1717: 0.0005341221674230028
Position 1602: 0.000494389125133766
Position 897: 0.0004641385321180059
Position 509: 0.0003639478886491642
Position 1062: 0.00035083725111706334
Position 1294: 0.0003040582236446685
Position 480: 0.0003010428320574878
Position 738: 0.00027866408748954493
Position 616: 0.0002652052896342213
Position 1978: 0.00024712170839855525
Position 953: 0.00024565105167900786
Position 1074: 0.00023165628324253062
Position 1730: 0.0002031395417211216
Position 223: 0.00020219238939097939
Position 661: 0.00019961278853729213
Position 842: 0.00017446839060559238
