Gene = 2310030G06Rik
index = 34
Annotated 5SS: [  95 4276 5241]
Annotated 3SS: [4237 5175 5786]
SMsplice 5SS: [  95 5241]
SMsplice 3SS: [5175 5993]
top_k =  500
Partition function (log Z): -5.42190618974912

Sorted 5' Splice Sites (High to Low Probability):
Position 95: 0.8825962455989986
Position 5241: 0.8746550713547327
Position 1016: 0.4009977872420263
Position 4276: 0.35126255374173804
Position 281: 0.246071291474498
Position 4381: 0.19305655309055225
Position 527: 0.183178226637882
Position 6209: 0.1543240534235272
Position 268: 0.11280385332517119
Position 494: 0.09016963759081299
Position 5864: 0.05312425205740667
Position 5376: 0.04599847992411558
Position 431: 0.04083679832925464
Position 5875: 0.03408091873529233
Position 435: 0.030194889927703524
Position 4378: 0.027287953377410072
Position 680: 0.0260287134482441
Position 3339: 0.01818023129510294
Position 5051: 0.016407305004232257
Position 112: 0.014586145586455325
Position 5901: 0.01014105623388356
Position 5810: 0.007811236574339486
Position 5042: 0.0041642074305687105
Position 5008: 0.003375921892053498
Position 585: 0.003303652883475903
Position 2507: 0.0029484139831786466
Position 5247: 0.002808541655164672
Position 812: 0.0023184280303936654
Position 6214: 0.0022291304525203764
Position 205: 0.0014737607034911201
Position 788: 0.00140439982024799
Position 6032: 0.001233320747775745
Position 2722: 0.000981671681828777
Position 424: 0.0009795636040712055
Position 131: 0.00080424077533325
Position 469: 0.0007883615570161005
Position 99: 0.000729087078666141
Position 173: 0.0007067650776566526
Position 220: 0.0006561970405778275
Position 499: 0.0006531183454218338
Position 198: 0.00052449041301105
Position 6030: 0.0002747628521015178
Position 294: 0.0002594798157105002
Position 652: 0.0002256367172003857
Position 727: 0.00020958124959288192
Position 740: 0.00011364034249058551
Position 410: 8.767337846001775e-05
Position 709: 4.946981657583491e-05
Position 258: 4.301149198204609e-05
Position 134: 3.9014796538013976e-05
Position 707: 3.55875584733235e-05
Position 632: 2.5169803855270182e-05
Position 722: 2.4709578300183914e-05
Position 82: 2.216771919129323e-05
Position 515: 1.85497284421364e-05
Position 388: 1.2935314670458488e-05
Position 177: 8.205636054371551e-06
Position 5281: 4.6737413921300094e-06
Position 377: 2.4044787649751124e-06
Position 393: 1.6898797725762433e-06
Position 23: 1.189710371433018e-06
Position 450: 1.1260703449957587e-06
Position 439: 2.409516450289966e-07
Position 442: 2.0163222592998475e-07
Position 503: 1.847023466526106e-07
Position 497: 1.0012237828941435e-07
Position 597: 1.4681687805934897e-08
Position 417: 5.141096622608063e-11
Position 453: 4.0906233093493376e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5175: 0.914116440575751
Position 5993: 0.7079477619873279
Position 4237: 0.5441977564553867
Position 204: 0.3111928882255253
Position 5786: 0.30947931687780805
Position 908: 0.2909335473630074
Position 353: 0.28434773146267045
Position 787: 0.10524914629621278
Position 6422: 0.03950792256569909
Position 6428: 0.0384395752249293
Position 6531: 0.03274740111495366
Position 4914: 0.03259883182100823
Position 584: 0.03146122378647432
Position 4039: 0.02950006085153604
Position 6308: 0.022743637942887026
Position 5318: 0.01779603798828656
Position 5937: 0.016825778173733083
Position 6374: 0.016480612011232756
Position 423: 0.013989834214385946
Position 3223: 0.00952526236456681
Position 3254: 0.008130379780466334
Position 6748: 0.006729420860203872
Position 5339: 0.005495468929988745
Position 6135: 0.005199274316555637
Position 6631: 0.005046609600688311
Position 6344: 0.004532622714249638
Position 6517: 0.003836243342394555
Position 649: 0.0038251014368860512
Position 5268: 0.003798944033880203
Position 5843: 0.0031655528930844157
Position 6694: 0.002507430053708119
Position 5354: 0.002279907186951979
Position 5524: 0.0021610161142295386
Position 6005: 0.0018244207903424722
Position 6549: 0.0016779797270567902
Position 5711: 0.001606137091270949
Position 2396: 0.001499592823884784
Position 2381: 0.0014488211592938597
Position 5955: 0.0014059669091939047
Position 474: 0.0013075504000580852
Position 158: 0.0010828835295191802
Position 6469: 0.0010035206593936993
Position 6503: 0.0007701889107835302
Position 5967: 0.0007083156454950531
Position 5471: 0.0006442272705458251
Position 393: 0.0006262847911679757
Position 6591: 0.000623054419468176
Position 5846: 0.0005560531053367717
Position 228: 0.0005293565220671306
Position 3078: 0.0005245891500697951
Position 2629: 0.0005212780149976272
Position 2019: 0.0004135688321646344
Position 956: 0.0004038653758297425
Position 2744: 0.00032933828222378946
Position 1392: 0.00029232960524345163
Position 2591: 0.00027640369669565255
Position 6664: 0.00022484816919130055
Position 2643: 0.0002224647972469547
Position 213: 0.00017200110360334514
Position 876: 0.00017189830763712186
Position 210: 0.00016461842395090422
Position 4858: 0.00013691633575740712
Position 246: 0.00013079276542337143
Position 1396: 5.359795721734613e-05
Position 162: 4.6176334202429924e-05
Position 592: 3.3714983937014035e-05
Position 2228: 2.8935019163042372e-05
Position 1736: 1.898396899592411e-05
Position 435: 1.3806728748364635e-05
Position 289: 1.3578602688002782e-05
Position 798: 1.3159182354343508e-05
Position 967: 8.423892486742308e-06
Position 439: 6.333864544073138e-06
Position 169: 4.245138002141637e-06
Position 250: 2.068093792461726e-06
Position 766: 1.935375272358548e-06
Position 215: 1.8585323746094823e-06
Position 217: 1.7659692330585609e-06
Position 844: 6.005191004098205e-07
Position 477: 4.932912916612544e-07
Position 377: 7.844510203629157e-08
Position 265: 6.958022527309318e-08
Position 256: 5.790010007819982e-08
Position 488: 2.8020126034678666e-08
Position 369: 2.0098341682671076e-08
Position 482: 6.332878780884026e-09
Position 267: 3.4992472552823752e-09
Position 111: 9.3382201898744e-10
Position 102: 5.685483207425339e-10
Position 258: 5.564606154128259e-10
Position 152: 2.448835749271958e-10
Position 117: 1.810580728209728e-10
Position 99: 9.228469606321655e-12
Position 652: 3.71019725161821e-12
