Gene = Mn1
index = 684
Annotated 5SS: [4442]
Annotated 3SS: [37173]
SMsplice 5SS: [222]
SMsplice 3SS: [37173]
top_k =  500
Partition function (log Z): -27.73231767896733

Sorted 5' Splice Sites (High to Low Probability):
Position 222: 0.7711204723803611
Position 1841: 0.29257206764099725
Position 3284: 0.24385481535305706
Position 2129: 0.22400788911775976
Position 7608: 0.20018316432629002
Position 234: 0.18345841476742636
Position 5844: 0.1386100371317461
Position 4088: 0.10091545728482872
Position 8767: 0.07861701979618976
Position 320: 0.04303527393997582
Position 3455: 0.035181092916733554
Position 3068: 0.020239946070992897
Position 4442: 0.01874143348006755
Position 3791: 0.017393371083336974
Position 3811: 0.015428352153085849
Position 3589: 0.008031335383535959
Position 1653: 0.007938719385568463
Position 5624: 0.006618123518686044
Position 2516: 0.006535378277495091
Position 4995: 0.006012457574811991
Position 1094: 0.005673321977972816
Position 7041: 0.004986774111554103
Position 3526: 0.0034028213328191454
Position 1914: 0.0020827370770204914
Position 1678: 0.0020666627482403524
Position 486: 0.0020562646187736863
Position 1570: 0.001527245087860673
Position 1516: 0.0010444558613431944
Position 722: 0.00041861037467072937
Position 1136: 0.00038787352081293423
Position 1387: 0.0003521743981187363
Position 1795: 0.0001666246891318779
Position 1682: 0.00012441588527186616
Position 1538: 8.953843311205877e-05
Position 515: 7.23494702674594e-05
Position 1508: 5.946867837217801e-05
Position 1004: 2.8695166548133245e-05
Position 773: 1.139567467815524e-05
Position 634: 3.448950655592716e-06
Position 574: 2.640469420578025e-06
Position 87: 1.5993577457330029e-06
Position 133: 1.4335491861108838e-06
Position 392: 1.1213265008050463e-06
Position 339: 7.268362754312492e-07
Position 593: 1.4044564896704161e-07
Position 1079: 6.686616550786889e-08
Position 1082: 2.3186309753342063e-08
Position 103: 1.1885965358063707e-08
Position 170: 1.0979296597912048e-08
Position 123: 7.871586086537255e-09
Position 503: 3.131768944889253e-09
Position 380: 3.0149475358886725e-10
Position 667: 1.8082164607002346e-10
Position 370: 1.472333636044052e-10
Position 421: 4.03970869727501e-11
Position 602: 7.544702078959624e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10440: 0.44734971800268214
Position 7564: 0.2713066488200752
Position 3168: 0.2057332656124391
Position 5670: 0.15848815864133733
Position 1998: 0.14359764680185513
Position 4010: 0.12328860480616287
Position 8638: 0.10781638659739907
Position 1752: 0.10280100413591971
Position 6955: 0.0940770980785227
Position 1755: 0.09021920250602809
Position 1734: 0.05620523588420482
Position 3222: 0.045050484435908325
Position 3405: 0.039148632992927375
Position 5729: 0.03724823746604475
Position 2204: 0.036336718121455065
Position 9001: 0.0331809695206589
Position 7740: 0.027435463955418325
Position 1995: 0.0271463883621627
Position 5763: 0.026803954940996105
Position 3562: 0.025144057938440757
Position 1973: 0.025032931506733917
Position 2081: 0.02435150979936045
Position 2229: 0.020558390412732993
Position 9523: 0.01899716036245825
Position 4775: 0.01743927154826302
Position 2932: 0.014969302420219297
Position 8375: 0.014532546952191607
Position 1620: 0.013391387671242228
Position 2167: 0.013041819223017294
Position 5513: 0.012432307383064488
Position 3729: 0.01187553440133534
Position 1352: 0.011376116989978284
Position 4324: 0.010687304489256335
Position 1731: 0.010014547507368929
Position 8593: 0.008626276822154262
Position 2724: 0.008107597794732043
Position 4051: 0.007880931159949285
Position 1556: 0.007333823740009343
Position 1722: 0.007085878996875488
Position 2259: 0.0049356802923668
Position 1767: 0.004754297040409157
Position 6181: 0.004504516901456982
Position 3280: 0.004320778358977862
Position 4231: 0.004158141712008981
Position 1592: 0.003950755567880068
Position 1623: 0.0037289163064717634
Position 2689: 0.003481142790154764
Position 1770: 0.0028665784111056754
Position 3182: 0.0027511981631572744
Position 7113: 0.002581952080211897
Position 2250: 0.0023700513190410303
Position 1980: 0.0022945031552834673
Position 1370: 0.002267417660064943
Position 376: 0.002193086562198908
Position 2019: 0.002061007560989298
Position 3219: 0.0019634153982546186
Position 944: 0.0017902961115027285
Position 391: 0.0017105050215220244
Position 1483: 0.001579714043018385
Position 3755: 0.0015659932456829797
Position 6757: 0.0015342242831827653
Position 1872: 0.0015014412756841527
Position 3655: 0.0014663102788347751
Position 6451: 0.0014371762012622572
Position 1008: 0.001392981023087102
Position 1773: 0.0013741379458915163
Position 2965: 0.0010217782673595734
Position 2262: 0.0009377277404127077
Position 1227: 0.0009213394406795096
Position 1933: 0.0008960733615854597
Position 3485: 0.0008844632314905804
Position 2784: 0.0007668546449927085
Position 4879: 0.0007291149126515973
Position 1803: 0.000671254080499319
Position 2364: 0.000556514877632909
Position 4733: 0.0005387716547334566
Position 2896: 0.0005321135891238552
Position 964: 0.0005174464733847926
Position 4710: 0.0005167393488412682
Position 2910: 0.0005049996103057328
Position 1696: 0.0004909179026567834
Position 1011: 0.0004756732491011953
Position 1706: 0.00043836275696462914
Position 1174: 0.00040673824904848016
Position 2010: 0.00040518589086965557
Position 1632: 0.0003864054931119672
Position 828: 0.00037749614516569506
Position 1515: 0.0003706971517637942
Position 1093: 0.0003681724562218213
Position 2086: 0.0003175047950797867
Position 1605: 0.00030536593390047566
Position 1836: 0.00028670642263691983
Position 975: 0.0002379420667008835
Position 1839: 0.00021801001936581194
Position 722: 0.00017766200464703442
Position 1596: 0.0001253925825310212
Position 1447: 0.00012461851475153353
Position 598: 0.00011113934658932206
Position 1256: 9.720026999373504e-05
Position 1558: 8.078988411011379e-05
Position 1050: 8.002029299157514e-05
Position 455: 6.985786534765561e-05
Position 1022: 6.781084606379196e-05
Position 1671: 6.0327251392349815e-05
Position 1488: 5.490654877061984e-05
Position 881: 5.441591762239597e-05
Position 1408: 5.0791384339049975e-05
Position 2055: 3.783570102363787e-05
Position 921: 2.735190146870818e-05
Position 753: 1.726660714194751e-05
Position 1652: 1.6806272564057033e-05
Position 1308: 1.4955349950942028e-05
Position 981: 1.3882135506141996e-05
Position 1564: 1.2435071206293082e-05
Position 1935: 9.244121651706532e-06
Position 574: 5.930106449222932e-06
Position 777: 3.1031592508008192e-06
Position 954: 2.655374019692179e-06
Position 514: 2.628918290298187e-06
Position 1234: 2.4853810569369225e-06
Position 462: 2.3608535886668833e-06
Position 317: 2.170130908518833e-06
Position 1033: 2.1447883631524228e-06
Position 799: 1.3247954883535128e-07
Position 761: 3.7684518967628464e-08
Position 809: 1.7499606006551507e-08
Position 296: 2.4246237130068653e-09
Position 483: 1.4081005184784223e-09
Position 319: 3.032062204892401e-10
Position 528: 2.9010235008419177e-10
Position 578: 2.672013406608387e-10
