Gene = Nsl1
index = 767
Annotated 5SS: [  242  2223  7090  8202 17526]
Annotated 3SS: [ 2143  6958  8146 17457 19139]
SMsplice 5SS: [  242  6388  7090 12251 17526]
SMsplice 3SS: [ 6224  6958 12093 17457 17696]
top_k =  500
Partition function (log Z): -9.471622366642206

Sorted 5' Splice Sites (High to Low Probability):
Position 12251: 0.9518589076297665
Position 7090: 0.9447597540120318
Position 6388: 0.8003142706433131
Position 242: 0.7928236549508593
Position 2223: 0.6233905862715333
Position 17526: 0.5988958165572349
Position 4158: 0.36085562970643925
Position 11692: 0.3159910008168883
Position 11696: 0.2767337483440922
Position 8118: 0.2702375772576046
Position 8202: 0.2572016475506992
Position 15222: 0.23252212388005206
Position 4358: 0.190178854988801
Position 5819: 0.1783771844602899
Position 8343: 0.15234926707379595
Position 5763: 0.13852680023451283
Position 893: 0.09724975477481479
Position 238: 0.09646060108858043
Position 11652: 0.07818983430333624
Position 11898: 0.06678435196657076
Position 9686: 0.06559226359199785
Position 5596: 0.05887639495163358
Position 420: 0.05362347170349343
Position 4566: 0.0436276988340327
Position 659: 0.04197522248267517
Position 7890: 0.03736668530101155
Position 623: 0.0371160506741814
Position 4467: 0.03263503385382216
Position 1464: 0.029343236323494445
Position 119: 0.026194471511014103
Position 7834: 0.020356339051368043
Position 17875: 0.011333325364128613
Position 4234: 0.011197743463857721
Position 143: 0.010656821958315969
Position 619: 0.010269570931226709
Position 2387: 0.008995330495304212
Position 864: 0.007592451582350373
Position 6791: 0.0064665513683967975
Position 6852: 0.005918830723493564
Position 4198: 0.005491410394918806
Position 6874: 0.005179503716768432
Position 6887: 0.004363765174149061
Position 1586: 0.0037809586190681605
Position 6433: 0.003361092628654759
Position 2614: 0.0033604358870690473
Position 444: 0.0032336869276171107
Position 12215: 0.003087933052053106
Position 6470: 0.0029434072498794716
Position 163: 0.002725071482251973
Position 209: 0.0025775210401577362
Position 1271: 0.0021227334260310905
Position 7978: 0.0020434241579061997
Position 676: 0.001843062984421058
Position 4216: 0.0007155607045593582
Position 262: 0.0006170857874952013
Position 152: 0.0005930499629393809
Position 5635: 0.0003006465792699947
Position 384: 0.00016788038919247265
Position 168: 0.00011444637013330172
Position 424: 7.469198678281505e-05
Position 473: 7.061124614672645e-05
Position 683: 6.918984696476445e-05
Position 35: 5.6989962404290057e-05
Position 2227: 5.686171562179638e-05
Position 302: 4.394475511705487e-05
Position 453: 4.382816321252601e-05
Position 396: 2.8630413891507342e-05
Position 194: 2.8050971110394556e-05
Position 663: 1.6048637275396637e-05
Position 487: 4.277191468523505e-06
Position 176: 3.7093586819049644e-06
Position 373: 1.9173263359971418e-06
Position 451: 1.4399966711942694e-06
Position 29: 6.889402987674473e-07
Position 17: 4.4811024785376384e-07
Position 833: 1.3679888028382472e-07
Position 824: 1.0881996036658473e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12093: 0.9687469318159104
Position 6958: 0.9293586829583397
Position 6224: 0.8066187705218477
Position 17457: 0.7162065740696152
Position 11575: 0.6888333802555335
Position 2053: 0.34845506166557505
Position 4068: 0.2793964868742733
Position 2143: 0.2665805510399146
Position 5694: 0.26487650140537017
Position 4276: 0.25316983694506184
Position 17696: 0.229537855195575
Position 7957: 0.22017119933434975
Position 8146: 0.2006538824269272
Position 15116: 0.17490070661412624
Position 18290: 0.14612490181615975
Position 20562: 0.1237496202604434
Position 8201: 0.12102826013414321
Position 4042: 0.0791647638695471
Position 753: 0.07798263455120708
Position 19139: 0.07088390369926231
Position 7741: 0.06436019358956128
Position 563: 0.0584213180892468
Position 15140: 0.054595136434991004
Position 5505: 0.04875555449093392
Position 20758: 0.043449278665018055
Position 11796: 0.0402449975044054
Position 18370: 0.039924930845468984
Position 9624: 0.03970261230887759
Position 18334: 0.03040678432614026
Position 5471: 0.030405310469362984
Position 7937: 0.028723177035056818
Position 9543: 0.027486935046913998
Position 14010: 0.02746402692050122
Position 6758: 0.02536772136950123
Position 519: 0.02524460647048515
Position 8008: 0.024498386346758067
Position 18689: 0.0244679106891326
Position 8275: 0.022288085579302005
Position 7960: 0.021940622331805756
Position 8149: 0.02121262088969059
Position 5786: 0.020643770645996557
Position 13585: 0.0189530643504152
Position 4100: 0.016208591079663243
Position 14965: 0.015980808196157752
Position 12118: 0.01578639563441757
Position 18684: 0.014091522980015793
Position 16666: 0.012116749227073667
Position 1268: 0.011277053311019348
Position 1391: 0.011036394873641976
Position 12603: 0.009517699050516335
Position 14220: 0.00936107030884951
Position 2301: 0.009181618839637997
Position 3877: 0.008625004498289486
Position 16635: 0.008083668446297107
Position 16410: 0.0077087420222873675
Position 5750: 0.007463699763045075
Position 11571: 0.007284899870557878
Position 11836: 0.00674630786935199
Position 7898: 0.006488495162505696
Position 1422: 0.006413713265039426
Position 6973: 0.006244774185952804
Position 798: 0.005756197169578067
Position 6843: 0.00505307998030243
Position 8152: 0.004959683453403992
Position 15591: 0.004401825461090074
Position 4322: 0.003641989258954941
Position 316: 0.0032217717708914787
Position 568: 0.00319424420788327
Position 4201: 0.003178273815137871
Position 1356: 0.0031387220662669247
Position 2103: 0.0029470901376792372
Position 14928: 0.002914630396687371
Position 1781: 0.002713671315839388
Position 5555: 0.002681181383124261
Position 181: 0.0026764731696366983
Position 12568: 0.002460277747737118
Position 12950: 0.002223019224308081
Position 12533: 0.002197888203529535
Position 2347: 0.0021491780715017263
Position 306: 0.002112649513567293
Position 7661: 0.00184829908378007
Position 14021: 0.0016931681144314982
Position 13676: 0.0016319501778518444
Position 12679: 0.0015959387981066668
Position 1217: 0.0015774492441485355
Position 804: 0.0015524149716725534
Position 7592: 0.0015089372338918479
Position 12645: 0.001435343182331591
Position 12513: 0.0013767923746911355
Position 5620: 0.001255008067873238
Position 13194: 0.0012398472118614228
Position 763: 0.0012079373219976346
Position 822: 0.0010142995310450707
Position 400: 0.0009994372350698043
Position 7828: 0.000992569507921421
Position 2164: 0.0009630219380168403
Position 273: 0.0009613401400062786
Position 605: 0.0009606208081420438
Position 2092: 0.0008475754534076727
Position 12814: 0.0007981526266530766
Position 6654: 0.0007843200075347009
Position 1310: 0.0007821209620808262
Position 14925: 0.0007644222523307917
Position 3801: 0.0006778035608269479
Position 478: 0.0006166444370829247
Position 8246: 0.0006075938303921132
Position 7813: 0.000591778032333126
Position 2535: 0.0005845709086539614
Position 12739: 0.00047299444085491726
Position 1483: 0.00041794145597511754
Position 353: 0.00036716256002122165
Position 4103: 0.00036422383239239454
Position 9236: 0.0003629617512406375
Position 8075: 0.0002872378988158747
Position 3893: 0.0002749582122832495
Position 1955: 0.0002301090302981468
Position 2188: 0.0002265547738441678
Position 1838: 0.00021626925894834004
Position 1969: 0.0002080753255497837
Position 12451: 0.0001727180354970351
Position 2573: 0.00011974343073701667
Position 2358: 0.00011573026061563829
Position 2024: 0.00011566610535923589
Position 333: 0.00010368049159774334
Position 1521: 9.468368602815987e-05
Position 1173: 7.780455753462757e-05
Position 1271: 6.681229357696822e-05
Position 523: 6.275162183827031e-05
Position 434: 5.9294485675788003e-05
Position 2454: 5.61153670706695e-05
Position 437: 5.086070595792236e-05
Position 7164: 5.009690052477392e-05
Position 7467: 4.7792068985393663e-05
Position 2324: 4.7145808088851e-05
Position 8432: 3.462813970534985e-05
Position 1914: 3.378032343568066e-05
Position 238: 2.5785262970942773e-05
Position 874: 2.424005655975112e-05
Position 8918: 2.0382043450754183e-05
Position 7414: 8.463866928475754e-06
Position 1814: 5.3145742743636e-06
Position 2011: 4.450350732110922e-06
Position 410: 3.951281094776722e-06
Position 1898: 3.523720112005256e-06
Position 497: 3.480950085875922e-06
Position 184: 3.4738763452160556e-06
Position 205: 3.03121737559084e-06
Position 440: 2.085237935349578e-06
Position 966: 1.4523107485644902e-06
Position 1230: 1.1099416556466918e-06
Position 640: 9.96410660022527e-07
Position 833: 9.309789639719009e-07
Position 769: 8.635524542352381e-07
Position 358: 6.457710485829547e-07
Position 136: 6.034730314900852e-07
Position 1078: 5.769109625222373e-07
Position 772: 5.715933125146673e-07
Position 586: 5.306605203821987e-07
Position 12039: 4.6437042218850365e-07
Position 107: 4.276703387197739e-07
Position 575: 3.7201074468882933e-07
Position 580: 3.683074050254821e-07
Position 366: 3.6385454371069165e-07
Position 847: 2.6647828259757614e-07
Position 629: 2.1914220664512342e-07
Position 1397: 1.1712698865367198e-07
Position 217: 1.1238882164174166e-07
Position 1025: 1.0166849374507229e-07
Position 109: 4.7668597761434705e-08
Position 373: 8.033547709498529e-09
Position 809: 7.662633775954554e-09
Position 843: 7.253253997529677e-09
Position 138: 6.6225845515839374e-09
Position 119: 1.7260853732939079e-09
Position 82: 5.818721345125034e-10
Position 152: 7.851947658608723e-11
Position 95: 6.338390392326142e-11
Position 160: 5.701739344995803e-11
Position 92: 2.4878760765480025e-11
