Gene = 4930523C07Rik
index = 52
Annotated 5SS: [  370 26420]
Annotated 3SS: [26315 30646]
SMsplice 5SS: [  370   642 26420 27998 28233]
SMsplice 3SS: [  548 26315 27851 28100 30646]
top_k =  500
Partition function (log Z): -20.7601771923031

Sorted 5' Splice Sites (High to Low Probability):
Position 370: 0.9578908928676918
Position 642: 0.8916461222375995
Position 71: 0.39562143015515977
Position 1407: 0.149429303576503
Position 5971: 0.07922012782708553
Position 2813: 0.06349457794951294
Position 5589: 0.04722530894280238
Position 3535: 0.04703442330510662
Position 1705: 0.028073746262600435
Position 3240: 0.01571142069430887
Position 1437: 0.015132897131326525
Position 3213: 0.014230242497998355
Position 6815: 0.012199561719606643
Position 4022: 0.011557084937115328
Position 691: 0.011207041414537832
Position 2059: 0.010194910750812691
Position 6076: 0.0089502951931411
Position 6100: 0.0070346566528026394
Position 2603: 0.006508919169857033
Position 10058: 0.004352680056553531
Position 2395: 0.004122308168680818
Position 151: 0.0025129870650310703
Position 156: 0.0016125394691938423
Position 389: 0.0010169567875945949
Position 120: 0.0003112687551853997
Position 486: 0.0002994731692170992
Position 1744: 0.00025553573492023603
Position 374: 0.00011826768341697283
Position 695: 9.514083068184022e-05
Position 2322: 7.897095001565283e-05
Position 1300: 7.437391983093648e-05
Position 978: 5.1098174647671234e-05
Position 138: 4.7605148894730335e-05
Position 106: 4.1789289397124614e-05
Position 465: 4.1057459411790135e-05
Position 1493: 3.609018700537303e-05
Position 334: 3.259191144080316e-05
Position 1452: 2.8717034707611473e-05
Position 40: 2.5378204349069462e-05
Position 42: 2.2306009438533603e-05
Position 847: 2.1763206039297113e-05
Position 52: 1.6099602472538193e-05
Position 54: 1.3412492923567557e-05
Position 957: 1.3390075580853358e-05
Position 206: 1.1078311328561123e-05
Position 856: 9.442287333421095e-06
Position 64: 8.576693518742817e-06
Position 1340: 8.5279084010769e-06
Position 77: 4.607745944722271e-06
Position 47: 4.341043638318348e-06
Position 399: 3.977047625800782e-06
Position 420: 3.384078601019335e-06
Position 1582: 3.3745105833591144e-06
Position 404: 2.3035122757391343e-06
Position 125: 2.257744589244321e-06
Position 253: 2.0545450633185425e-06
Position 998: 2.0303454361352647e-06
Position 303: 1.1582926492509432e-06
Position 407: 3.11693082938923e-07
Position 295: 1.9224297281053616e-07
Position 551: 1.7936878975175478e-08
Position 870: 7.221681607019859e-11
Position 439: 1.7158728522989865e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 548: 0.8887907676711125
Position 9896: 0.7601684383776994
Position 253: 0.19262270529686587
Position 1369: 0.08638404206096663
Position 5814: 0.07376252533951663
Position 303: 0.07343414027930976
Position 226: 0.05163813282044096
Position 14615: 0.05045652285841714
Position 5327: 0.04507017428168656
Position 1064: 0.04065892562982791
Position 3374: 0.038437438484353895
Position 10652: 0.037579961318839
Position 2484: 0.03552891708196763
Position 1638: 0.03086833985043779
Position 5722: 0.028171713372160404
Position 3053: 0.027536905472758912
Position 5999: 0.027220475664908653
Position 1693: 0.026564355298976928
Position 5523: 0.023444800140449373
Position 2735: 0.02100273626731603
Position 6773: 0.020834079449164496
Position 550: 0.010865539412593954
Position 141: 0.010778915642163295
Position 3324: 0.009773211835892822
Position 3107: 0.00943342375078925
Position 167: 0.008901973672468123
Position 3845: 0.00817252368787458
Position 1282: 0.007286767406635257
Position 8394: 0.006419634997454182
Position 4113: 0.006341107501274293
Position 8565: 0.006181250928113568
Position 1124: 0.006154420932199603
Position 138: 0.005638667733405663
Position 1300: 0.005136483243515882
Position 2394: 0.004743239412480129
Position 1148: 0.004676249622891223
Position 312: 0.004568502229048421
Position 2534: 0.004379275342786544
Position 1163: 0.00433197994196533
Position 3978: 0.0042309188249873755
Position 1317: 0.004226320096747499
Position 5074: 0.004191096219719329
Position 2571: 0.0036011033414419225
Position 2196: 0.003404582785044195
Position 7060: 0.00302858581419558
Position 5367: 0.002912607136000746
Position 6328: 0.0025747645833883548
Position 171: 0.002539518621222136
Position 9339: 0.0025122667604133325
Position 1081: 0.0024731357617577806
Position 144: 0.002344649512015456
Position 6043: 0.0021694311019435416
Position 1947: 0.0021069185591513252
Position 2628: 0.0020889768788371695
Position 179: 0.001991006921580279
Position 1522: 0.0019666553135048526
Position 460: 0.001844478380610131
Position 2583: 0.0017433069533725086
Position 6903: 0.0017145835029156915
Position 952: 0.0016419247878070654
Position 4556: 0.001529898380343996
Position 1323: 0.0015173610176103431
Position 1180: 0.0014471138330840441
Position 8347: 0.0014362646934991366
Position 325: 0.001415370148041576
Position 513: 0.0013535358861711051
Position 1227: 0.001248786707144076
Position 3002: 0.0009945186837079607
Position 3929: 0.0009128903284105975
Position 272: 0.0008411142508118459
Position 4199: 0.0008348937229570158
Position 4992: 0.0008138179782158498
Position 1389: 0.0007771348943633594
Position 3473: 0.000772353407144226
Position 283: 0.0007368279457481979
Position 525: 0.000705457826066842
Position 7679: 0.0007005345427093733
Position 2214: 0.0006930621728417726
Position 2779: 0.00066915398817605
Position 269: 0.000664763584335965
Position 265: 0.000639777178405687
Position 4636: 0.0005691008957252483
Position 3722: 0.0005475283424698497
Position 263: 0.0004539572592200415
Position 6579: 0.0003949095008285598
Position 5005: 0.0003830609321686289
Position 6410: 0.0003625140157110909
Position 3505: 0.00035148449890826626
Position 6039: 0.00032950533378159867
Position 463: 0.0002943283945430731
Position 4504: 0.00027567028758093855
Position 3601: 0.00027458804101407894
Position 4963: 0.00019642957047492346
Position 350: 0.00017976523865559702
Position 1092: 0.00017806420102095086
Position 314: 0.00017774390930908252
Position 4742: 0.00016703148510698032
Position 1261: 0.00016569612235226374
Position 1263: 0.00016336562690093156
Position 1835: 0.00014104455126955973
Position 2888: 0.00013924096293701916
Position 2918: 0.00013357657129342177
Position 4110: 0.00011096289376745113
Position 259: 0.00010552458636800575
Position 2492: 0.0001051046590258699
Position 619: 9.965776273473741e-05
Position 1255: 9.826802320682318e-05
Position 510: 9.718348063753263e-05
Position 2137: 7.663562463041063e-05
Position 275: 6.902889978715261e-05
Position 146: 6.639616096873252e-05
Position 612: 6.430350177569201e-05
Position 1176: 6.242166528897586e-05
Position 2442: 6.0843653706399294e-05
Position 3172: 5.7481645179850016e-05
Position 3343: 5.5760168316528e-05
Position 600: 5.220625681083763e-05
Position 445: 5.075817582559851e-05
Position 2327: 4.743471267535857e-05
Position 2099: 4.240364437911905e-05
Position 2175: 4.199274391891736e-05
Position 1259: 3.919856500761144e-05
Position 641: 3.6443137943073295e-05
Position 956: 3.4089033636994826e-05
Position 331: 3.1852131820867846e-05
Position 1211: 2.846333033577151e-05
Position 778: 2.2103200584050666e-05
Position 1185: 2.130668411518389e-05
Position 1969: 2.044377817720296e-05
Position 1557: 1.8434973576022298e-05
Position 369: 1.787174760965445e-05
Position 2155: 1.4541387868021096e-05
Position 1920: 1.4007128115281857e-05
Position 991: 1.3354628794275586e-05
Position 2433: 1.2680748270618128e-05
Position 483: 1.0470571154365219e-05
Position 465: 1.0083088234256168e-05
Position 486: 9.451376076017687e-06
